Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
1992,737.221537,737.2216312531269,737.221324518949,3893831,-9999,197978.8,13.93,-1,0.4160679672575179,0.48453857824797847,0.7939170211058493,0.6082899553911268,0,2.0833333333333335,0.875,S2 O21,de-protonated,0,-9999,C24 H50 O21 S2,24,50,21,-9999,-9999,2,-9999,N/A
1992,737.221537,737.2216312531269,737.221082780859,3893831,-9999,197978.8,13.93,-1,0.7439725758822584,0.4522237695265111,0.6629808336683964,0.5365265951832652,32,0.7446808510638298,0.10638297872340426,N2 P1 O5,de-protonated,0,-9999,C47 H35 O5 N2 P1,47,35,5,2,1,-9999,-9999,N/A
1992,737.221537,737.2216312531269,737.220944396429,3893831,-9999,197978.8,13.93,-1,0.9316836467547148,0.4271368243652311,0.7805128205128199,0.5684872228242666,5,1.8076923076923077,0.6923076923076923,N2 S1 P1 O18,de-protonated,0,-9999,C26 H47 O18 N2 P1 S1,26,47,18,2,1,1,-9999,N/A
1992,737.221537,737.2216312531269,737.2217925495991,3893831,-9999,197978.8,13.93,-1,-0.21878961495576343,0.49567593195587384,0.7939170211058493,0.614972367615864,6,1.75,0.9166666666666666,N4 O22,de-protonated,0,-9999,C24 H42 O22 N4,24,42,22,4,-9999,-9999,-9999,N/A
1993,737.25839,737.2584842683959,737.257848412729,4825730,-9999,209301.9,17.67,-1,0.8624603567087453,0.4368717591236029,0.6677691528855879,0.5292307166283969,26,0.9130434782608696,0.15217391304347827,S1 O7,de-protonated,0,-9999,C46 H42 O7 S1,46,42,7,-9999,-9999,1,-9999,N/A
1993,737.25839,737.2584842683959,737.2588507343289,4825730,-9999,209301.9,17.67,-1,-0.4970654914746345,0.47807939979026626,0.719752637322661,0.5747486948032241,12,1.4166666666666667,0.2777777777777778,S2 P1 O10,de-protonated,0,-9999,C36 H51 O10 P1 S2,36,51,10,-9999,1,2,-9999,N/A
1993,737.25839,737.2584842683959,737.257981354459,4825730,-9999,209301.9,17.67,-1,0.6821410545606641,0.4595175090313454,0.7253996187124169,0.5658703529037741,13,1.3428571428571427,0.42857142857142855,P1 O15,de-protonated,0,-9999,C35 H47 O15 P1,35,47,15,-9999,1,-9999,-9999,N/A
1993,737.25839,737.2584842683959,737.2591858232489,4825730,-9999,209301.9,17.67,-1,-0.9515715320621668,0.42424385570471373,0.6629808336683964,0.5197386468901868,31,0.8085106382978723,0.06382978723404255,N4 S1 O3,de-protonated,0,-9999,C47 H38 O3 N4 S1,47,38,3,4,-9999,1,-9999,N/A
1993,737.25839,737.2584842683959,737.259047438819,4825730,-9999,209301.9,17.67,-1,-0.7638704808883601,0.4497685569695331,0.7805128205128199,0.5820662623868478,4,1.9230769230769231,0.6153846153846154,N4 S2 O16,de-protonated,0,-9999,C26 H50 O16 N4 S2,26,50,16,4,-9999,2,-9999,N/A
1993,737.25839,737.2584842683959,737.258178058949,4825730,-9999,209301.9,17.67,-1,0.4153354360641609,0.4845921263529951,0.787157861234881,0.6056184203057495,5,1.84,0.84,N4 O21,de-protonated,0,-9999,C25 H46 O21 N4,25,46,21,4,-9999,-9999,-9999,N/A
1994,741.268861,741.268956930022,741.269021495189,3833791.8,-9999,233588.9,13.67,-1,-0.08710085695762082,0.49931218791203513,0.7033271719038787,0.5809181815087725,15,1.3076923076923077,0.20512820512820512,S2 P1 O8,de-protonated,0,-9999,C39 H51 O8 P1 S2,39,51,8,-9999,1,2,-9999,N/A
1994,741.268861,741.268956930022,741.2693565841089,3833791.8,-9999,233588.9,13.67,-1,-0.5391482641786304,0.4743115763961238,0.6490192219379252,0.5441946346128443,34,0.76,0.02,N4 S1 O1,de-protonated,0,-9999,C50 H38 O1 N4 S1,50,38,1,4,-9999,1,-9999,N/A
1994,741.268861,741.268956930022,741.269489525839,3833791.8,-9999,233588.9,13.67,-1,-0.7184914859904287,0.4552919403257693,0.7033271719038787,0.5545060329570131,21,1.1025641025641026,0.2307692307692308,N4 P1 O9,de-protonated,0,-9999,C39 H43 O9 N4 P1,39,43,9,4,1,-9999,-9999,N/A
1994,741.268861,741.268956930022,741.2692181996791,3833791.8,-9999,233588.9,13.67,-1,-0.3524625746162984,0.4888554059250629,0.7612342259156645,0.5978069339213036,7,1.7241379310344829,0.4827586206896552,N4 S2 O14,de-protonated,0,-9999,C29 H50 O14 N4 S2,29,50,14,4,-9999,2,-9999,N/A
1994,741.268861,741.268956930022,741.268348819809,3833791.8,-9999,233588.9,13.67,-1,0.8203644657616521,0.44252347834018896,0.7675537279851021,0.5725355781981543,8,1.6428571428571428,0.6785714285714286,N4 O19,de-protonated,0,-9999,C28 H46 O19 N4,28,46,19,4,-9999,-9999,-9999,N/A
1995,743.139085,743.1391817048968,743.1391295222489,3492788.5,-9999,212343.6,12.29,-1,0.07021921712719967,0.49955286204412,0.7253996187124169,0.5898915647114387,18,1.0571428571428572,0.34285714285714286,S2 P1 O12,de-protonated,0,-9999,C35 H37 O12 P1 S2,35,37,12,-9999,1,2,-9999,N/A
1995,743.139085,743.1391817048968,743.138616457999,3492788.5,-9999,212343.6,12.29,-1,0.7606210810895118,0.4501730083186221,0.6582606959877569,0.533408083386276,36,0.6041666666666666,0.02083333333333333,N2 S2 P1 O1,de-protonated,0,-9999,C48 H29 O1 N2 P1 S2,48,29,1,2,1,2,-9999,N/A
1995,743.139085,743.1391817048968,743.139464611169,3492788.5,-9999,212343.6,12.29,-1,-0.380690685518258,0.4870231097950283,0.667769152885588,0.5593215270312522,37,0.5217391304347826,0.10869565217391304,N4 S1 O5,de-protonated,0,-9999,C46 H24 O5 N4 S1,46,24,5,4,-9999,1,-9999,N/A
1995,743.139085,743.1391817048968,743.139597552899,3492788.5,-9999,212343.6,12.29,-1,-0.5595826188217298,0.47238322807611366,0.7253996187124169,0.573589784330635,24,0.8285714285714286,0.37142857142857144,N4 P1 O13,de-protonated,0,-9999,C35 H29 O13 N4 P1,35,29,13,4,1,-9999,-9999,N/A
1995,743.139085,743.1391817048968,743.1393262267392,3492788.5,-9999,212343.6,12.29,-1,-0.19447476030901423,0.4965805125935735,0.7871578612348809,0.6128114520500965,10,1.44,0.72,N4 S2 O18,de-protonated,0,-9999,C25 H36 O18 N4 S2,25,36,18,4,-9999,2,-9999,N/A
1995,743.139085,743.1391817048968,743.1384568468691,3492788.5,-9999,212343.6,12.29,-1,0.9754010454895228,0.4207237791919632,0.7939170211058493,0.5700010759575176,11,1.3333333333333333,0.9583333333333334,N4 O23,de-protonated,0,-9999,C24 H32 O23 N4,24,32,23,4,-9999,-9999,-9999,N/A
1996,743.248611,743.2487077502758,743.248286050299,4131945.3,-9999,209730.1,14.85,-1,0.567374300983547,0.4716311881287791,0.7087183895694522,0.5664660687050483,15,1.2894736842105263,0.23684210526315788,S2 P1 O9,de-protonated,0,-9999,C38 H49 O9 P1 S2,38,49,9,-9999,1,2,-9999,N/A
1996,743.248611,743.2487077502758,743.249134203469,4131945.3,-9999,209730.1,14.85,-1,-0.5737688395109595,0.4710071398411203,0.719752637322661,0.5705053388337367,16,1.2222222222222223,0.3611111111111111,N2 S1 O13,de-protonated,0,-9999,C36 H44 O13 N2 S1,36,44,13,2,-9999,1,-9999,N/A
1996,743.248611,743.2487077502758,743.249267145199,4131945.3,-9999,209730.1,14.85,-1,-0.7526343421663074,0.4511613140063624,0.7871578612348809,0.5855599328977699,3,1.96,0.84,N2 P1 O21,de-protonated,0,-9999,C25 H49 O21 N2 P1,25,49,21,2,1,-9999,-9999,N/A
1996,743.248611,743.2487077502758,743.248621139219,4131945.3,-9999,209730.1,14.85,-1,0.11653039682172954,0.498769540417611,0.6536072938689252,0.5607046417981367,34,0.7346938775510204,0.04081632653061224,N4 S1 O2,de-protonated,0,-9999,C49 H36 O2 N4 S1,49,36,2,4,-9999,1,-9999,N/A
1996,743.248611,743.2487077502758,743.248754080949,4131945.3,-9999,209730.1,14.85,-1,-0.06233535262230378,0.4996475970120217,0.7087183895694522,0.5832759140349939,21,1.0789473684210529,0.2631578947368421,N4 P1 O10,de-protonated,0,-9999,C38 H41 O10 N4 P1,38,41,10,4,1,-9999,-9999,N/A
1996,743.248611,743.2487077502758,743.248482754789,4131945.3,-9999,209730.1,14.85,-1,0.30271906632444906,0.4917548660225778,0.7675537279851021,0.6020744108075875,7,1.7142857142857142,0.5357142857142857,N4 S2 O15,de-protonated,0,-9999,C28 H48 O15 N4 S2,28,48,15,4,-9999,2,-9999,N/A
1997,743.284817,743.2849137652768,743.2846715596489,4175012.3,-9999,236943.2,15.02,-1,0.32585849958901425,0.490458758207618,0.7033271719038787,0.5756061236861223,14,1.358974358974359,0.20512820512820512,S2 P1 O8,de-protonated,0,-9999,C39 H53 O8 P1 S2,39,53,8,-9999,1,2,-9999,N/A
1997,743.284817,743.2849137652768,743.285519712819,4175012.3,-9999,236943.2,15.02,-1,-0.8152285039271612,0.4431985007534301,0.7141928963326544,0.5515962589851198,15,1.2972972972972974,0.32432432432432434,N2 S1 O12,de-protonated,0,-9999,C37 H48 O12 N2 S1,37,48,12,2,-9999,1,-9999,N/A
1997,743.284817,743.2849137652768,743.285652654549,4175012.3,-9999,236943.2,15.02,-1,-0.994085207525967,0.4179239703301343,0.7805128205128198,0.5629595104032085,2,2.0384615384615383,0.7692307692307693,N2 P1 O20,de-protonated,0,-9999,C26 H53 O20 N2 P1,26,53,20,2,1,-9999,-9999,N/A
1997,743.284817,743.2849137652768,743.2850066485689,4175012.3,-9999,236943.2,15.02,-1,-0.12496322584699576,0.4985852713338077,0.6490192219379252,0.5587588515754547,33,0.8,0.02,N4 S1 O1,de-protonated,0,-9999,C50 H40 O1 N4 S1,50,40,1,4,-9999,1,-9999,N/A
1997,743.284817,743.2849137652768,743.285139590299,4175012.3,-9999,236943.2,15.02,-1,-0.3038201763632104,0.49169527706245536,0.7033271719038787,0.5763480349990246,20,1.1538461538461535,0.2307692307692308,N4 P1 O9,de-protonated,0,-9999,C39 H45 O9 N4 P1,39,45,9,4,1,-9999,-9999,N/A
1997,743.284817,743.2849137652768,743.284868264139,4175012.3,-9999,236943.2,15.02,-1,0.06121628417661971,0.4996601321244185,0.7612342259156645,0.6042897696409169,6,1.793103448275862,0.4827586206896552,N4 S2 O14,de-protonated,0,-9999,C29 H52 O14 N4 S2,29,52,14,4,-9999,2,-9999,N/A
1998,745.191789,745.1918865553771,745.1911650960591,3770617.3,-9999,193385.7,12.17,-1,0.9681533434741536,0.4218004998581235,0.719752637322661,0.5409813548439385,16,1.1944444444444444,0.3055555555555556,S2 P1 O11,de-protonated,0,-9999,C36 H43 O11 P1 S2,36,43,11,-9999,1,2,-9999,N/A
1998,745.191789,745.1918865553771,745.192013249229,3770617.3,-9999,193385.7,12.17,-1,-0.17001504268261025,0.49738446741340536,0.7311359101322861,0.5908850445009577,17,1.1176470588235294,0.4411764705882353,N2 S1 O15,de-protonated,0,-9999,C34 H38 O15 N2 S1,34,38,15,2,-9999,1,-9999,N/A
1998,745.191789,745.1918865553771,745.1915001849791,3770617.3,-9999,193385.7,12.17,-1,0.51848470886046,0.47619617539375825,0.6629808336683964,0.5509100387036135,35,0.6382978723404256,0.0851063829787234,N4 S1 O4,de-protonated,0,-9999,C47 H30 O4 N4 S1,47,30,4,4,-9999,1,-9999,N/A
1998,745.191789,745.1918865553771,745.192502506579,3770617.3,-9999,193385.7,12.17,-1,-0.8265665580666675,0.4417040681042827,0.7141928963326545,0.5506995993956314,21,1.054054054054054,0.1891891891891892,N4 S2 P1 O7,de-protonated,0,-9999,C37 H39 O7 N4 P1 S2,37,39,7,4,1,2,-9999,N/A
1998,745.191789,745.1918865553771,745.191633126709,3770617.3,-9999,193385.7,12.17,-1,0.3400852301911528,0.48961634391989695,0.719752637322661,0.5816708612810026,22,0.9722222222222222,0.3333333333333333,N4 P1 O12,de-protonated,0,-9999,C36 H35 O12 N4 P1,36,35,12,4,1,-9999,-9999,N/A
1998,745.191789,745.1918865553771,745.1913618005491,3770617.3,-9999,193385.7,12.17,-1,0.7041880178788034,0.4569761425894936,0.7805128205128198,0.5863908137588241,8,1.6153846153846154,0.6538461538461539,N4 S2 O17,de-protonated,0,-9999,C26 H42 O17 N4 S2,26,42,17,4,-9999,2,-9999,N/A
1999,745.228215,745.2283125704691,745.229050207259,4185398,-9999,215973.5,13.68,-1,-0.9898121787265444,0.41856730979012674,0.6825582999861977,0.5241637058685551,25,0.8837209302325582,0.27906976744186046,O12,de-protonated,0,-9999,C43 H38 O12,43,38,12,-9999,-9999,-9999,-9999,N/A
1999,745.228215,745.2283125704691,745.228398758579,4185398,-9999,215973.5,13.68,-1,-0.11565328164290566,0.4987879714681502,0.725399618712417,0.5894326303658569,16,1.2,0.4,N2 S1 O14,de-protonated,0,-9999,C35 H42 O14 N2 S1,35,42,14,2,-9999,1,-9999,N/A
1999,745.228215,745.2283125704691,745.228531700309,4185398,-9999,215973.5,13.68,-1,-0.2940438140770491,0.4922170239483395,0.7939170211058493,0.6128970228113435,3,1.9583333333333333,0.9166666666666666,N2 P1 O22,de-protonated,0,-9999,C24 H47 O22 N2 P1,24,47,22,2,1,-9999,-9999,N/A
1999,745.228215,745.2283125704691,745.227885694329,4185398,-9999,215973.5,13.68,-1,0.5728128917023213,0.4711008234701442,0.6582606959877568,0.5459647724771892,34,0.7083333333333334,0.0625,N4 S1 O3,de-protonated,0,-9999,C48 H34 O3 N4 S1,48,34,3,4,-9999,1,-9999,N/A
1999,745.228215,745.2283125704691,745.2288880159291,4185398,-9999,215973.5,13.68,-1,-0.7721727769978046,0.4487290145598623,0.7087183895694522,0.5527247645636983,20,1.131578947368421,0.15789473684210523,N4 S2 P1 O6,de-protonated,0,-9999,C38 H43 O6 N4 P1 S2,38,43,6,4,1,2,-9999,N/A
1999,745.228215,745.2283125704691,745.2280186360589,4185398,-9999,215973.5,13.68,-1,0.39442211363639235,0.48608346282086007,0.7141928963326545,0.5773272362255779,21,1.054054054054054,0.2972972972972973,N4 P1 O11,de-protonated,0,-9999,C37 H39 O11 N4 P1,37,39,11,4,1,-9999,-9999,N/A
1999,745.228215,745.2283125704691,745.227747309899,4185398,-9999,215973.5,13.68,-1,0.7585071439036898,0.4504353977436342,0.7739790330151772,0.5798528518522514,7,1.7037037037037035,0.5925925925925926,N4 S2 O16,de-protonated,0,-9999,C27 H46 O16 N4 S2,27,46,16,4,-9999,2,-9999,N/A
2000,745.263702,745.2637995851723,745.263936114759,3942768.5,-9999,231066.7,12.8,-1,-0.18319628804728277,0.49696446315950954,0.7087183895694522,0.5816660337234867,14,1.3421052631578947,0.23684210526315788,S2 P1 O9,de-protonated,0,-9999,C38 H51 O9 P1 S2,38,51,9,-9999,1,2,-9999,N/A
2000,745.263702,745.2637995851723,745.263066734889,3942768.5,-9999,231066.7,12.8,-1,0.9833444269301644,0.4195376789050216,0.7141928963326545,0.5373997658760747,15,1.2702702702702702,0.3783783783783784,P1 O14,de-protonated,0,-9999,C37 H47 O14 P1,37,47,14,-9999,1,-9999,-9999,N/A
2000,745.263702,745.2637995851723,745.264271203679,3942768.5,-9999,231066.7,12.8,-1,-0.6328204972800718,0.4649569562975168,0.6536072938689252,0.5404170913260802,33,0.7755102040816326,0.04081632653061224,N4 S1 O2,de-protonated,0,-9999,C49 H38 O2 N4 S1,49,38,2,4,-9999,1,-9999,N/A
2000,745.263702,745.2637995851723,745.264404145409,3942768.5,-9999,231066.7,12.8,-1,-0.8112023509903118,0.4437254102396816,0.7087183895694522,0.5497226019715898,20,1.131578947368421,0.2631578947368421,N4 P1 O10,de-protonated,0,-9999,C38 H43 O10 N4 P1,38,43,10,4,1,-9999,-9999,N/A
2000,745.263702,745.2637995851723,745.2641328192491,3942768.5,-9999,231066.7,12.8,-1,-0.4471355351199396,0.4821865289340955,0.7675537279851021,0.5963334085544982,6,1.7857142857142858,0.5357142857142857,N4 S2 O15,de-protonated,0,-9999,C28 H50 O15 N4 S2,28,50,15,4,-9999,2,-9999,N/A
2000,745.263702,745.2637995851723,745.2632634393791,3942768.5,-9999,231066.7,12.8,-1,0.7194045640653609,0.45518349084756937,0.7739790330151771,0.5827017077146125,7,1.7037037037037035,0.7407407407407407,N4 O20,de-protonated,0,-9999,C27 H46 O20 N4,27,46,20,4,-9999,-9999,-9999,N/A
2001,747.134686,747.1347843603619,747.1340441418189,4164011.8,-9999,198765.5,13.59,-1,0.9907439619502684,0.4184271741928952,0.731135910132286,0.5435106685686515,17,1.088235294117647,0.38235294117647056,S2 P1 O13,de-protonated,0,-9999,C34 H37 O13 P1 S2,34,37,13,-9999,1,2,-9999,N/A
2001,747.134686,747.1347843603619,747.1348922949891,4164011.8,-9999,198765.5,13.59,-1,-0.14446471218777387,0.4981101586690953,0.7428850341668535,0.5960201088681986,18,1,0.53125,N2 S1 O17,de-protonated,0,-9999,C32 H32 O17 N2 S1,32,32,17,2,-9999,1,-9999,N/A
2001,747.134686,747.1347843603619,747.134379230739,4164011.8,-9999,198765.5,13.59,-1,0.5422446539108289,0.474023488661818,0.672627141691601,0.5534649498737312,36,0.5333333333333333,0.13333333333333333,N4 S1 O6,de-protonated,0,-9999,C45 H24 O6 N4 S1,45,24,6,4,-9999,1,-9999,N/A
2001,747.134686,747.1347843603619,747.135381552339,4164011.8,-9999,198765.5,13.59,-1,-0.7993089229621038,0.445270287115641,0.725399618712417,0.5573220197543514,22,0.9428571428571428,0.2571428571428571,N4 S2 P1 O9,de-protonated,0,-9999,C35 H33 O9 N4 P1 S2,35,33,9,4,1,2,-9999,N/A
2001,747.134686,747.1347843603619,747.134512172469,4164011.8,-9999,198765.5,13.59,-1,0.3643090881392115,0.4881027939730171,0.731135910132286,0.5853160404367246,23,0.8529411764705882,0.4117647058823529,N4 P1 O14,de-protonated,0,-9999,C34 H29 O14 N4 P1,34,29,14,4,1,-9999,-9999,N/A
2001,747.134686,747.1347843603619,747.1342408463091,4164011.8,-9999,198765.5,13.59,-1,0.7274650565466568,0.4542212764027448,0.7939170211058493,0.5900995742839866,9,1.5,0.7916666666666666,N4 S2 O19,de-protonated,0,-9999,C24 H36 O19 N4 S2,24,36,19,4,-9999,2,-9999,N/A
2002,747.171405,747.1715033755755,747.171929253019,3827177.5,-9999,182150.4,12.37,-1,-0.56998587181397,0.47137706795557943,0.6927871148459346,0.5599410867117215,26,0.7804878048780488,0.34146341463414637,O14,de-protonated,0,-9999,C41 H32 O14,41,32,14,-9999,-9999,-9999,-9999,N/A
2002,747.171405,747.1715033755755,747.1712778043391,3827177.5,-9999,182150.4,12.37,-1,0.301900304731608,0.4917990394928611,0.7369636471990462,0.5898648825753352,17,1.0909090909090908,0.48484848484848486,N2 S1 O16,de-protonated,0,-9999,C33 H36 O16 N2 S1,33,36,16,2,-9999,1,-9999,N/A
2002,747.171405,747.1715033755755,747.170764740089,3827177.5,-9999,182150.4,12.37,-1,0.9885765361610072,0.41875301322824426,0.667769152885588,0.5183594690911818,35,0.6086956521739131,0.10869565217391304,N4 S1 O5,de-protonated,0,-9999,C46 H28 O5 N4 S1,46,28,5,4,-9999,1,-9999,N/A
2002,747.171405,747.1715033755755,747.1717670616889,3827177.5,-9999,182150.4,12.37,-1,-0.3529123088016106,0.4888272676388244,0.719752637322661,0.581197415512359,21,1.0277777777777777,0.2222222222222222,N4 S2 P1 O8,de-protonated,0,-9999,C36 H37 O8 N4 P1 S2,36,37,8,4,1,2,-9999,N/A
2002,747.171405,747.1715033755755,747.1708976818189,3827177.5,-9999,182150.4,12.37,-1,0.8106495561811629,0.4437976004996117,0.7253996187124169,0.5564384077847337,22,0.9428571428571428,0.37142857142857144,N4 P1 O13,de-protonated,0,-9999,C35 H33 O13 N4 P1,35,33,13,4,1,-9999,-9999,N/A
2003,747.207255,747.2073533904289,747.2068151605189,4337190,-9999,223248.7,14.22,-1,0.7203225387058201,0.4550743470346476,0.719752637322661,0.5609456631498531,15,1.25,0.3055555555555556,S2 P1 O11,de-protonated,0,-9999,C36 H45 O11 P1 S2,36,45,11,-9999,1,2,-9999,N/A
2003,747.207255,747.2073533904289,747.2076633136891,4337190,-9999,223248.7,14.22,-1,-0.4147752697994016,0.4846330148803061,0.7311359101322861,0.583234172981098,16,1.1764705882352942,0.4411764705882353,N2 S1 O15,de-protonated,0,-9999,C34 H40 O15 N2 S1,34,40,15,2,-9999,1,-9999,N/A
2003,747.207255,747.2073533904289,747.207150249439,4337190,-9999,223248.7,14.22,-1,0.27186703159460274,0.4933391757037722,0.6629808336683964,0.5611958388896219,34,0.6808510638297872,0.0851063829787234,N4 S1 O4,de-protonated,0,-9999,C47 H32 O4 N4 S1,47,32,4,4,-9999,1,-9999,N/A
2003,747.207255,747.2073533904289,747.2072831911689,4337190,-9999,223248.7,14.22,-1,0.09394884334436658,0.49919987289060225,0.719752637322661,0.5874209786634257,21,1.0277777777777777,0.3333333333333333,N4 P1 O12,de-protonated,0,-9999,C36 H37 O12 N4 P1,36,37,12,4,1,-9999,-9999,N/A
2003,747.207255,747.2073533904289,747.207011865009,4337190,-9999,223248.7,14.22,-1,0.45706934556218287,0.4814012973559234,0.7805128205128199,0.601045906618682,7,1.6923076923076923,0.6538461538461539,N4 S2 O17,de-protonated,0,-9999,C26 H44 O17 N4 S2,26,44,17,4,-9999,2,-9999,N/A
2004,747.2436,747.2436984054874,747.243200669869,4863587,-9999,206841.9,16.14,-1,0.666095881452968,0.4613247628472406,0.7141928963326544,0.5624720162414061,14,1.3243243243243243,0.2702702702702703,S2 P1 O10,de-protonated,0,-9999,C37 H49 O10 P1 S2,37,49,10,-9999,1,2,-9999,N/A
2004,747.2436,747.2436984054874,747.2440488230391,4863587,-9999,206841.9,16.14,-1,-0.4689465941015424,0.48044153854048666,0.7253996187124169,0.5784247706092587,15,1.2571428571428571,0.4,N2 S1 O14,de-protonated,0,-9999,C35 H44 O14 N2 S1,35,44,14,2,-9999,1,-9999,N/A
2004,747.2436,747.2436984054874,747.244181764769,4863587,-9999,206841.9,16.14,-1,-0.6468558650358978,0.4634441509799148,0.7939170211058493,0.5956332990302886,2,2.0416666666666665,0.9166666666666666,N2 P1 O22,de-protonated,0,-9999,C24 H49 O22 N2 P1,24,49,22,2,1,-9999,-9999,N/A
2004,747.2436,747.2436984054874,747.243535758789,4863587,-9999,206841.9,16.14,-1,0.21766223544285668,0.49572018850273736,0.6582606959877568,0.5607363914967451,33,0.75,0.0625,N4 S1 O3,de-protonated,0,-9999,C48 H36 O3 N4 S1,48,36,3,4,-9999,1,-9999,N/A
2004,747.2436,747.2436984054874,747.2436687005189,4863587,-9999,206841.9,16.14,-1,0.03975272020017208,0.499856650800117,0.7141928963326544,0.5855911490131319,20,1.108108108108108,0.2972972972972973,N4 P1 O11,de-protonated,0,-9999,C37 H41 O11 N4 P1,37,41,11,4,1,-9999,-9999,N/A
2004,747.2436,747.2436984054874,747.243397374359,4863587,-9999,206841.9,16.14,-1,0.4028555213191214,0.485490793489788,0.7739790330151771,0.6008860892999437,6,1.7777777777777777,0.5925925925925926,N4 S2 O16,de-protonated,0,-9999,C27 H48 O16 N4 S2,27,48,16,4,-9999,2,-9999,N/A
2005,747.279982,747.2800804205613,747.279586179219,4221600,-9999,200216.3,13.8,-1,0.6613874531135648,0.4618482571170388,0.7087183895694521,0.560596310098004,13,1.394736842105263,0.23684210526315788,S2 P1 O9,de-protonated,0,-9999,C38 H53 O9 P1 S2,38,53,9,-9999,1,2,-9999,N/A
2005,747.279982,747.2800804205613,747.280434332389,4221600,-9999,200216.3,13.8,-1,-0.47359975108113944,0.48005935498109414,0.719752637322661,0.5759366679177209,14,1.3333333333333333,0.3611111111111111,N2 S1 O13,de-protonated,0,-9999,C36 H48 O13 N2 S1,36,48,13,2,-9999,1,-9999,N/A
2005,747.279982,747.2800804205613,747.2805672741191,4221600,-9999,200216.3,13.8,-1,-0.6515003589899195,0.4629373401056077,0.7871578612348809,0.592625548557317,1,2.12,0.84,N2 P1 O21,de-protonated,0,-9999,C25 H53 O21 N2 P1,25,53,21,2,1,-9999,-9999,N/A
2005,747.279982,747.2800804205613,747.279921268139,4221600,-9999,200216.3,13.8,-1,0.2129756437190208,0.4959017565012753,0.6536072938689252,0.5589839714483353,32,0.8163265306122449,0.04081632653061224,N4 S1 O2,de-protonated,0,-9999,C49 H40 O2 N4 S1,49,40,2,4,-9999,1,-9999,N/A
2005,747.279982,747.2800804205613,747.2800542098689,4221600,-9999,200216.3,13.8,-1,0.03507479182997107,0.4998883996478556,0.7087183895694521,0.5834203956164942,19,1.1842105263157894,0.2631578947368421,N4 P1 O10,de-protonated,0,-9999,C38 H45 O10 N4 P1,38,45,10,4,1,-9999,-9999,N/A
2005,747.279982,747.2800804205613,747.279782883709,4221600,-9999,200216.3,13.8,-1,0.39815991155312713,0.4858222418796887,0.7675537279851021,0.5985148363218541,5,1.8571428571428572,0.5357142857142857,N4 S2 O15,de-protonated,0,-9999,C28 H52 O15 N4 S2,28,52,15,4,-9999,2,-9999,N/A
2006,747.316532,747.3166304357047,747.315971688569,3747550,-9999,234717.6,12.08,-1,0.8814840852955642,0.4342497780127513,0.7033271719038788,0.5418807355692024,12,1.4615384615384617,0.20512820512820512,S2 P1 O8,de-protonated,0,-9999,C39 H57 O8 P1 S2,39,57,8,-9999,1,2,-9999,N/A
2006,747.316532,747.3166304357047,747.316819841739,3747550,-9999,234717.6,12.08,-1,-0.2534481082118619,0.4942060674766497,0.7141928963326544,0.5822007990190515,13,1.4054054054054057,0.32432432432432434,N2 S1 O12,de-protonated,0,-9999,C37 H52 O12 N2 S1,37,52,12,2,-9999,1,-9999,N/A
2006,747.316532,747.3166304357047,747.316952783469,3747550,-9999,234717.6,12.08,-1,-0.4313400934732432,0.4834020912639227,0.7805128205128198,0.6022463829634815,0,2.1923076923076925,0.7692307692307693,N2 P1 O20,de-protonated,0,-9999,C26 H57 O20 N2 P1,26,57,20,2,1,-9999,-9999,N/A
2006,747.316532,747.3166304357047,747.316306777489,3747550,-9999,234717.6,12.08,-1,0.4330940095899458,0.483269124430073,0.6490192219379252,0.5495691634332138,31,0.88,0.02,N4 S1 O1,de-protonated,0,-9999,C50 H44 O1 N4 S1,50,44,1,4,-9999,1,-9999,N/A
2006,747.316532,747.3166304357047,747.317309099089,3747550,-9999,234717.6,12.08,-1,-0.9081328319696874,0.4305082192151249,0.6980173569463056,0.5375118743075972,17,1.325,0.1,N4 S2 P1 O4,de-protonated,0,-9999,C40 H53 O4 N4 P1 S2,40,53,4,4,1,2,-9999,N/A
2006,747.316532,747.3166304357047,747.316439719219,3747550,-9999,234717.6,12.08,-1,0.2552017800677599,0.4941260851485238,0.7033271719038788,0.5778065198506659,18,1.2564102564102564,0.2307692307692308,N4 P1 O9,de-protonated,0,-9999,C39 H49 O9 N4 P1,39,49,9,4,1,-9999,-9999,N/A
2006,747.316532,747.3166304357047,747.3161683930591,3747550,-9999,234717.6,12.08,-1,0.6182693017362179,0.4664953632225491,0.7612342259156646,0.5843909082997953,4,1.9310344827586208,0.4827586206896552,N4 S2 O14,de-protonated,0,-9999,C29 H56 O14 N4 S2,29,56,14,4,-9999,2,-9999,N/A
2007,749.114265,749.114364180545,749.1148082987789,3871423.3,-9999,191851.4,12.52,-1,-0.5928573685449198,0.46910777508160345,0.7033271719038788,0.5627955338105136,27,0.6666666666666666,0.41025641025641024,O16,de-protonated,0,-9999,C39 H26 O16,39,26,16,-9999,-9999,-9999,-9999,N/A
