Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S
449,495.11444,495.1144390234237,495.1144143756091,2677046.8,-9999,383267.3,26.84,-1,0.0497820580975228,0.999550425281852,0,0.5997302551691112,11,1.0909090909090908,0.5909090909090909,O13,de-protonated,0,N/A,C22 H24 O13,22,24,13,-9999,-9999,-9999
449,495.11444,495.1144390234237,495.1149036329591,2677046.8,-9999,383267.3,26.84,-1,-0.9383872956782248,0.8523326451692417,0,0.511399587101545,15,1,0.2,N2 S1 P1 O5,de-protonated,0,N/A,C25 H25 O5 N2 P1 S1,25,25,5,2,1,1
449,495.11444,495.1144390234237,495.11425218427905,2677046.8,-9999,383267.3,26.84,-1,0.3773657166307377,0.9744917956141506,0,0.5846950773684904,6,1.7058823529411764,0.4117647058823529,N4 S2 P1 O7,de-protonated,0,N/A,C17 H29 O7 N4 P1 S2,17,29,7,4,1,2
450,495.15072,495.1507190233749,495.1507998849591,2515269.8,-9999,403636.3,25.11,-1,-0.16330698488929585,0.9951726034141428,0,0.5971035620484857,10,1.2173913043478262,0.5217391304347826,O12,de-protonated,0,N/A,C23 H28 O12,23,28,12,-9999,-9999,-9999
450,495.15072,495.1507190233749,495.1502868207091,2515269.8,-9999,403636.3,25.11,-1,0.8728716862818093,0.4354419274584273,0.719752637322661,0.5491662114041207,28,0.5555555555555556,0.02777777777777777,N2 O1,de-protonated,0,N/A,C36 H20 O1 N2,36,20,1,2,-9999,-9999
450,495.15072,495.1507190233749,495.1506376936291,2515269.8,-9999,403636.3,25.11,-1,0.1642525316648945,0.9951166774762638,0,0.5970700064857583,5,1.8333333333333333,0.3333333333333333,N4 S2 P1 O6,de-protonated,0,N/A,C18 H33 O6 N4 P1 S2,18,33,6,4,1,2
451,495.187227,495.18722602332593,495.1871853943091,1826133,-9999,371004.8,17.75,-1,0.08204779532965766,0.998779262052683,0,0.5992675572316097,9,1.3333333333333333,0.4583333333333333,O11,de-protonated,0,N/A,C24 H32 O11,24,32,11,-9999,-9999,-9999
451,495.187227,495.18722602332593,495.18767465165905,1826133,-9999,371004.8,17.75,-1,-0.9059763723584774,0.8616278366571873,0,0.5169767019943123,13,1.2222222222222223,0.1111111111111111,N2 S1 P1 O3,de-protonated,0,N/A,C27 H33 O3 N2 P1 S1,27,33,3,2,1,1
451,495.187227,495.18722602332593,495.18702320297905,1826133,-9999,371004.8,17.75,-1,0.4095833238388587,0.9700190589347236,0,0.5820114353608342,4,1.9473684210526316,0.2631578947368421,N4 S2 P1 O5,de-protonated,0,N/A,C19 H37 O5 N4 P1 S2,19,37,5,4,1,2
452,495.223498,495.2234970232772,495.2235709036591,1346660,-9999,349012.7,12.63,-1,-0.14918591564909922,0.9959697420436056,0,0.5975818452261634,8,1.44,0.4,O10,de-protonated,0,N/A,C25 H36 O10,25,36,10,-9999,-9999,-9999
452,495.223498,495.2234970232772,495.2234087123291,1346660,-9999,349012.7,12.63,-1,0.17832547202230772,0.994246551342856,0,0.5965479308057137,3,2.05,0.2,N4 S2 P1 O4,de-protonated,0,N/A,C20 H41 O4 N4 P1 S2,20,41,4,4,1,2
453,497.057355,497.05735402081496,497.0572934213691,1647714.1,-9999,365058.6,15.84,-1,0.1219164202513875,0.997306650443438,0,0.5983839902660628,12,0.9,0.75,O15,de-protonated,0,N/A,C20 H18 O15,20,18,15,-9999,-9999,-9999
453,497.057355,497.05735402081496,497.0577826787191,1647714.1,-9999,365058.6,15.84,-1,-0.8623904887427901,0.8737626243534944,0,0.5242575746120967,16,0.8260869565217391,0.30434782608695654,N2 S1 P1 O7,de-protonated,0,N/A,C23 H19 O7 N2 P1 S1,23,19,7,2,1,1
453,497.057355,497.05735402081496,497.05713123003903,1647714.1,-9999,365058.6,15.84,-1,0.4482196550941617,0.9642032204600012,0,0.5785219322760008,7,1.5333333333333334,0.6,N4 S2 P1 O9,de-protonated,0,N/A,C15 H23 O9 N4 P1 S2,15,23,9,4,1,2
454,497.093677,497.0936760207662,497.09367893071914,2174577.3,-9999,296401.7,21.46,-1,-0.00585393263857699,0.9999937820400644,0,0.5999962692240387,11,1.0476190476190477,0.6666666666666666,O14,de-protonated,0,N/A,C21 H22 O14,21,22,14,-9999,-9999,-9999
454,497.093677,497.0936760207662,497.0941681880691,2174577.3,-9999,296401.7,21.46,-1,-0.990088668028709,0.8370514720534711,0,0.5022308832320826,15,0.9583333333333334,0.25,N2 S1 P1 O6,de-protonated,0,N/A,C24 H23 O6 N2 P1 S1,24,23,6,2,1,1
454,497.093677,497.0936760207662,497.09351673938914,2174577.3,-9999,296401.7,21.46,-1,0.3204253761438308,0.9815426856093084,0,0.588925611365585,6,1.6875,0.5,N4 S2 P1 O8,de-protonated,0,N/A,C16 H27 O8 N4 P1 S2,16,27,8,4,1,2
455,497.13005,497.13004902071737,497.130064440069,2359936.8,-9999,358561.8,23.44,-1,-0.03101673537371383,0.9998254547265172,0,0.5998952728359103,10,1.181818181818182,0.5909090909090909,O13,de-protonated,0,N/A,C22 H26 O13,22,26,13,-9999,-9999,-9999
455,497.13005,497.13004902071737,497.1299022487391,2359936.8,-9999,358561.8,23.44,-1,0.29523868432694994,0.9843082837053968,0,0.5905849702232381,5,1.8235294117647056,0.4117647058823529,N4 S2 P1 O7,de-protonated,0,N/A,C17 H31 O7 N4 P1 S2,17,31,7,4,1,2
456,497.166502,497.1665010206684,497.1664499494191,1944720,-9999,381996.8,19.01,-1,0.102724649562153,0.998087121185938,0,0.5988522727115628,9,1.3043478260869563,0.5217391304347826,O12,de-protonated,0,N/A,C23 H30 O12,23,30,12,-9999,-9999,-9999
456,497.166502,497.1665010206684,497.1669392067691,1944720,-9999,381996.8,19.01,-1,-0.8813661289817422,0.8685323254056927,0,0.5211193952434156,13,1.1923076923076923,0.15384615384615383,N2 S1 P1 O4,de-protonated,0,N/A,C26 H31 O4 N2 P1 S1,26,31,4,2,1,1
456,497.166502,497.1665010206684,497.16628775808914,1944720,-9999,381996.8,19.01,-1,0.42895623563165,0.9671640160161588,0,0.5802984096096953,4,1.9444444444444444,0.3333333333333333,N4 S2 P1 O6,de-protonated,0,N/A,C18 H35 O6 N4 P1 S2,18,35,6,4,1,2
457,497.202899,497.2028980206195,497.2028354587691,1395359.3,-9999,454097.5,13.14,-1,0.12582762209394535,0.997131319805267,0,0.5982787918831602,8,1.4166666666666667,0.4583333333333333,O11,de-protonated,0,N/A,C24 H34 O11,24,34,11,-9999,-9999,-9999
457,497.202899,497.2028980206195,497.2033247161191,1395359.3,-9999,454097.5,13.14,-1,-0.8581911630839657,0.8749088941516854,0,0.5249453364910112,12,1.2962962962962965,0.1111111111111111,N2 S1 P1 O3,de-protonated,0,N/A,C27 H35 O3 N2 P1 S1,27,35,3,2,1,1
457,497.202899,497.2028980206195,497.2026732674391,1395359.3,-9999,454097.5,13.14,-1,0.4520353420438137,0.96360242679578,0,0.5781614560774679,3,2.0526315789473686,0.2631578947368421,N4 S2 P1 O5,de-protonated,0,N/A,C19 H39 O5 N4 P1 S2,19,39,5,4,1,2
458,499.072939,499.07293801810874,499.07294348582906,1785269.8,-9999,358017,17.3,-1,-0.01095575383360889,0.999978221215884,0,0.5999869327295304,11,1,0.75,O15,de-protonated,0,N/A,C20 H20 O15,20,20,15,-9999,-9999,-9999
458,499.072939,499.07293801810874,499.0734327431791,1785269.8,-9999,358017,17.3,-1,-0.991287129156316,0.8366908907203149,0,0.5020145344321889,15,0.9130434782608696,0.30434782608695654,N2 S1 P1 O7,de-protonated,0,N/A,C23 H21 O7 N2 P1 S1,23,21,7,2,1,1
458,499.072939,499.07293801810874,499.07278129449907,1785269.8,-9999,358017,17.3,-1,0.31402956753330635,0.9822656537475366,0,0.589359392248522,6,1.6666666666666667,0.6,N4 S2 P1 O9,de-protonated,0,N/A,C15 H25 O9 N4 P1 S2,15,25,9,4,1,2
459,499.109363,499.1093620180598,499.10932899517906,1987525.3,-9999,372643.8,19.46,-1,0.066163621552614807,0.9992060011118696,0,0.5995236006671217,10,1.1428571428571428,0.6666666666666666,O14,de-protonated,0,N/A,C21 H24 O14,21,24,14,-9999,-9999,-9999
459,499.109363,499.1093620180598,499.1098182525291,1987525.3,-9999,372643.8,19.46,-1,-0.9140963624171302,0.8593203690470561,0,0.5155922214282337,14,1.0416666666666667,0.25,N2 S1 P1 O6,de-protonated,0,N/A,C24 H25 O6 N2 P1 S1,24,25,6,2,1,1
459,499.109363,499.1093620180598,499.10916680384906,1987525.3,-9999,372643.8,19.46,-1,0.39112527625672205,0.97262387348442,0,0.583574324090652,5,1.8125,0.5,N4 S2 P1 O8,de-protonated,0,N/A,C16 H29 O8 N4 P1 S2,16,29,8,4,1,2
460,499.145806,499.1458050180109,499.14571450452905,1748948.8,-9999,418689.4,16.91,-1,0.18133679045326184,0.9940511818258848,0,0.5964307090955309,9,1.2727272727272727,0.5909090909090909,O13,de-protonated,0,N/A,C22 H28 O13,22,28,13,-9999,-9999,-9999
460,499.145806,499.1458050180109,499.1462037618791,1748948.8,-9999,418689.4,16.91,-1,-0.7988518498716265,0.8906586178301459,0,0.5343951706980875,13,1.16,0.2,N2 S1 P1 O5,de-protonated,0,N/A,C25 H29 O5 N2 P1 S1,25,29,5,2,1,1
460,499.145806,499.1458050180109,499.1455523131991,1748948.8,-9999,418689.4,16.91,-1,0.5062747941961917,0.954557049199309,0,0.5727342295195853,4,1.9411764705882353,0.4117647058823529,N4 S2 P1 O7,de-protonated,0,N/A,C17 H33 O7 N4 P1 S2,17,33,7,4,1,2
461,501.067323,501.06732201543093,501.0674641822291,1300746.4,-9999,359228.1,12.12,-1,-0.2837278577176957,0.9854992721771147,0,0.5912995633062689,15,0.782608695652174,0.5652173913043478,O13,de-protonated,0,N/A,C23 H18 O13,23,18,13,-9999,-9999,-9999
461,501.067323,501.06732201543093,501.06730199089907,1300746.4,-9999,359228.1,12.12,-1,0.03996375693288867,0.9997102499497672,0,0.5998261499698604,10,1.2777777777777777,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H23 O7 N4 P1 S2,18,23,7,4,1,2
462,501.125095,501.1250940153534,501.1249790596391,1574691.3,-9999,371140.7,15.04,-1,0.2293952988037664,0.9904972099811714,0,0.5942983259887028,9,1.238095238095238,0.6666666666666666,O14,de-protonated,0,N/A,C21 H26 O14,21,26,14,-9999,-9999,-9999
462,501.125095,501.1250940153534,501.1254683169891,1574691.3,-9999,371140.7,15.04,-1,-0.7469219973176493,0.9037261862397143,0,0.5422357117438286,13,1.125,0.25,N2 S1 P1 O6,de-protonated,0,N/A,C24 H27 O6 N2 P1 S1,24,27,6,2,1,1
462,501.125095,501.1250940153534,501.1248168683091,1574691.3,-9999,371140.7,15.04,-1,0.5530499288237206,0.9460132898202968,0,0.567607973892178,4,1.9375,0.5,N4 S2 P1 O8,de-protonated,0,N/A,C16 H31 O8 N4 P1 S2,16,31,8,4,1,2
463,503.046737,503.0467360127733,503.04672873733904,2021986.5,-9999,310982.1,19.81,-1,0.01446274041993576,0.9999620469423914,0,0.5999772281654349,15,0.7272727272727273,0.6363636363636364,O14,de-protonated,0,N/A,C22 H16 O14,22,16,14,-9999,-9999,-9999
463,503.046737,503.0467360127733,503.0472179946891,2021986.5,-9999,310982.1,19.81,-1,-0.9581246025628372,0.8465632220779138,0,0.5079379332467483,19,0.68,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H17 O6 N2 P1 S1,25,17,6,2,1,1
463,503.046737,503.0467360127733,503.0465665460091,2021986.5,-9999,310982.1,19.81,-1,0.33688086830235986,0.9796181960947096,0,0.5877709176568258,10,1.2352941176470589,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H21 O8 N4 P1 S2,17,21,8,4,1,2
464,503.082973,503.0829720127246,503.08311424668904,1591410.3,-9999,338370,15.21,-1,-0.28272458446157744,0.9856009006073174,0,0.5913605403643905,14,0.8695652173913043,0.5652173913043478,O13,de-protonated,0,N/A,C23 H20 O13,23,20,13,-9999,-9999,-9999
464,503.082973,503.0829720127246,503.08260118243913,1591410.3,-9999,338370,15.21,-1,0.7371161010230456,0.906115628522047,0,0.5436693771132282,32,0.3333333333333333,0.05555555555555555,N2 O2,de-protonated,0,N/A,C36 H12 O2 N2,36,12,2,2,-9999,-9999
464,503.082973,503.0829720127246,503.0829520553591,1591410.3,-9999,338370,15.21,-1,0.0396701288087582,0.9997144914984182,0,0.5998286948990509,9,1.3888888888888888,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H25 O7 N4 P1 S2,18,25,7,4,1,2
465,503.119458,503.1194570126757,503.1194997560391,1487490,-9999,412341.7,14.1,-1,-0.08495668209087309,0.9986912262894396,0,0.5992147357736637,13,1,0.5,O12,de-protonated,0,N/A,C24 H24 O12,24,24,12,-9999,-9999,-9999
465,503.119458,503.1194570126757,503.1189866917891,1487490,-9999,412341.7,14.1,-1,0.9348104505316068,0.853369482762885,0,0.512021689657731,31,0.43243243243243246,0.02702702702702703,N2 O1,de-protonated,0,N/A,C37 H16 O1 N2,37,16,1,2,-9999,-9999
465,503.119458,503.1194570126757,503.1193375647091,1487490,-9999,412341.7,14.1,-1,0.2374147794005275,0.9898246267165164,0,0.5938947760299098,8,1.5263157894736843,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,N/A,C19 H29 O6 N4 P1 S2,19,29,6,4,1,2
466,505.062384,505.062383010067,505.062378801799,2277332.3,-9999,345360.9,22.52,-1,0.00833217457243138,0.999987402980144,0,0.5999924417880864,14,0.8181818181818182,0.6363636363636364,O14,de-protonated,0,N/A,C22 H18 O14,22,18,14,-9999,-9999,-9999
466,505.062384,505.062383010067,505.0628680591491,2277332.3,-9999,345360.9,22.52,-1,-0.960373673806754,0.8459006885615559,0,0.5075404131369335,18,0.76,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H19 O6 N2 P1 S1,25,19,6,2,1,1
466,505.062384,505.062383010067,505.0622166104691,2277332.3,-9999,345360.9,22.52,-1,0.32946356395113513,0.980497118019482,0,0.5882982708116892,9,1.3529411764705883,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H23 O8 N4 P1 S2,17,23,8,4,1,2
467,505.09868,505.09867901001826,505.09876431114907,2278372.3,-9999,383705.3,22.53,-1,-0.16888010194569608,0.9948383620393236,0,0.5969030172235942,13,0.9565217391304348,0.5652173913043478,O13,de-protonated,0,N/A,C23 H22 O13,23,22,13,-9999,-9999,-9999
467,505.09868,505.09867901001826,505.0982512468991,2278372.3,-9999,383705.3,22.53,-1,0.8468909129907038,0.4389865198814958,0.719752637322661,0.5512929668579618,31,0.3888888888888889,0.05555555555555555,N2 O2,de-protonated,0,N/A,C36 H14 O2 N2,36,14,2,2,-9999,-9999
467,505.09868,505.09867901001826,505.09860211981913,2278372.3,-9999,383705.3,22.53,-1,0.1522280972514077,0.9958040458930968,0,0.597482427535858,8,1.5,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H27 O7 N4 P1 S2,18,27,7,4,1,2
468,505.135144,505.13514300996934,505.13514982049907,1958900.3,-9999,421267.2,19.12,-1,-0.01348258922067424,0.99996701676327715,0,0.5999802100579663,12,1.0833333333333333,0.5,O12,de-protonated,0,N/A,C24 H26 O12,24,26,12,-9999,-9999,-9999
468,505.135144,505.13514300996934,505.1356390778491,1958900.3,-9999,421267.2,19.12,-1,-0.9820488624462048,0.8394631183651659,0,0.5036778710190994,16,1,0.14814814814814814,N2 S1 P1 O4,de-protonated,0,N/A,C27 H27 O4 N2 P1 S1,27,27,4,2,1,1
468,505.135144,505.13514300996934,505.1349876291691,1958900.3,-9999,421267.2,19.12,-1,0.3076025301567831,0.9829779890536308,0,0.5897867934321784,7,1.631578947368421,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,N/A,C19 H31 O6 N4 P1 S2,19,31,6,4,1,2
469,505.171434,505.1714330099205,505.17153532984906,1542660.3,-9999,341002,14.68,-1,-0.20254492066212437,0.9925838050666232,0,0.5955502830399738,11,1.2,0.44,O11,de-protonated,0,N/A,C25 H30 O11,25,30,11,-9999,-9999,-9999
469,505.171434,505.1714330099205,505.17137313851913,1542660.3,-9999,341002,14.68,-1,0.11851701140237247,0.997454565710902,0,0.5984727394265412,6,1.75,0.25,N4 S2 P1 O5,de-protonated,0,N/A,C20 H35 O5 N4 P1 S2,20,35,5,4,1,2
470,505.208033,505.20803200987143,505.20792083919906,1666580.4,-9999,346903.3,16,-1,0.22004934559306472,0.9912524281182622,0,0.5947514568709573,10,1.3076923076923077,0.38461538461538464,O10,de-protonated,0,N/A,C26 H34 O10,26,34,10,-9999,-9999,-9999
470,505.208033,505.20803200987143,505.20841009654913,1666580.4,-9999,346903.3,16,-1,-0.7483776400851572,0.9033693343743976,0,0.5420216006246386,14,1.206896551724138,0.06896551724137931,N2 S1 P1 O2,de-protonated,0,N/A,C29 H35 O2 N2 P1 S1,29,35,2,2,1,1
470,505.208033,505.20803200987143,505.207758647869,1666580.4,-9999,346903.3,16,-1,0.541088290275118,0.9482624982385608,0,0.5689574989431364,5,1.8571428571428572,0.1904761904761905,N4 S2 P1 O4,de-protonated,0,N/A,C21 H39 O4 N4 P1 S2,21,39,4,4,1,2
471,507.041586,507.0415850074096,507.04164335690905,1590592,-9999,374929.8,15.18,-1,-0.11507831796235196,0.997599956273068,0,0.5985599737638408,14,0.7619047619047619,0.7142857142857143,O15,de-protonated,0,N/A,C21 H16 O15,21,16,15,-9999,-9999,-9999
471,507.041586,507.0415850074096,507.0414811655791,1590592,-9999,374929.8,15.18,-1,0.20479947763143175,0.9924184156213028,0,0.5954510493727816,9,1.3125,0.5625,N4 S2 P1 O9,de-protonated,0,N/A,C16 H21 O9 N4 P1 S2,16,21,9,4,1,2
472,507.078041,507.07804000736064,507.0780288662591,2296656.3,-9999,361542.5,22.72,-1,0.02197117781483097,0.999912412629986,0,0.5999474475779917,13,0.9090909090909092,0.6363636363636364,O14,de-protonated,0,N/A,C22 H20 O14,22,20,14,-9999,-9999,-9999
472,507.078041,507.07804000736064,507.0785181236091,2296656.3,-9999,361542.5,22.72,-1,-0.942884053228067,0.8510253291308484,0,0.510615197478509,17,0.84,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H21 O6 N2 P1 S1,25,21,6,2,1,1
472,507.078041,507.07804000736064,507.0778666749291,2296656.3,-9999,361542.5,22.72,-1,0.34182606443900176,0.9790217870216776,0,0.5874130722130065,8,1.4705882352941178,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H25 O8 N4 P1 S2,17,25,8,4,1,2
473,507.114365,507.1143640073119,507.1144143756091,2138976.5,-9999,327491.1,21.04,-1,-0.09932333960040916,0.9982115870050002,0,0.5989269522030001,12,1.0434782608695652,0.5652173913043478,O13,de-protonated,0,N/A,C23 H24 O13,23,24,13,-9999,-9999,-9999
473,507.114365,507.1143640073119,507.1139013113591,2138976.5,-9999,327491.1,21.04,-1,0.9124103118117268,0.429900339810724,0.719752637322661,0.5458412588154988,30,0.4444444444444444,0.05555555555555555,N2 O2,de-protonated,0,N/A,C36 H16 O2 N2,36,16,2,2,-9999,-9999
473,507.114365,507.1143640073119,507.11425218427905,2138976.5,-9999,327491.1,21.04,-1,0.22050855871492717,0.9912160410212908,0,0.5947296246127743,7,1.6111111111111112,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H29 O7 N4 P1 S2,18,29,7,4,1,2
474,507.15076,507.150759007263,507.1507998849591,1884528.6,-9999,331720.3,18.32,-1,-0.08060264544062122,0.99882186118414,0,0.599293116710484,11,1.1666666666666667,0.5,O12,de-protonated,0,N/A,C24 H28 O12,24,28,12,-9999,-9999,-9999
474,507.15076,507.150759007263,507.1502868207091,1884528.6,-9999,331720.3,18.32,-1,0.9310584380557104,0.8544541891571502,0,0.5126725134942901,29,0.5405405405405406,0.02702702702702703,N2 O1,de-protonated,0,N/A,C37 H20 O1 N2,37,20,1,2,-9999,-9999
474,507.15076,507.150759007263,507.1506376936291,1884528.6,-9999,331720.3,18.32,-1,0.23920631241842655,0.9896712792824556,0,0.5938027675694733,6,1.736842105263158,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,N/A,C19 H33 O6 N4 P1 S2,19,33,6,4,1,2
475,507.187114,507.18711300721424,507.1871853943091,1790080.9,-9999,297096.8,17.31,-1,-0.14272264155132997,0.996310757224534,0,0.5977864543347204,10,1.28,0.44,O11,de-protonated,0,N/A,C25 H32 O11,25,32,11,-9999,-9999,-9999
475,507.187114,507.18711300721424,507.18702320297905,1790080.9,-9999,297096.8,17.31,-1,0.17706335351534544,0.9943274738813584,0,0.596596484328815,5,1.85,0.25,N4 S2 P1 O5,de-protonated,0,N/A,C20 H37 O5 N4 P1 S2,20,37,5,4,1,2
476,507.223616,507.2236150071652,507.2235709036591,1614225,-9999,357168.5,15.44,-1,0.08695082129511533,0.9986291076606298,0,0.5991774645963779,9,1.3846153846153846,0.38461538461538464,O10,de-protonated,0,N/A,C26 H36 O10,26,36,10,-9999,-9999,-9999
476,507.223616,507.2236150071652,507.2240601610091,1614225,-9999,357168.5,15.44,-1,-0.877627618453006,0.8695692850301325,0,0.5217415710180795,13,1.2758620689655171,0.06896551724137931,N2 S1 P1 O2,de-protonated,0,N/A,C29 H37 O2 N2 P1 S1,29,37,2,2,1,1
476,507.223616,507.2236150071652,507.2234087123291,1614225,-9999,357168.5,15.44,-1,0.40671394994452115,0.9704314050195882,0,0.5822588430117529,4,1.9523809523809523,0.1904761904761905,N4 S2 P1 O4,de-protonated,0,N/A,C21 H41 O4 N4 P1 S2,21,41,4,4,1,2
477,509.057394,509.05739300470304,509.0572934213691,2153670,-9999,403195.2,20.42,-1,0.1956230374260704,0.9930803061345436,0,0.5958481836807261,13,0.8571428571428571,0.7142857142857143,O15,de-protonated,0,N/A,C21 H18 O15,21,18,15,-9999,-9999,-9999
477,509.057394,509.05739300470304,509.0577826787191,2153670,-9999,403195.2,20.42,-1,-0.7654809125950184,0.8991352070296078,0,0.5394811242177646,17,0.7916666666666666,0.2916666666666667,N2 S1 P1 O7,de-protonated,0,N/A,C24 H19 O7 N2 P1 S1,24,19,7,2,1,1
477,509.057394,509.05739300470304,509.05713123003903,2153670,-9999,403195.2,20.42,-1,0.5142343520042612,0.9531511908897984,0,0.5718907145338791,8,1.4375,0.5625,N4 S2 P1 O9,de-protonated,0,N/A,C16 H23 O9 N4 P1 S2,16,23,9,4,1,2
478,509.093676,509.0936750046544,509.09367893071914,2535126.3,-9999,358948.1,24.35,-1,-0.0077118709987058,0.9999892087687968,0,0.599993525261278,12,1,0.6363636363636364,O14,de-protonated,0,N/A,C22 H22 O14,22,22,14,-9999,-9999,-9999
478,509.093676,509.0936750046544,509.0941681880691,2535126.3,-9999,358948.1,24.35,-1,-0.9687469343601288,0.8434250291222954,0,0.5060550174733772,16,0.92,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H23 O6 N2 P1 S1,25,23,6,2,1,1
478,509.093676,509.0936750046544,509.09351673938914,2535126.3,-9999,358948.1,24.35,-1,0.3108766071641978,0.9826168854826982,0,0.5895701312896189,7,1.588235294117647,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H27 O8 N4 P1 S2,17,27,8,4,1,2
479,509.129918,509.12991700460566,509.130064440069,2217190.8,-9999,381005.7,21.07,-1,-0.2895831019596848,0.984899186670102,0,0.5909395120020611,11,1.1304347826086956,0.5652173913043478,O13,de-protonated,0,N/A,C23 H26 O13,23,26,13,-9999,-9999,-9999
479,509.129918,509.12991700460566,509.1295513758191,2217190.8,-9999,381005.7,21.07,-1,0.718144891711031,0.4553330772350842,0.719752637322661,0.5611009012701149,29,0.5,0.05555555555555555,N2 O2,de-protonated,0,N/A,C36 H18 O2 N2,36,18,2,2,-9999,-9999
479,509.129918,509.12991700460566,509.1299022487391,2217190.8,-9999,381005.7,21.07,-1,0.02898251803300958,0.9998475971944822,0,0.5999085583166893,6,1.7222222222222223,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H31 O7 N4 P1 S2,18,31,7,4,1,2
480,509.166471,509.16647000455663,509.1664499494191,2187511,-9999,358116.8,20.77,-1,0.03938817562744237,0.999718534977391,0,0.5998311209864347,10,1.25,0.5,O12,de-protonated,0,N/A,C24 H30 O12,24,30,12,-9999,-9999,-9999
480,509.166471,509.16647000455663,509.1669392067691,2187511,-9999,358116.8,20.77,-1,-0.9215095803121974,0.857201231700176,0,0.5143207390201056,14,1.148148148148148,0.14814814814814814,N2 S1 P1 O4,de-protonated,0,N/A,C27 H31 O4 N2 P1 S1,27,31,4,2,1,1
480,509.166471,509.16647000455663,509.16628775808914,2187511,-9999,358116.8,20.77,-1,0.3579311354080739,0.9770218687732896,0,0.5862131212639737,5,1.8421052631578947,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,N/A,C19 H35 O6 N4 P1 S2,19,35,6,4,1,2
481,509.202748,509.2027470045079,509.2028354587691,1719047.5,-9999,404854.6,15.95,-1,-0.1737112502420114,0.994539639559796,0,0.5967237837358775,9,1.36,0.44,O11,de-protonated,0,N/A,C25 H34 O11,25,34,11,-9999,-9999,-9999
481,509.202748,509.2027470045079,509.2026732674391,1719047.5,-9999,404854.6,15.95,-1,0.144808880016138,0.9962023209911108,0,0.5977213925946664,4,1.95,0.25,N4 S2 P1 O5,de-protonated,0,N/A,C20 H39 O5 N4 P1 S2,20,39,5,4,1,2
482,511.073064,511.0730630019967,511.07294348582906,2157654.3,-9999,388027.8,20.45,-1,0.2338534433067451,0.9901261072889088,0,0.5940756643733452,12,0.9523809523809524,0.7142857142857143,O15,de-protonated,0,N/A,C21 H20 O15,21,20,15,-9999,-9999,-9999
482,511.073064,511.0730630019967,511.0734327431791,2157654.3,-9999,388027.8,20.45,-1,-0.7234599937403777,0.9094009258469522,0,0.5456405555081713,16,0.875,0.2916666666666667,N2 S1 P1 O7,de-protonated,0,N/A,C24 H21 O7 N2 P1 S1,24,21,7,2,1,1
482,511.073064,511.0730630019967,511.07278129449907,2157654.3,-9999,388027.8,20.45,-1,0.5512081799639916,0.9463624560291752,0,0.567817473617505,7,1.5625,0.5625,N4 S2 P1 O9,de-protonated,0,N/A,C16 H25 O9 N4 P1 S2,16,25,9,4,1,2
483,511.10939,511.10938900194793,511.10932899517906,1868390.8,-9999,286308.7,17.48,-1,0.11740495716345133,0.9975020501859714,0,0.5985012301115828,11,1.0909090909090908,0.6363636363636364,O14,de-protonated,0,N/A,C22 H24 O14,22,24,14,-9999,-9999,-9999
483,511.10939,511.10938900194793,511.1098182525291,1868390.8,-9999,286308.7,17.48,-1,-0.8398402180169525,0.8798696647251323,0,0.5279217988350794,15,1,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H25 O6 N2 P1 S1,25,25,6,2,1,1
483,511.10939,511.10938900194793,511.10916680384906,1868390.8,-9999,286308.7,17.48,-1,0.43473706460286343,0.96628821202437,0,0.5797729272146219,6,1.7058823529411764,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H29 O8 N4 P1 S2,17,29,8,4,1,2
484,511.145738,511.14573700189914,511.14571450452905,1931895.4,-9999,372434.7,18.13,-1,0.04401361381700487,0.999648559700876,0,0.5997891358205255,10,1.2173913043478262,0.5652173913043478,O13,de-protonated,0,N/A,C23 H28 O13,23,28,13,-9999,-9999,-9999
