Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
1297,523.15215,523.1521834537361,523.1519440469191,8541393,-9999,201804,75.33,-1,0.4576238696674628,0.9758695503760167,0.9596724323240534,0.9693907031552316,19,0.9032258064516128,0.06451612903225806,N2 S2 O2,de-protonated,0,-9999,C31 H28 O2 N2 S2,31,28,2,2,-9999,2,-9999,N/A
1297,523.15215,523.1521834537361,523.152076988649,8541393,-9999,201804,75.33,-1,0.2035069567942032,0.9962522617883354,0.9670741759968772,0.984581027471752,6,1.65,0.5,N2 S1 P1 O10,de-protonated,0,-9999,C20 H33 O10 N2 P1 S1,20,33,10,2,1,1,-9999,N/A
1298,523.188539,523.1885724426015,523.188842620519,7688424.5,-9999,204500.2,67.63,-1,-0.5164061147802679,0.9748433221213498,0.9511448674822868,0.9653639402657246,0,2.1052631578947367,0.631578947368421,S2 O12,de-protonated,0,-9999,C19 H40 O12 S2,19,40,12,-9999,-9999,2,-9999,N/A
1298,523.188539,523.1885724426015,523.188329556269,7688424.5,-9999,204500.2,67.63,-1,0.4642426423457202,0.9196020049209808,0.9622080519772064,0.9366444237434708,18,1,0.03125,N2 S2 O1,de-protonated,0,-9999,C32 H32 O1 N2 S2,32,32,1,2,-9999,2,-9999,N/A
1298,523.188539,523.1885724426015,523.188462497999,7688424.5,-9999,204500.2,67.63,-1,0.2101434003126532,0.9649184884848824,0.965767591744837,0.9652581297888644,5,1.761904761904762,0.42857142857142855,N2 S1 P1 O9,de-protonated,0,-9999,C21 H37 O9 N2 P1 S1,21,37,9,2,1,1,-9999,N/A
1299,523.225274,523.2253074313611,523.2254994560291,4850944,-9999,305538.1,42.04,-1,-0.3670017385755372,0.48792842487688154,0.7550179348240813,0.5947642288557615,13,1.2333333333333334,0.2,P1 O6,de-protonated,0,-9999,C30 H37 O6 P1,30,37,6,-9999,1,-9999,-9999,N/A
1299,523.225274,523.2253074313611,523.224848007349,4850944,-9999,305538.1,42.04,-1,0.8780622973889426,0.4347244400374792,0.8077896627745539,0.583950529132309,4,1.8636363636363635,0.3636363636363637,N2 S1 P1 O8,de-protonated,0,-9999,C22 H41 O8 N2 P1 S1,22,41,8,2,1,1,-9999,N/A
1299,523.225274,523.2253074313611,523.2256961605191,4850944,-9999,305538.1,42.04,-1,-0.7429473759189648,0.45234887129494966,0.8221557383861047,0.6002716181314116,5,1.8,0.6,N4 O12,de-protonated,0,-9999,C20 H36 O12 N4,20,36,12,4,-9999,-9999,-9999,N/A
1300,523.261345,523.2613784203238,523.261884965379,2318615,-9999,265783.8,19.2,-1,-0.968052651454051,0.8436308429039148,0,0.5061785057423488,12,1.3225806451612905,0.16129032258064516,P1 O5,de-protonated,0,-9999,C31 H41 O5 P1,31,41,5,-9999,1,-9999,-9999,N/A
1300,523.261345,523.2613784203238,523.261233516699,2318615,-9999,265783.8,19.2,-1,0.27692405918666013,0.986181619039986,0,0.5917089714239917,3,1.9565217391304348,0.30434782608695654,N2 S1 P1 O7,de-protonated,0,-9999,C23 H45 O7 N2 P1 S1,23,45,7,2,1,1,-9999,N/A
1301,524.082574,524.0826071690382,524.0830409275391,2065191.5,-9999,265570,15.89,-1,-0.8276522364129558,0.8831203045306819,0.961616875115101,0.9145189327644496,3,1.8666666666666667,1,13C1 S2 O15,de-protonated,1,1294,C15 H28 O15 S2 13C1,15,28,15,-9999,-9999,2,1,N/A
1301,524.082574,524.0826071690382,524.0825278632891,2065191.5,-9999,265570,15.89,-1,0.1513230166087761,0.9958536888506236,0.9471399703610976,0.9763682014548132,21,0.7142857142857143,0.14285714285714285,13C1 N2 S2 O4,de-protonated,1,1294,C28 H20 O4 N2 S2 13C1,28,20,4,2,-9999,2,1,N/A
1301,524.082574,524.0826071690382,524.082660805019,2065191.5,-9999,265570,15.89,-1,-0.10234259759646852,0.9981013099349634,0.9770522046196324,0.989681667808831,8,1.4705882352941178,0.7058823529411765,13C1 N2 S1 P1 O12,de-protonated,1,1294,C17 H25 O12 N2 P1 S1 13C1,17,25,12,2,1,1,1,N/A
1301,524.082574,524.0826071690382,524.0827971506391,2065191.5,-9999,265570,15.89,-1,-0.3625030280141393,0.9764381298380974,0,0.5858628779028584,8,1.3529411764705883,0.8235294117647058,N3 S1 O14,de-protonated,0,-9999,C17 H23 O14 N3 S1,17,23,14,3,-9999,1,-9999,N/A
1301,524.082574,524.0826071690382,524.0821477407691,2065191.5,-9999,265570,15.89,-1,0.8766340755480234,0.8698443325297985,0.9348080911524684,0.8958298359788665,26,0.5666666666666667,0.03333333333333333,13C1 N4 S1 P1 O1,de-protonated,1,1294,C30 H17 O1 N4 P1 S1 13C1,30,17,1,4,1,1,1,N/A
1302,524.11917,524.1192031578403,524.1194264368891,2284351.3,-9999,214043.6,17.74,-1,-0.42600796215530745,0.967606470879556,0.948236331077288,0.9598584149586488,2,2,0.875,13C1 S2 O14,de-protonated,1,1296,C16 H32 O14 S2 13C1,16,32,14,-9999,-9999,2,1,N/A
1302,524.11917,524.1192031578403,524.1189133726391,2284351.3,-9999,214043.6,17.74,-1,0.5528997213836214,0.9460418055448834,0.9620923960965196,0.9524620417655378,20,0.8275862068965517,0.10344827586206896,13C1 N2 S2 O3,de-protonated,1,1296,C29 H24 O3 N2 S2 13C1,29,24,3,2,-9999,2,1,N/A
1302,524.11917,524.1192031578403,524.119046314369,2284351.3,-9999,214043.6,17.74,-1,0.2992516153501178,0.9838822956301172,0.9633934240202012,0.9756867469861508,7,1.6111111111111112,0.6111111111111112,13C1 N2 S1 P1 O11,de-protonated,1,1296,C18 H29 O11 N2 P1 S1 13C1,18,29,11,2,1,1,1,N/A
1302,524.11917,524.1192031578403,524.1191826599891,2284351.3,-9999,214043.6,17.74,-1,0.039109141371503,0.9997225082171398,0,0.5998335049302839,7,1.5,0.7222222222222222,N3 S1 O13,de-protonated,0,-9999,C18 H27 O13 N3 S1,18,27,13,3,-9999,1,-9999,N/A
1303,524.155395,524.1554281467559,524.155811946239,2281046.5,-9999,203558.2,17.71,-1,-0.7322240342299319,0.9072982218352444,0.9521878634480474,0.9252540784803656,1,2.1176470588235294,0.7647058823529411,13C1 S2 O13,de-protonated,1,1297,C17 H36 O13 S2 13C1,17,36,13,-9999,-9999,2,1,N/A
1303,524.155395,524.1554281467559,524.1552988819891,2281046.5,-9999,203558.2,17.71,-1,0.2466153963250668,0.989025112825993,0.9596724323240534,0.9772840406252172,19,0.9333333333333332,0.06666666666666667,13C1 N2 S2 O2,de-protonated,1,1297,C30 H28 O2 N2 S2 13C1,30,28,2,2,-9999,2,1,N/A
1303,524.155395,524.1554281467559,524.155431823719,2281046.5,-9999,203558.2,17.71,-1,-0.00701502443239288,0.9999910708469876,0.9670741759968772,0.9868243129069434,6,1.736842105263158,0.5263157894736842,13C1 N2 S1 P1 O10,de-protonated,1,1297,C19 H33 O10 N2 P1 S1 13C1,19,33,10,2,1,1,1,N/A
1303,524.155395,524.1554281467559,524.1555681693391,2281046.5,-9999,203558.2,17.71,-1,-0.2671393603330943,0.9871346730015522,0,0.5922808038009313,6,1.631578947368421,0.631578947368421,N3 S1 O12,de-protonated,0,-9999,C19 H31 O12 N3 S1,19,31,12,3,-9999,1,-9999,N/A
1304,524.192096,524.1921291355258,524.192197455589,2159982.3,-9999,255484,16.69,-1,-0.1303339950950665,0.996922485473841,0.9511448674822868,0.9786114382772192,0,2.2222222222222223,0.6666666666666666,13C1 S2 O12,de-protonated,1,1298,C18 H40 O12 S2 13C1,18,40,12,-9999,-9999,2,1,N/A
1304,524.192096,524.1921291355258,524.192605127369,2159982.3,-9999,255484,16.69,-1,-0.9080476118694591,0.8610406193271439,0,0.5166243715962864,14,1.1071428571428572,0.32142857142857145,N1 O9,de-protonated,0,-9999,C28 H31 O9 N1,28,31,9,1,-9999,-9999,-9999,N/A
1304,524.192096,524.1921291355258,524.1916843913391,2159982.3,-9999,255484,16.69,-1,0.848438080780256,0.8775552834036157,0.9622080519772064,0.911416390833052,18,1.032258064516129,0.03225806451612903,13C1 N2 S2 O1,de-protonated,1,1298,C31 H32 O1 N2 S2 13C1,31,32,1,2,-9999,2,1,N/A
1304,524.192096,524.1921291355258,524.1918173330691,2159982.3,-9999,255484,16.69,-1,0.5948251123192796,0.9378177790203022,0.965767591744837,0.948997704110116,5,1.85,0.45,13C1 N2 S1 P1 O9,de-protonated,1,1298,C20 H37 O9 N2 P1 S1 13C1,20,37,9,2,1,1,1,N/A
1304,524.192096,524.1921291355258,524.1919536786891,2159982.3,-9999,255484,16.69,-1,0.3347186759910735,0.9798763463743088,0,0.5879258078245853,5,1.75,0.55,N3 S1 O11,de-protonated,0,-9999,C20 H35 O11 N3 S1,20,35,11,3,-9999,1,-9999,N/A
1305,525.037575,525.0376078768198,525.038092605679,2965394.3,-9999,244628.2,23.51,-1,-0.923226078294982,0.4283544321458117,0.7675537279851021,0.5640341504815278,22,0.5357142857142857,0.32142857142857145,P1 O9,de-protonated,0,-9999,C28 H15 O9 P1,28,15,9,-9999,1,-9999,-9999,N/A
1305,525.037575,525.0376078768198,525.037821279519,2965394.3,-9999,244628.2,23.51,-1,-0.40645205071084534,0.9704689058169322,0,0.5822813434901594,8,1.2222222222222223,0.7777777777777778,S2 O14,de-protonated,0,-9999,C18 H22 O14 S2,18,22,14,-9999,-9999,2,-9999,N/A
1305,525.037575,525.0376078768198,525.037308215269,2965394.3,-9999,244628.2,23.51,-1,0.5707433473952828,0.4713031688066298,0.7489023467070351,0.582342839966792,26,0.4516129032258064,0.0967741935483871,N2 S2 O3,de-protonated,0,-9999,C31 H14 O3 N2 S2,31,14,3,2,-9999,2,-9999,N/A
1305,525.037575,525.0376078768198,525.0374411569991,2965394.3,-9999,244628.2,23.51,-1,0.31753891758049096,0.9818707033073124,0,0.5891224219843875,13,0.95,0.55,N2 S1 P1 O11,de-protonated,0,-9999,C20 H19 O11 N2 P1 S1,20,19,11,2,1,1,-9999,N/A
1306,525.058747,525.0587798703416,525.0590890320091,6060448,-9999,213658.6,49.73,-1,-0.5888130953864849,0.46951473499488633,0.719752637322661,0.5696098959259962,30,0.3888888888888889,0.08333333333333333,S1 O3,de-protonated,0,-9999,C36 H14 O3 S1,36,14,3,-9999,-9999,1,-9999,N/A
1306,525.058747,525.0587798703416,525.059221973739,6060448,-9999,213658.6,49.73,-1,-0.8420067278165767,0.43964406494002095,0.787157861234881,0.578649583457965,17,0.76,0.44,P1 O11,de-protonated,0,-9999,C25 H19 O11 P1,25,19,11,-9999,1,-9999,-9999,N/A
1306,525.058747,525.0587798703416,525.058437583329,6060448,-9999,213658.6,49.73,-1,0.6519026989860763,0.4628932919913014,0.7675537279851021,0.5847574663888218,21,0.6428571428571429,0.17857142857142858,N2 S2 O5,de-protonated,0,-9999,C28 H18 O5 N2 S2,28,18,5,2,-9999,2,-9999,N/A
1306,525.058747,525.0587798703416,525.058570525059,6060448,-9999,213658.6,49.73,-1,0.3987084380561044,0.4857837119520375,0.8446892076502734,0.6293459102313319,8,1.3529411764705883,0.7647058823529411,N2 S1 P1 O13,de-protonated,0,-9999,C17 H23 O13 N2 P1 S1,17,23,13,2,1,1,-9999,N/A
1307,525.073674,525.073706865774,525.074206788869,2981033.8,-9999,237670.8,23.64,-1,-0.9520998907802032,0.8483328723147052,0,0.5089997233888232,7,1.368421052631579,0.6842105263157895,S2 O13,de-protonated,0,-9999,C19 H26 O13 S2,19,26,13,-9999,-9999,2,-9999,N/A
1307,525.073674,525.073706865774,525.073693724619,2981033.8,-9999,237670.8,23.64,-1,0.02502725842082318,0.4999431767971223,0.7428850341668535,0.5971199197450148,25,0.5625,0.0625,N2 S2 O2,de-protonated,0,-9999,C32 H18 O2 N2 S2,32,18,2,2,-9999,2,-9999,N/A
1307,525.073674,525.073706865774,525.073826666349,2981033.8,-9999,237670.8,23.64,-1,-0.22815948695836227,0.990598840658563,0,0.5943593043951377,12,1.0952380952380951,0.47619047619047616,N2 S1 P1 O10,de-protonated,0,-9999,C21 H23 O10 N2 P1 S1,21,23,10,2,1,1,-9999,N/A
1308,525.095149,525.095181859203,525.0954745413591,8928696,-9999,200861,74.03,-1,-0.557388456558487,0.9190103990533218,0.9075104216204904,0.9144104080801893,29,0.4864864864864865,0.05405405405405406,S1 O2,de-protonated,0,-9999,C37 H18 O2 S1,37,18,2,-9999,-9999,1,-9999,N/A
1308,525.095149,525.095181859203,525.095607483089,8928696,-9999,200861,74.03,-1,-0.810564552369527,0.4438086979441352,0.7805128205128198,0.5784903469716091,16,0.8846153846153846,0.38461538461538464,P1 O10,de-protonated,0,-9999,C26 H23 O10 P1,26,23,10,-9999,1,-9999,-9999,N/A
1308,525.095149,525.095181859203,525.095336156929,8928696,-9999,200861,74.03,-1,-0.2938470699968623,0.9676228049672748,0.9542050942726982,0.962255720689444,2,1.875,0.9375,S2 O15,de-protonated,0,-9999,C16 H30 O15 S2,16,30,15,-9999,-9999,2,-9999,N/A
1308,525.095149,525.095181859203,525.0948230926791,8928696,-9999,200861,74.03,-1,0.6832414033955657,0.941521145308584,0.9545517512035004,0.9467333876665504,20,0.7586206896551724,0.13793103448275862,N2 S2 O4,de-protonated,0,-9999,C29 H22 O4 N2 S2,29,22,4,2,-9999,2,-9999,N/A
1308,525.095149,525.095181859203,525.094956034409,8928696,-9999,200861,74.03,-1,0.43006467938821685,0.980054293788815,0.9696404237772296,0.9758887457841808,7,1.5,0.6666666666666666,N2 S1 P1 O12,de-protonated,0,-9999,C18 H27 O12 N2 P1 S1,18,27,12,2,1,1,-9999,N/A
1309,525.110193,525.1102258545998,525.110592298219,2412481.3,-9999,258217.3,18.82,-1,-0.6978408445544878,0.915429233629964,0,0.5492575401779783,6,1.5,0.6,S2 O12,de-protonated,0,-9999,C20 H30 O12 S2,20,30,12,-9999,-9999,2,-9999,N/A
1309,525.110193,525.1102258545998,525.109722918349,2412481.3,-9999,258217.3,18.82,-1,0.9577736400944038,0.8466665155400925,0,0.5079999093240555,7,1.368421052631579,0.8947368421052632,O17,de-protonated,0,-9999,C19 H26 O17,19,26,17,-9999,-9999,-9999,-9999,N/A
1309,525.110193,525.1102258545998,525.110079233969,2412481.3,-9999,258217.3,18.82,-1,0.27921884675685543,0.4929766375898678,0.7369636471990461,0.5905714414335391,24,0.6666666666666666,0.0303030303030303,N2 S2 O1,de-protonated,0,-9999,C33 H22 O1 N2 S2,33,22,1,2,-9999,2,-9999,N/A
1309,525.110193,525.1102258545998,525.1102121756991,2412481.3,-9999,258217.3,18.82,-1,0.02604958041754035,0.999876880014216,0,0.5999261280085295,11,1.2272727272727273,0.4090909090909091,N2 S1 P1 O9,de-protonated,0,-9999,C22 H27 O9 N2 P1 S1,22,27,9,2,1,1,-9999,N/A
1310,525.119056,525.1190888518878,525.1191058328691,1800903.1,-9999,206563.3,13.64,-1,-0.03233738993187814,0.99981027587702,0,0.599886165526212,20,0.7333333333333333,0.3,O9,de-protonated,0,-9999,C30 H22 O9,30,22,9,-9999,-9999,-9999,-9999,N/A
1310,525.119056,525.1190888518878,525.119595090219,1800903.1,-9999,206563.3,13.64,-1,-0.9640438787161678,0.8448172991977311,0,0.5068903795186386,24,0.696969696969697,0.0303030303030303,N2 S1 P1 O1,de-protonated,0,-9999,C33 H23 O1 N2 P1 S1,33,23,1,2,1,1,-9999,N/A
1310,525.119056,525.1190888518878,525.1189436415391,1800903.1,-9999,206563.3,13.64,-1,0.2765284902852967,0.9862207952023976,0,0.5917324771214386,15,1.08,0.12,N4 S2 P1 O3,de-protonated,0,-9999,C25 H27 O3 N4 P1 S2,25,27,3,4,1,2,-9999,N/A
1311,525.131461,525.131493848092,525.1318600507091,8158671.5,-9999,197903.3,67.51,-1,-0.6973536457415581,0.45777107362901953,0.7087183895694522,0.5581500000051927,28,0.5789473684210527,0.02631578947368421,S1 O1,de-protonated,0,-9999,C38 H22 O1 S1,38,22,1,-9999,-9999,1,-9999,N/A
1311,525.131461,525.131493848092,525.131992992439,8158671.5,-9999,197903.3,67.51,-1,-0.9505121639748864,0.4243989962431012,0.7739790330151771,0.5642310109519316,15,1,0.3333333333333333,P1 O9,de-protonated,0,-9999,C27 H27 O9 P1,27,27,9,-9999,1,-9999,-9999,N/A
1311,525.131461,525.131493848092,525.1317216662791,8158671.5,-9999,197903.3,67.51,-1,-0.43383055662775105,0.4832131358419221,0.8446892076502734,0.6278035645652627,1,2,0.8235294117647058,S2 O14,de-protonated,0,-9999,C17 H34 O14 S2,17,34,14,-9999,-9999,2,-9999,N/A
1311,525.131461,525.131493848092,525.131208602029,8158671.5,-9999,197903.3,67.51,-1,0.5431900795187663,0.47393523264274856,0.7550179348240812,0.5863683135152816,19,0.8666666666666667,0.1,N2 S2 O3,de-protonated,0,-9999,C30 H26 O3 N2 S2,30,26,3,2,-9999,2,-9999,N/A
1311,525.131461,525.131493848092,525.131341543759,8158671.5,-9999,197903.3,67.51,-1,0.2900309329597751,0.4924264002548101,0.8295321147073604,0.6272686860358303,6,1.631578947368421,0.5789473684210527,N2 S1 P1 O11,de-protonated,0,-9999,C19 H31 O11 N2 P1 S1,19,31,11,2,1,1,-9999,N/A
1312,525.146549,525.1465818434754,525.146977807569,2004953,-9999,224656.2,15.37,-1,-0.7540062313229062,0.9019842805518528,0,0.5411905683311117,5,1.619047619047619,0.5238095238095238,S2 O11,de-protonated,0,-9999,C21 H34 O11 S2,21,34,11,-9999,-9999,2,-9999,N/A
1312,525.146549,525.1465818434754,525.146108427699,2004953,-9999,224656.2,15.37,-1,0.901493448694664,0.8628955622096457,0,0.5177373373257874,6,1.5,0.8,O16,de-protonated,0,-9999,C20 H30 O16,20,30,16,-9999,-9999,-9999,-9999,N/A
1312,525.146549,525.1465818434754,525.1465976850491,2004953,-9999,224656.2,15.37,-1,-0.0301660027563595,0.9998348975541388,0,0.5999009385324833,10,1.3478260869565215,0.34782608695652173,N2 S1 P1 O8,de-protonated,0,-9999,C23 H31 O8 N2 P1 S1,23,31,8,2,1,1,-9999,N/A
1313,525.167676,525.1677088370107,525.168107175629,7639526.5,-9999,209690.4,63.11,-1,-0.7584973513588307,0.950132250057352,0.9811413581494928,0.9625358932942084,0,2.111111111111111,0.7222222222222222,S2 O13,de-protonated,0,-9999,C18 H38 O13 S2,18,38,13,-9999,-9999,2,-9999,N/A
1313,525.167676,525.1677088370107,525.167594111379,7639526.5,-9999,209690.4,63.11,-1,0.2184552758653838,0.924911968376922,0.930718937622608,0.9272347560751965,18,0.967741935483871,0.06451612903225806,N2 S2 O2,de-protonated,0,-9999,C31 H30 O2 N2 S2,31,30,2,2,-9999,2,-9999,N/A
1313,525.167676,525.1677088370107,525.167727053109,7639526.5,-9999,209690.4,63.11,-1,-0.03468624871338275,0.9613931884172964,0.9960276706983224,0.9752469813297068,5,1.75,0.5,N2 S1 P1 O10,de-protonated,0,-9999,C20 H35 O10 N2 P1 S1,20,35,10,2,1,1,-9999,N/A
1314,525.19618,525.1962128282888,525.196585565409,2334457.3,-9999,239237.2,18.16,-1,-0.7097097171458525,0.9126585048994946,0,0.5475951029396967,18,1,0.1,N4 S1 O3,de-protonated,0,-9999,C30 H30 O3 N4 S1,30,30,3,4,-9999,1,-9999,N/A
1314,525.19618,525.1962128282888,525.196718507139,2334457.3,-9999,239237.2,18.16,-1,-0.9628370330815148,0.8451738446104942,0,0.5071043067662965,5,1.8421052631578947,0.5789473684210527,N4 P1 O11,de-protonated,0,-9999,C19 H35 O11 N4 P1,19,35,11,4,1,-9999,-9999,N/A
1315,525.204141,525.2041738258529,525.203979620729,5490174.5,-9999,222726.5,44.9,-1,0.36977085363278034,0.4877478305819916,0.7428850341668536,0.5898027120159364,17,1.0625,0.03125,N2 S2 O1,de-protonated,0,-9999,C32 H34 O1 N2 S2,32,34,1,2,-9999,2,-9999,N/A
1315,525.204141,525.2041738258529,525.204112562459,5490174.5,-9999,222726.5,44.9,-1,0.11664682809283491,0.498767083398977,0.8149093904448103,0.6252240062173103,4,1.8571428571428572,0.42857142857142855,N2 S1 P1 O9,de-protonated,0,-9999,C21 H39 O9 N2 P1 S1,21,39,9,2,1,1,-9999,N/A
1316,525.240931,525.2409638145956,525.2411495204891,2439446.5,-9999,214518.4,19.05,-1,-0.35356310843073907,0.9775729774811904,0,0.5865437864887142,12,1.3,0.2,P1 O6,de-protonated,0,-9999,C30 H39 O6 P1,30,39,6,-9999,1,-9999,-9999,N/A
1316,525.240931,525.2409638145956,525.240498071809,2439446.5,-9999,214518.4,19.05,-1,0.8867229169671836,0.8670409901619572,0,0.5202245940971744,3,1.9545454545454544,0.3636363636363637,N2 S1 P1 O8,de-protonated,0,-9999,C22 H43 O8 N2 P1 S1,22,43,8,2,1,1,-9999,N/A
1316,525.240931,525.2409638145956,525.2413462249791,2439446.5,-9999,214518.4,19.05,-1,-0.7280660333712833,0.9082983757860807,0,0.5449790254716484,4,1.9,0.6,N4 O12,de-protonated,0,-9999,C20 H38 O12 N4,20,38,12,4,-9999,-9999,-9999,N/A
1317,526.098381,526.0984135522267,526.0988293764291,2139718.5,-9999,218079.8,16.51,-1,-0.7903918031344037,0.8928341134279756,0.9075104216204904,0.8987046367049815,29,0.5,0.05555555555555555,13C1 S1 O2,de-protonated,1,1308,C36 H18 O2 S1 13C1,36,18,2,-9999,-9999,1,1,N/A
1317,526.098381,526.0984135522267,526.0986909919991,2139718.5,-9999,218079.8,16.51,-1,-0.5273530938968208,0.9507909014149576,0.9542050942726982,0.9521565785580538,2,2,1,13C1 S2 O15,de-protonated,1,1308,C15 H30 O15 S2 13C1,15,30,15,-9999,-9999,2,1,N/A
1317,526.098381,526.0984135522267,526.098177927749,2139718.5,-9999,218079.8,16.51,-1,0.4478716854905247,0.9642577746712092,0.9545517512035004,0.9603753652841258,20,0.7857142857142857,0.14285714285714285,13C1 N2 S2 O4,de-protonated,1,1308,C28 H22 O4 N2 S2 13C1,28,22,4,2,-9999,2,1,N/A
1317,526.098381,526.0984135522267,526.0983108694791,2139718.5,-9999,218079.8,16.51,-1,0.1951778698325881,0.9931116551681554,0.9696404237772296,0.983723162611785,7,1.588235294117647,0.7058823529411765,13C1 N2 S1 P1 O12,de-protonated,1,1308,C17 H27 O12 N2 P1 S1 13C1,17,27,12,2,1,1,1,N/A
1317,526.098381,526.0984135522267,526.098585599529,2139718.5,-9999,218079.8,16.51,-1,-0.3270248333312534,0.4903909964376249,0.7087183895694522,0.5777219536903557,34,0.34210526315789475,0.02631578947368421,N3 O1,de-protonated,0,-9999,C38 H13 O1 N3,38,13,1,3,-9999,-9999,-9999,N/A
1317,526.098381,526.0984135522267,526.0984472150991,2139718.5,-9999,218079.8,16.51,-1,-0.06398588054258422,0.9992573899466212,0,0.5995544339679727,7,1.4705882352941178,0.8235294117647058,N3 S1 O14,de-protonated,0,-9999,C17 H25 O14 N3 S1,17,25,14,3,-9999,1,-9999,N/A
1318,526.154998,526.1550305349026,526.155113939339,1724523.6,-9999,289666.9,12.99,-1,-0.15851682172408907,0.995451011250914,0,0.5972706067505484,0,2.235294117647059,0.6470588235294118,N1 S2 P1 O11,de-protonated,0,-9999,C17 H38 O11 N1 P1 S2,17,38,11,1,1,2,-9999,N/A
1319,526.171399,526.1714315298841,526.171462010699,1697654.4,-9999,306956.6,12.76,-1,-0.05792943379092966,0.9993912763441016,0.9811413581494928,0.9920913090662582,0,2.235294117647059,0.7647058823529411,13C1 S2 O13,de-protonated,1,1313,C17 H38 O13 S2 13C1,17,38,13,-9999,-9999,2,1,N/A
1319,526.171399,526.1714315298841,526.171869682479,1697654.4,-9999,306956.6,12.76,-1,-0.8327176350244772,0.8817736356281821,0,0.5290641813769092,14,1.0740740740740742,0.3703703703703703,N1 O10,de-protonated,0,-9999,C27 H29 O10 N1,27,29,10,1,-9999,-9999,-9999,N/A
1319,526.171399,526.1714315298841,526.1709489464491,1697654.4,-9999,306956.6,12.76,-1,0.9171609263859392,0.8584457762593276,0.930718937622608,0.8873550408046398,18,1,0.06666666666666667,13C1 N2 S2 O2,de-protonated,1,1313,C30 H30 O2 N2 S2 13C1,30,30,2,2,-9999,2,1,N/A
1319,526.171399,526.1714315298841,526.1710818881791,1697654.4,-9999,306956.6,12.76,-1,0.6645019406770035,0.9230046604266636,0.9960276706983224,0.9522138645353272,5,1.8421052631578947,0.5263157894736842,13C1 N2 S1 P1 O10,de-protonated,1,1313,C19 H35 O10 N2 P1 S1 13C1,19,35,10,2,1,1,1,N/A
1319,526.171399,526.1714315298841,526.1712182337991,1697654.4,-9999,306956.6,12.76,-1,0.40537391179170407,0.9706230430645754,0,0.5823738258387452,5,1.736842105263158,0.631578947368421,N3 S1 O12,de-protonated,0,-9999,C19 H33 O12 N3 S1,19,33,12,3,-9999,1,-9999,N/A
1320,527.016851,527.0168832711865,527.017357160789,1947298.6,-9999,232718.4,14.87,-1,-0.8991916413468476,0.8635447676123542,0,0.5181268605674125,22,0.48148148148148145,0.3703703703703703,P1 O10,de-protonated,0,-9999,C27 H13 O10 P1,27,13,10,-9999,1,-9999,-9999,N/A
1320,527.016851,527.0168832711865,527.017085834629,1947298.6,-9999,232718.4,14.87,-1,-0.3843583973460252,0.9735504186520086,0,0.5841302511912052,8,1.1764705882352942,0.8823529411764706,S2 O15,de-protonated,0,-9999,C17 H20 O15 S2,17,20,15,-9999,-9999,2,-9999,N/A
1320,527.016851,527.0168832711865,527.0165727703791,1947298.6,-9999,232718.4,14.87,-1,0.5891670651653695,0.9389584270732568,0,0.563375056243954,26,0.4,0.13333333333333333,N2 S2 O4,de-protonated,0,-9999,C30 H12 O4 N2 S2,30,12,4,2,-9999,2,-9999,N/A
1320,527.016851,527.0168832711865,527.016705712109,1947298.6,-9999,232718.4,14.87,-1,0.33691356577100534,0.9796142800165176,0,0.5877685680099105,13,0.8947368421052632,0.631578947368421,N2 S1 P1 O12,de-protonated,0,-9999,C19 H17 O12 N2 P1 S1,19,17,12,2,1,1,-9999,N/A
1321,527.037872,527.0379042647544,527.0383535871191,1702064.4,-9999,225205.7,12.79,-1,-0.8525420619918531,0.8764444270600261,0,0.5258666562360157,30,0.34285714285714286,0.11428571428571428,S1 O4,de-protonated,0,-9999,C35 H12 O4 S1,35,12,4,-9999,-9999,1,-9999,N/A
1321,527.037872,527.0379042647544,527.0377021384389,1702064.4,-9999,225205.7,12.79,-1,0.3835139585599691,0.973664968635384,0,0.5841989811812305,21,0.5925925925925926,0.2222222222222222,N2 S2 O6,de-protonated,0,-9999,C27 H16 O6 N2 S2,27,16,6,2,-9999,2,-9999,N/A
1321,527.037872,527.0379042647544,527.0378350801691,1702064.4,-9999,225205.7,12.79,-1,0.1312706236532045,0.9968781635739588,0,0.5981268981443753,8,1.3125,0.875,N2 S1 P1 O14,de-protonated,0,-9999,C16 H21 O14 N2 P1 S1,16,21,14,2,1,1,-9999,N/A
1322,527.052944,527.0529762601425,527.053471343979,4580538.5,-9999,217128.2,37.18,-1,-0.9393427108597384,0.42602761904135056,0.8370420509349343,0.5904333917987841,7,1.3333333333333333,0.7777777777777778,S2 O14,de-protonated,0,-9999,C18 H24 O14 S2,18,24,14,-9999,-9999,2,-9999,N/A
1322,527.052944,527.0529762601425,527.052958279729,4580538.5,-9999,217128.2,37.18,-1,0.03411500352847158,0.499894423121324,0.7489023467070351,0.5994975925556085,25,0.5161290322580645,0.0967741935483871,N2 S2 O3,de-protonated,0,-9999,C31 H16 O3 N2 S2,31,16,3,2,-9999,2,-9999,N/A
