Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,34S
618,341.138127,341.1381419811691,341.13841578338906,1068480,-9999,549522.3,13.91,-1,-0.8026132716139075,0.8896856526556971,0,0.5338113915934183,6,1.6428571428571428,0.2857142857142857,N4 P1 O4,de-protonated,0,-9999,C14 H23 O4 N4 P1,14,23,4,4,1,-9999,-9999,N/A,-9999,-9999
619,341.155812,341.15582698189615,341.1557058174791,992195.4,-9999,414324,12.79,-1,0.3551587002665868,0.9773724120582504,0,0.5864234472349502,0,2.2142857142857144,0.35714285714285715,S1 P1 O5,de-protonated,0,-9999,C14 H31 O5 P1 S1,14,31,5,-9999,1,1,-9999,N/A,-9999,-9999
620,341.161328,341.1613429821229,341.1614461025191,3035972.5,-9999,365025.8,42.96,-1,-0.3022627479815406,0.9835589987611274,0,0.5901353992566765,4,1.6666666666666667,0.1111111111111111,S2 O2,de-protonated,0,-9999,C18 H30 O2 S2,18,30,2,-9999,-9999,2,-9999,N/A,-9999,-9999
621,341.197841,341.1978559836239,341.1978316118691,3833675.5,-9999,385873.9,54.73,-1,0.07142998155526009,0.49953731662994616,0.8295321147073605,0.6315352358609119,3,1.7894736842105263,0.05263157894736842,S2 O1,de-protonated,0,-9999,C19 H34 O1 S2,19,34,1,-9999,-9999,2,-9999,N/A,-9999,-9999
623,342.167929,342.1679440235047,342.16792846400904,2600711.5,-9999,404727.5,35.9,-1,0.04547327304067986,0.9996248674183988,0,0.5997749204510392,4,1.8125,0.0625,N3 S2 O1,de-protonated,0,-9999,C16 H29 O1 N3 S2,16,29,1,3,-9999,2,-9999,N/A,-9999,-9999
628,342.979531,342.97954605687,342.9795323564191,1818534.5,-9999,572491,24.55,-1,0.03994538915706102,0.9997105161945408,0,0.5998263097167245,9,0.8181818181818182,0.6363636363636364,N2 S1 P1 O7,de-protonated,0,-9999,C11 H9 O7 N2 P1 S1,11,9,7,2,1,1,-9999,N/A,-9999,-9999
630,343.046838,343.046853059637,343.0468102708691,1284275.8,-9999,494025.4,16.8,-1,0.12473157187303364,0.9971810085246235,0,0.5983086051147741,11,0.8888888888888888,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H16 O3 S2,18,16,3,-9999,-9999,2,-9999,N/A,-9999,-9999
631,343.067928,343.06794306050404,343.0679396389291,1833911.9,-9999,381584.4,24.77,-1,0.00997346166695618,0.9999819514733675,0,0.5999891708840205,6,1.3333333333333333,0.3333333333333333,S2 O5,de-protonated,0,-9999,C15 H20 O5 S2,15,20,5,-9999,-9999,2,-9999,N/A,-9999,-9999
632,343.104405,343.1044200620036,343.10432514827903,3531199,-9999,356493.4,49.39,-1,0.27663225912447575,0.9862105234619436,0,0.5917263140771661,5,1.5,0.25,S2 O4,de-protonated,0,-9999,C16 H24 O4 S2,16,24,4,-9999,-9999,2,-9999,N/A,-9999,-9999
633,343.140762,343.14077706349826,343.1407106576291,3186118.3,-9999,415827,44.39,-1,0.1935237268978268,0.9932275239923516,0,0.595936514395411,4,1.6470588235294117,0.17647058823529413,S2 O3,de-protonated,0,-9999,C17 H28 O3 S2,17,28,3,-9999,-9999,2,-9999,N/A,-9999,-9999
634,343.177079,343.17709406499125,343.1770961669791,3965901.3,-9999,472084.2,55.7,-1,-0.00612508193370276,0.4999965963400892,0.8370420509349343,0.6348147781780273,3,1.7777777777777777,0.1111111111111111,S2 O2,de-protonated,0,-9999,C18 H32 O2 S2,18,32,2,-9999,-9999,2,-9999,N/A,-9999,-9999
636,343.213539,343.2135540664902,343.21348167632914,4217812.5,-9999,364110.1,59.35,-1,0.210918757321966,0.9957209451478888,0.9642184421000984,0.9831199439287726,2,1.894736842105263,0.05263157894736842,S2 O1,de-protonated,0,-9999,C19 H36 O1 S2,19,36,1,-9999,-9999,2,-9999,N/A,-9999,-9999
639,344.135978,344.135993104412,344.1359596298291,1918347.3,-9999,530837.6,25.99,-1,0.09727138943898292,0.9982846556422154,0,0.5989707933853292,4,1.6875,0.1875,N1 S2 O3,de-protonated,0,-9999,C16 H27 O3 N1 S2,16,27,3,1,-9999,2,-9999,N/A,-9999,-9999
640,344.182523,344.1825381063255,344.1827091485991,1097364.5,-9999,579340.8,14.08,-1,-0.4969519648073876,0.9561783781159342,0,0.5737070268695605,4,1.8,0.4,N3 O6,de-protonated,0,-9999,C15 H27 O6 N3,15,27,6,3,-9999,-9999,-9999,N/A,-9999,-9999
641,344.183689,344.18370410637345,344.18357852846907,4182676.8,-9999,363558.9,58.84,-1,0.3648573384046921,0.9761347795297376,0,0.5856808677178426,3,1.9375,0.0625,N3 S2 O1,de-protonated,0,-9999,C16 H31 O1 N3 S2,16,31,1,3,-9999,2,-9999,N/A,-9999,-9999
642,344.216803,344.2168181077348,344.21683651139915,1095963.3,-9999,467884.1,14.06,-1,-0.05346532298746084,0.9994814560243614,0.9642184421000984,0.9853762504546562,2,2,0.05555555555555555,13C1 S2 O1,de-protonated,1,636,C18 H36 O1 S2 13C1,18,36,1,-9999,-9999,2,1,N/A,-9999,-9999
647,345.026163,345.0261781410079,345.0260748259791,1270333.1,-9999,620433.7,16.59,-1,0.29944122009200774,0.983862030669832,0,0.5903172184018992,11,0.8235294117647058,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H14 O4 S2,17,14,4,-9999,-9999,2,-9999,N/A,-9999,-9999
648,345.062569,345.06258414250453,345.06246033532904,1657668.4,-9999,444045.9,22.21,-1,0.35879642015535107,0.976911931027492,0,0.5861471586164951,10,1,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H18 O3 S2,18,18,3,-9999,-9999,2,-9999,N/A,-9999,-9999
648,345.062569,345.06258414250453,345.0629283659791,1657668.4,-9999,444045.9,22.21,-1,-0.9975672442477388,0.8347968146350484,0,0.500878088781029,16,0.5555555555555556,0.2222222222222222,N4 O4,de-protonated,0,-9999,C18 H10 O4 N4,18,10,4,4,-9999,-9999,-9999,N/A,-9999,-9999
649,345.083948,345.08396314338347,345.08405773403905,1022536.8,-9999,549376.1,12.99,-1,-0.27410902781080715,0.9864592275455136,0,0.5918755365273082,11,0.9333333333333332,0.4,N4 O6,de-protonated,0,-9999,C15 H14 O6 N4,15,14,6,4,-9999,-9999,-9999,N/A,-9999,-9999
650,345.098836,345.09885114399555,345.0988458446791,1112203.8,-9999,381628.4,14.3,-1,0.01535593792817483,0.9999572144387616,0,0.599974328663257,9,1.1578947368421053,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H22 O2 S2,19,22,2,-9999,-9999,2,-9999,N/A,-9999,-9999
651,345.120063,345.12007814486816,345.11997521273906,2219856,-9999,473814.4,30.36,-1,0.29825027957968714,0.9839891124306523,0,0.5903934674583915,4,1.625,0.25,S2 O4,de-protonated,0,-9999,C16 H26 O4 S2,16,26,4,-9999,-9999,2,-9999,N/A,-9999,-9999
653,345.148361,345.1483761460315,345.14811851359906,4499029.5,-9999,380959.2,63.43,-1,0.7464402053661058,0.8906409725525961,0.8719735412113847,0.8831740000161115,3,1.8235294117647056,0.0588235294117647,S2 P1 O1,de-protonated,0,-9999,C17 H31 O1 P1 S2,17,31,1,-9999,1,2,-9999,N/A,-9999,-9999
653,345.148361,345.1483761460315,345.1485865442491,4499029.5,-9999,380959.2,63.43,-1,-0.6095873654937567,0.9449438603634798,0.8719735412113847,0.9157557327026418,9,1.3529411764705883,0.1176470588235294,N4 P1 O2,de-protonated,0,-9999,C17 H23 O2 N4 P1,17,23,2,4,1,-9999,-9999,N/A,-9999,-9999
654,345.156465,345.1564801463647,345.1563607220891,3212759.3,-9999,372866.9,44.77,-1,0.3460005063139576,0.9785118571839982,0,0.587107114310399,3,1.7647058823529411,0.17647058823529413,S2 O3,de-protonated,0,-9999,C17 H30 O3 S2,17,30,3,-9999,-9999,2,-9999,N/A,-9999,-9999
655,345.184887,345.18490214753314,345.1849720535991,1267805,-9999,468275.8,16.55,-1,-0.20251769810262163,0.9925857910361012,0,0.5955514746216607,8,1.5,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H27 O1 N4 P1,18,27,1,4,1,-9999,-9999,N/A,-9999,-9999
656,345.192884,345.19289914786185,345.1927462314391,2439774.8,-9999,369176.3,33.55,-1,0.44298851700793335,0.9650192041018724,0,0.5790115224611233,2,1.8888888888888888,0.1111111111111111,S2 O2,de-protonated,0,-9999,C18 H34 O2 S2,18,34,2,-9999,-9999,2,-9999,N/A,-9999,-9999
656,345.192884,345.19289914786185,345.19321426208904,2439774.8,-9999,369176.3,33.55,-1,-0.9128633303681316,0.8596716875530113,0,0.5158030125318067,8,1.4444444444444444,0.16666666666666666,N4 O3,de-protonated,0,-9999,C18 H26 O3 N4,18,26,3,4,-9999,-9999,-9999,N/A,-9999,-9999
657,345.229154,345.2291691493529,345.22913174078906,4848486,-9999,393298.4,68.5,-1,0.10835865347414136,0.9863817465298188,0.9989328487546862,0.9914021874197658,1,2,0.05263157894736842,S2 O1,de-protonated,0,-9999,C19 H38 O1 S2,19,38,1,-9999,-9999,2,-9999,N/A,-9999,-9999
659,346.151752,346.15176718728134,346.15147334866913,1778720.4,-9999,438144.7,23.96,-1,0.8488729207639208,0.8774377692625674,0.8719735412113847,0.8752520780420943,3,1.9375,0.0625,13C1 S2 P1 O1,de-protonated,1,653,C16 H31 O1 P1 S2 13C1,16,31,1,-9999,1,2,1,N/A,-9999,-9999
659,346.151752,346.15176718728134,346.1516096942891,1778720.4,-9999,438144.7,23.96,-1,0.4549826949208291,0.9631351282325205,0,0.5778810769395123,3,1.8125,0.1875,N1 S2 O3,de-protonated,0,-9999,C16 H29 O3 N1 S2,16,29,3,1,-9999,2,-9999,N/A,-9999,-9999
659,346.151752,346.15176718728134,346.1519413793191,1778720.4,-9999,438144.7,23.96,-1,-0.5032242115449335,0.9550905876860744,0.8719735412113847,0.9218437690961984,9,1.4375,0.125,13C1 N4 P1 O2,de-protonated,1,653,C16 H23 O2 N4 P1 13C1,16,23,2,4,1,-9999,1,N/A,-9999,-9999
660,346.162837,346.1628521877371,346.16284308357905,2083874.6,-9999,334804.3,28.39,-1,0.02630021742920045,0.999874499558808,0,0.5999246997352847,3,1.9333333333333331,0.13333333333333333,N3 S2 O2,de-protonated,0,-9999,C15 H29 O2 N3 S2,15,29,2,3,-9999,2,-9999,N/A,-9999,-9999
661,346.232601,346.2326161906051,346.2324865758591,988848.8,-9999,495734.7,12.5,-1,0.37435755159852063,0.9748917226535986,0.9989328487546862,0.9845081730940336,1,2.111111111111111,0.05555555555555555,13C1 S2 O1,de-protonated,1,657,C18 H38 O1 S2 13C1,18,38,1,-9999,-9999,2,1,N/A,-9999,-9999
667,347.041861,347.04187622387406,347.04172489043907,1597781.9,-9999,339740.8,21.33,-1,0.43606697446241127,0.9660851832835892,0,0.5796511099701535,10,0.9411764705882352,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H16 O4 S2,17,16,4,-9999,-9999,2,-9999,N/A,-9999,-9999
667,347.041861,347.04187622387406,347.04219292108905,1597781.9,-9999,339740.8,21.33,-1,-0.9125611278925844,0.8597577413565467,0,0.515854644813928,16,0.4705882352941176,0.29411764705882354,N4 O5,de-protonated,0,-9999,C17 H8 O5 N4,17,8,5,4,-9999,-9999,-9999,N/A,-9999,-9999
668,347.078098,347.07811322536384,347.07811039978907,1400093.3,-9999,494096.5,18.47,-1,0.00814103420317935,0.9999879742997194,0,0.5999927845798316,9,1.1111111111111112,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H20 O3 S2,18,20,3,-9999,-9999,2,-9999,N/A,-9999,-9999
669,347.078432,347.07844722537754,347.07811039978907,1436381.4,-9999,537154,18.99,-1,0.9704604767169164,0.8429166490721524,0,0.5057499894432914,9,1.1111111111111112,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H20 O3 S2,18,20,3,-9999,-9999,2,-9999,N/A,-9999,-9999
669,347.078432,347.07844722537754,347.07857843043905,1436381.4,-9999,537154,18.99,-1,-0.3780269646727426,0.9744034775570588,0,0.5846420865342352,15,0.6666666666666666,0.2222222222222222,N4 O4,de-protonated,0,-9999,C18 H12 O4 N4,18,12,4,4,-9999,-9999,-9999,N/A,-9999,-9999
670,347.091357,347.0913722259089,347.091465590009,1251808,-9999,448253.8,16.31,-1,-0.26898990429232256,0.986956984197426,0,0.5921741905184555,10,1.1333333333333333,0.26666666666666666,N4 P1 O4,de-protonated,0,-9999,C15 H17 O4 N4 P1,15,17,4,4,1,-9999,-9999,N/A,-9999,-9999
671,347.114575,347.1145902268634,347.11449590913907,1518564.8,-9999,423156.7,20.18,-1,0.27171934753131544,0.9866927239893588,0,0.5920156343936152,8,1.263157894736842,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H24 O2 S2,19,24,2,-9999,-9999,2,-9999,N/A,-9999,-9999
673,347.135724,347.1357392277328,347.1356252771991,1618665.1,-9999,485720.9,21.64,-1,0.32825940473681,0.9806380333609984,0,0.588382820016599,3,1.75,0.25,S2 O4,de-protonated,0,-9999,C16 H28 O4 S2,16,28,4,-9999,-9999,2,-9999,N/A,-9999,-9999
674,347.145438,347.1454532281322,347.14514113344904,1657835.1,-9999,389105.8,22.2,-1,0.8990322669140005,0.8635896744421597,0,0.5181538046652958,3,1.8125,0.25,S1 P1 O4,de-protonated,0,-9999,C16 H29 O4 P1 S1,16,29,4,-9999,1,1,-9999,N/A,-9999,-9999
675,347.150829,347.1508442283538,347.1508814184891,1028140.2,-9999,511121.3,13.07,-1,-0.10712960080263224,0.9979197253180204,0,0.5987518351908123,7,1.4,0.05,S2 O1,de-protonated,0,-9999,C20 H28 O1 S2,20,28,1,-9999,-9999,2,-9999,N/A,-9999,-9999
676,347.151074,347.1510892283639,347.1508814184891,1004588.3,-9999,500881.6,12.73,-1,0.5986154318003356,0.9370483462553432,0,0.5622290077532058,7,1.4,0.05,S2 O1,de-protonated,0,-9999,C20 H28 O1 S2,20,28,1,-9999,-9999,2,-9999,N/A,-9999,-9999
676,347.151074,347.1510892283639,347.1513494491391,1004588.3,-9999,500881.6,12.73,-1,-0.7495888338509943,0.9030719874792418,0,0.5418431924875451,13,1,0.1,N4 O2,de-protonated,0,-9999,C20 H20 O2 N4,20,20,2,4,-9999,-9999,-9999,N/A,-9999,-9999
677,347.172298,347.1723132292364,347.17201078654904,1371120.6,-9999,426219.7,18.05,-1,0.8711609172800955,0.8713554590508874,0,0.5228132754305325,2,1.8823529411764703,0.17647058823529413,S2 O3,de-protonated,0,-9999,C17 H32 O3 S2,17,32,3,-9999,-9999,2,-9999,N/A,-9999,-9999
677,347.172298,347.1723132292364,347.1724788171991,1371120.6,-9999,426219.7,18.05,-1,-0.4769616624963591,0.959562140594885,0,0.575737284356931,8,1.411764705882353,0.2352941176470588,N4 O4,de-protonated,0,-9999,C17 H24 O4 N4,17,24,4,4,-9999,-9999,-9999,N/A,-9999,-9999
678,347.187393,347.18740822985694,347.1877349584891,3667955.8,-9999,382353.5,51.37,-1,-0.9410719310095332,0.4257763335682101,0.8149093904448103,0.5814295563188501,12,1.1428571428571428,0.04761904761904761,N4 O1,de-protonated,0,-9999,C21 H24 O1 N4,21,24,1,4,-9999,-9999,-9999,N/A,-9999,-9999
679,347.200568,347.2005832303986,347.2006221180591,1927414.4,-9999,410331.4,26.12,-1,-0.11200342972597124,0.9977263569281892,0,0.5986358141569136,7,1.6111111111111112,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H29 O1 N4 P1,18,29,1,4,1,-9999,-9999,N/A,-9999,-9999
680,347.208546,347.2085612307266,347.2083962958991,1023224,-9999,411894.7,13,-1,0.47503121837844287,0.9598821702915796,0,0.5759293021749476,1,2,0.1111111111111111,S2 O2,de-protonated,0,-9999,C18 H36 O2 S2,18,36,2,-9999,-9999,2,-9999,N/A,-9999,-9999
680,347.208546,347.2085612307266,347.2088643265491,1023224,-9999,411894.7,13,-1,-0.8729495516993716,0.870862373985821,0,0.5225174243914926,7,1.5555555555555556,0.16666666666666666,N4 O3,de-protonated,0,-9999,C18 H28 O3 N4,18,28,3,4,-9999,-9999,-9999,N/A,-9999,-9999
682,348.094811,348.0948262671613,348.0944887400491,1408942.5,-9999,557494.8,18.59,-1,0.9696422182087324,0.8431594868554726,0,0.5058956921132836,4,1.6428571428571428,0.35714285714285715,N1 S2 O5,de-protonated,0,-9999,C14 H23 O5 N1 S2,14,23,5,1,-9999,2,-9999,N/A,-9999,-9999
683,348.131003,348.1310182686492,348.1308742493991,1888182,-9999,421950.7,25.54,-1,0.4136928401581667,0.9694237573356788,0,0.5816542544014073,3,1.8,0.26666666666666666,N1 S2 O4,de-protonated,0,-9999,C15 H27 O4 N1 S2,15,27,4,1,-9999,2,-9999,N/A,-9999,-9999
686,349.021179,349.0211943052447,349.0209894455491,1108207,-9999,471588,13.97,-1,0.586955231333143,0.9394017372220416,0,0.5636410423332249,10,0.875,0.3125,S2 O5,de-protonated,0,-9999,C16 H14 O5 S2,16,14,5,-9999,-9999,2,-9999,N/A,-9999,-9999
686,349.021179,349.0211943052447,349.0214574761991,1108207,-9999,471588,13.97,-1,-0.754025142999659,0.9019796129684532,0,0.5411877677810719,16,0.375,0.375,N4 O6,de-protonated,0,-9999,C16 H6 O6 N4,16,6,6,4,-9999,-9999,-9999,N/A,-9999,-9999
687,349.057665,349.05768030674466,349.05737495489905,2459766.5,-9999,379886.8,33.23,-1,0.8747898412138301,0.87035428537425,0,0.52221257122455,9,1.0588235294117647,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H18 O4 S2,17,18,4,-9999,-9999,2,-9999,N/A,-9999,-9999
687,349.057665,349.05768030674466,349.0578429855491,2459766.5,-9999,379886.8,33.23,-1,-0.4660511365041609,0.9613552040529812,0,0.5768131224317886,15,0.5882352941176471,0.29411764705882354,N4 O5,de-protonated,0,-9999,C17 H10 O5 N4,17,10,5,4,-9999,-9999,-9999,N/A,-9999,-9999
688,349.093951,349.09396630823636,349.0937604642491,2086782.1,-9999,386606.4,27.92,-1,0.5896524388924129,0.9388609502817276,0,0.5633165701690366,8,1.2222222222222223,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H22 O3 S2,18,22,3,-9999,-9999,2,-9999,N/A,-9999,-9999
688,349.093951,349.09396630823636,349.0942284948991,2086782.1,-9999,386606.4,27.92,-1,-0.7510484027596517,0.9027131562565264,0,0.5416278937539158,14,0.7777777777777778,0.2222222222222222,N4 O4,de-protonated,0,-9999,C18 H14 O4 N4,18,14,4,4,-9999,-9999,-9999,N/A,-9999,-9999
689,349.105778,349.1057933087226,349.1057782439491,1925504.6,-9999,439090.1,25.62,-1,0.04315246103472076,0.9996621751455372,0,0.5997973050873222,4,1.6428571428571428,0.5714285714285714,P1 O8,de-protonated,0,-9999,C14 H23 O8 P1,14,23,8,-9999,1,-9999,-9999,N/A,-9999,-9999
690,349.106947,349.1069623087706,349.10664762381913,13416065,-9999,390113.9,189.37,-1,0.9014006282391168,0.5768027607336174,0.9285118293388496,0.7174863881757103,3,1.8,0.2,S2 P1 O3,de-protonated,0,-9999,C15 H27 O3 P1 S2,15,27,3,-9999,1,2,-9999,N/A,-9999,-9999
690,349.106947,349.1069623087706,349.10711565446906,13416065,-9999,390113.9,189.37,-1,-0.4392511397216665,0.9646272879897344,0.991605448368836,0.975418552141375,9,1.2666666666666666,0.26666666666666666,N4 P1 O4,de-protonated,0,-9999,C15 H19 O4 N4 P1,15,19,4,4,1,-9999,-9999,N/A,-9999,-9999
691,349.130273,349.13028830972956,349.1301459735991,2144901.8,-9999,464122.6,28.75,-1,0.4076878840383934,0.9702917502631988,0,0.5821750501579194,7,1.368421052631579,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H26 O2 S2,19,26,2,-9999,-9999,2,-9999,N/A,-9999,-9999
691,349.130273,349.13028830972956,349.13061400424914,2144901.8,-9999,464122.6,28.75,-1,-0.932872989392052,0.8539299752400735,0,0.5123579851440441,13,0.9473684210526316,0.15789473684210523,N4 O3,de-protonated,0,-9999,C19 H18 O3 N4,19,18,3,4,-9999,-9999,-9999,N/A,-9999,-9999
693,349.139337,349.13935231010225,349.1396618298491,1107079.6,-9999,466255.6,13.96,-1,-0.8865212998932098,0.8670972376852555,0,0.5202583426111532,7,1.4210526315789471,0.10526315789473684,S1 P1 O2,de-protonated,0,-9999,C19 H27 O2 P1 S1,19,27,2,-9999,1,1,-9999,N/A,-9999,-9999
694,349.143329,349.14334431026634,349.14303313316907,1587976.5,-9999,429693.8,20.81,-1,0.8912596493225649,0.8657729110889417,0,0.519463746653365,2,1.9375,0.125,S2 P1 O2,de-protonated,0,-9999,C16 H31 O2 P1 S2,16,31,2,-9999,1,2,-9999,N/A,-9999,-9999
694,349.143329,349.14334431026634,349.14350116381905,1587976.5,-9999,429693.8,20.81,-1,-0.4492523910284502,0.964041078243149,0,0.5784246469458894,8,1.4375,0.1875,N4 P1 O3,de-protonated,0,-9999,C16 H23 O3 N4 P1,16,23,3,4,1,-9999,-9999,N/A,-9999,-9999
695,349.166922,349.16693731123627,349.16699951359914,1181965.4,-9999,589585.7,15.03,-1,-0.1781450221699266,0.9942581559535446,0,0.5965548935721268,12,1.1,0.1,N4 O2,de-protonated,0,-9999,C20 H22 O2 N4,20,22,2,4,-9999,-9999,-9999,N/A,-9999,-9999
696,349.201947,349.2019623126762,349.20204761242906,1884564.8,-9999,440317.3,25.04,-1,-0.24427048309541272,0.9892317049775348,0,0.5935390229865207,6,1.5,0.25,O5,de-protonated,0,-9999,C20 H30 O5,20,30,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
697,349.203178,349.20319331272674,349.2033850229491,7872661,-9999,352641.2,110.37,-1,-0.5489930240114116,0.9710343402740464,0.9925705899437688,0.9796488401419354,11,1.238095238095238,0.04761904761904761,N4 O1,de-protonated,0,-9999,C21 H26 O1 N4,21,26,1,4,-9999,-9999,-9999,N/A,-9999,-9999
698,349.206693,349.20670831287123,349.2067563262691,1101845.6,-9999,371683.7,13.88,-1,-0.13749275179480636,0.9965757236912134,0,0.597945434214728,6,1.6666666666666667,0.05555555555555555,N4 S1 O1,de-protonated,0,-9999,C18 H30 O1 N4 S1,18,30,1,4,-9999,1,-9999,N/A,-9999,-9999
699,349.216138,349.21615331325955,349.2162721825191,6641815.5,-9999,380522.5,92.83,-1,-0.34038866175694554,0.971545301699636,0.9901346151335636,0.9789810270732072,6,1.7222222222222223,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H31 O1 N4 P1,18,31,1,4,1,-9999,-9999,N/A,-9999,-9999
700,350.110297,350.1103123500188,350.110002458889,2330195.3,-9999,382130.4,31.39,-1,0.8851250394711405,0.5783243454029872,0.9285118293388496,0.7183993389773322,3,1.9285714285714288,0.21428571428571427,13C1 S2 P1 O3,de-protonated,1,690,C14 H27 O3 P1 S2 13C1,14,27,3,-9999,1,2,1,N/A,-9999,-9999
700,350.110297,350.1103123500188,350.11013880450906,2330195.3,-9999,382130.4,31.39,-1,0.49568832911575805,0.9563960267544248,0,0.5738376160526549,3,1.7857142857142858,0.35714285714285715,N1 S2 O5,de-protonated,0,-9999,C14 H25 O5 N1 S2,14,25,5,1,-9999,2,-9999,N/A,-9999,-9999
700,350.110297,350.1103123500188,350.11047048953907,2330195.3,-9999,382130.4,31.39,-1,-0.45168463563410727,0.963657843639586,0.991605448368836,0.974836885531286,9,1.3571428571428572,0.2857142857142857,13C1 N4 P1 O4,de-protonated,1,690,C14 H19 O4 N4 P1 13C1,14,19,4,4,1,-9999,1,N/A,-9999,-9999
701,350.136754,350.13676935110647,350.1366283350891,1354584.9,-9999,358827.9,17.48,-1,0.4027456883074914,0.9709971760891858,0,0.5825983056535115,7,1.4705882352941178,0.0588235294117647,N3 S2 O1,de-protonated,0,-9999,C17 H25 O1 N3 S2,17,25,1,3,-9999,2,-9999,N/A,-9999,-9999
703,350.206668,350.2066833539806,350.20673985801915,1700839.6,-9999,459506.3,22.42,-1,-0.16134480606605608,0.9952876394021578,0.9925705899437688,0.9942008196188022,11,1.3,0.05,13C1 N4 O1,de-protonated,1,697,C20 H26 O1 N4 13C1,20,26,1,4,-9999,-9999,1,N/A,-9999,-9999
704,350.219454,350.21946935450626,350.21929533255906,1200618.3,-9999,315374.1,15.29,-1,0.49689423033465824,0.9561883333022212,0,0.5737129999813327,0,2.176470588235294,0.1176470588235294,N1 S2 O2,de-protonated,0,-9999,C17 H37 O2 N1 S2,17,37,2,1,-9999,2,-9999,N/A,-9999,-9999
704,350.219454,350.21946935450626,350.2196270175891,1200618.3,-9999,315374.1,15.29,-1,-0.45018345831187034,0.9638946018516408,0.9901346151335636,0.97439060716441,6,1.8235294117647056,0.0588235294117647,13C1 N4 P1 O1,de-protonated,1,699,C17 H31 O1 N4 P1 13C1,17,31,1,4,1,-9999,1,N/A,-9999,-9999
705,351.03685,351.0368653881098,351.0366395100091,2268951.3,-9999,441426.8,30.51,-1,0.6434601841633031,0.9276254875613552,0,0.5565752925368131,9,1,0.3125,S2 O5,de-protonated,0,-9999,C16 H16 O5 S2,16,16,5,-9999,-9999,2,-9999,N/A,-9999,-9999
705,351.03685,351.0368653881098,351.03710754065906,2268951.3,-9999,441426.8,30.51,-1,-0.6898203753241391,0.9172797819511298,0,0.5503678691706778,15,0.5,0.375,N4 O6,de-protonated,0,-9999,C16 H8 O6 N4,16,8,6,4,-9999,-9999,-9999,N/A,-9999,-9999
706,351.045824,351.04583938847867,351.0461553662591,3045913,-9999,403251.4,41.58,-1,-0.9001032359618685,0.8632878001387678,0,0.5179726800832607,9,1.0625,0.3125,S1 P1 O5,de-protonated,0,-9999,C16 H17 O5 P1 S1,16,17,5,-9999,1,1,-9999,N/A,-9999,-9999
707,351.064596,351.06461138925044,351.06478281086913,1029277.1,-9999,509879.9,12.84,-1,-0.4882905579870669,0.9576600792327152,0,0.5745960475396292,8,1.2352941176470589,0.1176470588235294,S2 P1 O2,de-protonated,0,-9999,C17 H21 O2 P1 S2,17,21,2,-9999,1,2,-9999,N/A,-9999,-9999
708,351.073215,351.07323038960476,351.0730250193591,3531295,-9999,453153.5,48.5,-1,0.5849787111078809,0.9397966496967812,0,0.5638779898180687,8,1.1764705882352942,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H20 O4 S2,17,20,4,-9999,-9999,2,-9999,N/A,-9999,-9999
708,351.073215,351.07323038960476,351.07349305000906,3531295,-9999,453153.5,48.5,-1,-0.7481635882592557,0.9034218440598196,0,0.5420531064358918,14,0.7058823529411765,0.29411764705882354,N4 O5,de-protonated,0,-9999,C17 H12 O5 N4,17,12,5,4,-9999,-9999,-9999,N/A,-9999,-9999
709,351.10418,351.10419539087775,351.10451839683907,3575077.5,-9999,344897.6,49.12,-1,-0.9199709613394864,0.857642036661136,0,0.5145852219966816,4,1.6666666666666667,0.8333333333333334,N2 O10,de-protonated,0,-9999,C12 H20 O10 N2,12,20,10,2,-9999,-9999,-9999,N/A,-9999,-9999
710,351.109516,351.1095313910971,351.109410528709,2763686.8,-9999,346119.9,37.56,-1,0.3442299877552822,0.97872885866518,0,0.5872373151991079,7,1.3333333333333333,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H24 O3 S2,18,24,3,-9999,-9999,2,-9999,N/A,-9999,-9999
