Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
1167,445.251507,445.2515517498121,445.2515169858391,1691682.3,-9999,477400.1,18.09,-1,0.07807715795044926,0.998894492603728,0,0.5993366955622368,0,2.375,0.625,N4 O10,de-protonated,0,-9999,C16 H38 O10 N4,16,38,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1168,446.197416,446.1974609167112,446.1971602390091,1433925.5,-9999,555789.2,15.06,-1,0.6738673592101476,0.9209078116831262,0.9841336388256534,0.9461981425401372,14,1.148148148148148,0.1111111111111111,13C1 P1 O3,de-protonated,1,1163,C27 H31 O3 P1 13C1,27,31,3,-9999,1,-9999,1,-9999,N/A,-9999,-9999
1168,446.197416,446.1974609167112,446.1972965846291,1433925.5,-9999,555789.2,15.06,-1,0.3682946609871068,0.9756885291079332,0,0.5854131174647599,14,1.0740740740740742,0.18518518518518515,N1 O5,de-protonated,0,-9999,C27 H29 O5 N1,27,29,5,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1168,446.197416,446.1974609167112,446.19735694349913,1433925.5,-9999,555789.2,15.06,-1,0.2330206811648131,0.990195959545004,0.9146453158758212,0.9599757020773309,6,1.7647058823529411,0.5294117647058824,13C1 N4 O9,de-protonated,1,1163,C17 H30 O9 N4 13C1,17,30,9,4,-9999,-9999,1,-9999,N/A,-9999,-9999
1169,447.100649,447.1006940760804,447.1002989403491,1492061.4,-9999,505398.4,15.74,-1,0.8837742498638105,0.867862703151768,0,0.5207176218910607,16,0.84,0.24,P1 O6,de-protonated,0,-9999,C25 H21 O6 P1,25,21,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1169,447.100649,447.1006940760804,447.1004956448391,1492061.4,-9999,505398.4,15.74,-1,0.44381798551863944,0.9648904118981372,0,0.5789342471388823,8,1.3333333333333333,0.8,N4 O12,de-protonated,0,-9999,C15 H20 O12 N4,15,20,12,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1170,447.137043,447.13708808250186,447.1366844496991,1883752.8,-9999,458415.8,20.33,-1,0.9027056307605256,0.8625532060019934,0,0.517531923601196,15,0.9615384615384616,0.19230769230769232,P1 O5,de-protonated,0,-9999,C26 H25 O5 P1,26,25,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1170,447.137043,447.13708808250186,447.1368811541891,1883752.8,-9999,458415.8,20.33,-1,0.4627851592778019,0.9618845134091184,0,0.5771307080454711,7,1.5,0.6875,N4 O11,de-protonated,0,-9999,C16 H24 O11 N4,16,24,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1171,447.141666,447.14171108331755,447.1417732860591,2026602.1,-9999,459086.9,22,-1,-0.13911189979653077,0.9964947409425584,0,0.597896844565535,10,1.2727272727272727,0.18181818181818185,N2 S2 O4,de-protonated,0,-9999,C22 H28 O4 N2 S2,22,28,4,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1171,447.141666,447.14171108331755,447.14139316353914,2026602.1,-9999,459086.9,22,-1,0.7110050272048778,0.9123538064439604,0,0.5474122838663763,15,1.0416666666666667,0.04166666666666666,N4 S1 P1 O1,de-protonated,0,-9999,C24 H25 O1 N4 P1 S1,24,25,1,4,1,1,-9999,-9999,N/A,-9999,-9999
1172,447.173378,447.17342308891295,447.1730699590491,1668724,-9999,500774.3,17.81,-1,0.7896939408718102,0.8930127697628575,0,0.5358076618577144,14,1.0740740740740742,0.14814814814814814,P1 O4,de-protonated,0,-9999,C27 H29 O4 P1,27,29,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1172,447.173378,447.17342308891295,447.1732666635391,1668724,-9999,500774.3,17.81,-1,0.34980931446644287,0.9780414270250476,0,0.5868248562150284,6,1.6470588235294117,0.5882352941176471,N4 O10,de-protonated,0,-9999,C17 H28 O10 N4,17,28,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1173,447.186436,447.18648109121693,447.18615382310907,2591352,-9999,461032.3,28.62,-1,0.7318386427421463,0.9073911158872824,0,0.5444346695323694,1,2.357142857142857,0.7142857142857143,N4 P1 O10,de-protonated,0,-9999,C14 H33 O10 N4 P1,14,33,10,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1174,449.079944,449.0799894253134,449.08043287532905,1478344.8,-9999,492541.6,15.57,-1,-0.9874623413980036,0.8378406720561036,0,0.5027044032336622,15,0.92,0.08,S2 P1 O2,de-protonated,0,-9999,C25 H23 O2 P1 S2,25,23,2,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1174,449.079944,449.0799894253134,449.079563495459,1478344.8,-9999,492541.6,15.57,-1,0.948450762141112,0.8494010955874741,0,0.5096406573524844,16,0.7916666666666666,0.2916666666666667,P1 O7,de-protonated,0,-9999,C24 H19 O7 P1,24,19,7,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1174,449.079944,449.0799894253134,449.0797601999491,1478344.8,-9999,492541.6,15.57,-1,0.5104335233206471,0.9538249901017074,0,0.5722949940610245,8,1.2857142857142858,0.9285714285714286,N4 O13,de-protonated,0,-9999,C14 H18 O13 N4,14,18,13,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1175,449.116372,449.1164174317408,449.1168183846791,1969876.3,-9999,468540.3,21.33,-1,-0.8927586808331721,0.8653528982851348,0,0.5192117389710809,14,1.0384615384615383,0.03846153846153846,S2 P1 O1,de-protonated,0,-9999,C26 H27 O1 P1 S2,26,27,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1175,449.116372,449.1164174317408,449.1161457092991,1969876.3,-9999,468540.3,21.33,-1,0.6050159726067326,0.935739397930066,0,0.5614436387580396,7,1.4666666666666666,0.8,N4 O12,de-protonated,0,-9999,C15 H22 O12 N4,15,22,12,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1176,449.152705,449.1527504381515,449.15233451415907,2394335.5,-9999,503817.7,26.31,-1,0.9260198833665836,0.8559061253675728,0,0.5135436752205437,14,1.0384615384615383,0.19230769230769232,P1 O5,de-protonated,0,-9999,C26 H27 O5 P1,26,27,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1176,449.152705,449.1527504381515,449.1525312186491,2394335.5,-9999,503817.7,26.31,-1,0.4880736212649747,0.9576968852197744,0,0.5746181311318646,6,1.625,0.6875,N4 O11,de-protonated,0,-9999,C16 H26 O11 N4,16,26,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1177,449.157435,449.15748043898606,449.157423350519,3865825.3,-9999,437898,43.55,-1,0.12710124349087398,0.49853651905094487,0.8077896627745539,0.6222377765403886,9,1.3636363636363635,0.18181818181818185,N2 S2 O4,de-protonated,0,-9999,C22 H30 O4 N2 S2,22,30,4,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1177,449.157435,449.15748043898606,449.1570432279991,3865825.3,-9999,437898,43.55,-1,0.9734033864923984,0.4210210785015755,0.7939170211058493,0.5701794555432851,14,1.125,0.04166666666666666,N4 S1 P1 O1,de-protonated,0,-9999,C24 H27 O1 N4 P1 S1,24,27,1,4,1,1,-9999,-9999,N/A,-9999,-9999
1179,449.181086,449.1811314431591,449.1810546420291,9269481,-9999,459933.5,106.88,-1,0.17098034118898248,0.9915563132768598,0.9094830756178296,0.9587270182132476,0,2.2666666666666666,0.7333333333333333,N2 S1 O11,de-protonated,0,-9999,C15 H34 O11 N2 S1,15,34,11,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1179,449.181086,449.1811314431591,449.1815438993792,9269481,-9999,459933.5,106.88,-1,-0.9182394639580322,0.5799235359931117,0.9214963161862902,0.7165526480703832,4,1.9444444444444444,0.16666666666666666,N4 S2 P1 O3,de-protonated,0,-9999,C18 H35 O3 N4 P1 S2,18,35,3,4,1,2,-9999,-9999,N/A,-9999,-9999
1180,449.182821,449.1828664434652,449.1825754705791,1241833.1,-9999,595283,12.8,-1,0.6477831110064267,0.9266864292728918,0,0.5560118575637351,8,1.4166666666666667,0.16666666666666666,S2 O4,de-protonated,0,-9999,C24 H34 O4 S2,24,34,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1180,449.182821,449.1828664434652,449.18304350122906,1241833.1,-9999,595283,12.8,-1,-0.39417731011228574,0.9722009802898532,0,0.5833205881739119,14,1.0833333333333333,0.20833333333333337,N4 O5,de-protonated,0,-9999,C24 H26 O5 N4,24,26,5,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1181,449.189126,449.1891714445777,449.188916727999,1372651.1,-9999,346766.8,14.33,-1,0.5670589125252653,0.9433236148453517,0,0.565994168907211,5,1.7647058823529411,0.5882352941176471,N4 O10,de-protonated,0,-9999,C17 H30 O10 N4,17,30,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1182,449.202205,449.2022504468854,449.2018038875691,2183919.3,-9999,451534.4,23.84,-1,0.9941173709076316,0.8358382422417272,0,0.5015029453450363,0,2.5,0.7142857142857143,N4 P1 O10,de-protonated,0,-9999,C14 H35 O10 N4 P1,14,35,10,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1184,450.184478,450.18452362020065,450.1844094770991,2770470,-9999,465707.3,30.71,-1,0.25354743331474106,0.988403103594911,0.9094830756178296,0.9568350924040784,0,2.4285714285714284,0.7857142857142857,13C1 N2 S1 O11,de-protonated,1,1179,C14 H34 O11 N2 S1 13C1,14,34,11,2,-9999,1,1,-9999,N/A,-9999,-9999
1184,450.184478,450.18452362020065,450.1848987344492,2770470,-9999,465707.3,30.71,-1,-0.8332448502417812,0.5877554122856969,0.9214963161862902,0.7212517738459343,4,2.0588235294117645,0.17647058823529413,13C1 N4 S2 P1 O3,de-protonated,1,1179,C17 H35 O3 N4 P1 S2 13C1,17,35,3,4,1,2,1,-9999,N/A,-9999,-9999
1186,451.095745,451.09579078098744,451.0960829397891,2551624.3,-9999,469428,28.14,-1,-0.64766423981787,0.9267123226723422,0,0.5560273936034053,14,1,0.08,S2 P1 O2,de-protonated,0,-9999,C25 H25 O2 P1 S2,25,25,2,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1186,451.095745,451.09579078098744,451.09541026440905,2551624.3,-9999,469428,28.14,-1,0.8435390157610767,0.8788761611926859,0,0.5273256967156115,7,1.4285714285714286,0.9285714285714286,N4 O13,de-protonated,0,-9999,C14 H20 O13 N4,14,20,13,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1187,451.132179,451.132224787416,451.13246844913914,3096404,-9999,468764.2,34.53,-1,-0.54011125382479,0.474222137978208,0.7805128205128199,0.5967384109920528,13,1.1153846153846154,0.03846153846153846,S2 P1 O1,de-protonated,0,-9999,C26 H29 O1 P1 S2,26,29,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1187,451.132179,451.132224787416,451.13266515362915,3096404,-9999,468764.2,34.53,-1,-0.9761346211398568,0.8412290108663821,0,0.5047374065198292,5,1.75,0.4375,N4 S2 O7,de-protonated,0,-9999,C16 H28 O7 N4 S2,16,28,7,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1187,451.132179,451.132224787416,451.1317957737591,3096404,-9999,468764.2,34.53,-1,0.950971890863591,0.8486633703979335,0,0.5091980222387601,6,1.6,0.8,N4 O12,de-protonated,0,-9999,C15 H24 O12 N4,15,24,12,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1188,451.168546,451.1685917938326,451.1681812831091,2205535.5,-9999,476173.6,24.09,-1,0.9098840311173017,0.8605191901610585,0,0.5163115140966351,5,1.75,0.6875,N4 O11,de-protonated,0,-9999,C16 H28 O11 N4,16,28,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1189,451.178292,451.17833779555224,451.1785665192291,3027810.5,-9999,483851.4,33.72,-1,-0.5069471243277169,0.9544390671247828,0,0.5726634402748697,4,1.9411764705882353,0.35294117647058826,N4 S1 P1 O6,de-protonated,0,-9999,C17 H33 O6 N4 P1 S1,17,33,6,4,1,1,-9999,-9999,N/A,-9999,-9999
1190,451.204989,451.2050348002627,451.20543617232903,1299819.1,-9999,487800.8,13.47,-1,-0.8895550321451158,0.8662499161874855,0,0.5197499497124912,3,2,0.2777777777777778,N4 S2 O5,de-protonated,0,-9999,C18 H36 O5 N4 S2,18,36,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1191,451.21799,451.2180358025567,451.2184855232291,1744751.3,-9999,533530.9,18.69,-1,-0.9966805147295584,0.8350647157784243,0,0.5010388294670546,3,1.8,0.55,O11,de-protonated,0,-9999,C20 H36 O11,20,36,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1192,453.075167,453.07521313024273,453.07534749489906,1342405.1,-9999,481655.8,13.96,-1,-0.2965613933216187,0.9841684881219596,0,0.5905010928731758,14,0.9583333333333334,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H23 O3 P1 S2,24,23,3,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1192,453.075167,453.07521313024273,453.075544199389,1342405.1,-9999,481655.8,13.96,-1,-0.7307151104926598,0.9076617050987448,0,0.5445970230592468,6,1.5714285714285714,0.6428571428571429,N4 S2 O9,de-protonated,0,-9999,C14 H22 O9 N4 S2,14,22,9,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1193,453.111587,453.11163313666873,453.1117330042491,2681297,-9999,444360,29.66,-1,-0.2204038719684935,0.9912243427400068,0,0.594734605644004,13,1.08,0.08,S2 P1 O2,de-protonated,0,-9999,C25 H27 O2 P1 S2,25,27,2,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1193,453.111587,453.11163313666873,453.111929708739,2681297,-9999,444360,29.66,-1,-0.6545227589366251,0.9252117721294014,0,0.5551270632776408,5,1.7333333333333334,0.5333333333333333,N4 S2 O8,de-protonated,0,-9999,C15 H26 O8 N4 S2,15,26,8,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1194,453.147946,453.147992143084,453.14811851359906,2899420.8,-9999,470507.5,32.21,-1,-0.2788724257492889,0.4929939316607927,0.7805128205128198,0.6080014872016035,12,1.1923076923076923,0.03846153846153846,S2 P1 O1,de-protonated,0,-9999,C26 H31 O1 P1 S2,26,31,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1194,453.147946,453.147992143084,453.14831521808907,2899420.8,-9999,470507.5,32.21,-1,-0.7129564299197281,0.9118939177047392,0,0.5471363506228435,4,1.875,0.4375,N4 S2 O7,de-protonated,0,-9999,C16 H30 O7 N4 S2,16,30,7,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1195,453.184287,453.1843331494961,453.1847007274391,1489896.5,-9999,497556.4,15.69,-1,-0.811099629809748,0.8874776551574647,0,0.5324865930944788,3,2,0.35294117647058826,N4 S2 O6,de-protonated,0,-9999,C17 H34 O6 N4 S2,17,34,6,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1196,453.233785,453.23383115822975,453.2341355876891,1431032.5,-9999,520175.2,15,-1,-0.6716825486654754,0.9213991712480512,0,0.5528395027488306,2,1.9,0.55,O11,de-protonated,0,-9999,C20 H38 O11,20,38,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1197,455.090946,455.0909924859129,455.0909975593591,1653847,-9999,501527.3,17.61,-1,-0.01114820157371432,0.9999774493763608,0,0.5999864696258165,13,1.0416666666666667,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H25 O3 P1 S2,24,25,3,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1197,455.090946,455.0909924859129,455.0911942638491,1653847,-9999,501527.3,17.61,-1,-0.4433791264847107,0.9649585817456224,0,0.5789751490473735,5,1.7142857142857142,0.6428571428571429,N4 S2 O9,de-protonated,0,-9999,C14 H24 O9 N4 S2,14,24,9,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1198,455.127428,455.1274744923499,455.1273830687091,2200163,-9999,486508.8,24.01,-1,0.2008748412242101,0.992705155646916,0,0.5956230933881494,12,1.16,0.08,S2 P1 O2,de-protonated,0,-9999,C25 H29 O2 P1 S2,25,29,2,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1198,455.127428,455.1274744923499,455.12785109935913,2200163,-9999,486508.8,24.01,-1,-0.8274751990307021,0.883167259510759,0,0.5299003557064554,18,0.84,0.12,N4 P1 O3,de-protonated,0,-9999,C25 H21 O3 N4 P1,25,21,3,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1198,455.127428,455.1274744923499,455.1275797731991,2200163,-9999,486508.8,24.01,-1,-0.2313216201780566,0.9903377194068124,0,0.5942026316440874,4,1.8666666666666667,0.5333333333333333,N4 S2 O8,de-protonated,0,-9999,C15 H28 O8 N4 S2,15,28,8,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1199,455.163729,455.163775498755,455.1637685780591,1801327,-9999,514315.3,19.33,-1,0.01520484798538551,0.9999580522294008,0,0.5999748313376404,11,1.2692307692307692,0.03846153846153846,S2 P1 O1,de-protonated,0,-9999,C26 H33 O1 P1 S2,26,33,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1199,455.163729,455.163775498755,455.1639652825491,1801327,-9999,514315.3,19.33,-1,-0.41695698380015506,0.9689469445415172,0,0.5813681667249102,3,2,0.4375,N4 S2 O7,de-protonated,0,-9999,C16 H32 O7 N4 S2,16,32,7,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1200,455.200135,455.2001815051786,455.20062211805913,1588858.9,-9999,474130.4,16.84,-1,-0.9679531598361087,0.8436603283034296,0,0.5061961969820578,16,1.0740740740740742,0.03703703703703703,N4 P1 O1,de-protonated,0,-9999,C27 H29 O1 N4 P1,27,29,1,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1200,455.200135,455.2001815051786,455.20035079189904,1588858.9,-9999,474130.4,16.84,-1,-0.3718949692265996,0.97521685426649,0,0.585130112559894,2,2.1176470588235294,0.35294117647058826,N4 S2 O6,de-protonated,0,-9999,C17 H36 O6 N4 S2,17,36,6,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1201,455.236528,455.2365745115999,455.2367363012491,1510022.9,-9999,490537.1,15.92,-1,-0.35539673385460996,0.9773424174324312,0,0.5864054504594588,1,2.2222222222222223,0.2777777777777778,N4 S2 O5,de-protonated,0,-9999,C18 H40 O5 N4 S2,18,40,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1202,455.257655,455.2577015153276,455.25766896481906,1953933.9,-9999,430217.7,21.12,-1,0.07149908887793716,0.9990728426704948,0,0.5994437056022969,4,1.8,0.04,S2 P1 O1,de-protonated,0,-9999,C25 H45 O1 P1 S2,25,45,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1202,455.257655,455.2577015153276,455.2581369954691,1953933.9,-9999,430217.7,21.12,-1,-0.9565565250052293,0.8470245348970937,0,0.5082147209382563,10,1.48,0.08,N4 P1 O2,de-protonated,0,-9999,C25 H37 O2 N4 P1,25,37,2,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1203,455.259096,455.25914251558186,455.2591685666691,1528462.3,-9999,498964.3,16.14,-1,-0.05722254271146665,0.9994060373681428,0,0.5996436224208858,14,1.1612903225806452,0.0967741935483871,O3,de-protonated,0,-9999,C31 H36 O3,31,36,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1204,455.272981,455.27302751803177,455.27312181059904,1528466.9,-9999,443724.9,16.14,-1,-0.20711208887952223,0.992246894451085,0,0.595348136670651,0,2.3157894736842106,0.21052631578947367,N4 S2 O4,de-protonated,0,-9999,C19 H44 O4 N4 S2,19,44,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1206,456.217939,456.21798568476305,456.21803202951907,1425355,-9999,473954.7,14.92,-1,-0.1015846651411208,0.9981293023480204,0,0.5988775814088122,15,1.0689655172413792,0.13793103448275862,N1 O4,de-protonated,0,-9999,C29 H31 O4 N1,29,31,4,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1207,457.106728,457.1067748415837,457.10664762381913,1349362.5,-9999,474640.9,13.59,-1,0.278310904478401,0.9860438393462176,0,0.5916263036077305,12,1.125,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H27 O3 P1 S2,24,27,3,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1207,457.106728,457.1067748415837,457.10711565446906,1349362.5,-9999,474640.9,13.59,-1,-0.7455864800868252,0.9040531017579272,0,0.5424318610547563,18,0.7916666666666666,0.16666666666666666,N4 P1 O4,de-protonated,0,-9999,C24 H19 O4 N4 P1,24,19,4,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1207,457.106728,457.1067748415837,457.10684432830914,1349362.5,-9999,474640.9,13.59,-1,-0.15201418733348093,0.995815805174238,0,0.5974894831045428,4,1.8571428571428572,0.6428571428571429,N4 S2 O9,de-protonated,0,-9999,C14 H26 O9 N4 S2,14,26,9,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1208,457.143177,457.1432238480148,457.143033133169,1754366.6,-9999,429551.5,18.18,-1,0.4171885644860188,0.9689129827660128,0,0.5813477896596078,11,1.24,0.08,S2 P1 O2,de-protonated,0,-9999,C25 H31 O2 P1 S2,25,31,2,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1208,457.143177,457.1432238480148,457.14350116381905,1754366.6,-9999,429551.5,18.18,-1,-0.606627467130035,0.9354079346055088,0,0.5612447607633052,17,0.92,0.12,N4 P1 O3,de-protonated,0,-9999,C25 H23 O3 N4 P1,25,23,3,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1208,457.143177,457.1432238480148,457.143229837659,1754366.6,-9999,429551.5,18.18,-1,-0.01310233599234756,0.9999688509698892,0,0.5999813105819335,3,2,0.5333333333333333,N4 S2 O8,de-protonated,0,-9999,C15 H30 O8 N4 S2,15,30,8,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1209,457.158407,457.1584538507022,457.15848597894905,1384963.8,-9999,422674.2,13.99,-1,-0.07027813745085529,0.9991042233732518,0,0.599462534023951,7,1.5789473684210529,0.2631578947368421,N4 S2 O5,de-protonated,0,-9999,C19 H30 O5 N4 S2,19,30,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1210,457.215942,457.2159888608537,457.2162721825191,1518359,-9999,444734.4,15.5,-1,-0.6196666274368214,0.9326979347082408,0,0.55961876082494455,15,1.148148148148148,0.03703703703703703,N4 P1 O1,de-protonated,0,-9999,C27 H31 O1 N4 P1,27,31,1,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1210,457.215942,457.2159888608537,457.2160008563591,1518359,-9999,444734.4,15.5,-1,-0.02623597017187976,0.9998751119269664,0,0.5999250671561798,1,2.235294117647059,0.35294117647058826,N4 S2 O6,de-protonated,0,-9999,C17 H38 O6 N4 S2,17,38,6,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1211,457.252369,457.252415867281,457.25238636570913,1881379.1,-9999,439354.8,19.62,-1,0.06451922997692038,0.9992449631058162,0,0.5995469778634898,0,2.3333333333333335,0.2777777777777778,N4 S2 O5,de-protonated,0,-9999,C18 H42 O5 N4 S2,18,42,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1212,457.274774,457.2748208712342,457.2748186311291,1423658.6,-9999,438972.2,14.43,-1,0.0048988158258867,0.999995645531963,0,0.5999973873191777,13,1.2258064516129032,0.0967741935483871,O3,de-protonated,0,-9999,C31 H38 O3,31,38,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1216,458.992722,458.9927691743543,458.9928599453391,1238892.1,-9999,499233.6,12.33,-1,-0.19776121324758927,0.9929287528197052,0,0.5957572516918231,20,0.3636363636363637,0.3636363636363637,N2 S1 O8,de-protonated,0,-9999,C22 H8 O8 N2 S1,22,8,8,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1217,458.99649,458.9965371750191,458.99623124865906,2344301.5,-9999,485616.9,24.87,-1,0.6665117036450889,0.9225567618578192,0,0.5535340571146914,15,0.631578947368421,0.42105263157894735,N2 S2 O8,de-protonated,0,-9999,C19 H12 O8 N2 S2,19,12,8,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1218,459.101427,459.1014741935345,459.1011683202191,1403280.9,-9999,444724.2,14.19,-1,0.6662438184275176,0.922616528689176,0,0.5535699172135056,16,0.925925925925926,0.03703703703703703,S2 P1 O1,de-protonated,0,-9999,C27 H25 O1 P1 S2,27,25,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1218,459.101427,459.1014741935345,459.1016363508691,1403280.9,-9999,444724.2,14.19,-1,-0.353205743074922,0.9776177800398927,0,0.5865706680239356,22,0.6296296296296297,0.07407407407407407,N4 P1 O2,de-protonated,0,-9999,C27 H17 O2 N4 P1,27,17,2,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1218,459.101427,459.1014741935345,459.1013650247091,1403280.9,-9999,444724.2,14.19,-1,0.2377880654131947,0.9897927681784708,0,0.5938756609070824,8,1.411764705882353,0.4117647058823529,N4 S2 O7,de-protonated,0,-9999,C17 H24 O7 N4 S2,17,24,7,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1219,459.137825,459.1378721999567,459.1380218602191,1440669.1,-9999,440175.5,14.62,-1,-0.32595920027828906,0.9809058337394484,0,0.588543500243669,21,0.75,0.03571428571428571,N4 P1 O1,de-protonated,0,-9999,C28 H21 O1 N4 P1,28,21,1,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1219,459.137825,459.1378721999567,459.13775053405914,1440669.1,-9999,440175.5,14.62,-1,0.2649877894177262,0.9873397639195656,0,0.5924038583517394,7,1.5555555555555556,0.3333333333333333,N4 S2 O6,de-protonated,0,-9999,C18 H28 O6 N4 S2,18,28,6,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1220,459.172966,459.17301320615707,459.1730699590491,2595241,-9999,378555.8,27.72,-1,-0.12359804120592573,0.4986159708471517,0.7675537279851021,0.6061910737023319,15,1.0357142857142858,0.14285714285714285,P1 O4,de-protonated,0,-9999,C28 H29 O4 P1,28,29,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1220,459.172966,459.17301320615707,459.17279863288906,2595241,-9999,378555.8,27.72,-1,0.4673039619276452,0.9611512515216856,0,0.5766907509130114,1,2,0.5,S2 O9,de-protonated,0,-9999,C18 H36 O9 S2,18,36,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1220,459.172966,459.17301320615707,459.1732666635391,2595241,-9999,378555.8,27.72,-1,-0.5519863642575397,0.9462150510776164,0,0.5677290306465698,7,1.5555555555555556,0.5555555555555556,N4 O10,de-protonated,0,-9999,C18 H28 O10 N4,18,28,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1221,459.174201,459.17424820637495,459.1741360434091,11601322,-9999,455024.5,129.94,-1,0.2442710881832021,0.6516794376886801,0.9309001147828634,0.7633677085263534,6,1.6842105263157894,0.2631578947368421,N4 S2 O5,de-protonated,0,-9999,C19 H32 O5 N4 S2,19,32,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1222,459.175956,459.17600320668464,459.17644126236905,1253802.1,-9999,432601.3,12.49,-1,-0.9540029606228732,0.8477746871819001,0,0.5086648123091401,10,1.32,0.16,S1 P1 O4,de-protonated,0,-9999,C25 H33 O4 P1 S1,25,33,4,-9999,1,1,-9999,-9999,N/A,-9999,-9999
