Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,34S
947,459.170239,459.1705650566454,459.1707647400891,3488335.5,-9999,400417.6,38.93,-1,-0.4348783919091197,0.4831333319617745,0.807789662774554,0.6129958642868862,11,1.2727272727272727,0.2272727272727273,N4 S1 O5,de-protonated,0,-9999,C22 H28 O5 N4 S1,22,28,5,4,-9999,1,-9999,-9999,-9999
948,459.171459,459.1717850588451,459.1719292530191,10603088,-9999,467453.8,121.91,-1,-0.31403089937938417,0.9874235596608932,0.9461309700377816,0.9709065238116484,2,1.8823529411764703,0.8235294117647058,O14,de-protonated,0,-9999,C17 H32 O14,17,32,14,-9999,-9999,-9999,-9999,-9999,-9999
948,459.171459,459.1717850588451,459.1714161887691,10603088,-9999,467453.8,121.91,-1,0.8033384985211454,0.8746565720005095,0.9641977571360264,0.9104730460547162,20,0.8,0.1,N2 O3,de-protonated,0,-9999,C30 H24 O3 N2,30,24,3,2,-9999,-9999,-9999,-9999,-9999
949,459.22896,459.2292861625266,459.2289310661791,2036322,-9999,518979.8,22,-1,0.7732447228020914,0.8971883040216212,0,0.5383129824129727,14,1.1428571428571428,0.14285714285714285,N2 O4,de-protonated,0,-9999,C28 H32 O4 N2,28,32,4,2,-9999,-9999,-9999,-9999,-9999
950,459.251391,459.25171720297254,459.2517142045191,1377897.1,-9999,471324.3,14.32,-1,0.00652899784755833,0.9999922652692632,0,0.599995359161558,4,1.7826086956521738,0.30434782608695654,P1 O7,de-protonated,0,-9999,C23 H41 O7 P1,23,41,7,-9999,1,-9999,-9999,-9999,-9999
951,459.265374,459.2657002281856,459.2653165755291,1980013.5,-9999,467073.6,21.34,-1,0.8353617019992021,0.8810682504581882,0,0.5286409502749129,13,1.2413793103448276,0.10344827586206896,N2 O3,de-protonated,0,-9999,C29 H36 O3 N2,29,36,3,2,-9999,-9999,-9999,-9999,-9999
952,459.30174,459.30206629375806,459.3017020848791,1353849,-9999,511942.3,14.04,-1,0.7929621800316625,0.8921750319811176,0,0.5353050191886706,12,1.3333333333333333,0.06666666666666667,N2 O2,de-protonated,0,-9999,C30 H40 O2 N2,30,40,2,2,-9999,-9999,-9999,-9999,-9999
953,460.174863,460.175190868108,460.17528408808914,2804622.5,-9999,483859.8,30.96,-1,-0.2025749413424537,0.9925816146607256,0.9461309700377816,0.974001356811548,2,2,0.875,13C1 O14,de-protonated,1,948,C16 H32 O14 13C1,16,32,14,-9999,-9999,-9999,1,-9999,-9999
953,460.174863,460.175190868108,460.1750615378891,2804622.5,-9999,483859.8,30.96,-1,0.2810456924977174,0.985770185085668,0,0.5914621110514008,5,1.7142857142857142,0.1904761904761905,N1 S2 P1 O4,de-protonated,0,-9999,C21 H36 O4 N1 P1 S2,21,36,4,1,1,2,-9999,-9999,-9999
953,460.174863,460.175190868108,460.174771023839,2804622.5,-9999,483859.8,30.96,-1,0.9123582936895768,0.8598154883517205,0.9641977571360264,0.9015683958654428,20,0.8275862068965517,0.10344827586206896,13C1 N2 O3,de-protonated,1,948,C29 H24 O3 N2 13C1,29,24,3,2,-9999,-9999,1,-9999,-9999
955,461.187174,461.1875036934311,461.1875793174791,2580691,-9999,490517.3,28.34,-1,-0.1639767663815299,0.9951330210992124,0,0.5970798126595274,1,2,0.8235294117647058,O14,de-protonated,0,-9999,C17 H34 O14,17,34,14,-9999,-9999,-9999,-9999,-9999,-9999
955,461.187174,461.1875036934311,461.18706625322903,2580691,-9999,490517.3,28.34,-1,0.9485092582360006,0.4246919967854081,0.7550179348240813,0.5568223720008774,19,0.8666666666666667,0.1,N2 O3,de-protonated,0,-9999,C30 H26 O3 N2,30,26,3,2,-9999,-9999,-9999,-9999,-9999
956,461.200284,461.2006137170701,461.2003335353191,1239767.4,-9999,510547.5,12.7,-1,0.6075055255516443,0.9352270079533628,0,0.5611362047720175,9,1.36,0.24,S1 O6,de-protonated,0,-9999,C25 H34 O6 S1,25,34,6,-9999,-9999,1,-9999,-9999,-9999
957,461.244695,461.24502479714863,461.24458113063906,1565413.6,-9999,516026.2,16.5,-1,0.9618899120302384,0.8454534505037775,0,0.5072720703022665,13,1.2142857142857142,0.14285714285714285,N2 O4,de-protonated,0,-9999,C28 H34 O4 N2,28,34,4,2,-9999,-9999,-9999,-9999,-9999
960,462.985204,462.98553693550383,462.9852726414591,7358234.5,-9999,474816.4,84.05,-1,0.5708476280549096,0.47129298843120215,0.7871578612348809,0.5976389375526736,23,0.32,0.16,N2 S2 O4,de-protonated,0,-9999,C25 H8 O4 N2 S2,25,8,4,2,-9999,2,-9999,-9999,-9999
960,462.985204,462.98553693550383,462.9854055831891,7358234.5,-9999,474816.4,84.05,-1,0.2837072467957252,0.49275068175752695,0.8684926696514785,0.6430474769151076,10,0.9285714285714286,0.8571428571428571,N2 S1 P1 O12,de-protonated,0,-9999,C14 H13 O12 N2 P1 S1,14,13,12,2,1,1,-9999,-9999,-9999
961,463.215938,463.2162713515461,463.2159835997791,1421158.4,-9999,494117.8,14.81,-1,0.6212043132137212,0.9323750749799316,0,0.5594250449879589,8,1.44,0.24,S1 O6,de-protonated,0,-9999,C25 H36 O6 S1,25,36,6,-9999,-9999,1,-9999,-9999,-9999
962,463.294283,463.2946164928119,463.2942477227291,2316160,-9999,514361.8,25.25,-1,0.7959737998031352,0.8914007094417641,0,0.5348404256650584,2,2.0454545454545454,0.2727272727272727,N2 P1 O6,de-protonated,0,-9999,C22 H45 O6 N2 P1,22,45,6,2,1,-9999,-9999,-9999,-9999
963,465.10935,465.10968676560447,465.11007923396915,1461720.5,-9999,632478.8,15.27,-1,-0.8438182318613464,0.8788010317013969,0,0.5272806190208381,19,0.7857142857142857,0.03571428571428571,N2 S2 O1,de-protonated,0,-9999,C28 H22 O1 N2 S2,28,22,1,2,-9999,2,-9999,-9999,-9999
964,465.11046700000003,465.11080376761856,465.1108636243791,1945048.9,-9999,485258.5,20.91,-1,-0.1286935335132725,0.9969993531847984,0,0.5981996119108791,15,0.92,0.28,P1 O7,de-protonated,0,-9999,C25 H23 O7 P1,25,23,7,-9999,1,-9999,-9999,-9999,-9999
964,465.11046700000003,465.11080376761856,465.1105922982191,1945048.9,-9999,485258.5,20.91,-1,0.45466476782437915,0.96318567031155,0,0.5779114021869299,1,2,0.8,S2 O12,de-protonated,0,-9999,C15 H30 O12 S2,15,30,12,-9999,-9999,2,-9999,-9999,-9999
964,465.11046700000003,465.11080376761856,465.1110603288691,1945048.9,-9999,485258.5,20.91,-1,-0.5516128778839132,0.9462858205692152,0,0.5677714923415291,7,1.4666666666666666,0.8666666666666667,N4 O13,de-protonated,0,-9999,C15 H22 O13 N4,15,22,13,4,-9999,-9999,-9999,-9999,-9999
965,465.145988,465.14632483166736,465.14659768504913,1587684.8,-9999,482796.3,16.74,-1,-0.5865965335036677,0.9394734923218484,0,0.563684095393109,5,1.7222222222222223,0.4444444444444444,N2 S1 P1 O8,de-protonated,0,-9999,C18 H31 O8 N2 P1 S1,18,31,8,2,1,1,-9999,-9999,-9999
966,465.163079,465.16341586248456,465.16357135937903,1297642.5,-9999,388548.9,13.36,-1,-0.3342843336256587,0.9799280114196908,0,0.5879568068518144,9,1.4285714285714286,0.1904761904761905,N4 S2 O4,de-protonated,0,-9999,C21 H30 O4 N4 S2,21,30,4,4,-9999,2,-9999,-9999,-9999
967,465.167633,465.167969870696,465.16837850178905,1327724,-9999,234736.8,13.71,-1,-0.8784584505496171,0.8693391092639324,0,0.5216034655583595,9,1.3478260869565215,0.34782608695652173,P1 O8,de-protonated,0,-9999,C23 H31 O8 P1,23,31,8,-9999,1,-9999,-9999,-9999,-9999
967,465.167633,465.167969870696,465.16759411137906,1327724,-9999,234736.8,13.71,-1,0.8077934097805605,0.8883399823313328,0,0.5330039893987997,13,1.1538461538461535,0.07692307692307693,N2 S2 O2,de-protonated,0,-9999,C26 H30 O2 N2 S2,26,30,2,2,-9999,2,-9999,-9999,-9999
967,465.167633,465.167969870696,465.1677270531091,1327724,-9999,234736.8,13.71,-1,0.5220000718041224,0.9517604752813954,0,0.5710562851688372,0,2.3333333333333335,0.6666666666666666,N2 S1 P1 O10,de-protonated,0,-9999,C15 H35 O10 N2 P1 S1,15,35,10,2,1,1,-9999,-9999,-9999
968,465.168935,465.1692718730436,465.16924788165915,1338732.4,-9999,297544.9,13.84,-1,0.05157560302165479,0.9995174551857158,0,0.5997104731114294,8,1.4583333333333333,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H35 O3 P1 S2,24,35,3,-9999,1,2,-9999,-9999,-9999
968,465.168935,465.1692718730436,465.1697159123091,1338732.4,-9999,297544.9,13.84,-1,-0.9545747503988696,0.8476068309348291,0,0.5085640985608975,14,1.125,0.16666666666666666,N4 P1 O4,de-protonated,0,-9999,C24 H27 O4 N4 P1,24,27,4,4,1,-9999,-9999,-9999,-9999
968,465.168935,465.1692718730436,465.1694445861491,1338732.4,-9999,297544.9,13.84,-1,-0.37129073620785114,0.9752963190165628,0,0.5851777914099375,0,2.4285714285714284,0.6428571428571429,N4 S2 O9,de-protonated,0,-9999,C14 H34 O9 N4 S2,14,34,9,4,-9999,2,-9999,-9999,-9999
969,465.17298,465.1733168803373,465.1737386643091,6203886,-9999,340801,70.58,-1,-0.906723524386932,0.8576960293678821,0.9597727177226434,0.8985267047097866,18,0.9310344827586208,0.06896551724137931,N2 P1 O2,de-protonated,0,-9999,C29 H27 O2 N2 P1,29,27,2,2,1,-9999,-9999,-9999,-9999
969,465.17298,465.1733168803373,465.1734673381491,6203886,-9999,340801,70.58,-1,-0.32344452631778137,0.9795642171468124,0.9719293934856604,0.9765102876823516,4,1.7894736842105263,0.3684210526315789,N2 S2 O7,de-protonated,0,-9999,C19 H34 O7 N2 S2,19,34,7,2,-9999,2,-9999,-9999,-9999
969,465.17298,465.1733168803373,465.1730872156291,6203886,-9999,340801,70.58,-1,0.4937188211029889,0.9591532752690266,0.9865521177482108,0.9701128122607005,9,1.4761904761904765,0.1904761904761905,N4 S1 P1 O4,de-protonated,0,-9999,C21 H31 O4 N4 P1 S1,21,31,4,4,1,1,-9999,-9999,-9999
970,465.174282,465.17461888268497,465.1742517285591,16826862,-9999,462508.3,194.48,-1,0.789282993393902,0.8795525952478562,0.9387519257080584,0.903232327431937,0,2.1875,0.8125,P1 O13,de-protonated,0,-9999,C16 H35 O13 P1,16,35,13,-9999,1,-9999,-9999,-9999,-9999
971,465.195364,465.1957009206984,465.1952481548891,1546229.3,-9999,430013.8,16.26,-1,0.9732812428967657,0.8420784868303578,0,0.5052470920982146,8,1.4166666666666667,0.2916666666666667,S1 O7,de-protonated,0,-9999,C24 H34 O7 S1,24,34,7,-9999,-9999,1,-9999,-9999,-9999
973,465.310097,465.31043412757634,465.31076716705905,3043867.5,-9999,491557,33.73,-1,-0.7157356034104263,0.45561858694369983,0.8007932653391622,0.5936884583018848,0,2.217391304347826,0.04347826086956521,N2 S2 P1 O1,de-protonated,0,-9999,C23 H51 O1 N2 P1 S2,23,51,1,2,1,2,-9999,-9999,-9999
975,466.17632,466.17665868948467,466.1770934993791,1536830.1,-9999,331231.2,16.15,-1,-0.9327139846778256,0.8539759387596079,0.9597727177226434,0.896294650344822,18,0.9642857142857144,0.07142857142857142,13C1 N2 P1 O2,de-protonated,1,969,C28 H27 O2 N2 P1 13C1,28,27,2,2,1,-9999,1,-9999,-9999
975,466.17632,466.17665868948467,466.17682217321914,1536830.1,-9999,331231.2,16.15,-1,-0.3506903962021228,0.977931902615694,0.9719293934856604,0.9755308989636806,4,1.8888888888888888,0.3888888888888889,13C1 N2 S2 O7,de-protonated,1,969,C18 H34 O7 N2 S2 13C1,18,34,7,2,-9999,2,1,-9999,-9999
975,466.17632,466.17665868948467,466.1764420506991,1536830.1,-9999,331231.2,16.15,-1,0.4647141425820752,0.96157230231649,0.9865521177482108,0.9715642284891784,9,1.55,0.2,13C1 N4 S1 P1 O4,de-protonated,1,969,C20 H31 O4 N4 P1 S1 13C1,20,31,4,4,1,1,1,-9999,-9999
976,466.177683,466.1780216919423,466.1776065636291,4439870.5,-9999,434271.6,50,-1,0.8904938962068626,0.8659872731800476,0.9387519257080584,0.8950931341912519,0,2.3333333333333335,0.8666666666666667,13C1 P1 O13,de-protonated,1,970,C15 H35 O13 P1 13C1,15,35,13,-9999,1,-9999,1,-9999,-9999
976,466.177683,466.1780216919423,466.1782321665991,4439870.5,-9999,434271.6,50,-1,-0.4514896712752556,0.48184431684596857,0.8370420509349343,0.6239234104815549,4,1.8888888888888888,0.3888888888888889,N3 S1 P1 O7,de-protonated,0,-9999,C18 H34 O7 N3 P1 S1,18,34,7,3,1,1,-9999,-9999,-9999
977,467.108429,467.10876937019367,467.1087556240991,1713273.4,-9999,448931.8,18.2,-1,0.02942803876208111,0.9998428760654317,0,0.5999057256392589,14,1,0.2,S1 P1 O5,de-protonated,0,-9999,C25 H25 O5 P1 S1,25,25,5,-9999,1,1,-9999,-9999,-9999
977,467.108429,467.10876937019367,467.1089523285891,1713273.4,-9999,448931.8,18.2,-1,-0.3916824854880937,0.972546897545774,0,0.5835281385274644,6,1.6,0.7333333333333333,N4 S1 O11,de-protonated,0,-9999,C15 H24 O11 N4 S1,15,24,11,4,-9999,1,-9999,-9999,-9999
978,467.125286,467.12562640058894,467.12572929842906,1677951.1,-9999,519645,17.79,-1,-0.2202786823085872,0.991234265266762,0,0.5947405591600572,18,0.8571428571428571,0.03571428571428571,N2 S2 O1,de-protonated,0,-9999,C28 H24 O1 N2 S2,28,24,1,2,-9999,2,-9999,-9999,-9999
978,467.125286,467.12562640058894,467.12586224015905,1677951.1,-9999,519645,17.79,-1,-0.504873716429277,0.9548024572049264,0,0.5728814743229559,5,1.7058823529411764,0.5294117647058824,N2 S1 P1 O9,de-protonated,0,-9999,C17 H29 O9 N2 P1 S1,17,29,9,2,1,1,-9999,-9999,-9999
979,467.169429,467.16976948018424,467.16964180482904,1534862.1,-9999,429437,16.12,-1,0.273295487927514,0.9865389421213,0,0.59192336527278,3,1.85,0.3,S2 P1 O6,de-protonated,0,-9999,C20 H37 O6 P1 S2,20,37,6,-9999,1,2,-9999,-9999,-9999
979,467.169429,467.16976948018424,467.17010983547914,1534862.1,-9999,429437,16.12,-1,-0.7285468135261274,0.9081829652543056,0,0.5449097791525833,9,1.45,0.35,N4 P1 O7,de-protonated,0,-9999,C20 H29 O7 N4 P1,20,29,7,4,1,-9999,-9999,-9999,-9999
980,467.170171,467.17051148152217,467.1704899579991,1779854.4,-9999,478488.6,18.98,-1,0.0460720947116673,0.9996149243001984,0,0.599768954580119,4,1.7777777777777777,0.5555555555555556,N2 S1 O10,de-protonated,0,-9999,C18 H32 O10 N2 S1,18,32,10,2,-9999,1,-9999,-9999,-9999
980,467.170171,467.17051148152217,467.17010983547914,1779854.4,-9999,478488.6,18.98,-1,0.8597425960581446,0.8744858837158663,0,0.5246915302295198,9,1.45,0.35,N4 P1 O7,de-protonated,0,-9999,C20 H29 O7 N4 P1,20,29,7,4,1,-9999,-9999,-9999,-9999
981,467.171381,467.17172148370395,467.17201078654904,5459087,-9999,452966.4,61.89,-1,-0.6192640792045668,0.9436128618642352,0.964834664573196,0.9521015829478194,12,1.1851851851851851,0.1111111111111111,S2 O3,de-protonated,0,-9999,C27 H32 O3 S2,27,32,3,-9999,-9999,2,-9999,-9999,-9999
982,467.198231,467.1985715321179,467.1986332588591,1203607.9,-9999,441542.3,12.26,-1,-0.1321209798141223,0.9968376509964366,0,0.598102590597862,3,1.9473684210526316,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H37 O7 N2 P1 S1,19,37,7,2,1,1,-9999,-9999,-9999
984,468.174786,468.1751282929685,468.1753656216191,1287653.4,-9999,499841,13.23,-1,-0.5069225508767283,0.9544433818317124,0.964834664573196,0.9585998949283058,12,1.2307692307692308,0.1153846153846154,13C1 S2 O3,de-protonated,1,981,C26 H32 O3 S2 13C1,26,32,3,-9999,-9999,2,1,-9999,-9999
984,468.174786,468.1751282929685,468.1751218447191,1287653.4,-9999,499841,13.23,-1,0.01377315686615315,0.9999655798038016,0,0.599979347882281,17,0.9642857142857144,0.07142857142857142,N3 S1 O2,de-protonated,0,-9999,C28 H27 O2 N3 S1,28,27,2,3,-9999,1,-9999,-9999,-9999
984,468.174786,468.1751282929685,468.1752547864491,1287653.4,-9999,499841,13.23,-1,-0.2701840374943016,0.9868416897603158,0,0.5921050138561895,4,1.8823529411764703,0.5882352941176471,N3 P1 O10,de-protonated,0,-9999,C17 H32 O10 N3 P1,17,32,10,3,1,-9999,-9999,-9999,-9999
985,468.982922,468.9832657501387,468.98308310764907,1691387.5,-9999,571891.1,17.32,-1,0.389443662677888,0.9728555531641244,0,0.5837133318984745,13,0.625,0.8125,N2 S1 O13,de-protonated,0,-9999,C16 H10 O13 N2 S1,16,10,13,2,-9999,1,-9999,-9999,-9999
985,468.982922,468.9832657501387,468.9835723649991,1691387.5,-9999,571891.1,17.32,-1,-0.6537859286752213,0.9253736213605444,0,0.5552241728163266,17,0.5789473684210527,0.2631578947368421,N4 S2 P1 O5,de-protonated,0,-9999,C19 H11 O5 N4 P1 S2,19,11,5,4,1,2,-9999,-9999,-9999
986,468.984179,468.9845227524052,468.98460393619905,5775100,-9999,470465.1,63.31,-1,-0.1731054562499773,0.4972887771976269,0.7871578612348809,0.6132364108125286,21,0.4,0.24,S2 O6,de-protonated,0,-9999,C25 H10 O6 S2,25,10,6,-9999,-9999,2,-9999,-9999,-9999
987,469.213835,469.21417916650375,469.21428332331914,1374539.4,-9999,467450.6,13.75,-1,-0.22198134004920797,0.9910988381894328,0,0.5946593029136595,2,2.0526315789473686,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H39 O7 N2 P1 S1,19,39,7,2,1,1,-9999,-9999,-9999
988,469.250216,469.2505602321032,469.25066883266913,1760599.9,-9999,534752,18.1,-1,-0.23143401410414743,0.9903283733233132,0,0.5941970239939879,1,2.15,0.3,N2 S1 P1 O6,de-protonated,0,-9999,C20 H43 O6 N2 P1 S1,20,43,6,2,1,1,-9999,-9999,-9999
989,469.286579,469.2869232976702,469.2870543420191,2125668.5,-9999,458573.5,22.21,-1,-0.27924134628334046,0.9859510272886374,0,0.5915706163731824,0,2.238095238095238,0.23809523809523808,N2 S1 P1 O5,de-protonated,0,-9999,C21 H47 O5 N2 P1 S1,21,47,5,2,1,1,-9999,-9999,-9999
993,470.231584,470.2319300016323,470.23218249212914,1469101.3,-9999,473047.2,14.81,-1,-0.5369485676416758,0.9490306784352932,0,0.569418407061176,5,1.75,0.08333333333333333,N1 S2 P1 O2,de-protonated,0,-9999,C24 H42 O2 N1 P1 S2,24,42,2,1,1,2,-9999,-9999,-9999
994,471.215737,471.2160847761831,471.21619807503913,1312262.5,-9999,498498.4,13.04,-1,-0.24043922195069337,0.989565091852178,0,0.5937390551113068,5,1.7083333333333333,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H41 O3 P1 S2,24,41,3,-9999,1,2,-9999,-9999,-9999
995,471.229579,471.229926801142,471.2299333877791,2001931.4,-9999,462148.7,20.81,-1,-0.01397754402851385,0.9999645506833084,0,0.599978730409985,1,2.1578947368421053,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H41 O7 N2 P1 S1,19,41,7,2,1,1,-9999,-9999,-9999
996,471.265998,471.26634586681,471.2663188971291,2976280.3,-9999,466838.3,31.78,-1,0.05722811035144975,0.9994059218140876,0,0.5996435530884525,0,2.25,0.3,N2 S1 P1 O6,de-protonated,0,-9999,C20 H45 O6 N2 P1 S1,20,45,6,2,1,1,-9999,-9999,-9999
1000,472.224881,472.22523059579584,472.2251823599791,3104619.5,-9999,445998.5,33.22,-1,0.10214579513436792,0.9981085982851006,0,0.5988651589710603,1,2.2222222222222223,0.3888888888888889,N3 S1 P1 O7,de-protonated,0,-9999,C18 H40 O7 N3 P1 S1,18,40,7,3,1,1,-9999,-9999,-9999
1001,472.247374,472.2477236363535,472.24783255658906,1437555.6,-9999,444670.9,14.45,-1,-0.2306421079200512,0.9903941292237416,0,0.5942364775342449,4,1.8333333333333333,0.08333333333333333,N1 S2 P1 O2,de-protonated,0,-9999,C24 H44 O2 N1 P1 S2,24,44,2,1,1,2,-9999,-9999,-9999
1002,473.151396,473.1517472664181,473.1520631879991,3410102.3,-9999,471334.4,36.66,-1,-0.6676956639452462,0.922292371774994,0,0.5533754230649964,2,1.8888888888888888,0.5555555555555556,S2 O10,de-protonated,0,-9999,C18 H34 O10 S2,18,34,10,-9999,-9999,2,-9999,-9999,-9999
1002,473.151396,473.1517472664181,473.1516830654791,3410102.3,-9999,471334.4,36.66,-1,0.13568785928766017,0.9966648867119456,0,0.5979989320271674,7,1.55,0.35,N2 S1 P1 O7,de-protonated,0,-9999,C20 H31 O7 N2 P1 S1,20,31,7,2,1,1,-9999,-9999,-9999
1003,473.208999,473.2093503702835,473.20919794288915,1235146.9,-9999,490959.3,12.17,-1,0.3221141833914883,0.9813494441892628,0,0.5888096665135577,1,2.1666666666666665,0.4444444444444444,N2 S1 P1 O8,de-protonated,0,-9999,C18 H39 O8 N2 P1 S1,18,39,8,2,1,1,-9999,-9999,-9999
1004,473.231454,473.23180541077267,473.2318481394992,1618642.9,-9999,456360.3,16.48,-1,-0.0902913163311819,0.9985218292006364,0,0.5991130975203819,4,1.7916666666666667,0.125,S2 P1 O3,de-protonated,0,-9999,C24 H43 O3 P1 S2,24,43,3,-9999,1,2,-9999,-9999,-9999
1005,473.245248,473.24559943564503,473.24558345223915,2183383.8,-9999,476024.6,22.84,-1,0.03377402018443263,0.9997930457249626,0,0.5998758274349776,0,2.263157894736842,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H43 O7 N2 P1 S1,19,43,7,2,1,1,-9999,-9999,-9999
1006,473.27689,473.2772414926995,473.2769438879891,5294307,-9999,155658.6,57.88,-1,0.6288172585637634,0.9189562236105328,0.9610602350564762,0.93579782818891,9,1.52,0.2,N4 O5,de-protonated,0,-9999,C25 H38 O5 N4,25,38,5,4,-9999,-9999,-9999,-9999,-9999
1007,473.279102,473.279453496688,473.2794670381391,3878116,-9999,248317.7,41.93,-1,-0.02861195559821856,0.49992573457643474,0.7939170211058493,0.6175222491882006,3,1.9583333333333333,0.04166666666666666,N2 S2 P1 O1,de-protonated,0,-9999,C24 H47 O1 N2 P1 S2,24,47,1,2,1,2,-9999,-9999,-9999
1009,473.282914,473.2832655035615,473.2828171147591,6892773.5,-9999,248574.1,75.88,-1,0.9474013976049874,0.8536648278822256,0.9140596846868736,0.8778227706040849,0,2.3333333333333335,0.5555555555555556,N4 O10,de-protonated,0,-9999,C18 H42 O10 N4,18,42,10,4,-9999,-9999,-9999,-9999,-9999
1010,473.287448,473.28779951173686,473.28770924662905,28212454,-9999,301836.4,315.97,-1,0.1907193152314051,0.496004054917057,0.9118472240763628,0.6623413225807794,3,1.9166666666666667,0.125,N2 S2 O3,de-protonated,0,-9999,C24 H46 O3 N2 S2,24,46,3,2,-9999,2,-9999,-9999,-9999
1012,473.289782,473.2901335159454,473.2898310475591,15015144,-9999,259659,167.35,-1,0.6390764526061797,0.4642861476252503,0.8077896627745538,0.6016875536849717,4,1.9545454545454544,0.2272727272727273,N4 P1 O5,de-protonated,0,-9999,C22 H43 O5 N4 P1,22,43,5,4,1,-9999,-9999,-9999,-9999
1015,474.280293,474.2806463019604,474.2802383641891,1781580.4,-9999,270295.3,18.32,-1,0.8601196894675538,0.8743829817448342,0,0.5246297890469005,17,1.088235294117647,0.02941176470588235,N1 O1,de-protonated,0,-9999,C34 H37 O1 N1,34,37,1,1,-9999,-9999,-9999,-9999,-9999
1015,474.280293,474.2806463019604,474.2802987230591,1781580.4,-9999,270295.3,18.32,-1,0.7328554490838661,0.9071459416415232,0.9610602350564762,0.9287116590075044,9,1.5833333333333333,0.20833333333333337,13C1 N4 O5,de-protonated,1,1006,C24 H38 O5 N4 13C1,24,38,5,4,-9999,-9999,1,-9999,-9999
1017,474.285315,474.2856683110158,474.2861115909591,1416014.3,-9999,1336919.8,14.2,-1,-0.9346256035127476,0.8534229918592514,0,0.5120537951155508,8,1.5185185185185186,0.2222222222222222,N1 O6,de-protonated,0,-9999,C27 H41 O6 N1,27,41,6,1,-9999,-9999,-9999,-9999,-9999
1018,474.286255,474.28660831271065,474.28698097082906,2284110.5,-9999,292612.9,23.97,-1,-0.7857228500041279,0.8940270624948254,0,0.5364162374968953,7,1.6071428571428572,0.03571428571428571,N1 S2 O1,de-protonated,0,-9999,C28 H45 O1 N1 S2,28,45,1,1,-9999,2,-9999,-9999,-9999
1018,474.286255,474.28660831271065,474.2861719498291,2284110.5,-9999,292612.9,23.97,-1,0.9200413323249644,0.8576218869351975,0.9140596846868736,0.8801970060358679,0,2.4705882352941178,0.5882352941176471,13C1 N4 O10,de-protonated,1,1009,C17 H42 O10 N4 13C1,17,42,10,4,-9999,-9999,1,-9999,-9999
1019,474.290819,474.2911723209402,474.2910640816991,7900752,-9999,315769.7,87.23,-1,0.2282126931226088,0.4952972380928369,0.9118472240763628,0.6619172324862472,3,2,0.13043478260869565,13C1 N2 S2 O3,de-protonated,1,1010,C23 H46 O3 N2 S2 13C1,23,46,3,2,-9999,2,1,-9999,-9999
1020,474.292145,474.2924983233311,474.2924740750792,25067088,-9999,455930.9,280.55,-1,0.05112510369401541,0.6663515664977094,0.8966171826371544,0.7584578129534874,3,2,0.13043478260869565,N3 S1 P1 O3,de-protonated,0,-9999,C23 H46 O3 N3 P1 S1,23,46,3,3,1,1,-9999,-9999,-9999
1021,474.296717,474.29707033157496,474.2973449802491,2117458.5,-9999,282364.6,22.1,-1,-0.579064329641299,0.9409713778591752,0,0.564582826715505,8,1.5769230769230769,0.19230769230769232,N3 O5,de-protonated,0,-9999,C26 H41 O5 N3,26,41,5,3,-9999,-9999,-9999,-9999,-9999
1022,475.160157,475.1605118884652,475.1609706458191,1476491.8,-9999,362580,14.88,-1,-0.9654777690883894,0.8443932920055548,0,0.5066359752033328,11,1.1666666666666667,0.4166666666666667,O10,de-protonated,0,-9999,C24 H28 O10,24,28,10,-9999,-9999,-9999,-9999,-9999,-9999
1022,475.160157,475.1605118884652,475.16031919713913,1476491.8,-9999,362580,14.88,-1,0.4055290777955262,0.9706008833100584,0,0.582360529986035,2,2,0.75,N2 S1 O12,de-protonated,0,-9999,C16 H32 O12 N2 S1,16,32,12,2,-9999,1,-9999,-9999,-9999
1022,475.160157,475.1605118884652,475.1608084544891,1476491.8,-9999,362580,14.88,-1,-0.62413822568871,0.9317571489253458,0,0.5590542893552074,6,1.736842105263158,0.21052631578947367,N4 S2 P1 O4,de-protonated,0,-9999,C19 H33 O4 N4 P1 S2,19,33,4,4,1,2,-9999,-9999,-9999
1023,475.161291,475.16164589050993,475.16184002568906,1862540.1,-9999,377164.7,19.22,-1,-0.4085664352135503,0.9701655034371282,0,0.5820993020622769,10,1.28,0.2,S2 O5,de-protonated,0,-9999,C25 H32 O5 S2,25,32,5,-9999,-9999,2,-9999,-9999,-9999
1023,475.161291,475.16164589050993,475.16145990316915,1862540.1,-9999,377164.7,19.22,-1,0.3914192468874336,0.972583275666635,0,0.583549965399981,15,1.0740740740740742,0.07407407407407407,N2 S1 P1 O2,de-protonated,0,-9999,C27 H29 O2 N2 P1 S1,27,29,2,2,1,1,-9999,-9999,-9999
