Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S,36S
2495,495.1891,495.1890236996152,495.1893921846991,3595615.8,-9999,372733.5,29.54,-1,-0.744129599065944,0.45220459632939025,0.7805128205128199,0.5835278860027622,13,1.2307692307692308,0.07692307692307693,N4 S2 O2,de-protonated,0,-9999,C26 H32 O2 N4 S2,26,32,2,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2496,495.191683,495.1916066984229,495.1916974036591,7019873.5,-9999,230966.3,59.18,-1,-0.18317196493358345,0.4969652667161924,0.7428850341668535,0.5953331736964569,17,1.03125,0.03125,S1 P1 O1,de-protonated,0,-9999,C32 H33 O1 P1 S1,32,33,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2496,495.191683,495.1916066984229,495.19189410814914,7019873.5,-9999,230966.3,59.18,-1,-0.5804007087295193,0.4703534295366527,0.8077896627745539,0.6053279228318131,9,1.4545454545454546,0.3181818181818182,N4 S1 O7,de-protonated,0,-9999,C22 H32 O7 N4 S1,22,32,7,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2497,495.208729,495.20865269055406,495.208314762369,1780586.4,-9999,369464.6,13.84,-1,0.682396023888232,0.9189770023729926,0,0.5513862014237956,4,1.7142857142857142,0.6190476190476191,O13,de-protonated,0,-9999,C21 H36 O13,21,36,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2497,495.208729,495.20865269055406,495.2088040197191,1780586.4,-9999,369464.6,13.84,-1,-0.30558658043411197,0.9831984950778035,0,0.5899190970466822,8,1.5416666666666667,0.20833333333333337,N2 S1 P1 O5,de-protonated,0,-9999,C24 H37 O5 N2 P1 S1,24,37,5,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2498,495.209626,495.20954969014,495.2094554683991,1611626.9,-9999,591981.7,12.37,-1,0.19026644159754044,0.9934528448915658,0,0.5960717069349395,17,1.03125,0.09375,P1 O3,de-protonated,0,-9999,C32 H33 O3 P1,32,33,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2498,495.209626,495.20954969014,495.20918414223905,1611626.9,-9999,591981.7,12.37,-1,0.7381686622040422,0.9058603587011188,0,0.5435162152206713,3,1.818181818181818,0.3636363636363637,S2 O8,de-protonated,0,-9999,C22 H40 O8 S2,22,40,8,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2498,495.209626,495.20954969014,495.2096521728891,1611626.9,-9999,591981.7,12.37,-1,-0.20694820591907137,0.9922591117060636,0,0.5953554670236382,9,1.4545454545454546,0.4090909090909091,N4 O9,de-protonated,0,-9999,C22 H32 O9 N4,22,32,9,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2499,495.245943,495.2458666733753,495.2458409777491,3045246.3,-9999,226099.6,24.78,-1,0.05188458760165969,0.4997558287609268,0.7369636471990462,0.5946389561361746,16,1.121212121212121,0.06060606060606061,P1 O2,de-protonated,0,-9999,C33 H37 O2 P1,33,37,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2499,495.245943,495.2458666733753,495.24556965158905,3045246.3,-9999,226099.6,24.78,-1,0.599746478219946,0.4684089602952156,0.8007932653391622,0.6013626823127942,2,1.9130434782608696,0.30434782608695654,S2 O7,de-protonated,0,-9999,C23 H44 O7 S2,23,44,7,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2499,495.245943,495.2458666733753,495.2460376822391,3045246.3,-9999,226099.6,24.78,-1,-0.3453008217656255,0.4892988702350678,0.8007932653391622,0.6138966282767055,8,1.565217391304348,0.34782608695652173,N4 O8,de-protonated,0,-9999,C23 H36 O8 N4,23,36,8,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2500,495.260297,495.2602206667491,495.2599564130091,5633414,-9999,402486.6,47.18,-1,0.5335657297432544,0.4748272428536756,0.7805128205128199,0.5971014739173333,7,1.5384615384615383,0.34615384615384615,O9,de-protonated,0,-9999,C26 H40 O9,26,40,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2500,495.260297,495.2602206667491,495.2604456703591,5633414,-9999,402486.6,47.18,-1,-0.4543137089230133,0.9805197816643,0.9823679881480236,0.9812590642577894,11,1.4137931034482758,0.03448275862068965,N2 S1 P1 O1,de-protonated,0,-9999,C29 H41 O1 N2 P1 S1,29,41,1,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2500,495.260297,495.2602206667491,495.2597942216791,5633414,-9999,402486.6,47.18,-1,0.8610532795574424,0.437064039954436,0.8149093904448103,0.5882021801505857,2,2.142857142857143,0.14285714285714285,N4 S2 P1 O3,de-protonated,0,-9999,C21 H45 O3 N4 P1 S2,21,45,3,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2501,495.26331,495.2632336653583,495.2633277163291,13156743,-9999,245638.6,112.28,-1,-0.18990093862852553,0.9935391560539264,0.985361428634582,0.9902680650861888,2,1.9130434782608696,0.391304347826087,S1 O9,de-protonated,0,-9999,C23 H44 O9 S1,23,44,9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2501,495.26331,495.2632336653583,495.2629475938091,13156743,-9999,245638.6,112.28,-1,0.5776154881279956,0.94123325445939,0.9717260245303008,0.9534303624877544,7,1.64,0.24,N2 P1 O6,de-protonated,0,-9999,C25 H41 O6 N2 P1,25,41,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2502,495.28219,495.28211365664293,495.2822264870991,1855889.5,-9999,244940.4,14.49,-1,-0.22781042830157677,0.9906274489892284,0,0.594376469393537,15,1.2058823529411764,0.02941176470588235,P1 O1,de-protonated,0,-9999,C34 H41 O1 P1,34,41,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2502,495.28219,495.28211365664293,495.2819551609391,1855889.5,-9999,244940.4,14.49,-1,0.3200110607249431,0.9815899441822068,0,0.5889539665093241,1,2,0.25,S2 O6,de-protonated,0,-9999,C24 H48 O6 S2,24,48,6,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2502,495.28219,495.28211365664293,495.2824231915891,1855889.5,-9999,244940.4,14.49,-1,-0.6249665476920478,0.9315822392387164,0,0.5589493435432299,7,1.6666666666666667,0.2916666666666667,N4 O7,de-protonated,0,-9999,C24 H40 O7 N4,24,40,7,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2503,496.151894,496.1518172551692,496.15165279657913,2418017.5,-9999,369526.5,19.35,-1,0.33146839103841425,0.9802614060625536,0.9678709525236704,0.9753052246470004,14,1.0769230769230769,0.2692307692307692,13C1 S1 O7,de-protonated,1,2493,C26 H28 O7 S1 13C1,26,28,7,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2503,496.151894,496.1518172551692,496.1517857383091,2418017.5,-9999,369526.5,19.35,-1,0.06352261743754255,0.9992681002153572,0.953630700052041,0.9810131401500308,1,2.2,1,13C1 P1 O15,de-protonated,1,2493,C15 H33 O15 P1 13C1,15,33,15,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
2503,496.151894,496.1518172551692,496.1522783995491,2418017.5,-9999,369526.5,19.35,-1,-0.9294412219849248,0.4274604021408181,0.7612342259156646,0.5609699316507567,18,0.9310344827586208,0.03448275862068965,N3 S2 O1,de-protonated,0,-9999,C29 H27 O1 N3 S2,29,27,1,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2503,496.151894,496.1518172551692,496.1514090196791,2418017.5,-9999,369526.5,19.35,-1,0.822804254289112,0.8844033855762999,0,0.5306420313457799,19,0.8214285714285714,0.21428571428571427,N3 O6,de-protonated,0,-9999,C28 H23 O6 N3,28,23,6,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2504,496.155234,496.15515725362735,496.1550240998991,5417443.5,-9999,220589.2,45.3,-1,0.2683712181317672,0.4935082616165283,0.8912038985094111,0.6525865163736815,9,1.391304347826087,0.30434782608695654,13C1 S2 O7,de-protonated,1,2494,C23 H32 O7 S2 13C1,23,32,7,-9999,-9999,2,1,-9999,-9999,-9999,-9999,-9999,-9999
2504,496.155234,496.15515725362735,496.15543177167905,5417443.5,-9999,220589.2,45.3,-1,-0.5532904290022711,0.4729838091882797,0.7369636471990461,0.5785757443925863,23,0.696969696969697,0.12121212121212122,N1 O4,de-protonated,0,-9999,C33 H23 O4 N1,33,23,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2504,496.155234,496.15515725362735,496.1547803229991,5417443.5,-9999,220589.2,45.3,-1,0.759703711821339,0.4502869463729614,0.7871578612348809,0.5850353123177292,14,1.08,0.24,N3 S1 O6,de-protonated,0,-9999,C25 H27 O6 N3 S1,25,27,6,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2505,496.263932,496.26385520345,496.2638005054291,1942429.5,-9999,493144.9,15.23,-1,0.11021964698620904,0.997798121815202,0.9823679881480236,0.9916260683483308,11,1.4642857142857142,0.03571428571428571,13C1 N2 S1 P1 O1,de-protonated,1,2500,C28 H41 O1 N2 P1 S1 13C1,28,41,1,2,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2505,496.263932,496.26385520345,496.2639368510491,1942429.5,-9999,493144.9,15.23,-1,-0.16452454633851787,0.9951005294973724,0,0.5970603176984234,11,1.3928571428571428,0.10714285714285714,N3 S1 O3,de-protonated,0,-9999,C28 H39 O3 N3 S1,28,39,3,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2506,496.266666,496.266589202188,496.26668255139907,2977950.8,-9999,235866.2,24.19,-1,-0.1881029180381618,0.9936004192586512,0.985361428634582,0.9903048230090234,2,2,0.4090909090909091,13C1 S1 O9,de-protonated,1,2501,C22 H44 O9 S1 13C1,22,44,9,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2506,496.266666,496.266589202188,496.2663024288791,2977950.8,-9999,235866.2,24.19,-1,0.5778617396633416,0.9412089569682204,0.9717260245303008,0.9534157839930526,7,1.7083333333333333,0.25,13C1 N2 P1 O6,de-protonated,1,2501,C24 H41 O6 N2 P1 13C1,24,41,6,2,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
2506,496.266666,496.266589202188,496.26643877449914,2977950.8,-9999,235866.2,24.19,-1,0.3031188028635312,0.49173325759242,0.7939170211058494,0.6126067629977918,7,1.625,0.3333333333333333,N3 O8,de-protonated,0,-9999,C24 H39 O8 N3,24,39,8,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2508,497.145703,497.1456257964059,497.14532058135904,3203445.5,-9999,356913.5,26.14,-1,0.6139352704916197,0.466947621421122,0.7805128205128198,0.5923737010578012,14,1,0.38461538461538464,O10,de-protonated,0,-9999,C26 H26 O10,26,26,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2508,497.145703,497.1456257964059,497.1458098387091,3203445.5,-9999,356913.5,26.14,-1,-0.3701978364522035,0.4877198690816746,0.7612342259156645,0.5971256118152706,18,0.9310344827586208,0.06896551724137931,N2 S1 P1 O2,de-protonated,0,-9999,C29 H27 O2 N2 P1 S1,29,27,2,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2508,497.145703,497.1456257964059,497.14515839002905,3203445.5,-9999,356913.5,26.14,-1,0.9401808887565654,0.8518117131140288,0,0.5110870278684173,9,1.4761904761904765,0.1904761904761905,N4 S2 P1 O4,de-protonated,0,-9999,C21 H31 O4 N4 P1 S2,21,31,4,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2509,497.148467,497.1483897951299,497.14869188467907,6778231,-9999,225008.6,57.08,-1,-0.607644260238978,0.9493321881632468,0.9557698354092852,0.9519072470616622,9,1.3043478260869563,0.43478260869565216,S1 O10,de-protonated,0,-9999,C23 H30 O10 S1,23,30,10,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2509,497.148467,497.1483897951299,497.1483117621591,6778231,-9999,225008.6,57.08,-1,0.15696115025564605,0.49776983075251063,0.7871578612348809,0.6135250429454587,14,1.08,0.28,N2 P1 O7,de-protonated,0,-9999,C25 H27 O7 N2 P1,25,27,7,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2509,497.148467,497.1483897951299,497.1480404359991,6778231,-9999,225008.6,57.08,-1,0.7027265571249426,0.45714666570501145,0.8604105061749866,0.6184522018930015,0,2.2666666666666666,0.8,N2 S2 O12,de-protonated,0,-9999,C15 H34 O12 N2 S2,15,34,12,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2510,497.159862,497.1597847898698,497.1599252739691,4050301,-9999,315327.9,33.47,-1,-0.28257325702567054,0.4928080996318658,0.8077896627745539,0.6188007248889411,9,1.3636363636363635,0.4090909090909091,N2 S1 O9,de-protonated,0,-9999,C22 H30 O9 N2 S1,22,30,9,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2510,497.159862,497.1597847898698,497.1595451514491,4050301,-9999,315327.9,33.47,-1,0.4820151257629392,0.4793593706713052,0.7939170211058493,0.6051824308451228,14,1.125,0.25,N4 P1 O6,de-protonated,0,-9999,C24 H27 O6 N4 P1,24,27,6,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2511,497.164369,497.1642917877893,497.1639480259691,16402815,-9999,370770.1,140.36,-1,0.6914455916789035,0.9020869642598744,0.9841680134309846,0.9349193839283184,13,1.1111111111111112,0.25925925925925924,S1 O7,de-protonated,0,-9999,C27 H30 O7 S1,27,30,7,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2511,497.164369,497.1642917877893,497.1640809676991,16402815,-9999,370770.1,140.36,-1,0.4240452966891007,0.9577117398412592,0.9373336391447268,0.9495604995626462,0,2.1875,0.9375,P1 O15,de-protonated,0,-9999,C16 H35 O15 P1,16,35,15,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2512,497.167003,497.16692578657336,497.1673193292891,51022208,-9999,302400.3,439.94,-1,-0.7915699613696884,0.31517719838779507,0.8612471719198267,0.5336051878006077,8,1.4166666666666667,0.2916666666666667,S2 O7,de-protonated,0,-9999,C24 H34 O7 S2,24,34,7,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2512,497.167003,497.16692578657336,497.1664499494191,51022208,-9999,302400.3,439.94,-1,0.9570982803281776,0.21171630322348145,0.7674493369570332,0.4340095167169022,9,1.3043478260869563,0.5217391304347826,O12,de-protonated,0,-9999,C23 H30 O12,23,30,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2512,497.167003,497.16692578657336,497.1669392067691,51022208,-9999,302400.3,439.94,-1,-0.0269933389968429,0.4802412646064067,0.8903577831986554,0.6442878720433062,13,1.1923076923076923,0.15384615384615383,N2 S1 P1 O4,de-protonated,0,-9999,C26 H31 O4 N2 P1 S1,26,31,4,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2513,497.261497,497.2614197429529,497.2614910422091,2513075.5,-9999,254954,20.17,-1,-0.14338382820739248,0.4981382799175909,0.7369636471990461,0.593668426830173,15,1.181818181818182,0.06060606060606061,P1 O2,de-protonated,0,-9999,C33 H39 O2 P1,33,39,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2513,497.261497,497.2614197429529,497.2612197160491,2513075.5,-9999,254954,20.17,-1,0.4022571958064157,0.971066461632472,0,0.5826398769794832,1,2,0.30434782608695654,S2 O7,de-protonated,0,-9999,C23 H46 O7 S2,23,46,7,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2513,497.261497,497.2614197429529,497.2616877466991,2513075.5,-9999,254954,20.17,-1,-0.5389591694236486,0.9486582439021022,0,0.5691949463412613,7,1.6521739130434785,0.34782608695652173,N4 O8,de-protonated,0,-9999,C23 H38 O8 N4,23,38,8,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2514,497.284344,497.28426673240625,497.28433794330914,1907647.6,-9999,235669.8,14.93,-1,-0.14319956904879433,0.996286105714325,0,0.597771663428595,10,1.4482758620689655,0.10344827586206896,N2 S1 O3,de-protonated,0,-9999,C29 H42 O3 N2 S1,29,42,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2516,498.15235,498.15227233171635,498.1520467197491,2181009.8,-9999,258018.6,17.29,-1,0.4528978024925874,0.963465975820026,0.9557698354092852,0.9603875196557295,9,1.3636363636363635,0.4545454545454546,13C1 S1 O10,de-protonated,1,2509,C22 H30 O10 S1 13C1,22,30,10,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2516,498.15235,498.15227233171635,498.1526723227191,2181009.8,-9999,258018.6,17.29,-1,-0.8029486239932706,0.8895987370731282,0,0.5337592422438769,13,1.16,0.16,N3 S2 O4,de-protonated,0,-9999,C25 H29 O4 N3 S2,25,29,4,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2516,498.15235,498.15227233171635,498.1518029428491,2181009.8,-9999,258018.6,17.29,-1,0.9422607014291264,0.8512068056902797,0,0.5107240834141679,14,1.0416666666666667,0.375,N3 O9,de-protonated,0,-9999,C24 H25 O9 N3,24,25,9,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2517,498.167785,498.1677073245912,498.1673028610391,4365210,-9999,403478.7,36.19,-1,0.8119030489068647,0.8872677025529019,0.9841680134309846,0.926027826904135,13,1.1538461538461535,0.2692307692307692,13C1 S1 O7,de-protonated,1,2511,C26 H30 O7 S1 13C1,26,30,7,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2517,498.167785,498.1677073245912,498.1674358027691,4365210,-9999,403478.7,36.19,-1,0.5450412904527188,0.9475240471703597,0.9373336391447268,0.9434478839601064,0,2.3333333333333335,1,13C1 P1 O15,de-protonated,1,2511,C15 H35 O15 P1 13C1,15,35,15,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
2517,498.167785,498.1677073245912,498.1679284640091,4365210,-9999,403478.7,36.19,-1,-0.4439053687576888,0.4824384154053248,0.7612342259156645,0.5939567396094607,17,1,0.03448275862068965,N3 S2 O1,de-protonated,0,-9999,C29 H29 O1 N3 S2,29,29,1,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2517,498.167785,498.1677073245912,498.16806140573914,4365210,-9999,403478.7,36.19,-1,-0.7107664569584038,0.4562049799544804,0.8370420509349343,0.608539808346662,4,1.8888888888888888,0.5,N3 S1 P1 O9,de-protonated,0,-9999,C18 H34 O9 N3 P1 S1,18,34,9,3,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2518,498.170707,498.17062932324234,498.1706741643591,9516955,-9999,234483.2,80.77,-1,-0.09001155450328743,0.33284365610756755,0.8612471719198267,0.5442050624324712,8,1.4782608695652173,0.30434782608695654,13C1 S2 O7,de-protonated,1,2512,C23 H34 O7 S2 13C1,23,34,7,-9999,-9999,2,1,-9999,-9999,-9999,-9999,-9999,-9999
2518,498.170707,498.17062932324234,498.1710818361391,9516955,-9999,234483.2,80.77,-1,-0.9083483832002448,0.43047763472350353,0.7369636471990461,0.5530720397137205,22,0.7575757575757576,0.12121212121212122,N1 O4,de-protonated,0,-9999,C33 H25 O4 N1,33,25,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2518,498.170707,498.17062932324234,498.1702940418391,9516955,-9999,234483.2,80.77,-1,0.6730256846870167,0.4605486302602483,0.8903577831986554,0.6324722914356111,13,1.24,0.16,13C1 N2 S1 P1 O4,de-protonated,1,2512,C25 H31 O4 N2 P1 S1 13C1,25,31,4,2,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2518,498.170707,498.17062932324234,498.17043038745913,9516955,-9999,234483.2,80.77,-1,0.39933278064766714,0.48573979568352615,0.7871578612348809,0.606307021904068,13,1.16,0.24,N3 S1 O6,de-protonated,0,-9999,C25 H29 O6 N3 S1,25,29,6,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2519,499.16152,499.16144186586206,499.16184002568906,5490097,-9999,379860.8,45.92,-1,-0.7976567819761794,0.44548350527958575,0.7739790330151771,0.5768817163738222,12,1.1851851851851851,0.18518518518518515,S2 O5,de-protonated,0,-9999,C27 H32 O5 S2,27,32,5,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2519,499.16152,499.16144186586206,499.1609706458191,5490097,-9999,379860.8,45.92,-1,0.9440242140175724,0.42534659179003687,0.7805128205128198,0.56741308327915,13,1.0769230769230769,0.38461538461538464,O10,de-protonated,0,-9999,C26 H28 O10,26,28,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2519,499.16152,499.16144186586206,499.16145990316915,5490097,-9999,379860.8,45.92,-1,-0.03613521582707844,0.49988155037462706,0.7612342259156646,0.6044226205910421,17,1,0.06896551724137931,N2 S1 P1 O2,de-protonated,0,-9999,C29 H29 O2 N2 P1 S1,29,29,2,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2520,499.164343,499.1642648645589,499.1643419491391,11038130,-9999,240629.1,93.93,-1,-0.15442725715755476,0.9915035055855176,0.9827837810466415,0.9880156157699672,8,1.391304347826087,0.43478260869565216,S1 O10,de-protonated,0,-9999,C23 H32 O10 S1,23,32,10,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2520,499.164343,499.1642648645589,499.16396182661913,11038130,-9999,240629.1,93.93,-1,0.6070909820170052,0.4676562270892616,0.7871578612348809,0.5954568807475094,13,1.16,0.28,N2 P1 O7,de-protonated,0,-9999,C25 H29 O7 N2 P1,25,29,7,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2521,499.26371,499.263631818689,499.26360249841906,2013159.9,-9999,224467.5,15.83,-1,0.05872703279945465,0.9993744038556428,0,0.5996246423133856,10,1.4285714285714286,0.14285714285714285,N2 S1 O4,de-protonated,0,-9999,C28 H40 O4 N2 S1,28,40,4,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2521,499.26371,499.263631818689,499.2632223758991,2013159.9,-9999,224467.5,15.83,-1,0.8200940337281811,0.8851182027650744,0,0.5310709216590446,15,1.2333333333333334,0.03333333333333333,N4 P1 O1,de-protonated,0,-9999,C30 H37 O1 N4 P1,30,37,1,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2522,499.297391,499.2973128031411,499.2976190260491,1634298.1,-9999,410244.6,12.55,-1,-0.6133073667832306,0.9340258316139888,0,0.5604154989683933,0,2.227272727272727,0.2727272727272727,N2 S1 P1 O6,de-protonated,0,-9999,C22 H49 O6 N2 P1 S1,22,49,6,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2523,499.29988,499.29980180199215,499.29998800776906,2307067.5,-9999,384060.3,18.37,-1,-0.372933669908654,0.9750799643910852,0,0.5850479786346511,9,1.5172413793103448,0.10344827586206896,N2 S1 O3,de-protonated,0,-9999,C29 H44 O3 N2 S1,29,44,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2523,499.29988,499.29980180199215,499.2993365590891,2307067.5,-9999,384060.3,18.37,-1,0.931791550614047,0.8542424811197641,0,0.5125454886718585,0,2.2857142857142856,0.23809523809523808,N4 S2 O5,de-protonated,0,-9999,C21 H48 O5 N4 S2,21,48,5,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2524,499.300674,499.30059580162566,499.30063945644906,2196475.8,-9999,296012.3,17.42,-1,-0.0874319396990023,0.4993069526634417,0.7141928963326545,0.5852613301311268,18,1.0810810810810811,0.02702702702702703,O1,de-protonated,0,-9999,C37 H40 O1,37,40,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2526,500.167908,500.16782940129207,500.1676967842091,2455760,-9999,200801.4,19.66,-1,0.2651452379011345,0.9873248105002772,0.9827837810466415,0.985508398718823,8,1.4545454545454546,0.4545454545454546,13C1 S1 O10,de-protonated,1,2520,C22 H32 O10 S1 13C1,22,32,10,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
2526,500.167908,500.16782940129207,500.16832238717905,2455760,-9999,200801.4,19.66,-1,-0.9856399634142352,0.8383874928420172,0,0.5030324957052102,12,1.24,0.16,N3 S2 O4,de-protonated,0,-9999,C25 H31 O4 N3 S2,25,31,4,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2526,500.167908,500.16782940129207,500.1674530073091,2455760,-9999,200801.4,19.66,-1,0.7525359370821857,0.902346878735331,0,0.5414081272411986,13,1.125,0.375,N3 O9,de-protonated,0,-9999,C24 H27 O9 N3,24,27,9,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2527,500.244995,500.2449163657071,500.2452490996091,1601401.8,-9999,327389.3,12.26,-1,-0.6651415532353901,0.9228622386468478,0,0.5537173431881086,1,2.0952380952380953,0.380952380952381,N1 S1 P1 O8,de-protonated,0,-9999,C21 H44 O8 N1 P1 S1,21,44,8,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2528,500.245532,500.2454533654592,500.2452490996091,1575482,-9999,292029.9,12.04,-1,0.4083314144356533,0.9701993006769356,0,0.5821195804061613,1,2.0952380952380953,0.380952380952381,N1 S1 P1 O8,de-protonated,0,-9999,C21 H44 O8 N1 P1 S1,21,44,8,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2529,500.281909,500.2818303486668,500.2816346089591,2985997.8,-9999,250359.6,24.24,-1,0.391259031215794,0.9726054052807984,0,0.583563243168479,0,2.1818181818181817,0.3181818181818182,N1 S1 P1 O7,de-protonated,0,-9999,C22 H48 O7 N1 P1 S1,22,48,7,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2530,500.334065,500.3339863245905,500.3341244127691,4368426,-9999,365456.9,36.21,-1,-0.27599192586673255,0.9850396262623444,0.9382221000055772,0.9663126157596376,4,1.88,0.28,N3 O7,de-protonated,0,-9999,C25 H47 O7 N3,25,47,7,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2533,500.972886,500.9728070296972,500.9729123467891,11223428,-9999,440582.4,95.52,-1,-0.21022512252426612,0.49600650716431655,0.8524773804394659,0.6385948564743762,13,0.625,0.9375,N2 S1 O15,de-protonated,0,-9999,C16 H10 O15 N2 S1,16,10,15,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2533,500.972886,500.9728070296972,500.9725322242691,11223428,-9999,440582.4,95.52,-1,0.5485439029388118,0.4734328629642384,0.8370420509349343,0.6188765381525168,18,0.3888888888888889,0.6666666666666666,N4 P1 O12,de-protonated,0,-9999,C18 H7 O12 N4 P1,18,7,12,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
