Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,34S
1043,405.01495,405.01496999645303,405.0146580186591,6467141,-9999,368792.5,77.63,-1,0.7702876618890235,0.8812355581022793,0.9730625955009216,0.9179663730617362,13,0.6666666666666666,0.5333333333333333,N4 S1 O8,de-protonated,0,-9999,C15 H10 O8 N4 S1,15,10,8,4,-9999,1,-9999,-9999,-9999,-9999
1044,405.050474,405.0504939791075,405.0508468235191,1456719,-9999,434473.3,16.15,-1,-0.8711114033949648,0.8713690984621776,0,0.5228214590773065,20,0.5769230769230769,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H15 O1 P1 S1,26,15,1,-9999,1,1,-9999,-9999,-9999,-9999
1044,405.050474,405.0504939791075,405.0501953748391,1456719,-9999,434473.3,16.15,-1,0.7372031214644866,0.906094535189264,0,0.5436567211135583,11,1.0555555555555556,0.16666666666666666,N2 S2 P1 O3,de-protonated,0,-9999,C18 H19 O3 N2 P1 S2,18,19,3,2,1,2,-9999,-9999,-9999,-9999
1045,405.086847,405.0868669613473,405.08658088418906,2461785.3,-9999,449888.8,28.48,-1,0.7062123796498978,0.9134789209799318,0,0.548087352587959,10,1.2105263157894737,0.10526315789473684,N2 S2 P1 O2,de-protonated,0,-9999,C19 H23 O2 N2 P1 S2,19,23,2,2,1,2,-9999,-9999,-9999,-9999
1046,405.123295,405.1233149435506,405.1229663935391,2882147.5,-9999,444172.9,33.64,-1,0.8603560903931187,0.8743184553746837,0,0.5245910732248101,9,1.35,0.05,N2 S2 P1 O1,de-protonated,0,-9999,C20 H27 O1 N2 P1 S2,20,27,1,2,1,2,-9999,-9999,-9999,-9999
1048,405.172725,405.1727449194151,405.17259795827914,1182193.3,-9999,370220.2,12.78,-1,0.3627124259993724,0.9764112248921444,0,0.5858467349352866,0,2.3076923076923075,0.9230769230769232,N2 O12,de-protonated,0,-9999,C13 H30 O12 N2,13,30,12,2,-9999,-9999,-9999,-9999,-9999,-9999
1048,405.172725,405.1727449194151,405.1730872156291,1182193.3,-9999,370220.2,12.78,-1,-0.8448147836101441,0.8785327363084107,0,0.5271196417850463,4,1.9375,0.25,N4 S1 P1 O4,de-protonated,0,-9999,C16 H31 O4 N4 P1 S1,16,31,4,4,1,1,-9999,-9999,-9999,-9999
1051,406.018357,406.018376506512,406.0180854365891,1292126.8,-9999,399400.2,14.12,-1,0.7168890581645917,0.9109639912234992,0,0.5465783947340995,8,1.0769230769230769,0.9230769230769232,N1 P1 O12,de-protonated,0,-9999,C13 H14 O12 N1 P1,13,14,12,1,1,-9999,-9999,-9999,-9999,-9999
1051,406.018357,406.018376506512,406.01801285372903,1292126.8,-9999,399400.2,14.12,-1,0.8956567724204892,0.8645394622617952,0.9730625955009216,0.9079487155574456,13,0.7142857142857143,0.5714285714285714,13C1 N4 S1 O8,de-protonated,1,1043,C14 H10 O8 N4 S1 13C1,14,10,8,4,-9999,1,1,-9999,-9999,-9999
1052,406.139732,406.1397514472473,406.1399961824791,1732480.9,-9999,432601.9,19.53,-1,-0.6025883539540012,0.9362372833206292,0,0.5617423699923776,13,1.0833333333333333,0.04166666666666666,N1 S1 P1 O1,de-protonated,0,-9999,C24 H26 O1 N1 P1 S1,24,26,1,1,1,1,-9999,-9999,-9999,-9999
1053,406.166094,406.16611343437535,406.1659964557091,1295752.4,-9999,440229.7,14.17,-1,0.2880070396749083,0.9850618818264474,0,0.5910371290958684,13,1.0416666666666667,0.20833333333333337,N1 O5,de-protonated,0,-9999,C24 H25 O5 N1,24,25,5,1,-9999,-9999,-9999,-9999,-9999,-9999
1054,406.202584,406.2026034165581,406.2023819650591,4761490.5,-9999,428651.8,56.7,-1,0.545175284093691,0.908618610431426,0.9784544766494826,0.9365529569186486,12,1.16,0.16,N1 O4,de-protonated,0,-9999,C25 H29 O4 N1,25,29,4,1,-9999,-9999,-9999,-9999,-9999,-9999
1055,406.980097,406.980116036916,406.980187261029,4562030,-9999,372566,54.25,-1,-0.1750063399740914,0.4972290721970948,0.8295321147073605,0.6301502892012012,17,0.42105263157894735,0.2631578947368421,N2 S2 O5,de-protonated,0,-9999,C19 H8 O5 N2 S2,19,8,5,2,-9999,2,-9999,-9999,-9999,-9999
1056,407.066303,407.0663219948236,407.0664968879791,2125702.3,-9999,384794.3,24.35,-1,-0.42964271652976954,0.9670605852965592,0,0.5802363511779355,19,0.6538461538461539,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H17 O1 P1 S1,26,17,1,-9999,1,1,-9999,-9999,-9999,-9999
1056,407.066303,407.0663219948236,407.0666935924691,2125702.3,-9999,384794.3,24.35,-1,-0.9128667399933348,0.8596707165302322,0,0.5158024299181393,11,1,0.4375,N4 S1 O7,de-protonated,0,-9999,C16 H16 O7 N4 S1,16,16,7,4,-9999,1,-9999,-9999,-9999,-9999
1057,407.102655,407.1026739770737,407.1030791018191,3280016.5,-9999,343068.8,38.51,-1,-0.995140459950024,0.8355296390671142,0,0.5013177834402684,10,1.1764705882352942,0.35294117647058826,N4 S1 O6,de-protonated,0,-9999,C17 H20 O6 N4 S1,17,20,6,4,-9999,1,-9999,-9999,-9999,-9999
1058,407.111732,407.1117509726416,407.112126927419,4073619,-9999,327356.9,48.25,-1,-0.9234674001896606,0.4283197958790242,0.8446892076502734,0.5948675605875239,4,1.7058823529411764,0.29411764705882354,S2 P1 O5,de-protonated,0,-9999,C17 H29 O5 P1 S2,17,29,5,-9999,1,2,-9999,-9999,-9999,-9999
1059,407.138966,407.1389849593438,407.1386164579991,3481754.8,-9999,346899.5,40.99,-1,0.9051004492595291,0.430937943236024,0.8221557383861046,0.5874250612960562,8,1.45,0.05,N2 S2 P1 O1,de-protonated,0,-9999,C20 H29 O1 N2 P1 S2,20,29,1,2,1,2,-9999,-9999,-9999,-9999
1060,407.152222,407.1522409528712,407.1523517707391,1157278.5,-9999,420999.6,12.47,-1,-0.2721778895617595,0.9866480739413964,0,0.5919888443648379,4,1.9333333333333331,0.3333333333333333,N4 S1 P1 O5,de-protonated,0,-9999,C15 H29 O5 N4 P1 S1,15,29,5,4,1,1,-9999,-9999,-9999,-9999
1062,407.188383,407.18840193521464,407.1887372800891,2424488.8,-9999,422668.8,28.02,-1,-0.823561272026393,0.8842034051738723,0,0.5305220431043234,3,2.0625,0.25,N4 S1 P1 O4,de-protonated,0,-9999,C16 H33 O4 N4 P1 S1,16,33,4,4,1,1,-9999,-9999,-9999,-9999
1063,407.206075,407.2060939265761,407.2057368001291,1126317.8,-9999,449246.2,12.09,-1,0.8770172290528098,0.8697382888138915,0.9784544766494826,0.913224763948128,12,1.2083333333333333,0.16666666666666666,13C1 N1 O4,de-protonated,1,1054,C24 H29 O4 N1 13C1,24,29,4,1,-9999,-9999,1,-9999,-9999,-9999
1063,407.206075,407.2060939265761,407.2064953448291,1126317.8,-9999,449246.2,12.09,-1,-0.9857854862903228,0.8383438514149395,0,0.5030063108489636,3,2.0625,0.375,N4 P1 O6,de-protonated,0,-9999,C16 H33 O6 N4 P1,16,33,6,4,1,-9999,-9999,-9999,-9999,-9999
1064,407.21196,407.2119789237025,407.2122356298691,1294511.5,-9999,421203.5,14.15,-1,-0.6303989521017953,0.9304301963791276,0,0.5582581178274766,7,1.6,0.15,N4 S1 O3,de-protonated,0,-9999,C20 H32 O3 N4 S1,20,32,3,4,-9999,1,-9999,-9999,-9999,-9999
1065,407.224869,407.22488791739937,407.2251227894391,1187507.1,-9999,474859.2,12.84,-1,-0.5767621558956769,0.9414258066383228,0,0.5648554839829937,2,2.176470588235294,0.17647058823529413,N4 S1 P1 O3,de-protonated,0,-9999,C17 H37 O3 N4 P1 S1,17,37,3,4,1,1,-9999,-9999,-9999,-9999
1066,408.145562,408.14558046784566,408.145261010819,1386424,-9999,511054,15.27,-1,0.7827042406438591,0.894795418163086,0,0.5368772508978517,13,1,0.2608695652173913,N1 O6,de-protonated,0,-9999,C23 H23 O6 N1,23,23,6,1,-9999,-9999,-9999,-9999,-9999,-9999
1067,408.181992,408.1820104500577,408.18164652016907,2606530.3,-9999,350696.7,30.25,-1,0.8915880754024952,0.8656809325220212,0,0.5194085595132126,12,1.125,0.20833333333333337,N1 O5,de-protonated,0,-9999,C24 H27 O5 N1,24,27,5,1,-9999,-9999,-9999,-9999,-9999,-9999
1068,409.015873,409.0158910428924,409.0160973136791,4580015.5,-9999,439100.1,54.46,-1,-0.5043097033245347,0.4774505367956857,0.8604105061749866,0.6306345245474061,12,0.6666666666666666,0.8,N2 O12,de-protonated,0,-9999,C15 H10 O12 N2,15,10,12,2,-9999,-9999,-9999,-9999,-9999,-9999
1069,409.016596,409.01661404253935,409.01696669354914,1977071.9,-9999,322614.2,22.52,-1,-0.8621916411979442,0.8738169950527559,0,0.5242901970316535,11,0.875,0.4375,N2 S2 O7,de-protonated,0,-9999,C16 H14 O7 N2 S2,16,14,7,2,-9999,2,-9999,-9999,-9999,-9999
1069,409.016596,409.01661404253935,409.0165865710291,1977071.9,-9999,322614.2,22.52,-1,0.0671647828923416,0.999181800276614,0,0.5995090801659684,16,0.6111111111111112,0.2222222222222222,N4 S1 P1 O4,de-protonated,0,-9999,C18 H11 O4 N4 P1 S1,18,11,4,4,1,1,-9999,-9999,-9999,-9999
1070,409.045609,409.045627028373,409.04576144308913,1209272.1,-9999,487843.5,13.1,-1,-0.3286055712706913,0.9805975743942338,0,0.5883585446365402,19,0.6,0.08,S1 P1 O2,de-protonated,0,-9999,C25 H15 O2 P1 S1,25,15,2,-9999,1,1,-9999,-9999,-9999,-9999
1070,409.045609,409.045627028373,409.04595814757903,1209272.1,-9999,487843.5,13.1,-1,-0.8094914505673348,0.8878974352539938,0,0.5327384611523962,11,0.9333333333333332,0.5333333333333333,N4 S1 O8,de-protonated,0,-9999,C15 H14 O8 N4 S1,15,14,8,4,-9999,1,-9999,-9999,-9999,-9999
1071,409.081989,409.08200701060946,409.0821469524391,2964162.5,-9999,374817.1,34.63,-1,-0.34208735496891235,0.4894950214272037,0.7805128205128199,0.6059021410614501,18,0.7307692307692307,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H19 O1 P1 S1,26,19,1,-9999,1,1,-9999,-9999,-9999,-9999
1071,409.081989,409.08200701060946,409.08234365692914,2964162.5,-9999,374817.1,34.63,-1,-0.8229304561810799,0.8843700566182997,0,0.5306220339709798,10,1.125,0.4375,N4 S1 O7,de-protonated,0,-9999,C16 H18 O7 N4 S1,16,18,7,4,-9999,1,-9999,-9999,-9999,-9999
1072,409.109826,409.10984399701726,409.1099977004391,4360906.5,-9999,337900.9,51.77,-1,-0.3757019450088194,0.9747133646633844,0,0.5848280187980307,5,1.5714285714285714,0.8571428571428571,N2 O12,de-protonated,0,-9999,C14 H22 O12 N2,14,22,12,2,-9999,-9999,-9999,-9999,-9999,-9999
1072,409.109826,409.10984399701726,409.1094846361891,4360906.5,-9999,337900.9,51.77,-1,0.8783976946313324,0.4346779732740782,0.7739790330151771,0.5703983971705178,23,0.5185185185185185,0.03703703703703703,N4 O1,de-protonated,0,-9999,C27 H14 O1 N4,27,14,1,4,-9999,-9999,-9999,-9999,-9999,-9999
1073,409.118327,409.11834499286647,409.1187291662791,4561613,-9999,355237.6,54.24,-1,-0.9390267060018008,0.426073506049086,0.8446892076502734,0.593519786689561,9,1.2941176470588236,0.35294117647058826,N4 S1 O6,de-protonated,0,-9999,C17 H22 O6 N4 S1,17,22,6,4,-9999,1,-9999,-9999,-9999,-9999
1074,409.131486,409.13150398644115,409.13161632584905,1311696.6,-9999,451507.2,14.35,-1,-0.27458011902072343,0.9864129623763852,0,0.5918477774258312,4,1.9285714285714288,0.42857142857142855,N4 S1 P1 O6,de-protonated,0,-9999,C14 H27 O6 N4 P1 S1,14,27,6,4,1,1,-9999,-9999,-9999,-9999
1075,409.154761,409.1547789750765,409.1551146756291,3659479.3,-9999,423153.5,43.16,-1,-0.820472580025631,0.8850184687040081,0,0.5310110812224048,8,1.4444444444444444,0.2777777777777778,N4 S1 O5,de-protonated,0,-9999,C18 H26 O5 N4 S1,18,26,5,4,-9999,1,-9999,-9999,-9999,-9999
1076,409.163751,409.1637689706869,409.1641625012291,1971417.8,-9999,393396.9,22.45,-1,-0.9617913255656524,0.8454825443677112,0,0.5072895266206267,2,1.9444444444444444,0.2222222222222222,S2 P1 O4,de-protonated,0,-9999,C18 H35 O4 P1 S2,18,35,4,-9999,1,2,-9999,-9999,-9999,-9999
1077,409.167828,409.16784596869616,409.1680018351991,2165467,-9999,351291.6,24.83,-1,-0.3809352203777864,0.9740133034773004,0,0.5844079820863801,3,2.066666666666667,0.3333333333333333,N4 S1 P1 O5,de-protonated,0,-9999,C15 H31 O5 N4 P1 S1,15,31,5,4,1,1,-9999,-9999,-9999,-9999
1078,409.191241,409.19125895726415,409.1915001849791,1876449.6,-9999,375226.3,21.28,-1,-0.5895227902198564,0.9388869942735142,0,0.5633321965641085,7,1.5789473684210529,0.21052631578947367,N4 S1 O4,de-protonated,0,-9999,C19 H30 O4 N4 S1,19,30,4,4,-9999,1,-9999,-9999,-9999,-9999
1079,409.204249,409.20426695091265,409.2043873445491,2322661.3,-9999,412670.2,26.76,-1,-0.29421394338343976,0.9844161713632512,0,0.5906497028179508,2,2.1875,0.25,N4 S1 P1 O4,de-protonated,0,-9999,C16 H35 O4 N4 P1 S1,16,35,4,4,1,1,-9999,-9999,-9999,-9999
1080,409.227573,409.2275909395241,409.22788569432913,1563628,-9999,400997.4,17.44,-1,-0.7202705762686451,0.9101610563891264,0,0.5460966338334757,6,1.7,0.15,N4 S1 O3,de-protonated,0,-9999,C20 H34 O3 N4 S1,20,34,3,4,-9999,1,-9999,-9999,-9999,-9999
1082,411.061374,411.0613910441203,411.0614115075491,1611513.6,-9999,384783.9,18.03,-1,-0.04978192613647429,0.999550427664756,0,0.5997302565988536,18,0.68,0.08,S1 P1 O2,de-protonated,0,-9999,C25 H17 O2 P1 S1,25,17,2,-9999,1,1,-9999,-9999,-9999,-9999
1082,411.061374,411.0613910441203,411.06160821203906,1611513.6,-9999,384783.9,18.03,-1,-0.5283099040102345,0.9506166605153736,0,0.5703699963092241,10,1.0666666666666669,0.5333333333333333,N4 S1 O8,de-protonated,0,-9999,C15 H16 O8 N4 S1,15,16,8,4,-9999,1,-9999,-9999,-9999,-9999
1083,411.097702,411.0977190263822,411.0977970168991,4197636,-9999,382087.2,49.76,-1,-0.18971280669867344,0.49674538351034053,0.7805128205128199,0.6102523583113323,17,0.8076923076923077,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H21 O1 P1 S1,26,21,1,-9999,1,1,-9999,-9999,-9999,-9999
1083,411.097702,411.0977190263822,411.0979937213891,4197636,-9999,382087.2,49.76,-1,-0.6681983641455073,0.9221799948738943,0,0.5533079969243366,9,1.25,0.4375,N4 S1 O7,de-protonated,0,-9999,C16 H20 O7 N4 S1,16,20,7,4,-9999,1,-9999,-9999,-9999,-9999
1084,411.134095,411.1341120086123,411.1343792307391,3939086.5,-9999,348373.7,46.59,-1,-0.6499629812240724,0.9262108799787336,0,0.5557265279872402,8,1.411764705882353,0.35294117647058826,N4 S1 O6,de-protonated,0,-9999,C17 H24 O6 N4 S1,17,24,6,4,-9999,1,-9999,-9999,-9999,-9999
1085,411.161885,411.161901995043,411.1620332742491,2130710.5,-9999,401409.8,24.4,-1,-0.31928825000597066,0.9816722500799884,0,0.589003350047993,3,1.8666666666666667,0.7333333333333333,N2 O11,de-protonated,0,-9999,C15 H28 O11 N2,15,28,11,2,-9999,-9999,-9999,-9999,-9999,-9999
1086,411.170523,411.1705399908253,411.1707647400891,3106585,-9999,403833.7,36.37,-1,-0.5466080837131624,0.9472300307779736,0,0.5683380184667842,7,1.5555555555555556,0.2777777777777778,N4 S1 O5,de-protonated,0,-9999,C18 H28 O5 N4 S1,18,28,5,4,-9999,1,-9999,-9999,-9999,-9999
1087,411.183641,411.1836579844201,411.1836518996591,1638684.8,-9999,432565.6,18.36,-1,0.01479815891899581,0.9999602661567726,0,0.5999761596940635,2,2.2,0.3333333333333333,N4 S1 P1 O5,de-protonated,0,-9999,C15 H33 O5 N4 P1 S1,15,33,5,4,1,1,-9999,-9999,-9999,-9999
1088,411.20687,411.2068869730778,411.2071502494391,2610979.5,-9999,363371,30.29,-1,-0.6402523912303969,0.9283188541049404,0,0.5569913124629642,6,1.6842105263157894,0.21052631578947367,N4 S1 O4,de-protonated,0,-9999,C19 H32 O4 N4 S1,19,32,4,4,-9999,1,-9999,-9999,-9999,-9999
1089,411.228106,411.2281229627088,411.2282796174991,1541161.6,-9999,412954,17.16,-1,-0.38094362188696546,0.9740121722192464,0,0.5844073033315479,1,2.25,0.375,N4 S1 O6,de-protonated,0,-9999,C16 H36 O6 N4 S1,16,36,6,4,-9999,1,-9999,-9999,-9999,-9999
1090,411.24327,411.2432869553046,411.2435357587891,2765102,-9999,457455.1,32.18,-1,-0.6050027852908051,0.9357421072349864,0,0.5614452643409917,5,1.8,0.15,N4 S1 O3,de-protonated,0,-9999,C20 H36 O3 N4 S1,20,36,3,4,-9999,1,-9999,-9999,-9999,-9999
1091,411.279585,411.2796019375728,411.2799212681391,1380408.4,-9999,428421.8,15.19,-1,-0.7764312084925905,0.896384785775217,0,0.5378308714651302,4,1.9047619047619049,0.09523809523809525,N4 S1 O2,de-protonated,0,-9999,C21 H40 O2 N4 S1,21,40,2,4,-9999,1,-9999,-9999,-9999,-9999
1092,412.985992,412.9860081043727,412.9856631086991,4854566,-9999,350381.3,57.82,-1,0.8353696130157263,0.4405330687235805,0.8077896627745538,0.5874357063439698,20,0.3181818181818182,0.3181818181818182,P1 O7,de-protonated,0,-9999,C22 H7 O7 P1,22,7,7,-9999,1,-9999,-9999,-9999,-9999,-9999
1094,412.992165,412.99218110135854,412.9924057153391,1283240,-9999,290270.4,13.99,-1,-0.5438695177947447,0.9477434438307338,0,0.5686460662984403,10,0.9375,0.4375,S2 P1 O7,de-protonated,0,-9999,C16 H15 O7 P1 S2,16,15,7,-9999,1,2,-9999,-9999,-9999,-9999
1095,413.05608,413.05609607015026,413.0561289084391,1216058.5,-9999,484370.5,13.17,-1,-0.07950079071934696,0.9988538334788876,0,0.5993123000873326,14,0.7777777777777778,0.3333333333333333,N4 S1 O6,de-protonated,0,-9999,C18 H14 O6 N4 S1,18,14,6,4,-9999,1,-9999,-9999,-9999,-9999
1096,413.07704,413.077056059916,413.0770615720091,1940288.6,-9999,394184.3,22.05,-1,-0.01334398250398871,0.9999676914297088,0,0.5999806148578253,17,0.76,0.08,S1 P1 O2,de-protonated,0,-9999,C25 H19 O2 P1 S1,25,19,2,-9999,1,1,-9999,-9999,-9999,-9999
1096,413.07704,413.077056059916,413.0772582764991,1940288.6,-9999,394184.3,22.05,-1,-0.4895369547443693,0.9574483232176172,0,0.5744689939305703,9,1.2,0.5333333333333333,N4 S1 O8,de-protonated,0,-9999,C15 H18 O8 N4 S1,15,18,8,4,-9999,1,-9999,-9999,-9999,-9999
1097,413.113436,413.1134520421446,413.1134470813591,3402571.3,-9999,374214,40,-1,0.01200828868375364,0.4999869178118499,0.7805128205128198,0.6121972788922379,16,0.8846153846153846,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H23 O1 P1 S1,26,23,1,-9999,1,1,-9999,-9999,-9999,-9999
1097,413.113436,413.1134520421446,413.1136437858491,3402571.3,-9999,374214,40,-1,-0.4641427543267435,0.9616649078215708,0,0.5769989446929426,8,1.375,0.4375,N4 S1 O7,de-protonated,0,-9999,C16 H22 O7 N4 S1,16,22,7,4,-9999,1,-9999,-9999,-9999,-9999
1098,413.14985,413.1498660243645,413.1500292951991,3300181.8,-9999,413403.2,38.74,-1,-0.39518533953301993,0.9720606251528106,0,0.5832363750916864,7,1.5294117647058822,0.35294117647058826,N4 S1 O6,de-protonated,0,-9999,C17 H26 O6 N4 S1,17,26,6,4,-9999,1,-9999,-9999,-9999,-9999
1099,413.186203,413.1862190066141,413.1864148045491,3039584.3,-9999,341194.8,35.54,-1,-0.47387311864226495,0.9600735885880516,0,0.5760441531528309,6,1.6666666666666667,0.2777777777777778,N4 S1 O5,de-protonated,0,-9999,C18 H30 O5 N4 S1,18,30,5,4,-9999,1,-9999,-9999,-9999,-9999
1101,413.222617,413.222632988834,413.2228003138991,5514091,-9999,373412.9,65.91,-1,-0.4049269908759177,0.9759873771725108,0.9932746438238512,0.982902283833047,5,1.7894736842105263,0.21052631578947367,N4 S1 O4,de-protonated,0,-9999,C19 H34 O4 N4 S1,19,34,4,4,-9999,1,-9999,-9999,-9999,-9999
1102,413.258974,413.2589899710817,413.2591858232491,3944309.5,-9999,371321.1,46.65,-1,-0.4739209051191337,0.48003284930727286,0.8221557383861047,0.6168820049388055,4,1.9,0.15,N4 S1 O3,de-protonated,0,-9999,C20 H38 O3 N4 S1,20,38,3,4,-9999,1,-9999,-9999,-9999,-9999
1103,413.295553,413.295568953221,413.29557133259914,1376384.3,-9999,466305.6,15.13,-1,-0.00575708599418751,0.999993986075722,0,0.5999963916454331,3,2,0.09523809523809525,N4 S1 O2,de-protonated,0,-9999,C21 H42 O2 N4 S1,21,42,2,4,-9999,1,-9999,-9999,-9999,-9999
1105,414.226006,414.2260214989018,414.22622773182906,1187471.6,-9999,452840.7,12.45,-1,-0.4978751066900471,0.9560190572665505,0,0.5736114343599302,0,2.235294117647059,0.4705882352941176,N1 P1 O8,de-protonated,0,-9999,C17 H38 O8 N1 P1,17,38,8,1,1,-9999,-9999,-9999,-9999,-9999
1105,414.226006,414.2260214989018,414.2261551489691,1187471.6,-9999,452840.7,12.45,-1,-0.3226499961613904,0.9812879296382002,0.9932746438238512,0.9860826153124608,5,1.8888888888888888,0.2222222222222222,13C1 N4 S1 O4,de-protonated,1,1101,C18 H34 O4 N4 S1 13C1,18,34,4,4,-9999,1,1,-9999,-9999,-9999
1106,415.035165,415.0351801038076,415.0351967590591,1181820.8,-9999,394201.5,12.38,-1,-0.04012973268243296,0.9997078385495044,0,0.5998247031297026,22,0.48148148148148145,0.03703703703703703,S1 P1 O1,de-protonated,0,-9999,C27 H13 O1 P1 S1,27,13,1,-9999,1,1,-9999,-9999,-9999,-9999
1106,415.035165,415.0351801038076,415.0353934635491,1181820.8,-9999,394201.5,12.38,-1,-0.5140760158492249,0.9531793504811064,0,0.5719076102886639,14,0.7058823529411765,0.4117647058823529,N4 S1 O7,de-protonated,0,-9999,C17 H12 O7 N4 S1,17,12,7,4,-9999,1,-9999,-9999,-9999,-9999
1107,415.061989,415.0620040907101,415.062199353889,1713796.6,-9999,374678.2,18.73,-1,-0.4704431753292512,0.9606379930014476,0,0.5763827958008686,8,1.2352941176470589,0.4705882352941176,S1 P1 O8,de-protonated,0,-9999,C17 H21 O8 P1 S1,17,21,8,-9999,1,1,-9999,-9999,-9999,-9999
1108,415.071849,415.0718640858957,415.0717789728991,1436807.5,-9999,384764.7,15.43,-1,0.20505609115277745,0.9923994767158736,0,0.5954396860295242,13,0.8888888888888888,0.3333333333333333,N4 S1 O6,de-protonated,0,-9999,C18 H16 O6 N4 S1,18,16,6,4,-9999,1,-9999,-9999,-9999,-9999
1109,415.092824,415.092839075654,415.0927116364691,1982861.6,-9999,521404.5,21.94,-1,0.3070137858873873,0.9830425310889894,0,0.5898255186533936,16,0.84,0.08,S1 P1 O2,de-protonated,0,-9999,C25 H21 O2 P1 S1,25,21,2,-9999,1,1,-9999,-9999,-9999,-9999
1109,415.092824,415.092839075654,415.0929083409591,1982861.6,-9999,521404.5,21.94,-1,-0.1668669922391109,0.9949603768889022,0,0.5969762261333412,8,1.3333333333333333,0.5333333333333333,N4 S1 O8,de-protonated,0,-9999,C15 H20 O8 N4 S1,15,20,8,4,-9999,1,-9999,-9999,-9999,-9999
1110,415.108094,415.108109068198,415.1081644822491,1298066.1,-9999,419933.7,13.77,-1,-0.13349304065098855,0.9967717353878676,0,0.5980630412327205,12,1.0526315789473684,0.2631578947368421,N4 S1 O5,de-protonated,0,-9999,C19 H20 O5 N4 S1,19,20,5,4,-9999,1,-9999,-9999,-9999,-9999
1111,415.129267,415.12928205785977,415.1290971458191,2069912.4,-9999,427040.9,22.98,-1,0.44543261824622166,0.964639065209743,0,0.5787834391258457,15,0.9615384615384616,0.03846153846153846,S1 P1 O1,de-protonated,0,-9999,C26 H25 O1 P1 S1,26,25,1,-9999,1,1,-9999,-9999,-9999,-9999
1111,415.129267,415.12928205785977,415.1292938503091,2069912.4,-9999,427040.9,22.98,-1,-0.02840669047271487,0.999853592504149,0,0.5999121555024893,7,1.5,0.4375,N4 S1 O7,de-protonated,0,-9999,C16 H24 O7 N4 S1,16,24,7,4,-9999,1,-9999,-9999,-9999,-9999
1112,415.165699,415.1657140400708,415.1656793596591,2355107,-9999,415239,26.38,-1,0.08353390798674154,0.998734667919354,0,0.5992408007516123,6,1.6470588235294117,0.35294117647058826,N4 S1 O6,de-protonated,0,-9999,C17 H28 O6 N4 S1,17,28,6,4,-9999,1,-9999,-9999,-9999,-9999
1113,415.201934,415.2019490223781,415.2020648690091,3980717.8,-9999,352798.4,45.77,-1,-0.2790126563645152,0.4929869335646095,0.8370420509349343,0.6306089805127395,5,1.7777777777777777,0.2777777777777778,N4 S1 O5,de-protonated,0,-9999,C18 H32 O5 N4 S1,18,32,5,4,-9999,1,-9999,-9999,-9999,-9999
1115,415.238329,415.2383440046072,415.2384503783591,4314552.5,-9999,327395.3,49.76,-1,-0.2561751008895799,0.49408146108631634,0.8295321147073604,0.628261722534734,4,1.894736842105263,0.21052631578947367,N4 S1 O4,de-protonated,0,-9999,C19 H36 O4 N4 S1,19,36,4,4,-9999,1,-9999,-9999,-9999,-9999
1116,415.274778,415.27479298681,415.2748358877091,2966979.3,-9999,399855,33.68,-1,-0.1033072448036254,0.998065383218229,0,0.5988392299309374,3,2,0.15,N4 S1 O3,de-protonated,0,-9999,C20 H40 O3 N4 S1,20,40,3,4,-9999,1,-9999,-9999,-9999,-9999
1118,416.981297,416.9813111535551,416.9814471081391,6490043,-9999,357841,75.7,-1,-0.32604468358180544,0.4904479568839153,0.8077896627745539,0.6173846392401707,18,0.5,0.13636363636363635,S2 P1 O3,de-protonated,0,-9999,C22 H11 O3 P1 S2,22,11,3,-9999,1,2,-9999,-9999,-9999,-9999
1118,416.981297,416.9813111535551,416.9816438126291,6490043,-9999,357841,75.7,-1,-0.7977787006368842,0.44546778257616754,0.8851212310995797,0.6213291619855325,10,0.8333333333333334,0.75,N4 S2 O9,de-protonated,0,-9999,C12 H10 O9 N4 S2,12,10,9,4,-9999,2,-9999,-9999,-9999,-9999
1119,417.050962,417.0509761195393,417.0508468235191,1648079.9,-9999,471950.8,17.94,-1,0.31002459574327007,0.982711210482434,0,0.5896267262894603,21,0.5555555555555556,0.03703703703703703,S1 P1 O1,de-protonated,0,-9999,C27 H15 O1 P1 S1,27,15,1,-9999,1,1,-9999,-9999,-9999,-9999
1119,417.050962,417.0509761195393,417.05104352800913,1648079.9,-9999,471950.8,17.94,-1,-0.16163122203778305,0.9952709336391652,0,0.5971625601834991,13,0.8235294117647058,0.4117647058823529,N4 S1 O7,de-protonated,0,-9999,C17 H14 O7 N4 S1,17,14,7,4,-9999,1,-9999,-9999,-9999,-9999
