Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
323,347.07716,347.0771628100892,347.0772410199191,1304836.1,-9999,535938.1,17.63,-1,-0.22533839921143264,0.9908288226945496,0,0.5944972936167296,10,0.9411764705882352,0.4705882352941176,O8,de-protonated,0,-9999,C17 H16 O8,17,16,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
323,347.07716,347.0771628100892,347.0770788285891,1304836.1,-9999,535938.1,17.63,-1,0.24196786598727849,0.9894326914859712,0,0.5936596148915828,5,1.75,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,-9999,C12 H21 O2 N4 P1 S2,12,21,2,4,1,2,-9999,-9999,N/A,-9999,-9999
325,347.113546,347.1135487727028,347.1136265292691,2812682.8,-9999,511884.1,40.18,-1,-0.22400897091726607,0.9909362273531688,0,0.5945617364119012,9,1.1111111111111112,0.3888888888888889,O7,de-protonated,0,-9999,C18 H20 O7,18,20,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
325,347.113546,347.1135487727028,347.1134643379391,2812682.8,-9999,511884.1,40.18,-1,0.243248310411308,0.9893211563736548,0,0.5935926938241929,4,1.9230769230769231,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,-9999,C13 H25 O1 N4 P1 S2,13,25,1,4,1,2,-9999,-9999,N/A,-9999,-9999
326,347.114213,347.1142157720175,347.11449590913907,1734411,-9999,439013.1,24.06,-1,-0.8070452974274224,0.8885347319495116,0,0.533120839169707,8,1.263157894736842,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H24 O2 S2,19,24,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
327,347.15001,347.1500127352363,347.1500120386191,1571857.6,-9999,362592.4,21.63,-1,0.00200667495563872,0.9999992693527896,0,0.5999995616116737,8,1.263157894736842,0.3157894736842105,O6,de-protonated,0,-9999,C19 H24 O6,19,24,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
328,347.150932,347.15093473428897,347.1508814184891,1070737.8,-9999,456051.7,14.13,-1,0.1535810585537877,0.995729289683744,0,0.5974375738102463,7,1.4,0.05,S2 O1,de-protonated,0,-9999,C20 H28 O1 S2,20,28,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
336,349.056485,349.05648577634673,349.0565055750291,1088885.1,-9999,330186.9,14.14,-1,-0.05672056550029554,0.999416409549797,0,0.5996498457298782,10,0.875,0.5625,O9,de-protonated,0,-9999,C16 H14 O9,16,14,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
336,349.056485,349.05648577634673,349.05634338369913,1088885.1,-9999,330186.9,14.14,-1,0.4079359974475636,0.9702561225159017,0,0.582153673509541,5,1.7272727272727273,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,-9999,C11 H19 O3 N4 P1 S2,11,19,3,4,1,2,-9999,-9999,N/A,-9999,-9999
337,349.092864,349.09286473896753,349.0928910843791,2841212,-9999,452017.5,39.86,-1,-0.07546819845578963,0.9989671020716336,0,0.5993802612429802,9,1.0588235294117647,0.4705882352941176,O8,de-protonated,0,-9999,C17 H18 O8,17,18,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
337,349.092864,349.09286473896753,349.09272889304907,2841212,-9999,452017.5,39.86,-1,0.389139925357776,0.9728972991680862,0,0.5837383795008517,4,1.9166666666666667,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,-9999,C12 H23 O2 N4 P1 S2,12,23,2,4,1,2,-9999,-9999,N/A,-9999,-9999
338,349.093696,349.09369673811267,349.0937604642491,1759612.1,-9999,386633.2,23.99,-1,-0.18254733727422984,0.9939717325538528,0,0.5963830395323116,8,1.2222222222222223,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H22 O3 S2,18,22,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
339,349.105911,349.10591172556184,349.1057782439491,7028350.5,-9999,386245.2,101.33,-1,0.3823529172763936,0.9796200546294076,0.9928834286872236,0.984925404252534,4,1.6428571428571428,0.5714285714285714,P1 O8,de-protonated,0,-9999,C14 H23 O8 P1,14,23,8,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
340,349.106494,349.10649472496283,349.10664762381913,5726078.5,-9999,319015.4,82.21,-1,-0.4379717697736317,0.48289669252732786,0.8604105061749866,0.6339022179863913,3,1.8,0.2,S2 P1 O3,de-protonated,0,-9999,C15 H27 O3 P1 S2,15,27,3,-9999,1,2,-9999,-9999,N/A,-9999,-9999
341,349.129226,349.1292267016059,349.12927659372906,3371650.8,-9999,399240.9,47.65,-1,-0.1429044383191916,0.9963013701095136,0,0.5977808220657082,8,1.2222222222222223,0.3888888888888889,O7,de-protonated,0,-9999,C18 H22 O7,18,22,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
341,349.129226,349.1292267016059,349.12911440239907,3371650.8,-9999,399240.9,47.65,-1,0.32165523351213554,0.9814020561820196,0,0.5888412337092117,3,2.076923076923077,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,-9999,C13 H27 O1 N4 P1 S2,13,27,1,4,1,2,-9999,-9999,N/A,-9999,-9999
342,349.129943,349.12994370086915,349.1301459735991,2001283,-9999,308242.2,27.53,-1,-0.579361972270743,0.940912509734842,0,0.5645475058409052,7,1.368421052631579,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H26 O2 S2,19,26,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
343,349.165668,349.1656686641619,349.1656621030791,1385097.8,-9999,434379.9,18.49,-1,0.01879074461420433,0.9999359339576808,0,0.5999615603746085,7,1.368421052631579,0.3157894736842105,O6,de-protonated,0,-9999,C19 H26 O6,19,26,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
344,349.16641,349.1664106633995,349.16653148294904,1168777.9,-9999,427707.1,15.31,-1,-0.346022710164208,0.97850912903384335,0,0.5871054774203059,6,1.5,0.05,S2 O1,de-protonated,0,-9999,C20 H30 O1 S2,20,30,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
345,350.109233,350.1092326946556,350.1091330790191,998461.2,-9999,484809.6,12.81,-1,0.284527386104556,0.9854180322407144,0.9928834286872236,0.9884041908193182,4,1.7692307692307692,0.6153846153846154,13C1 P1 O8,de-protonated,1,339,C13 H23 O8 P1 13C1,13,23,8,-9999,1,-9999,1,-9999,N/A,-9999,-9999
345,350.109233,350.1092326946556,350.1092694246391,998461.2,-9999,484809.6,12.81,-1,-0.10491005722980232,0.9980049467346852,0,0.598802968040811,4,1.6153846153846154,0.7692307692307693,N1 O10,de-protonated,0,-9999,C13 H21 O10 N1,13,21,10,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
346,351.072068,351.0720667053494,351.0721556394891,1810166.5,-9999,558517.6,24.72,-1,-0.25332154160961434,0.988423638298241,0,0.5930541829789445,9,1,0.5625,O9,de-protonated,0,-9999,C16 H16 O9,16,16,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
346,351.072068,351.0720667053494,351.07199344815905,1810166.5,-9999,558517.6,24.72,-1,0.2086671444392968,0.992130493425696,0,0.5952782960554175,4,1.9090909090909092,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,-9999,C11 H21 O3 N4 P1 S2,11,21,3,4,1,2,-9999,-9999,N/A,-9999,-9999
347,351.07253,351.0725287048747,351.0726448968391,1586678.6,-9999,409696.2,21.44,-1,-0.3309627397981794,0.9803209860957774,0,0.5881925916574664,13,0.8947368421052632,0.05263157894736842,N2 S1 P1 O1,de-protonated,0,-9999,C19 H17 O1 N2 P1 S1,19,17,1,2,1,1,-9999,-9999,N/A,-9999,-9999
348,351.073098,351.07309670429106,351.0730250193591,1117686.6,-9999,508303.8,14.56,-1,0.20418809442153915,0.9924634435649649,0,0.5954780661389789,8,1.1764705882352942,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H20 O4 S2,17,20,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
350,351.103732,351.10373067281483,351.1036702436691,1409596.6,-9999,228409.4,18.84,-1,0.17211197387203503,0.994639449867218,0,0.5967836699203307,3,1.7857142857142858,0.42857142857142855,S1 P1 O6,de-protonated,0,-9999,C14 H25 O6 P1 S1,14,25,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
351,351.108539,351.1085376678757,351.10854114883904,3855357.5,-9999,366760.5,54.75,-1,-0.00991420871212847,0.9999821652892502,0,0.5999892991735502,8,1.1764705882352942,0.4705882352941176,O8,de-protonated,0,-9999,C17 H20 O8,17,20,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
351,351.108539,351.1085376678757,351.1083789575091,3855357.5,-9999,366760.5,54.75,-1,0.4520267133704729,0.9636037907327162,0,0.5781622744396296,3,2.0833333333333335,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,-9999,C12 H25 O2 N4 P1 S2,12,25,2,4,1,2,-9999,-9999,N/A,-9999,-9999
352,351.109372,351.1093706670198,351.109410528709,2636797.8,-9999,392210,36.86,-1,-0.11353067743521128,0.9976640016224316,0,0.5985984009734588,7,1.3333333333333333,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H24 O3 S2,18,24,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
353,351.13444,351.1344386412626,351.13437923073906,1158914.6,-9999,534290.7,15.16,-1,0.16919597466872568,0.994819085515983,0,0.5968914513095898,3,2,0.5,N4 S1 O6,de-protonated,0,-9999,C12 H24 O6 N4 S1,12,24,6,4,-9999,1,-9999,-9999,N/A,-9999,-9999
354,351.135118,351.1351166405659,351.13503067941906,1060098.8,-9999,529137.7,13.71,-1,0.2448093734339294,0.9891843983874854,0,0.5935106390324912,12,1,0.2,N2 O4,de-protonated,0,-9999,C20 H20 O4 N2,20,20,4,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
355,351.144967,351.14496563044617,351.1449266581891,2437252.5,-9999,304421.1,33.93,-1,0.11098624560505704,0.997767420671594,0,0.5986604524029564,7,1.3333333333333333,0.3888888888888889,O7,de-protonated,0,-9999,C18 H24 O7,18,24,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
355,351.144967,351.14496563044617,351.14476446685904,2437252.5,-9999,304421.1,33.93,-1,0.5728793576823669,0.9421886284064922,0,0.5653131770438953,2,2.230769230769231,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,-9999,C13 H29 O1 N4 P1 S2,13,29,1,4,1,2,-9999,-9999,N/A,-9999,-9999
356,351.145825,351.1458236295646,351.14579603805913,1565508.8,-9999,324896.5,21.13,-1,0.07857563939076533,0.9988803393100688,0,0.5993282035860413,6,1.4736842105263157,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H28 O2 S2,19,28,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
357,351.181268,351.18126659314714,351.1813121675391,1064203.6,-9999,425384.8,13.77,-1,-0.12977453631037558,0.9969488089747546,0,0.5981692853848527,6,1.4736842105263157,0.3157894736842105,O6,de-protonated,0,-9999,C19 H28 O6,19,28,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
358,351.221117,351.2211155522026,351.22106898020905,1239571.4,-9999,318622.9,16.35,-1,0.13260022721797243,0.9968147042156924,0,0.5980888225294154,0,2.1176470588235294,0.29411764705882354,S1 O5,de-protonated,0,-9999,C17 H36 O5 S1,17,36,5,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
359,353.08775,353.0877466342504,353.0878057039491,2268545.5,-9999,457114.3,31.45,-1,-0.16729464382245002,0.9949345780205504,0,0.5969607468123302,8,1.125,0.5625,O9,de-protonated,0,-9999,C16 H18 O9,16,18,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
359,353.08775,353.0877466342504,353.0876435126191,2268545.5,-9999,457114.3,31.45,-1,0.29205675472589343,0.9846420986650996,0,0.5907852591990598,3,2.090909090909091,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,-9999,C11 H23 O3 N4 P1 S2,11,23,3,4,1,2,-9999,-9999,N/A,-9999,-9999
360,353.08826,353.0882566337263,353.0882949612991,2153601.8,-9999,309339,29.76,-1,-0.10854954222010674,0.9978642734801058,0,0.5987185640880635,12,1,0.05263157894736842,N2 S1 P1 O1,de-protonated,0,-9999,C19 H19 O1 N2 P1 S1,19,19,1,2,1,1,-9999,-9999,N/A,-9999,-9999
361,353.124179,353.12417559681984,353.12419121329907,4030344.8,-9999,404553.5,57.31,-1,-0.04422375928956543,0.9996451963432332,0,0.59978711780594,7,1.2941176470588236,0.4705882352941176,O8,de-protonated,0,-9999,C17 H22 O8,17,22,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
361,353.124179,353.12417559681984,353.1240290219691,4030344.8,-9999,404553.5,57.31,-1,0.4150803647257405,0.9692215026640676,0,0.5815329015984406,2,2.25,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,-9999,C12 H27 O2 N4 P1 S2,12,27,2,4,1,2,-9999,-9999,N/A,-9999,-9999
362,353.124917,353.1249135960615,353.12506059316905,2640521,-9999,407700.2,36.91,-1,-0.4162749234010027,0.9690468674220596,0,0.5814281204532357,6,1.4444444444444444,0.16666666666666666,S2 O3,de-protonated,0,-9999,C18 H26 O3 S2,18,26,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
363,353.160521,353.16051755947865,353.16057672264907,1704080,-9999,385972.5,23.16,-1,-0.16752484370902687,0.994920663727409,0,0.5969523982364453,6,1.4444444444444444,0.3888888888888889,O7,de-protonated,0,-9999,C18 H26 O7,18,26,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
363,353.160521,353.16051755947865,353.1604145313191,1704080,-9999,385972.5,23.16,-1,0.2917319023664611,0.9846759816278726,0,0.5908055889767235,1,2.3846153846153846,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,-9999,C13 H31 O1 N4 P1 S2,13,31,1,4,1,2,-9999,-9999,N/A,-9999,-9999
364,353.161235,353.161231558745,353.16144610251905,1123728.3,-9999,446396,14.64,-1,-0.6074948905986576,0.935229200674376,0,0.5611375204046255,5,1.5789473684210529,0.10526315789473684,S2 O2,de-protonated,0,-9999,C19 H30 O2 S2,19,30,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
365,353.200319,353.2003155185865,353.2003335353191,5337496,-9999,419444.4,76.5,-1,-0.0510099535591245,0.49976398958384266,0.8524773804394659,0.640849345926092,0,2.125,0.375,S1 O6,de-protonated,0,-9999,C16 H34 O6 S1,16,34,6,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
367,353.215621,353.2156175028638,353.2155896766091,1062299,-9999,538850,13.74,-1,0.07877980326766917,0.998874516579422,0,0.5993247099476532,4,1.7,0.15,S1 O3,de-protonated,0,-9999,C20 H34 O3 S1,20,34,3,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
369,355.067112,355.06710660046986,355.0670702590591,1473039.1,-9999,381124.7,19.76,-1,0.10235083394736975,0.9981010046066104,0,0.5988606027639661,8,1.0666666666666669,0.6666666666666666,O10,de-protonated,0,-9999,C15 H16 O10,15,16,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
369,355.067112,355.06710660046986,355.06690806772906,1473039.1,-9999,381124.7,19.76,-1,0.5591417738051742,0.9448510048200244,0,0.5669106028920146,3,2.1,0.4,N4 S2 P1 O4,de-protonated,0,-9999,C10 H21 O4 N4 P1 S2,10,21,4,4,1,2,-9999,-9999,N/A,-9999,-9999
370,355.068091,355.0680855994639,355.0679396389291,975759.3,-9999,427690.3,12.46,-1,0.4110777644011293,0.9698032207586456,0,0.5818819324551874,7,1.25,0.3125,S2 O5,de-protonated,0,-9999,C16 H20 O5 S2,16,20,5,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
370,355.068091,355.0680855994639,355.0684076695791,975759.3,-9999,427690.3,12.46,-1,-0.9070649716772388,0.8613193250182967,0,0.5167915950109779,13,0.75,0.375,N4 O6,de-protonated,0,-9999,C16 H12 O6 N4,16,12,6,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
371,355.103402,355.1033965631822,355.1034557684091,2735894.5,-9999,424652,38.3,-1,-0.16672669885590422,0.9949688261061176,0,0.5969812956636704,7,1.25,0.5625,O9,de-protonated,0,-9999,C16 H20 O9,16,20,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
371,355.103402,355.1033965631822,355.1032935770791,2735894.5,-9999,424652,38.3,-1,0.29001731305107303,0.9848542122790646,0,0.5909125273674387,2,2.272727272727273,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,-9999,C11 H25 O3 N4 P1 S2,11,25,3,4,1,2,-9999,-9999,N/A,-9999,-9999
372,355.104116,355.10411056244845,355.10432514827903,2235414.5,-9999,439035.8,30.95,-1,-0.6042895436067947,0.9358885648643476,0,0.5615331389186085,6,1.411764705882353,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H24 O4 S2,17,24,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
372,355.104116,355.10411056244845,355.1039450257591,2235414.5,-9999,439035.8,30.95,-1,0.4661640391671195,0.9613368448460478,0,0.5768021069076287,11,1.105263157894737,0.05263157894736842,N2 S1 P1 O1,de-protonated,0,-9999,C19 H21 O1 N2 P1 S1,19,21,1,2,1,1,-9999,-9999,N/A,-9999,-9999
373,355.104818,355.1048125617272,355.10479317892907,1153046.8,-9999,455250.7,15.07,-1,0.05458331882788863,0.9994595490041286,0,0.5996757294024772,12,0.9411764705882352,0.29411764705882354,N4 O5,de-protonated,0,-9999,C17 H16 O5 N4,17,16,5,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
374,355.139858,355.1398525257239,355.1398412777591,2345245.8,-9999,394527.9,32.57,-1,0.03167193164748905,0.9998180033440872,0,0.5998908020064523,6,1.411764705882353,0.4705882352941176,O8,de-protonated,0,-9999,C17 H24 O8,17,24,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
374,355.139858,355.1398525257239,355.13967908642906,2345245.8,-9999,394527.9,32.57,-1,0.4883692390347763,0.9576467263316994,0,0.5745880357990196,1,2.4166666666666665,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,-9999,C12 H29 O2 N4 P1 S2,12,29,2,4,1,2,-9999,-9999,N/A,-9999,-9999
378,357.082648,357.08264052952086,357.0827203235191,1663661.5,-9999,420327.2,22.14,-1,-0.2234608220543197,0.9909803306889816,0,0.594588198413389,7,1.2,0.6666666666666666,O10,de-protonated,0,-9999,C15 H18 O10,15,18,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
378,357.082648,357.08264052952086,357.08255813218904,1663661.5,-9999,420327.2,22.14,-1,0.2307514885475184,0.9903850599633712,0,0.5942310359780227,2,2.3,0.4,N4 S2 P1 O4,de-protonated,0,-9999,C10 H23 O4 N4 P1 S2,10,23,4,4,1,2,-9999,-9999,N/A,-9999,-9999
379,357.083521,357.0835135286238,357.08358970338907,1186733.6,-9999,475521.5,15.27,-1,-0.21332474366503645,0.9917767312424356,0,0.5950660387454613,6,1.375,0.3125,S2 O5,de-protonated,0,-9999,C16 H22 O5 S2,16,22,5,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
379,357.083521,357.0835135286238,357.0832095808691,1186733.6,-9999,475521.5,15.27,-1,0.8511958741694363,0.876809245712606,0,0.5260855474275635,11,1.0555555555555556,0.1111111111111111,N2 S1 P1 O2,de-protonated,0,-9999,C18 H19 O2 N2 P1 S1,18,19,2,2,1,1,-9999,-9999,N/A,-9999,-9999
380,357.119006,357.11899849216326,357.1191058328691,1569461.1,-9999,309053.1,20.78,-1,-0.3005739655792441,0.9837407041243308,0,0.5902444224745985,6,1.375,0.5625,O9,de-protonated,0,-9999,C16 H22 O9,16,22,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
380,357.119006,357.11899849216326,357.11894364153903,1569461.1,-9999,309053.1,20.78,-1,0.1535920320121753,0.9957286806776112,0,0.5974372084065667,1,2.4545454545454546,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1 S2,11,27,3,4,1,2,-9999,-9999,N/A,-9999,-9999
381,357.120026,357.1200184911152,357.11997521273906,1122869.3,-9999,484057.5,14.35,-1,0.1211872176238252,0.9973387300631116,0,0.598403238037867,5,1.5294117647058822,0.2352941176470588,S2 O4,de-protonated,0,-9999,C17 H26 O4 S2,17,26,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
382,357.155364,357.15535645480566,357.1554913422191,1060796.6,-9999,472583.9,13.45,-1,-0.37767139717436343,0.9744509863260752,0,0.5846705917956451,5,1.5294117647058822,0.4705882352941176,O8,de-protonated,0,-9999,C17 H26 O8,17,26,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
383,357.20703,357.2070224017192,357.20713299285904,1058247.4,-9999,477097.3,13.42,-1,-0.30959947220938977,0.982758181886624,0,0.5896549091319744,8,1.3636363636363635,0.18181818181818185,O4,de-protonated,0,-9999,C22 H30 O4,22,30,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
385,358.223424,358.22341535738155,358.22351133311906,1203356.4,-9999,472512.1,15.5,-1,-0.26792138001035587,0.987059729407665,0,0.592235837644599,3,1.8333333333333333,0.3333333333333333,N1 O6,de-protonated,0,-9999,C18 H33 O6 N1,18,33,6,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
386,358.224158,358.2241493566273,358.22438071298905,1243548.5,-9999,339964.1,16.08,-1,-0.6458420313633528,0.9271087451168876,0,0.5562652470701325,2,1.9473684210526316,0.05263157894736842,N1 S2 O1,de-protonated,0,-9999,C19 H37 O1 N1 S2,19,37,1,1,-9999,2,-9999,-9999,N/A,-9999,-9999
392,359.074984,359.07497448240963,359.07473909646905,8771153,-9999,282344.7,124.54,-1,0.6555346699594098,0.9450021699116744,0.9407727257938028,0.9433103922645258,15,0.7272727272727273,0.13636363636363635,S1 O3,de-protonated,0,-9999,C22 H16 O3 S1,22,16,3,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
393,359.075821,359.07581148154964,359.0757414180691,6647377,-9999,383771,93.94,-1,0.19512173194222196,0.979857667903984,0.9764744988631432,0.9785044002876476,1,2.0833333333333335,0.5,S2 P1 O6,de-protonated,0,-9999,C12 H25 O6 P1 S2,12,25,6,-9999,1,2,-9999,-9999,N/A,-9999,-9999
394,359.113595,359.1135854427371,359.1136265292691,1734233,-9999,483174.8,23.15,-1,-0.11441095233513912,0.997627679418526,0,0.5985766076511155,10,1.0526315789473684,0.3684210526315789,O7,de-protonated,0,-9999,C19 H20 O7,19,20,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
394,359.113595,359.1135854427371,359.1134643379391,1734233,-9999,483174.8,23.15,-1,0.3372326855160686,0.979576040863934,0,0.5877456245183603,5,1.7857142857142858,0.07142857142857142,N4 S2 P1 O1,de-protonated,0,-9999,C14 H25 O1 N4 P1 S2,14,25,1,4,1,2,-9999,-9999,N/A,-9999,-9999
395,359.114325,359.11431544198706,359.11449590913907,1204313.1,-9999,508872.2,15.51,-1,-0.5025337435888946,0.9552109423044308,0,0.5731265653826584,9,1.2,0.1,S2 O2,de-protonated,0,-9999,C20 H24 O2 S2,20,24,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
396,359.14997,359.14996040536204,359.1500120386191,1123936.8,-9999,483642.5,14.36,-1,-0.14376515470813078,0.9962567658292134,0,0.597754059497528,9,1.2,0.3,O6,de-protonated,0,-9999,C20 H24 O6,20,24,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
397,360.078264,360.0782534515465,360.0780939315391,1345319.5,-9999,589640.6,17.54,-1,0.4430150294870325,0.9650150909508274,0.9407727257938028,0.9553181448880176,15,0.7619047619047619,0.14285714285714285,13C1 S1 O3,de-protonated,1,392,C21 H16 O3 S1 13C1,21,16,3,-9999,-9999,1,1,-9999,N/A,-9999,-9999
398,360.078951,360.07894045084066,360.07909625313914,1067815.6,-9999,653128.9,13.54,-1,-0.43268909553701645,0.966599732368698,0.9764744988631432,0.9705496389664764,1,2.272727272727273,0.5454545454545454,13C1 S2 P1 O6,de-protonated,1,393,C11 H25 O6 P1 S2 13C1,11,25,6,-9999,1,2,1,-9999,N/A,-9999,-9999
398,360.078951,360.07894045084066,360.0792325987591,1067815.6,-9999,653128.9,13.54,-1,-0.8113434266936184,0.8874139619258862,0,0.5324483771555317,1,2.090909090909091,0.7272727272727273,N1 S2 O8,de-protonated,0,-9999,C11 H23 O8 N1 S2,11,23,8,1,-9999,2,-9999,-9999,N/A,-9999,-9999
398,360.078951,360.07894045084066,360.0788524762391,1067815.6,-9999,653128.9,13.54,-1,0.24432037861941763,0.9892273291739198,0,0.5935363975043518,6,1.5384615384615383,0.38461538461538464,N3 S1 P1 O5,de-protonated,0,-9999,C13 H20 O5 N3 P1 S1,13,20,5,3,1,1,-9999,-9999,N/A,-9999,-9999
399,360.236371,360.2363602890927,360.2366594741291,1137993.6,-9999,395542.5,14.56,-1,-0.8305235697934485,0.8823576983680982,0,0.5294146190208588,6,1.5909090909090908,0.04545454545454545,N1 S1 O1,de-protonated,0,-9999,C22 H35 O1 N1 S1,22,35,1,1,-9999,1,-9999,-9999,N/A,-9999,-9999
401,360.239116,360.23910528627226,360.2391613975791,17982282,-9999,393665.1,257.26,-1,-0.15576126319867356,0.997466655158152,0.985777763403708,0.9927910984563744,2,1.9444444444444444,0.3333333333333333,N1 O6,de-protonated,0,-9999,C18 H35 O6 N1,18,35,6,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
404,361.072009,361.0719974304805,361.0717617163191,2962942.5,-9999,446249,40.85,-1,0.6528180445330878,0.9255859888933896,0,0.5553515933360337,15,0.6666666666666666,0.2857142857142857,O6,de-protonated,0,-9999,C21 H14 O6,21,14,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
406,361.092941,361.092929408973,361.0928910843791,2065155.1,-9999,331987.1,27.91,-1,0.10613499974167603,0.9979581336533524,0,0.5987748801920115,10,1,0.4444444444444444,O8,de-protonated,0,-9999,C18 H18 O8,18,18,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
406,361.092941,361.092929408973,361.092728893049,2065155.1,-9999,331987.1,27.91,-1,0.5553031338096994,0.9455847102149538,0,0.5673508261289723,5,1.7692307692307692,0.15384615384615383,N4 S2 P1 O2,de-protonated,0,-9999,C13 H23 O2 N4 P1 S2,13,23,2,4,1,2,-9999,-9999,N/A,-9999,-9999
407,361.093733,361.0937214081592,361.0937604642491,1582723.4,-9999,448132.2,20.96,-1,-0.1081605226594468,0.9978795378592604,0,0.5987277227155563,9,1.1578947368421053,0.15789473684210523,S2 O3,de-protonated,0,-9999,C19 H22 O3 S2,19,22,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
408,361.12929,361.1292783716247,361.12927659372906,2391307,-9999,359761.2,32.61,-1,0.00492315567533552,0.9999956021540668,0,0.5999973612924401,9,1.1578947368421053,0.3684210526315789,O7,de-protonated,0,-9999,C19 H22 O7,19,22,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
