Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
2186,621.220185,621.219598828659,621.219368703749,4341836,-9999,218078.3,25.08,-1,0.3704406552394939,0.48770395411418926,0.7369636471990462,0.587407831348132,16,1.181818181818182,0.18181818181818185,N2 S1 P1 O6,de-protonated,0,-9999,C33 H39 O6 N2 P1 S1,33,39,6,2,1,1,-9999,-9999,N/A,-9999,-9999
2186,621.220185,621.219598828659,621.220216856919,4341836,-9999,218078.3,25.08,-1,-0.9948617950732416,0.4178068576592674,0.748902346707035,0.5502450532783745,17,1.096774193548387,0.3225806451612903,N4 O10,de-protonated,0,-9999,C31 H34 O10 N4,31,34,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2187,623.162933,623.1623428712563,623.1628991981889,2814816.5,-9999,274144.2,15.68,-1,-0.8927471987278652,0.4326780586785984,0.7033271719038788,0.5409377039687105,26,0.7435897435897436,0.15384615384615383,P1 O6,de-protonated,0,-9999,C39 H29 O6 P1,39,29,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2187,623.162933,623.1623428712563,623.162627872029,2814816.5,-9999,274144.2,15.68,-1,-0.4573457392097142,0.48137922124510113,0.7612342259156645,0.5933212231133265,12,1.2413793103448276,0.3793103448275862,S2 O11,de-protonated,0,-9999,C29 H36 O11 S2,29,36,11,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2187,623.162933,623.1623428712563,623.161758492159,2814816.5,-9999,274144.2,15.68,-1,0.9377646964479436,0.42625665748675007,0.7675537279851021,0.5627754856860909,13,1.1428571428571428,0.5714285714285714,O16,de-protonated,0,-9999,C28 H32 O16,28,32,16,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2187,623.162933,623.1623428712563,623.162247749509,2814816.5,-9999,274144.2,15.68,-1,0.1526436296153173,0.4978905779745902,0.7489023467070351,0.5982952854675682,17,1.064516129032258,0.25806451612903225,N2 S1 P1 O8,de-protonated,0,-9999,C31 H33 O8 N2 P1 S1,31,33,8,2,1,1,-9999,-9999,N/A,-9999,-9999
2188,623.199416,623.19882579694,623.1992847075389,3508098.5,-9999,274685.3,19.94,-1,-0.7363785713231672,0.45314716092821167,0.6980173569463056,0.5510952393354492,25,0.825,0.125,P1 O5,de-protonated,0,-9999,C40 H33 O5 P1,40,33,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2188,623.199416,623.19882579694,623.199013381379,3508098.5,-9999,274685.3,19.94,-1,-0.3010024646644366,0.4918473463845891,0.7550179348240813,0.5971155817603859,11,1.3333333333333333,0.3333333333333333,S2 O10,de-protonated,0,-9999,C30 H40 O10 S2,30,40,10,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2188,623.199416,623.19882579694,623.198633258859,3508098.5,-9999,274685.3,19.94,-1,0.30895138523757115,0.49141483427244,0.7428850341668535,0.5920029142302055,16,1.15625,0.21875,N2 S1 P1 O7,de-protonated,0,-9999,C32 H37 O7 N2 P1 S1,32,37,7,2,1,1,-9999,-9999,N/A,-9999,-9999
2189,625.178761,625.1781667649889,625.178549262649,2415820.8,-9999,216025.4,13.21,-1,-0.6118214717207615,0.4671672010364099,0.7033271719038788,0.5616311893833975,25,0.7948717948717948,0.15384615384615383,P1 O6,de-protonated,0,-9999,C39 H31 O6 P1,39,31,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2189,625.178761,625.1781667649889,625.178277936489,2415820.8,-9999,216025.4,13.21,-1,-0.17782367702657326,0.9942787926915058,0,0.5965672756149034,11,1.3103448275862069,0.3793103448275862,S2 O11,de-protonated,0,-9999,C29 H38 O11 S2,29,38,11,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2189,625.178761,625.1781667649889,625.177897813969,2415820.8,-9999,216025.4,13.21,-1,0.4301991813663712,0.48348831530073966,0.7489023467070351,0.5896539278632579,16,1.1290322580645162,0.25806451612903225,N2 S1 P1 O8,de-protonated,0,-9999,C31 H35 O8 N2 P1 S1,31,35,8,2,1,1,-9999,-9999,N/A,-9999,-9999
2189,625.178761,625.1781667649889,625.178745967139,2415820.8,-9999,216025.4,13.21,-1,-0.9264584790235072,0.8557799526605211,0,0.5134679715963126,17,1.0344827586206895,0.41379310344827586,N4 O12,de-protonated,0,-9999,C29 H30 O12 N4,29,30,12,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2190,625.21524,625.2146456906806,625.214934771999,2247407.5,-9999,211392.4,12.17,-1,-0.4623711019218057,0.4809756867876029,0.6980173569463056,0.5677923548510839,24,0.875,0.125,P1 O5,de-protonated,0,-9999,C40 H35 O5 P1,40,35,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2190,625.21524,625.2146456906806,625.214663445839,2247407.5,-9999,211392.4,12.17,-1,-0.02839849966461981,0.9998536769163116,0,0.5999122061497869,10,1.4,0.3333333333333333,S2 O10,de-protonated,0,-9999,C30 H42 O10 S2,30,42,10,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2190,625.21524,625.2146456906806,625.214283323319,2247407.5,-9999,211392.4,12.17,-1,0.5795890645546107,0.4704337886389189,0.7428850341668535,0.5794142868500927,15,1.21875,0.21875,N2 S1 P1 O7,de-protonated,0,-9999,C32 H39 O7 N2 P1 S1,32,39,7,2,1,1,-9999,-9999,N/A,-9999,-9999
2190,625.21524,625.2146456906806,625.2151314764891,2247407.5,-9999,211392.4,12.17,-1,-0.7769898455646516,0.896243651319412,0,0.5377461907916472,16,1.1333333333333333,0.36666666666666664,N4 O11,de-protonated,0,-9999,C30 H34 O11 N4,30,34,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2191,625.321868,625.3212734734781,625.3217860810889,4166484.5,-9999,254242.5,23.98,-1,-0.8197501226859022,0.4426043907257536,0.7141928963326545,0.551239792968514,17,1.2432432432432432,0.08108108108108109,N4 S1 O3,de-protonated,0,-9999,C37 H46 O3 N4 S1,37,46,3,4,-9999,1,-9999,-9999,N/A,-9999,-9999
2192,625.384784,625.3841893453173,625.384326032099,3376016.3,-9999,287466,19.11,-1,-0.21856445075440975,0.49568478898457263,0.7550179348240812,0.5994180473203761,1,2.1,0.16666666666666666,N2 S2 P1 O5,de-protonated,0,-9999,C30 H63 O5 N2 P1 S2,30,63,5,2,1,2,-9999,-9999,N/A,-9999,-9999
2193,625.386071,625.3854763426957,625.3849774807788,2708369.5,-9999,250126.9,15.01,-1,0.7976877200930714,0.4454795156565043,0.7087183895694522,0.5507750652216834,10,1.5526315789473684,0.07894736842105263,S1 P1 O3,de-protonated,0,-9999,C38 H59 O3 P1 S1,38,59,3,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2193,625.386071,625.3854763426957,625.385825633949,2708369.5,-9999,250126.9,15.01,-1,-0.5585212184184986,0.4724849598094989,0.719752637322661,0.5713920308147638,11,1.5,0.19444444444444445,N2 O7,de-protonated,0,-9999,C36 H54 O7 N2,36,54,7,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2193,625.386071,625.3854763426957,625.3851741852691,2708369.5,-9999,250126.9,15.01,-1,0.4831541250157578,0.4792637616984926,0.7675537279851021,0.5945797482131364,2,2.0714285714285716,0.32142857142857145,N4 S1 O9,de-protonated,0,-9999,C28 H58 O9 N4 S1,28,58,9,4,-9999,1,-9999,-9999,N/A,-9999,-9999
2194,626.973903,626.9733051082615,626.972732898879,2830714.3,-9999,244501.4,15.75,-1,0.9126543347115056,0.4298656011632665,0.7612342259156646,0.5624130510642258,25,0.4482758620689655,0.3103448275862069,N2 S2 P1 O9,de-protonated,0,-9999,C29 H13 O9 N2 P1 S2,29,13,9,2,1,2,-9999,-9999,N/A,-9999,-9999
2195,627.382964,627.3823652749991,627.3828694804989,3895042,-9999,223827.6,22.29,-1,-0.8036647546157907,0.4447065197392808,0.7087183895694522,0.5503112676713493,9,1.605263157894737,0.02631578947368421,S2 P1 O1,de-protonated,0,-9999,C38 H61 O1 P1 S2,38,61,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
2195,627.382964,627.3823652749991,627.38200010062894,3895042,-9999,223827.6,22.29,-1,0.5820606425951006,0.47018877586299873,0.7141928963326545,0.5677904240508611,10,1.5405405405405406,0.16216216216216217,P1 O6,de-protonated,0,-9999,C37 H57 O6 P1,37,57,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2195,627.382964,627.3823652749991,627.3821968051191,3895042,-9999,223827.6,22.29,-1,0.268528308369262,0.4935007091788581,0.7739790330151772,0.6056920387133857,2,2.074074074074074,0.4444444444444444,N4 O12,de-protonated,0,-9999,C27 H56 O12 N4,27,56,12,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2196,628.971574,628.9709720389801,628.9714730517691,3091195.3,-9999,218918.9,17.34,-1,-0.7965588431668832,0.9447781004189166,0.7704844516716143,0.8750606409199957,25,0.3703703703703703,0.4074074074074074,N4 S2 O11,de-protonated,0,-9999,C27 H10 O11 N4 S2,27,10,11,4,-9999,2,-9999,-9999,N/A,-9999,-9999
2197,628.97582,628.9752180303309,628.975495803769,6884607.5,-9999,227680.6,40.67,-1,-0.4416283941038692,0.4826149535180368,0.7428850341668536,0.5867229857775635,29,0.3125,0.28125,N2 S2 O9,de-protonated,0,-9999,C32 H10 O9 N2 S2,32,10,9,2,-9999,2,-9999,-9999,N/A,-9999,-9999
2197,628.97582,628.9752180303309,628.9756287454991,6884607.5,-9999,227680.6,40.67,-1,-0.6529905920292142,0.4627740744992777,0.8149093904448103,0.6036282008774907,16,0.7142857142857143,0.8095238095238095,N2 S1 P1 O17,de-protonated,0,-9999,C21 H15 O17 N2 P1 S1,21,15,17,2,1,1,-9999,-9999,N/A,-9999,-9999
2198,629.188809,629.1882065964695,629.1887200235091,2352589.3,-9999,264885.4,12.8,-1,-0.8160143740831335,0.4430954215564054,0.6876346701883607,0.5409111210091875,28,0.7380952380952381,0.09523809523809525,P1 O4,de-protonated,0,-9999,C42 H31 O4 P1,42,31,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2198,629.188809,629.1882065964695,629.188448697349,2352589.3,-9999,264885.4,12.8,-1,-0.3847827785449423,0.486746380190667,0.7428850341668535,0.5892018417811415,14,1.1875,0.28125,S2 O9,de-protonated,0,-9999,C32 H38 O9 S2,32,38,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2198,629.188809,629.1882065964695,629.187579317479,2352589.3,-9999,264885.4,12.8,-1,0.9969665821195486,0.4174891524789283,0.748902346707035,0.5500544301701711,15,1.096774193548387,0.4516129032258064,O14,de-protonated,0,-9999,C31 H34 O14,31,34,14,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2198,629.188809,629.1882065964695,629.1885816390791,2352589.3,-9999,264885.4,12.8,-1,-0.5960734515955511,0.9375648369188816,0,0.562538902151329,1,2.047619047619047,0.8095238095238095,S1 P1 O17,de-protonated,0,-9999,C21 H43 O17 P1 S1,21,43,17,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2198,629.188809,629.1882065964695,629.1880685748291,2352589.3,-9999,264885.4,12.8,-1,0.21936468170561993,0.49565327053875496,0.7311359101322861,0.5898463263761674,19,1.0294117647058822,0.17647058823529413,N2 S1 P1 O6,de-protonated,0,-9999,C34 H35 O6 N2 P1 S1,34,35,6,2,1,1,-9999,-9999,N/A,-9999,-9999
2199,629.225287,629.2246845221634,629.225105532859,2740720.5,-9999,274228.9,15.18,-1,-0.6690939248962929,0.46098980989199506,0.6825582999861977,0.5496172059296761,27,0.813953488372093,0.06976744186046512,P1 O3,de-protonated,0,-9999,C43 H35 O3 P1,43,35,3,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2199,629.225287,629.2246845221634,629.224834206699,2740720.5,-9999,274228.9,15.18,-1,-0.2378872025524293,0.4948921494813208,0.7369636471990462,0.591720748568411,13,1.2727272727272727,0.24242424242424243,S2 O8,de-protonated,0,-9999,C33 H42 O8 S2,33,42,8,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2199,629.225287,629.2246845221634,629.2249671484291,2740720.5,-9999,274228.9,15.18,-1,-0.4491656885624593,0.9640547040544436,0,0.5784328224326661,0,2.136363636363636,0.7272727272727273,S1 P1 O16,de-protonated,0,-9999,C22 H47 O16 P1 S1,22,47,16,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2199,629.225287,629.2246845221634,629.224454084179,2740720.5,-9999,274228.9,15.18,-1,0.36622541121224383,0.4879788231675924,0.7253996187124169,0.5829471413855222,18,1.1142857142857143,0.14285714285714285,N2 S1 P1 O5,de-protonated,0,-9999,C35 H39 O5 N2 P1 S1,35,39,5,2,1,1,-9999,-9999,N/A,-9999,-9999
2199,629.225287,629.2246845221634,629.2253022373491,2740720.5,-9999,274228.9,15.18,-1,-0.9817074797055108,0.41978261920823334,0.7369636471990462,0.5466550304045585,19,1.0303030303030305,0.2727272727272727,N4 O9,de-protonated,0,-9999,C33 H34 O9 N4,33,34,9,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2200,629.975371,629.9747669942327,629.974900469699,2586311.8,-9999,262110.5,14.23,-1,-0.2118742607492212,0.991887724577379,0,0.5951326347464273,20,0.56,0.6,N1 S1 P1 O15,de-protonated,0,-9999,C25 H14 O15 N1 P1 S1,25,14,15,1,1,1,-9999,-9999,N/A,-9999,-9999
2200,629.975371,629.9747669942327,629.9748278868392,2586311.8,-9999,262110.5,14.23,-1,-0.096658793000486,0.99830617517205,0.7704844516716143,0.9071774857718756,25,0.38461538461538464,0.4230769230769231,13C1 N4 S2 O11,de-protonated,1,2196,C26 H10 O11 N4 S2 13C1,26,10,11,4,-9999,2,1,-9999,N/A,-9999,-9999
2201,630.972615,630.9720089628339,630.9716702704491,3731602.8,-9999,249049.8,21.27,-1,0.5367790675905962,0.474531009442187,0.7369636471990462,0.5795040645449308,28,0.3939393939393939,0.24242424242424243,S2 P1 O8,de-protonated,0,-9999,C33 H13 O8 P1 S2,33,13,8,-9999,1,2,-9999,-9999,N/A,-9999,-9999
2201,630.972615,630.9720089628339,630.9718669749391,3731602.8,-9999,249049.8,21.27,-1,0.22503046849960037,0.4954268779837589,0.8007932653391622,0.6175734329259202,20,0.5217391304347826,0.6086956521739131,N4 S2 O14,de-protonated,0,-9999,C23 H12 O14 N4 S2,23,12,14,4,-9999,2,-9999,-9999,N/A,-9999,-9999
2202,631.168711,631.1681045633838,631.167984578619,2331730.3,-9999,196883.2,12.66,-1,0.19009957380058007,0.4967321431280931,0.6927871148459346,0.5751541318152298,28,0.7073170731707317,0.12195121951219512,P1 O5,de-protonated,0,-9999,C41 H29 O5 P1,41,29,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2202,631.168711,631.1681045633838,631.1677132524591,2331730.3,-9999,196883.2,12.66,-1,0.6199793122604865,0.4663161688497211,0.7489023467070351,0.5793506399926467,14,1.1612903225806452,0.3225806451612903,S2 O10,de-protonated,0,-9999,C31 H36 O10 S2,31,36,10,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2202,631.168711,631.1681045633838,631.1678461941891,2331730.3,-9999,196883.2,12.66,-1,0.40935100908138594,0.9700525452582758,0,0.5820315271549654,1,2.05,0.9,S1 P1 O18,de-protonated,0,-9999,C20 H41 O18 P1 S1,20,41,18,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2202,631.168711,631.1681045633838,631.168181283109,2331730.3,-9999,196883.2,12.66,-1,-0.12155195305866616,0.4986613541400393,0.7489023467070351,0.5987577511668376,20,0.9032258064516128,0.3548387096774194,N4 O11,de-protonated,0,-9999,C31 H28 O11 N4,31,28,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2203,631.20453,631.20392349042,631.204370087969,2823029.3,-9999,184961.3,15.68,-1,-0.7075324096402992,0.4565848269669027,0.6876346701883606,0.5490047642554858,27,0.7857142857142857,0.09523809523809525,P1 O4,de-protonated,0,-9999,C42 H33 O4 P1,42,33,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2203,631.20453,631.20392349042,631.2040987618091,2823029.3,-9999,184961.3,15.68,-1,-0.27767783727851114,0.4930534080108754,0.7428850341668535,0.5929860584732666,13,1.25,0.28125,S2 O9,de-protonated,0,-9999,C32 H40 O9 S2,32,40,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2203,631.20453,631.20392349042,631.204231703539,2823029.3,-9999,184961.3,15.68,-1,-0.4882938096342664,0.9576595274370632,0,0.5745957164622378,0,2.142857142857143,0.8095238095238095,S1 P1 O17,de-protonated,0,-9999,C21 H45 O17 P1 S1,21,45,17,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2203,631.20453,631.20392349042,631.2037186392889,2823029.3,-9999,184961.3,15.68,-1,0.324540437685487,0.490535054903496,0.7311359101322861,0.586775396995012,18,1.088235294117647,0.17647058823529413,N2 S1 P1 O6,de-protonated,0,-9999,C34 H37 O6 N2 P1 S1,34,37,6,2,1,1,-9999,-9999,N/A,-9999,-9999
2204,631.240697,631.2400904167473,631.240484271159,2777496.5,-9999,269175.6,15.4,-1,-0.6239371863096049,0.46589978532934506,0.7369636471990461,0.5743253300772255,12,1.3333333333333333,0.24242424242424243,S2 O8,de-protonated,0,-9999,C33 H44 O8 S2,33,44,8,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2204,631.240697,631.2400904167473,631.239614891289,2777496.5,-9999,269175.6,15.4,-1,0.753320050141977,0.4510767868974875,0.7428850341668535,0.5678000858052339,13,1.25,0.40625,O13,de-protonated,0,-9999,C32 H40 O13,32,40,13,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2204,631.240697,631.2400904167473,631.2401041486389,2777496.5,-9999,269175.6,15.4,-1,-0.0217538326904211,0.4999570684315613,0.7253996187124169,0.5901340885439035,17,1.1714285714285717,0.14285714285714285,N2 S1 P1 O5,de-protonated,0,-9999,C35 H41 O5 N2 P1 S1,35,41,5,2,1,1,-9999,-9999,N/A,-9999,-9999
2205,633.18409,633.1834794580309,633.183634643079,3307277.3,-9999,202802.3,18.65,-1,-0.24508695367126176,0.4945799955798462,0.6927871148459346,0.5738628432862816,27,0.7560975609756098,0.12195121951219512,P1 O5,de-protonated,0,-9999,C41 H31 O5 P1,41,31,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2205,633.18409,633.1834794580309,633.183363316919,3307277.3,-9999,202802.3,18.65,-1,0.18342413687945208,0.4969569306561381,0.748902346707035,0.5977350970764969,13,1.2258064516129032,0.3225806451612903,S2 O10,de-protonated,0,-9999,C31 H38 O10 S2,31,38,10,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2205,633.18409,633.1834794580309,633.1834962586491,3307277.3,-9999,202802.3,18.65,-1,-0.02653356942196236,0.9998722627848968,0,0.599923357670938,0,2.15,0.9,S1 P1 O18,de-protonated,0,-9999,C20 H43 O18 P1 S1,20,43,18,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2205,633.18409,633.1834794580309,633.1829831943991,3307277.3,-9999,202802.3,18.65,-1,0.7837602162225372,0.4472634459321208,0.7369636471990461,0.5631435264388909,18,1.0606060606060606,0.21212121212121213,N2 S1 P1 O7,de-protonated,0,-9999,C33 H35 O7 N2 P1 S1,33,35,7,2,1,1,-9999,-9999,N/A,-9999,-9999
2205,633.18409,633.1834794580309,633.183831347569,3307277.3,-9999,202802.3,18.65,-1,-0.5557462473239054,0.4727501219809785,0.7489023467070351,0.5832110118714011,19,0.967741935483871,0.3548387096774194,N4 O11,de-protonated,0,-9999,C31 H30 O11 N4,31,30,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2206,633.22025,633.2196393843725,633.220020152429,3260720.8,-9999,213707,18.36,-1,-0.6013203063673369,0.46824832942550054,0.6876346701883606,0.5560028657306445,26,0.8333333333333334,0.09523809523809525,P1 O4,de-protonated,0,-9999,C42 H35 O4 P1,42,35,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2206,633.22025,633.2196393843725,633.2197488262691,3260720.8,-9999,213707,18.36,-1,-0.17283399136008232,0.497297251031431,0.7428850341668536,0.5955323642856001,12,1.3125,0.28125,S2 O9,de-protonated,0,-9999,C32 H42 O9 S2,32,42,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2206,633.22025,633.2196393843725,633.219368703749,3260720.8,-9999,213707,18.36,-1,0.4274673784818756,0.48369390434458137,0.7311359101322861,0.5826707066596633,17,1.1470588235294117,0.17647058823529413,N2 S1 P1 O6,de-protonated,0,-9999,C34 H39 O6 N2 P1 S1,34,39,6,2,1,1,-9999,-9999,N/A,-9999,-9999
2206,633.22025,633.2196393843725,633.220216856919,3260720.8,-9999,213707,18.36,-1,-0.9119616385446028,0.42996419518417994,0.7428850341668536,0.5551325307772494,18,1.0625,0.3125,N4 O10,de-protonated,0,-9999,C32 H34 O10 N4,32,34,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2207,633.256744,633.2561333100338,633.2564056617789,2574677,-9999,278903.9,14.14,-1,-0.4300813109880866,0.4834972111734217,0.6825582999861977,0.563121646698532,25,0.9069767441860463,0.06976744186046512,P1 O3,de-protonated,0,-9999,C43 H39 O3 P1,43,39,3,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2207,633.256744,633.2561333100338,633.256134335619,2574677,-9999,278903.9,14.14,-1,-0.00161954249583462,0.49999976203755336,0.7369636471990461,0.5947853161021505,11,1.393939393939394,0.24242424242424243,S2 O8,de-protonated,0,-9999,C33 H46 O8 S2,33,46,8,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2207,633.256744,633.2561333100338,633.255754213099,2574677,-9999,278903.9,14.14,-1,0.5986474379194511,0.46852091545944063,0.7253996187124169,0.5712723967606311,16,1.2285714285714286,0.14285714285714285,N2 S1 P1 O5,de-protonated,0,-9999,C35 H43 O5 N2 P1 S1,35,43,5,2,1,1,-9999,-9999,N/A,-9999,-9999
2207,633.256744,633.2561333100338,633.256602366269,2574677,-9999,278903.9,14.14,-1,-0.7407048477789511,0.45262203843242976,0.7369636471990461,0.5663586819390762,17,1.1515151515151516,0.2727272727272727,N4 O9,de-protonated,0,-9999,C33 H38 O9 N4,33,38,9,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2208,634.955,634.9543858506645,634.953830672179,18197480,-9999,215523.2,110.21,-1,0.874360400138585,0.2901576398842067,0.7666835922889904,0.48076802084612014,19,0.5416666666666666,0.7083333333333334,S1 P1 O17,de-protonated,0,-9999,C24 H13 O17 P1 S1,24,13,17,-9999,1,1,-9999,-9999,N/A,-9999,-9999
2208,634.955,634.9543858506645,634.9546788253491,18197480,-9999,215523.2,110.21,-1,-0.46141038783128074,0.32070209760202273,0.7805786482310482,0.504652717853633,20,0.3636363636363637,0.9545454545454546,N2 O21,de-protonated,0,-9999,C22 H8 O21 N2,22,8,21,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2209,635.162873,635.1622584272245,635.162627872029,2398391.3,-9999,232827.5,13.04,-1,-0.5816538761781921,0.4702291623687471,0.7550179348240813,0.5841446713508809,13,1.2,0.36666666666666664,S2 O11,de-protonated,0,-9999,C30 H36 O11 S2,30,36,11,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2209,635.162873,635.1622584272245,635.161758492159,2398391.3,-9999,232827.5,13.04,-1,0.7870988119056396,0.8936760641102565,0,0.5362056384661539,14,1.103448275862069,0.5517241379310345,O16,de-protonated,0,-9999,C29 H32 O16,29,32,16,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2209,635.162873,635.1622584272245,635.162247749509,2398391.3,-9999,232827.5,13.04,-1,0.01681100468465591,0.4999743610617807,0.7428850341668536,0.5971386303038099,18,1.03125,0.25,N2 S1 P1 O8,de-protonated,0,-9999,C32 H33 O8 N2 P1 S1,32,33,8,2,1,1,-9999,-9999,N/A,-9999,-9999
2210,635.199475,635.1988603526657,635.1992847075389,3167452,-9999,230610.2,17.77,-1,-0.6680657289855766,0.4611048259456562,0.6927871148459346,0.5537777415057676,26,0.8048780487804879,0.12195121951219512,P1 O5,de-protonated,0,-9999,C41 H33 O5 P1,41,33,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2210,635.199475,635.1988603526657,635.199013381379,3167452,-9999,230610.2,17.77,-1,-0.2409145953428332,0.494762003181188,0.7489023467070351,0.5964181405915269,12,1.2903225806451613,0.3225806451612903,S2 O10,de-protonated,0,-9999,C31 H40 O10 S2,31,40,10,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2210,635.199475,635.1988603526657,635.198633258859,3167452,-9999,230610.2,17.77,-1,0.3575162081059418,0.48853724854607306,0.7369636471990461,0.5879078080072623,17,1.121212121212121,0.21212121212121213,N2 S1 P1 O7,de-protonated,0,-9999,C33 H37 O7 N2 P1 S1,33,37,7,2,1,1,-9999,-9999,N/A,-9999,-9999
2210,635.199475,635.1988603526657,635.1994814120291,3167452,-9999,230610.2,17.77,-1,-0.9777390906094008,0.4203753157147428,0.7489023467070351,0.5517861281116597,18,1.032258064516129,0.3548387096774194,N4 O11,de-protonated,0,-9999,C31 H32 O11 N4,31,32,11,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2211,635.236016,635.2354012782313,635.235670216889,2242816.3,-9999,261778.3,12.09,-1,-0.42336831884257103,0.484000094910809,0.6876346701883606,0.5654539250218296,25,0.8809523809523809,0.09523809523809525,P1 O4,de-protonated,0,-9999,C42 H37 O4 P1,42,37,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
2211,635.236016,635.2354012782313,635.235398890729,2242816.3,-9999,261778.3,12.09,-1,0.00375845279972555,0.4999987184325243,0.7428850341668535,0.597153244726256,11,1.375,0.28125,S2 O9,de-protonated,0,-9999,C32 H44 O9 S2,32,44,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
2211,635.236016,635.2354012782313,635.235018768209,2242816.3,-9999,261778.3,12.09,-1,0.6021551252525416,0.46816297619293706,0.7311359101322861,0.5733521497686767,16,1.2058823529411764,0.17647058823529413,N2 S1 P1 O6,de-protonated,0,-9999,C34 H41 O6 N2 P1 S1,34,41,6,2,1,1,-9999,-9999,N/A,-9999,-9999
2211,635.236016,635.2354012782313,635.235866921379,2242816.3,-9999,261778.3,12.09,-1,-0.7330240183597881,0.45355263470798873,0.7428850341668535,0.5692855944915346,17,1.125,0.3125,N4 O10,de-protonated,0,-9999,C32 H36 O10 N4,32,36,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2212,635.238001,635.2373862741879,635.237900814179,2276610.3,-9999,265581.1,12.29,-1,-0.8099957362636698,0.8877658707847292,0,0.5326595224708375,7,1.5714285714285714,0.5,S1 O14,de-protonated,0,-9999,C28 H44 O14 S1,28,44,14,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
2212,635.238001,635.2373862741879,635.237387749929,2276610.3,-9999,265581.1,12.29,-1,-0.0023231332559047,0.4999995103656661,0.6927871148459347,0.5771145521577735,25,0.8780487804878049,0.07317073170731707,N2 S1 O3,de-protonated,0,-9999,C41 H36 O3 N2 S1,41,36,3,2,-9999,1,-9999,-9999,N/A,-9999,-9999
2212,635.238001,635.2373862741879,635.237520691659,2276610.3,-9999,265581.1,12.29,-1,-0.21160190758015485,0.9919084824238756,0,0.5951450894543253,12,1.3666666666666667,0.36666666666666664,N2 P1 O11,de-protonated,0,-9999,C30 H41 O11 N2 P1,30,41,11,2,1,-9999,-9999,-9999,N/A,-9999,-9999
