Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S,36S
2900,725.141787,725.1417608435835,725.1421672092291,5572063,-9999,141679.9,22.1,-1,-0.5603944495393851,0.47230530123278824,0.6927871148459346,0.5604980266780468,28,0.7317073170731707,0.17073170731707318,N2 S2 O7,de-protonated,0,-9999,C41 H30 O7 N2 S2,41,30,7,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2900,725.141787,725.1417608435835,725.141297829359,5572063,-9999,141679.9,22.1,-1,0.6385158669779671,0.46434648716952454,0.6980173569463055,0.557814835080237,29,0.65,0.3,N2 O12,de-protonated,0,-9999,C40 H26 O12 N2,40,26,12,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2900,725.141787,725.1417608435835,725.142300150959,5572063,-9999,141679.9,22.1,-1,-0.7437262664845521,0.45225383843472017,0.7550179348240813,0.5733594769904646,15,1.1666666666666667,0.5,N2 S1 P1 O15,de-protonated,0,-9999,C30 H35 O15 N2 P1 S1,30,35,15,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2900,725.141787,725.1417608435835,725.141787086709,5572063,-9999,141679.9,22.1,-1,-0.03619033678231818,0.4998811887739166,0.6825582999861977,0.572952033258829,33,0.627906976744186,0.09302325581395347,N4 S1 P1 O4,de-protonated,0,-9999,C43 H27 O4 N4 P1 S1,43,27,4,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2900,725.141787,725.1417608435835,725.141648702279,5572063,-9999,141679.9,22.1,-1,0.1546474467424754,0.4978349527845351,0.8077896627745539,0.6218168367805427,6,1.7727272727272727,0.7727272727272727,N4 S2 P1 O17,de-protonated,0,-9999,C22 H39 O17 N4 P1 S2,22,39,17,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2901,725.243674,725.2436478376944,725.2435945930389,17139806,-9999,136961.1,71.49,-1,0.07341623687480903,0.4983362415807054,0.902729810282692,0.6600936690615,7,1.6451612903225807,0.41935483870967744,S2 P1 O13,de-protonated,0,-9999,C31 H51 O13 P1 S2,31,51,13,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2901,725.243674,725.2436478376944,725.243081528789,17139806,-9999,136961.1,71.49,-1,0.7808539230503778,0.46142447443110224,0.8805837705912618,0.629088192895166,25,0.9772727272727272,0.04545454545454545,N2 S2 P1 O2,de-protonated,0,-9999,C44 H43 O2 N2 P1 S2,44,43,2,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2901,725.243674,725.2436478376944,725.243929681959,17139806,-9999,136961.1,71.49,-1,-0.3886199567380794,0.4754141645035536,0.9090708746977813,0.6488768485812446,26,0.9047619047619048,0.14285714285714285,N4 S1 O6,de-protonated,0,-9999,C42 H38 O6 N4 S1,42,38,6,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2901,725.243674,725.2436478376944,725.244062623689,17139806,-9999,136961.1,71.49,-1,-0.5719260811608284,0.6090328533718343,0.9464341597476584,0.743993375922164,13,1.3870967741935485,0.4516129032258064,N4 P1 O14,de-protonated,0,-9999,C31 H43 O14 N4 P1,31,43,14,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.2469494281091,7166283.5,-9999,196611.6,28.9,-1,-0.1771413974035905,0.4971612432334562,0.902729810282692,0.6593886700531505,7,1.7,0.43333333333333335,13C1 S2 P1 O13,de-protonated,1,2901,C30 H51 O13 P1 S2 13C1,30,51,13,-9999,1,2,1,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.247224158159,7166283.5,-9999,196611.6,28.9,-1,-0.5554285592745559,0.31518693589880625,0.587975334478484,0.4243022953306774,34,0.7254901960784313,0.0392156862745098,N1 S1 O2,de-protonated,0,-9999,C51 H37 O2 N1 S1,51,37,2,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.247357099889,7166283.5,-9999,196611.6,28.9,-1,-0.7384814196959976,0.45289222581781785,0.6980173569463055,0.5509422782692128,21,1.05,0.25,N1 P1 O10,de-protonated,0,-9999,C40 H42 O10 N1 P1,40,42,10,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.247085773729,7166283.5,-9999,196611.6,28.9,-1,-0.3648813531843035,0.4880658378106421,0.7550179348240812,0.5948466766160178,7,1.6333333333333333,0.5,N1 S2 O15,de-protonated,0,-9999,C30 H49 O15 N1 S2,30,49,15,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.2462163938591,7166283.5,-9999,196611.6,28.9,-1,0.8322051625688893,0.4409550798424115,0.7612342259156645,0.5690667382717127,8,1.5517241379310345,0.6896551724137931,N1 O20,de-protonated,0,-9999,C29 H45 O20 N1,29,45,20,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.2464363638591,7166283.5,-9999,196611.6,28.9,-1,0.5293187427047225,0.4752163187490186,0.8805837705912618,0.6373632994859159,25,1,0.04651162790697674,13C1 N2 S2 P1 O2,de-protonated,1,2901,C43 H43 O2 N2 P1 S2 13C1,43,43,2,2,1,2,1,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.2465727094791,7166283.5,-9999,196611.6,28.9,-1,0.34157852150576246,0.4895259197838888,0.6825582999861977,0.5667388718648123,25,0.9534883720930232,0.09302325581395347,N3 S2 O4,de-protonated,0,-9999,C43 H41 O4 N3 S2,43,41,4,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.246705651209,7166283.5,-9999,196611.6,28.9,-1,0.15852533268459723,0.4977252619346174,0.7428850341668535,0.5957891708275118,12,1.4375,0.375,N3 S1 P1 O12,de-protonated,0,-9999,C32 H46 O12 N3 P1 S1,32,46,12,3,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.247284517029,7166283.5,-9999,196611.6,28.9,-1,-0.6385391439679534,0.4643439826106407,0.9090708746977813,0.6422347394454969,26,0.926829268292683,0.14634146341463414,13C1 N4 S1 O6,de-protonated,1,2901,C41 H38 O6 N4 S1 13C1,41,38,6,4,-9999,1,1,-9999,-9999,-9999,-9999,-9999,N/A
2902,726.246847,726.2468207797097,726.2474174587591,7166283.5,-9999,196611.6,28.9,-1,-0.8215919741186617,0.5898155620265573,0.9464341597476584,0.7324630011149977,13,1.4333333333333331,0.4666666666666667,13C1 N4 P1 O14,de-protonated,1,2901,C30 H43 O14 N4 P1 13C1,30,43,14,4,1,-9999,1,-9999,-9999,-9999,-9999,-9999,N/A
2904,727.240509,727.2404827222747,727.240755597319,6811187,-9999,207833.5,27.38,-1,-0.3752196809491049,0.32492580515294317,0.5879753344784842,0.4301456168831595,34,0.7254901960784313,0.0588235294117647,P1 O3,de-protonated,0,-9999,C51 H37 O3 P1,51,37,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2904,727.240509,727.2404827222747,727.2404842711591,6811187,-9999,207833.5,27.38,-1,-0.00212981043216719,0.4999995884661589,0.6927871148459346,0.5771145990180692,20,1.0731707317073171,0.1951219512195122,S2 O8,de-protonated,0,-9999,C41 H44 O8 S2,41,44,8,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2904,727.240509,727.2404827222747,727.2406172128891,6811187,-9999,207833.5,27.38,-1,-0.18493275984706467,0.4969068234480229,0.7550179348240812,0.6001512679984462,7,1.6333333333333333,0.5333333333333333,S1 P1 O16,de-protonated,0,-9999,C30 H49 O16 P1 S1,30,49,16,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2904,727.240509,727.2404827222747,727.2401041486389,6811187,-9999,207833.5,27.38,-1,0.5205620999332867,0.4760097057846598,0.6825582999861977,0.558629143465275,25,0.9534883720930232,0.11627906976744186,N2 S1 P1 O5,de-protonated,0,-9999,C43 H41 O5 N2 P1 S1,43,41,5,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2904,727.240509,727.2404827222747,727.2409523018091,6811187,-9999,207833.5,27.38,-1,-0.6457000708282933,0.4635697944601225,0.6927871148459346,0.5552567226144474,26,0.8780487804878049,0.2195121951219512,N4 O9,de-protonated,0,-9999,C41 H36 O9 N4,41,36,9,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2905,727.243334,727.2433077221115,727.242986194609,4160566.8,-9999,224130.9,16.06,-1,0.44211839588998414,0.4825770339786945,0.7141928963326545,0.5752233789202785,16,1.1891891891891893,0.35135135135135137,S1 O13,de-protonated,0,-9999,C37 H44 O13 S1,37,44,13,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2905,727.243334,727.2433077221115,727.243988516209,4160566.8,-9999,224130.9,16.06,-1,-0.9361288760004078,0.4264938092408305,0.7739790330151771,0.5654878987505692,2,1.962962962962963,0.5925925925925926,S2 P1 O16,de-protonated,0,-9999,C27 H53 O16 P1 S2,27,53,16,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2905,727.243334,727.2433077221115,727.243119136339,4160566.8,-9999,224130.9,16.06,-1,0.2593159941596921,0.49393632916642183,0.7805128205128198,0.608566925704981,3,1.8846153846153848,0.8076923076923077,P1 O21,de-protonated,0,-9999,C26 H49 O21 P1,26,49,21,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2905,727.243334,727.2433077221115,727.243475451959,4160566.8,-9999,224130.9,16.06,-1,-0.2306378168216639,0.4951972424664266,0.6980173569463055,0.5763252882583781,20,1.125,0.125,N2 S2 P1 O5,de-protonated,0,-9999,C40 H45 O5 N2 P1 S2,40,45,5,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2905,727.243334,727.2433077221115,727.242606072089,4160566.8,-9999,224130.9,16.06,-1,0.9648087400929534,0.4222955892608672,0.7033271719038787,0.5347082223180719,21,1.051282051282051,0.2564102564102564,N2 P1 O10,de-protonated,0,-9999,C39 H41 O10 N2 P1,39,41,10,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.241410501929,37882424,-9999,162389.4,160.03,-1,0.07656716793076306,0.1664894694990613,0.5394607123122312,0.3156779666243293,37,0.6666666666666666,0.01851851851851851,S1 O1,de-protonated,0,-9999,C54 H36 O1 S1,54,36,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.241543443659,37882424,-9999,162389.4,160.03,-1,-0.10523560492165486,0.6535139919479641,0.8353935068574798,0.7262657979117704,24,0.9534883720930232,0.20930232558139536,P1 O9,de-protonated,0,-9999,C43 H41 O9 P1,43,41,9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.2412721174991,37882424,-9999,162389.4,160.03,-1,0.26581310596339836,0.3309755931369823,0.836137562652782,0.5330403809433022,10,1.4545454545454546,0.42424242424242425,S2 O14,de-protonated,0,-9999,C33 H48 O14 S2,33,48,14,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.240759053249,37882424,-9999,162389.4,160.03,-1,0.9674484840503214,0.16876197270612947,0.5705805811980579,0.32948941610290083,28,0.8695652173913043,0.06521739130434782,N2 S2 O3,de-protonated,0,-9999,C46 H40 O3 N2 S2,46,40,3,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.240891994979,37882424,-9999,162389.4,160.03,-1,0.7856453872684263,0.3721802521202947,0.858586645579885,0.5667428095041309,15,1.2857142857142858,0.3142857142857143,N2 S1 P1 O11,de-protonated,0,-9999,C35 H45 O11 N2 P1 S1,35,45,11,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2907,731.241493,731.2414664910128,731.241740148149,37882424,-9999,162389.4,160.03,-1,-0.374236208290175,0.47084843669147175,0.8886270448785284,0.6379598799662944,16,1.2121212121212122,0.4545454545454546,N4 O15,de-protonated,0,-9999,C33 H40 O15 N4,33,40,15,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.244898278729,9396050,-9999,194463.8,38.39,-1,-0.4586521491872548,0.6416996117423566,0.8353935068574798,0.7191771697884058,24,0.9761904761904762,0.21428571428571427,13C1 P1 O9,de-protonated,1,2907,C42 H41 O9 P1 13C1,42,41,9,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.2446269525691,9396050,-9999,194463.8,38.39,-1,-0.08811199704822699,0.33286409141725276,0.836137562652782,0.5341734799114645,10,1.5,0.4375,13C1 S2 O14,de-protonated,1,2907,C32 H48 O14 S2 13C1,32,48,14,-9999,-9999,2,1,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.2450346243489,9396050,-9999,194463.8,38.39,-1,-0.6448542413000686,0.3091077477389776,0.6430949433786466,0.4427026259948452,24,0.9285714285714286,0.2619047619047619,N1 O11,de-protonated,0,-9999,C42 H39 O11 N1,42,39,11,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.2442468300491,9396050,-9999,194463.8,38.39,-1,0.4310078023629064,0.3867417808252409,0.858586645579885,0.5754797267270986,15,1.3235294117647058,0.3235294117647059,13C1 N2 S1 P1 O11,de-protonated,1,2907,C34 H45 O11 N2 P1 S1 13C1,34,45,11,2,1,1,1,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.244383175669,9396050,-9999,194463.8,38.39,-1,0.2448053789367355,0.49459237471017514,0.7311359101322861,0.5892097888790195,15,1.2647058823529411,0.38235294117647056,N3 S1 O13,de-protonated,0,-9999,C34 H43 O13 N3 S1,34,43,13,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.244516117399,9396050,-9999,194463.8,38.39,-1,0.0632515951081877,0.4996371650011978,0.8007932653391622,0.6200996051363836,2,2.0869565217391304,0.9130434782608696,N3 P1 O21,de-protonated,0,-9999,C23 H48 O21 N3 P1,23,48,21,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2908,732.244589,732.2445624330327,732.245094983219,9396050,-9999,194463.8,38.39,-1,-0.727284061011786,0.4542429777971282,0.8886270448785284,0.6279966046296883,16,1.25,0.46875,13C1 N4 O15,de-protonated,1,2907,C32 H40 O15 N4 13C1,32,40,15,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,N/A
2911,741.16287,741.1628429175447,741.162233948859,5100074,-9999,163592,20,-1,0.8216401994097403,0.4423553108628187,0.6825582999861977,0.5384365065121703,27,0.7906976744186046,0.18604651162790695,S2 O8,de-protonated,0,-9999,C43 H34 O8 S2,43,34,8,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2911,741.16287,741.1628429175447,741.162366890589,5100074,-9999,163592,20,-1,0.6422708126018672,0.4639414573766281,0.7428850341668536,0.5755188880927182,14,1.21875,0.5,S1 P1 O16,de-protonated,0,-9999,C32 H39 O16 P1 S1,32,39,16,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2911,741.16287,741.1628429175447,741.163215043759,5100074,-9999,163592,20,-1,-0.502084030546153,0.47764462525381945,0.7550179348240813,0.5885939490819242,15,1.1333333333333333,0.6666666666666666,N2 O20,de-protonated,0,-9999,C30 H34 O20 N2,30,34,20,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2911,741.16287,741.1628429175447,741.1635713593791,5100074,-9999,163592,20,-1,-0.9828354530481276,0.4196138662737633,0.677556331758097,0.5227908524674968,32,0.6818181818181818,0.09090909090909093,N4 S2 O4,de-protonated,0,-9999,C44 H30 O4 N4 S2,44,30,4,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2911,741.16287,741.1628429175447,741.162701979509,5100074,-9999,163592,20,-1,0.19015802505964088,0.4967301398234933,0.6825582999861977,0.5710614038885751,33,0.6046511627906976,0.20930232558139536,N4 O9,de-protonated,0,-9999,C43 H26 O9 N4,43,26,9,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.1603972747389,4765972.5,-9999,132438.2,18.56,-1,-0.03562172292155272,0.33325659498974536,0.5765576248001294,0.430577006913899,40,0.5471698113207547,0.01886792452830188,S1 P1 O1,de-protonated,0,-9999,C53 H29 O1 P1 S1,53,29,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.160258890309,4765972.5,-9999,132438.2,18.56,-1,0.15058902138209762,0.4979468661629341,0.7428850341668535,0.5959221333645017,13,1.28125,0.4375,S2 P1 O14,de-protonated,0,-9999,C32 H41 O14 P1 S2,32,41,14,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.159745826059,4765972.5,-9999,132438.2,18.56,-1,0.8409713116166688,0.4397830976887606,0.672627141691601,0.5329207152898968,31,0.7333333333333333,0.06666666666666667,N2 S2 P1 O3,de-protonated,0,-9999,C45 H33 O3 N2 P1 S2,45,33,3,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.1611070434791,4765972.5,-9999,132438.2,18.56,-1,-0.9906888115832364,0.4184354709001116,0.7550179348240812,0.5530684564696995,14,1.2,0.6,N2 S1 O18,de-protonated,0,-9999,C30 H36 O18 N2 S1,30,36,18,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.160593979229,4765972.5,-9999,132438.2,18.56,-1,-0.3003080971840806,0.49188461032849445,0.6825582999861978,0.5681540861915757,32,0.6511627906976745,0.16279069767441862,N4 S1 O7,de-protonated,0,-9999,C43 H28 O7 N4 S1,43,28,7,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.1607269209591,4765972.5,-9999,132438.2,18.56,-1,-0.4791949588072576,0.47959520933190813,0.7428850341668535,0.5849111392658862,19,1.03125,0.46875,N4 P1 O15,de-protonated,0,-9999,C32 H33 O15 N4 P1,32,33,15,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2913,743.160398,743.1603708020851,743.160455594799,4765972.5,-9999,132438.2,18.56,-1,-0.11409745130234591,0.49882032360910605,0.8077896627745539,0.6224080592752852,5,1.818181818181818,0.9090909090909092,N4 S2 O20,de-protonated,0,-9999,C22 H40 O20 N4 S2,22,40,20,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.156887586989,16756280,-9999,245550.6,63.58,-1,0.8932205406662622,0.28840779630645536,0.6834972837722824,0.4464435912927861,19,1.0277777777777777,0.3888888888888889,S1 P1 O14,de-protonated,0,-9999,C36 H37 O14 P1 S1,36,37,14,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.1577357401591,16756280,-9999,245550.6,63.58,-1,-0.22992749518702785,0.33015109244475366,0.6976611809416157,0.4771551278434985,20,0.9411764705882352,0.5294117647058824,N2 O18,de-protonated,0,-9999,C34 H32 O18 N2,34,32,18,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.1580920557791,16756280,-9999,245550.6,63.58,-1,-0.7017698045604195,0.18290325680602,0.5595823492737513,0.33357489379311256,37,0.5833333333333334,0.04166666666666666,N4 S2 O2,de-protonated,0,-9999,C48 H28 O2 N4 S2,48,28,2,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.1572226759091,16756280,-9999,245550.6,63.58,-1,0.4494861640935908,0.3213347757541136,0.6116976458364167,0.4374799237870349,38,0.5106382978723404,0.14893617021276595,N4 O7,de-protonated,0,-9999,C47 H24 O7 N4,47,24,7,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.1582249975089,16756280,-9999,245550.6,63.58,-1,-0.8778145487231946,0.2898391703620222,0.6765485089574068,0.44452290580017606,24,0.8918918918918919,0.2702702702702703,N4 S1 P1 O10,de-protonated,0,-9999,C37 H33 O10 N4 P1 S1,37,33,10,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2917,755.15759,755.1575621086324,755.157084291479,16756280,-9999,245550.6,63.58,-1,0.6327387550872228,0.4649656839897112,0.7805128205128199,0.5911845385989547,11,1.3846153846153846,0.7692307692307693,N4 S1 O20,de-protonated,0,-9999,C26 H36 O20 N4 S1,26,36,20,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2918,755.172742,755.1727141077565,755.172010786549,230141520,-9999,239593.4,894.93,-1,0.9313390823448576,0.07119776318888464,0.5217095610003616,0.25140248231347545,36,0.6274509803921569,0.0588235294117647,S2 O3,de-protonated,0,-9999,C51 H32 O3 S2,51,32,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2918,755.172742,755.1727141077565,755.1721437282789,230141520,-9999,239593.4,894.93,-1,0.7552972952527434,0.15830801357352878,0.6077012743635231,0.3380653178895265,23,0.925,0.275,S1 P1 O11,de-protonated,0,-9999,C40 H37 O11 P1 S1,40,37,11,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2918,755.172742,755.1727141077565,755.172991881449,230141520,-9999,239593.4,894.93,-1,-0.3678278956559477,0.1219686700542335,0.640852127767719,0.32952205313962774,24,0.8421052631578947,0.3947368421052632,N2 O15,de-protonated,0,-9999,C38 H32 O15 N2,38,32,15,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2918,755.172742,755.1727141077565,755.1723404327691,230141520,-9999,239593.4,894.93,-1,0.49482080760300806,0.1610620221250222,0.6622639188880937,0.3615427808302508,15,1.2,0.5666666666666667,N4 S1 O17,de-protonated,0,-9999,C30 H36 O17 N4 S1,30,36,17,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.1763608652091,27255890,-9999,129127.1,104.48,-1,-0.10422893931576536,0.1663384570936325,0.6077012743635231,0.34288358400158875,23,0.925,0.25,S1 P1 O10 17O1,de-protonated,1,2918,C40 H37 O10 P1 S1 17O1,40,37,10,-9999,1,1,-9999,-9999,1,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.1767756149989,27255890,-9999,129127.1,104.48,-1,-0.6527114634335557,0.44996472893328976,0.5747627885403843,0.4998839527761276,36,0.64,0.06,N1 S1 P1 O3,de-protonated,0,-9999,C50 H32 O3 N1 P1 S1,50,32,3,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.175634908969,27255890,-9999,129127.1,104.48,-1,0.8558075005318785,0.2188894317763282,0.6438167023051762,0.3888603399878674,23,0.8974358974358975,0.3333333333333333,N1 S1 O13,de-protonated,0,-9999,C39 H35 O13 N1 S1,39,35,13,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.176637230569,27255890,-9999,129127.1,104.48,-1,-0.4697061539121368,0.16012646322430982,0.6615594644339859,0.3606996637081803,9,1.5172413793103448,0.5517241379310345,N1 S2 P1 O16,de-protonated,0,-9999,C29 H44 O16 N1 P1 S2,29,44,16,1,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.175767850699,27255890,-9999,129127.1,104.48,-1,0.6799993756638184,0.22988040590861553,0.7193138773619068,0.425653794489932,10,1.4285714285714286,0.75,N1 P1 O21,de-protonated,0,-9999,C28 H40 O21 N1 P1,28,40,21,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.176124166319,27255890,-9999,129127.1,104.48,-1,0.2087918739569944,0.19842422397701712,0.5934323299337991,0.35642746635972994,27,0.8571428571428571,0.11904761904761904,N3 S2 P1 O5,de-protonated,0,-9999,C42 H36 O5 N3 P1 S2,42,36,5,3,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2919,756.17631,756.176282049749,756.1765575696991,27255890,-9999,129127.1,104.48,-1,-0.3643592852475533,0.1626998515051373,0.6622639188880937,0.36252547845831984,15,1.2,0.5333333333333333,N4 S1 O16 17O1,de-protonated,1,2918,C30 H36 O16 N4 S1 17O1,30,36,16,4,-9999,1,-9999,-9999,1,-9999,-9999,-9999,N/A
2920,757.155245,757.1552169931654,757.154779586709,7750197,-9999,224346.8,28.48,-1,0.5776975437410042,0.4706206806083646,0.719752637322661,0.5702734632940831,18,1.0833333333333333,0.3333333333333333,S2 P1 O12,de-protonated,0,-9999,C36 H39 O12 P1 S2,36,39,12,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2920,757.155245,757.1552169931654,757.155627739879,7750197,-9999,224346.8,28.48,-1,-0.5424865095373144,0.47400092437215774,0.7311359101322861,0.5768549186762091,19,1,0.4705882352941176,N2 S1 O16,de-protonated,0,-9999,C34 H34 O16 N2 S1,34,34,16,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2920,757.155245,757.1552169931654,757.155114675629,7750197,-9999,224346.8,28.48,-1,0.1351341811200543,0.3322306680841834,0.6116976458364167,0.44401745918507673,37,0.5531914893617021,0.10638297872340426,N4 S1 O5,de-protonated,0,-9999,C47 H26 O5 N4 S1,47,26,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2920,757.155245,757.1552169931654,757.1552476173589,7750197,-9999,224346.8,28.48,-1,-0.04044638615937447,0.4998516051512644,0.719752637322661,0.587812018019823,24,0.8611111111111112,0.3611111111111111,N4 P1 O13,de-protonated,0,-9999,C36 H31 O13 N4 P1,36,31,13,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2920,757.155245,757.1552169931654,757.154976291199,7750197,-9999,224346.8,28.48,-1,0.31790316900461796,0.49091473366725846,0.7805128205128198,0.606753968405483,10,1.4615384615384617,0.6923076923076923,N4 S2 O18,de-protonated,0,-9999,C26 H38 O18 N4 S2,26,38,18,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2921,757.1662,757.1661719925322,757.166531482949,6568518,-9999,342533.2,23.87,-1,-0.4747838181946869,0.3199743660829758,0.5709562512810147,0.42036712016219135,40,0.5555555555555556,0.01851851851851851,S2 O1,de-protonated,0,-9999,C54 H30 O1 S2,54,30,1,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
2921,757.1662,757.1661719925322,757.166664424679,6568518,-9999,342533.2,23.87,-1,-0.650361630924612,0.4630618831346376,0.6825582999861977,0.5508604498752616,27,0.813953488372093,0.20930232558139536,S1 P1 O9,de-protonated,0,-9999,C43 H35 O9 P1 S1,43,35,9,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
