Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,34S
311,314.033971,314.0339877772167,314.0339964824891,931104.8,-9999,758207.7,12.75,-1,-0.02772079621520964,0.9998605768304156,0,0.5999163460982494,7,1.0833333333333333,0.5833333333333334,N1 S1 O7,de-protonated,0,-9999,C12 H13 O7 N1 S1,12,13,7,1,-9999,1,-9999,N/A,-9999,-9999
312,314.042062,314.04207877143887,314.0421023453591,1170209.8,-9999,697345.9,16.52,-1,-0.07506611401263136,0.9989780734242436,0.981689058762168,0.9920624675594134,7,1.1666666666666667,0.5833333333333334,13C1 S1 O7,de-protonated,1,299,C12 H14 O7 S1 13C1,12,14,7,-9999,-9999,1,1,N/A,-9999,-9999
312,314.042062,314.04207877143887,314.0418585684591,1170209.8,-9999,697345.9,16.52,-1,0.7011899012244931,0.9146512978213344,0,0.5487907786928007,12,0.6428571428571429,0.42857142857142855,N3 O6,de-protonated,0,-9999,C14 H9 O6 N3,14,9,6,3,-9999,-9999,-9999,N/A,-9999,-9999
313,314.078494,314.07851074542276,314.0784878547091,917030.3,-9999,804017.9,12.53,-1,0.0728821441857845,0.9990366439342798,0.9978223214941614,0.9985509149582324,6,1.3846153846153846,0.4615384615384616,13C1 S1 O6,de-protonated,1,302,C13 H18 O6 S1 13C1,13,18,6,-9999,-9999,1,1,N/A,-9999,-9999
313,314.078494,314.07851074542276,314.0782440778091,917030.3,-9999,804017.9,12.53,-1,0.8490483461210819,0.8773903485217389,0,0.5264342091130433,11,0.8666666666666667,0.3333333333333333,N3 O5,de-protonated,0,-9999,C15 H13 O5 N3,15,13,5,3,-9999,-9999,-9999,N/A,-9999,-9999
314,314.08813,314.08814673854164,314.0881400565791,1198631.4,-9999,647361.2,16.97,-1,0.02127416377621165,0.9999178815029184,0,0.599950728901751,6,1.3076923076923077,0.6153846153846154,N1 O8,de-protonated,0,-9999,C13 H17 O8 N1,13,17,8,1,-9999,-9999,-9999,N/A,-9999,-9999
316,314.114861,314.1148777194531,314.1148733640591,8619051,-9999,656063.1,133.89,-1,0.01386560885319047,0.9994525098185538,0.9737668452525458,0.9891782439921506,5,1.5714285714285714,0.35714285714285715,13C1 S1 O5,de-protonated,1,307,C14 H22 O5 S1 13C1,14,22,5,-9999,-9999,1,1,N/A,-9999,-9999
316,314.114861,314.1148777194531,314.1146295871591,8619051,-9999,656063.1,133.89,-1,0.7899418576732739,0.446474657882113,0.8524773804394659,0.6088757469050541,10,1.0625,0.25,N3 O4,de-protonated,0,-9999,C16 H17 O4 N3,16,17,4,3,-9999,-9999,-9999,N/A,-9999,-9999
317,315.053726,315.05374204900886,315.05401745222906,10064542,-9999,472729.6,156.67,-1,-0.8741460351076024,0.8836349363413917,0.986928944506346,0.9249525396073734,11,0.8666666666666667,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H13 O4 N2 P1,15,13,4,2,1,-9999,-9999,N/A,-9999,-9999
318,315.054386,315.0544020485376,315.0543975747491,36805788,-9999,643936.1,578.04,-1,0.01420005102706846,0.9996931608834831,0.9845839878226292,0.9936494916591416,6,1.2307692307692308,0.5384615384615384,S1 O7,de-protonated,0,-9999,C13 H16 O7 S1,13,16,7,-9999,-9999,1,-9999,N/A,-9999,-9999
319,315.072123,315.07213903587154,315.0721556394891,2726048.3,-9999,676520.8,41.03,-1,-0.05269782573819141,0.9994962328925034,0,0.599697739735502,6,1.2307692307692308,0.6923076923076923,O9,de-protonated,0,-9999,C13 H16 O9,13,16,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
320,315.09016,315.09017602299133,315.09040296157906,2458274.3,-9999,492946.1,36.81,-1,-0.7202332587625373,0.9101699341046994,0,0.5461019604628196,10,1.0625,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H17 O3 N2 P1,16,17,3,2,1,-9999,-9999,N/A,-9999,-9999
321,315.090772,315.0907880225543,315.0907830840991,8314018.5,-9999,642357.1,129.08,-1,0.01567311862166907,0.9999281702268356,0.9839850728235048,0.9935509312655032,5,1.4285714285714286,0.42857142857142855,S1 O6,de-protonated,0,-9999,C14 H20 O6 S1,14,20,6,-9999,-9999,1,-9999,N/A,-9999,-9999
322,315.10596,315.1059760117085,315.1060392253891,1712804.3,-9999,616731.1,25.07,-1,-0.20061081905728087,0.992724249286116,0,0.5956345495716696,9,1.1111111111111112,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H20 O3 S1,18,20,3,-9999,-9999,1,-9999,N/A,-9999,-9999
323,315.107269,315.10728501077375,315.1073143585891,2026148.5,-9999,592719.1,30,-1,-0.09313593824542662,0.998939903465594,0.9737668452525458,0.9888706801803746,5,1.4666666666666666,0.3333333333333333,34S1 O5,de-protonated,1,307,C15 H22 O5 34S1,15,22,5,-9999,-9999,-9999,-9999,N/A,-9999,1
324,315.108562,315.1085780098505,315.10854114883904,2645668.8,-9999,561382.4,39.77,-1,0.11697877595910292,0.997520129973421,0,0.5985120779840526,5,1.4285714285714286,0.5714285714285714,O8,de-protonated,0,-9999,C14 H20 O8,14,20,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
326,315.127169,315.12718499656313,315.1271685934491,4812967,-9999,600020.5,73.92,-1,0.05205236387243214,0.9995084949418808,0,0.5997050969651284,4,1.6,0.3333333333333333,S1 O5,de-protonated,0,-9999,C15 H24 O5 S1,15,24,5,-9999,-9999,1,-9999,N/A,-9999,-9999
327,315.144895,315.14491098390505,315.1449266581891,1514921.1,-9999,631726.9,21.95,-1,-0.0497367487693812,0.9995512430901204,0,0.5997307458540723,4,1.6,0.4666666666666667,O7,de-protonated,0,-9999,C15 H24 O7,15,24,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
328,316.057112,316.0571273324902,316.0573722872991,1813273.9,-9999,506490.7,26.65,-1,-0.7750327324773616,0.8967377498497917,0.986928944506346,0.9328142277124136,11,0.9285714285714286,0.2857142857142857,13C1 N2 P1 O4,de-protonated,1,317,C14 H13 O4 N2 P1 13C1,14,13,4,2,1,-9999,1,N/A,-9999,-9999
329,316.057741,316.05775633204104,316.0577524098191,4421914,-9999,622624.9,67.75,-1,0.01240982670343047,0.9996960420535445,0.9845839878226292,0.9936512203611784,6,1.3333333333333333,0.5833333333333334,13C1 S1 O7,de-protonated,1,318,C12 H16 O7 S1 13C1,12,16,7,-9999,-9999,1,1,N/A,-9999,-9999
329,316.057741,316.05775633204104,316.0575086329191,4421914,-9999,622624.9,67.75,-1,0.783715352942057,0.8945383059677743,0,0.5367229835806645,11,0.7857142857142857,0.42857142857142855,N3 O6,de-protonated,0,-9999,C14 H11 O6 N3,14,11,6,3,-9999,-9999,-9999,N/A,-9999,-9999
330,316.09413,316.0941453060556,316.0941379191691,1438750.5,-9999,686269.5,20.75,-1,0.02336926135845553,0.9999009117217974,0.9839850728235048,0.9935345761624804,5,1.5384615384615383,0.4615384615384616,13C1 S1 O6,de-protonated,1,321,C13 H20 O6 S1 13C1,13,20,6,-9999,-9999,1,1,N/A,-9999,-9999
330,316.09413,316.0941453060556,316.09389414226905,1438750.5,-9999,686269.5,20.75,-1,0.7945860113933773,0.8917578071310515,0,0.5350546842786309,10,1,0.3333333333333333,N3 O5,de-protonated,0,-9999,C15 H15 O5 N3,15,15,5,3,-9999,-9999,-9999,N/A,-9999,-9999
331,317.050157,317.05017162335605,317.05019340434905,1619093.5,-9999,639446.6,23.59,-1,-0.06869887938283792,0.9994200275036456,0.9845839878226292,0.9934856116312392,6,1.2307692307692308,0.5384615384615384,34S1 O7,de-protonated,1,318,C13 H16 O7 34S1,13,16,7,-9999,-9999,-9999,-9999,N/A,-9999,1
331,317.050157,317.05017162335605,317.0502556816691,1619093.5,-9999,639446.6,23.59,-1,-0.26512614816593605,0.987326623978625,0,0.592395974387175,15,0.5882352941176471,0.0588235294117647,N4 S1 O1,de-protonated,0,-9999,C17 H10 O1 N4 S1,17,10,1,4,-9999,1,-9999,N/A,-9999,-9999
332,317.070052,317.07006660914897,317.0700476392091,1511064,-9999,724159.2,21.88,-1,0.05982886111753794,0.999350716641687,0,0.5996104299850121,5,1.3846153846153846,0.5384615384615384,S1 O7,de-protonated,0,-9999,C13 H18 O7 S1,13,18,7,-9999,-9999,1,-9999,N/A,-9999,-9999
333,317.087816,317.0878305964637,317.0878057039491,1768090.3,-9999,594423,25.93,-1,0.0785035379938621,0.9988823920315956,0,0.5993294352189573,5,1.3846153846153846,0.6923076923076923,O9,de-protonated,0,-9999,C13 H18 O9,13,18,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
334,317.106389,317.1064035832007,317.10643314855906,981916.6,-9999,715334.9,13.55,-1,-0.09323481104209608,0.9984239588221978,0,0.5990543752933186,4,1.5714285714285714,0.42857142857142855,S1 O6,de-protonated,0,-9999,C14 H22 O6 S1,14,22,6,-9999,-9999,1,-9999,N/A,-9999,-9999
335,317.124194,317.12420857048613,317.12419121329907,1221022.8,-9999,649942.1,17.15,-1,0.05473309051401602,0.9994565798449424,0,0.5996739479069655,4,1.5714285714285714,0.5714285714285714,O8,de-protonated,0,-9999,C14 H22 O8,14,22,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
336,317.139418,317.13943255961465,317.1394473545891,3315616.8,-9999,657551.4,49.84,-1,-0.04665132190508846,0.9996051828679952,0,0.599763109720797,8,1.2222222222222223,0.2777777777777778,O5,de-protonated,0,-9999,C18 H22 O5,18,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
337,318.061972,318.06198590081823,318.0619253080891,992276.6,-9999,656241.2,13.58,-1,0.19050607545378023,0.9934363969610648,0,0.5960618381766388,10,0.8666666666666667,0.4666666666666667,N1 O7,de-protonated,0,-9999,C15 H13 O7 N1,15,13,7,1,-9999,-9999,-9999,N/A,-9999,-9999
338,319.064541,319.064554184883,319.06456833560907,1479827.5,-9999,633609.8,21.19,-1,-0.04435066595331596,0.9996431574614824,0,0.5997858944768895,9,1,0.3125,S1 O5,de-protonated,0,-9999,C16 H16 O5 S1,16,16,5,-9999,-9999,1,-9999,N/A,-9999,-9999
339,319.082308,319.0823211721955,319.0823264003491,3089045.8,-9999,646397.9,46.3,-1,-0.01638496752078493,0.9999512881728404,0,0.5999707729037043,9,1,0.4375,O7,de-protonated,0,-9999,C16 H16 O7,16,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
339,319.082308,319.0823211721955,319.0821642090191,3089045.8,-9999,646397.9,46.3,-1,0.49192087193583856,0.957041936228288,0,0.5742251617369728,4,1.9090909090909092,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H21 O1 N4 P1 S2,11,21,1,4,1,2,-9999,N/A,-9999,-9999
340,319.085675,319.0856881697911,319.0856977036691,961558.2,-9999,619984.1,13.1,-1,-0.02987873803227875,0.9998380268027732,0,0.599902816081664,4,1.5384615384615383,0.5384615384615384,S1 O7,de-protonated,0,-9999,C13 H20 O7 S1,13,20,7,-9999,-9999,1,-9999,N/A,-9999,-9999
341,319.118693,319.11870614621296,319.1187119096991,1343642.4,-9999,634668,19.06,-1,-0.01806063355087737,0.9999408156424018,0,0.599964489385441,8,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,-9999,C17 H20 O6,17,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
342,319.137324,319.13733713290856,319.13733935430906,1096348.8,-9999,694270.7,15.2,-1,-0.0069606411822284,0.9999912087544096,0,0.5999947252526459,7,1.3333333333333333,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H24 O3 S1,18,24,3,-9999,-9999,1,-9999,N/A,-9999,-9999
343,319.155102,319.1551151202133,319.15509741904907,1006623,-9999,679156.7,13.8,-1,0.05546257714194261,0.9994420018952112,0,0.5996652011371267,7,1.3333333333333333,0.2777777777777778,O5,de-protonated,0,-9999,C18 H24 O5,18,24,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
344,320.077584,320.0775964614682,320.07757537254906,970516.9,-9999,621793.1,13.23,-1,0.06588689981239652,0.9992126262311544,0,0.5995275757386926,9,1,0.4666666666666667,N1 O7,de-protonated,0,-9999,C15 H15 O7 N1,15,15,7,1,-9999,-9999,-9999,N/A,-9999,-9999
345,321.061565,321.0615767588066,321.06159095545905,1124627.8,-9999,603118.4,15.64,-1,-0.04421784742794897,0.9996452911808468,0,0.599787174708508,9,0.9333333333333332,0.5333333333333333,O8,de-protonated,0,-9999,C15 H14 O8,15,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
345,321.061565,321.0615767588066,321.0614287641291,1124627.8,-9999,603118.4,15.64,-1,0.4609543976066977,0.962179719115741,0,0.5773078314694445,4,1.9,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H19 O2 N4 P1 S2,10,19,2,4,1,2,-9999,N/A,-9999,-9999
346,321.080257,321.0802687454587,321.0802184000691,1105430.1,-9999,517595.7,15.34,-1,0.15680003530761455,0.995548793158852,0,0.5973292758953112,8,1.125,0.3125,S1 O5,de-protonated,0,-9999,C16 H18 O5 S1,16,18,5,-9999,-9999,1,-9999,N/A,-9999,-9999
347,321.097979,321.0979907328034,321.0979764648091,1791128.5,-9999,601779.4,26.04,-1,0.04443501776423927,0.9996417990357962,0,0.5997850794214777,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
347,321.097979,321.0979907328034,321.09781427347906,1791128.5,-9999,601779.4,26.04,-1,0.5495500638513513,0.9466759218063718,0,0.5680055530838231,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999,N/A,-9999,-9999
348,321.134358,321.1343697068251,321.13436197415905,2209693.3,-9999,670251.7,32.57,-1,0.02407922346112191,0.9998947999520996,0,0.5999368799712598,7,1.2941176470588236,0.35294117647058826,O6,de-protonated,0,-9999,C17 H22 O6,17,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
349,321.13767,321.13768170446,321.13773327747907,1491101.6,-9999,651459.5,21.36,-1,-0.16059470347400473,0.995331251491994,0,0.5971987508951965,2,1.8571428571428572,0.42857142857142855,S1 O6,de-protonated,0,-9999,C14 H26 O6 S1,14,26,6,-9999,-9999,1,-9999,N/A,-9999,-9999
351,321.152973,321.1529846935321,321.1529894187691,3623327.5,-9999,648259.3,54.64,-1,-0.01471335199265035,0.9999607202650712,0,0.5999764321590427,6,1.4444444444444444,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H26 O3 S1,18,26,3,-9999,-9999,1,-9999,N/A,-9999,-9999
352,321.155557,321.1555686916869,321.1554913422191,1061919.9,-9999,610018.4,14.66,-1,0.2408474084568773,0.989529817999582,0,0.5937178907997492,2,1.8571428571428572,0.5714285714285714,O8,de-protonated,0,-9999,C14 H26 O8,14,26,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
353,321.170767,321.17077868082544,321.17074748350905,1097889.9,-9999,620858.1,15.22,-1,0.09713623246618922,0.99828941513862,0,0.598973649083172,6,1.4444444444444444,0.2777777777777778,O5,de-protonated,0,-9999,C18 H26 O5,18,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
354,321.191904,321.19191566573153,321.1918768515691,1036580.6,-9999,662769.5,14.26,-1,0.12084415967080724,0.997353755909628,0,0.5984122535457768,1,2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H30 O7,15,30,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
355,322.093262,322.09327302207106,322.0932254370091,1068698,-9999,655809.8,14.76,-1,0.14773692274685596,0.9960474967680208,0,0.5976284980608124,8,1.1333333333333333,0.4666666666666667,N1 O7,de-protonated,0,-9999,C15 H17 O7 N1,15,17,7,1,-9999,-9999,-9999,N/A,-9999,-9999
357,323.07728,323.07729031938305,323.0772410199191,2466971.3,-9999,659770.2,36.13,-1,0.1525934287773171,0.9957839245896444,0,0.5974703547537866,8,1.0666666666666669,0.5333333333333333,O8,de-protonated,0,-9999,C15 H16 O8,15,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
357,323.07728,323.07729031938305,323.0770788285891,2466971.3,-9999,659770.2,36.13,-1,0.6546140466707463,0.925191709505589,0,0.5551150257033534,3,2.1,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H21 O2 N4 P1 S2,10,21,2,4,1,2,-9999,N/A,-9999,-9999
358,323.080598,323.08060831701374,323.0806123232391,1065499.8,-9999,564962.8,14.53,-1,-0.0124000797777354,0.9999721004801964,0,0.5999832602881178,3,1.6666666666666667,0.6666666666666666,S1 O8,de-protonated,0,-9999,C12 H20 O8 S1,12,20,8,-9999,-9999,1,-9999,N/A,-9999,-9999
360,323.095866,323.0958763061108,323.0958684645291,5083293.5,-9999,621670.4,76.46,-1,0.02427013934175703,0.49994656261917814,0.8524773804394659,0.6409588897472932,7,1.25,0.3125,S1 O5,de-protonated,0,-9999,C16 H20 O5 S1,16,20,5,-9999,-9999,1,-9999,N/A,-9999,-9999
362,323.11361900000003,323.1136292934334,323.1136265292691,3054240,-9999,637933.6,45.18,-1,0.00855477483610054,0.9999867209162095,0,0.5999920325497257,7,1.25,0.4375,O7,de-protonated,0,-9999,C16 H20 O7,16,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
362,323.11361900000003,323.1136292934334,323.1134643379391,3054240,-9999,637933.6,45.18,-1,0.5105187883483272,0.953809924187527,0,0.5722859545125162,2,2.272727272727273,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H25 O1 N4 P1 S2,11,25,1,4,1,2,-9999,N/A,-9999,-9999
363,323.116963,323.11697329104544,323.1169978325891,1276064.5,-9999,607698.1,17.77,-1,-0.07595249965560787,0.9989538096865546,0,0.5993722858119327,2,1.8461538461538465,0.5384615384615384,S1 O7,de-protonated,0,-9999,C13 H24 O7 S1,13,24,7,-9999,-9999,1,-9999,N/A,-9999,-9999
364,323.132229,323.13223928014395,323.1322539738791,2627234.5,-9999,641931.7,38.6,-1,-0.04547282093921113,0.9996248748762008,0,0.5997749249257205,6,1.411764705882353,0.2352941176470588,S1 O4,de-protonated,0,-9999,C17 H24 O4 S1,17,24,4,-9999,-9999,1,-9999,N/A,-9999,-9999
366,323.149994,323.150004267458,323.1500120386191,5472421,-9999,627600,82.45,-1,-0.02404815354754013,0.4999475356231267,0.8446892076502734,0.6378442044339854,6,1.411764705882353,0.35294117647058826,O6,de-protonated,0,-9999,C17 H24 O6,17,24,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
367,323.152703,323.15271326552346,323.1530032194191,1079973.3,-9999,582368.1,14.75,-1,-0.8972650500799103,0.8640872447004816,0,0.518452346820289,6,1.5625,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H25 O3 N2 P1,16,25,3,2,1,-9999,-9999,N/A,-9999,-9999
368,323.153359,323.15336926505506,323.1533833419391,3465893.3,-9999,617859.9,51.53,-1,-0.04356099848575357,0.9996557493917588,0,0.5997934496350552,1,2,0.42857142857142855,S1 O6,de-protonated,0,-9999,C14 H28 O6 S1,14,28,6,-9999,-9999,1,-9999,N/A,-9999,-9999
369,323.168652,323.1686622541343,323.16863948322913,4118695.3,-9999,642618,61.59,-1,0.07046137025505775,0.4995497741799117,0.8370420509349343,0.6345466848819208,5,1.5555555555555556,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H28 O3 S1,18,28,3,-9999,-9999,1,-9999,N/A,-9999,-9999
370,324.072461,324.0724706087236,324.0724899921191,1160223.4,-9999,652440.4,15.98,-1,-0.05981191262027117,0.9993510843320496,0,0.5996106505992298,8,1.0714285714285714,0.5714285714285714,N1 O8,de-protonated,0,-9999,C14 H15 O8 N1,14,15,8,1,-9999,-9999,-9999,N/A,-9999,-9999
371,324.108929,324.1089385826818,324.1088755014691,1023524.3,-9999,612299.2,13.88,-1,0.1946296984863095,0.9931501610367012,0,0.5958900966220207,7,1.2666666666666666,0.4666666666666667,N1 O7,de-protonated,0,-9999,C15 H19 O7 N1,15,19,7,1,-9999,-9999,-9999,N/A,-9999,-9999
372,325.038714,325.03872291872165,325.0387475102891,999072.9,-9999,683353.9,13.5,-1,-0.07565734133293005,0.99896192085508,0,0.599377152513048,8,1,0.5,S1 O7,de-protonated,0,-9999,C14 H14 O7 S1,14,14,7,-9999,-9999,1,-9999,N/A,-9999,-9999
373,325.056497,325.0565059060228,325.0565055750291,984995.3,-9999,692274.3,13.28,-1,0.00101826498376306,0.9999998118624838,0,0.5999998871174902,8,1,0.6428571428571429,O9,de-protonated,0,-9999,C14 H14 O9,14,14,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
373,325.056497,325.0565059060228,325.056343383699,984995.3,-9999,692274.3,13.28,-1,0.4999820094900193,0.9556544289408752,0,0.5733926573645252,3,2.111111111111111,0.3333333333333333,N4 S2 P1 O3,de-protonated,0,-9999,C9 H19 O3 N4 P1 S2,9,19,3,4,1,2,-9999,N/A,-9999,-9999
374,325.059848,325.05985690362985,325.05987687834914,943267.8,-9999,621125.6,12.64,-1,-0.06144935353306993,0.9993150802428562,0,0.5995890481457137,3,1.6363636363636365,0.8181818181818182,S1 O9,de-protonated,0,-9999,C11 H18 O9 S1,11,18,9,-9999,-9999,1,-9999,N/A,-9999,-9999
375,325.075112,325.0751208927298,325.0751330196391,1554853.8,-9999,633700.8,22.07,-1,-0.03730494305414423,0.999747517222394,0,0.5998485103334363,7,1.2,0.4,S1 O6,de-protonated,0,-9999,C15 H18 O6 S1,15,18,6,-9999,-9999,1,-9999,N/A,-9999,-9999
376,325.092877,325.0928858800438,325.0928910843791,4556200,-9999,629178.3,68.33,-1,-0.01600876380905373,0.999953499317746,0,0.5999720995906476,7,1.2,0.5333333333333333,O8,de-protonated,0,-9999,C15 H18 O8,15,18,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
376,325.092877,325.0928858800438,325.09272889304907,4556200,-9999,629178.3,68.33,-1,0.4828991262690436,0.958570369096206,0,0.5751422214577236,2,2.3,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H23 O2 N4 P1 S2,10,23,2,4,1,2,-9999,N/A,-9999,-9999
377,325.105597,325.10560587096046,325.1057782439491,2179242,-9999,372219.3,31.69,-1,-0.5302058596449601,0.9502705572642944,0,0.5701623343585767,2,1.9166666666666667,0.6666666666666666,P1 O8,de-protonated,0,-9999,C12 H23 O8 P1,12,23,8,-9999,1,-9999,-9999,N/A,-9999,-9999
378,325.110852,325.11086086720786,325.1111384064691,22122922,-9999,447822.5,339.09,-1,-0.853675031189872,0.4380685310202981,0.8370420509349343,0.5976579389861526,11,1.0555555555555556,0.1111111111111111,N2 P1 O2,de-protonated,0,-9999,C18 H19 O2 N2 P1,18,19,2,2,1,-9999,-9999,N/A,-9999,-9999
379,325.111519,325.11152786673154,325.11151852898905,59695532,-9999,622752.6,918.22,-1,0.02872165995683445,0.7473797729947101,0.980319440742458,0.8405556400938092,6,1.375,0.3125,S1 O5,de-protonated,0,-9999,C16 H22 O5 S1,16,22,5,-9999,-9999,1,-9999,N/A,-9999,-9999
381,325.129287,325.1292958540434,325.12927659372906,2771373,-9999,588258.2,40.82,-1,0.05923894191763704,0.9993634534729592,0,0.5996180720837755,6,1.375,0.4375,O7,de-protonated,0,-9999,C16 H22 O7,16,22,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
381,325.129287,325.1292958540434,325.12911440239907,2771373,-9999,588258.2,40.82,-1,0.5580910361004621,0.9450522851844052,0,0.5670313711106431,1,2.4545454545454546,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H27 O1 N4 P1 S2,11,27,1,4,1,2,-9999,N/A,-9999,-9999
383,325.132666,325.13267485163044,325.1326478970491,4581805.5,-9999,587651,68.72,-1,0.082903336630087407,0.9987536871456316,0,0.599252212287379,1,2,0.5384615384615384,S1 O7,de-protonated,0,-9999,C13 H26 O7 S1,13,26,7,-9999,-9999,1,-9999,N/A,-9999,-9999
384,325.147187,325.14719584126095,325.1468724671391,1123119.5,-9999,562458.4,15.41,-1,0.9945478467092514,0.8357084189079242,0,0.5014250513447546,1,2.4545454545454546,0.2727272727272727,N4 S1 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1 S1,11,27,3,4,1,1,-9999,N/A,-9999,-9999
385,325.147907,325.1479158407468,325.14790403833905,2878895.5,-9999,606663.5,42.47,-1,0.03629858168706202,0.9997609541398688,0,0.5998565724839213,5,1.5294117647058822,0.2352941176470588,S1 O4,de-protonated,0,-9999,C17 H26 O4 S1,17,26,4,-9999,-9999,1,-9999,N/A,-9999,-9999
386,325.165662,325.16567082806796,325.1656621030791,1640114,-9999,693744.4,23.38,-1,0.02683244223500464,0.9998693691157168,0,0.5999216214694301,5,1.5294117647058822,0.35294117647058826,O6,de-protonated,0,-9999,C17 H26 O6,17,26,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
388,325.184276,325.1842848147757,325.18428954768905,27365812,-9999,634828.8,419.91,-1,-0.01455455718986329,0.9994058343421348,0.989619645942257,0.9954913589821835,4,1.6666666666666667,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H30 O3 S1,18,30,3,-9999,-9999,1,-9999,N/A,-9999,-9999
389,326.088152,326.0881601693172,326.0881400565791,1502255.1,-9999,679373.2,21.25,-1,0.06167883955263123,0.9993099567174332,0,0.5995859740304598,7,1.2142857142857142,0.5714285714285714,N1 O8,de-protonated,0,-9999,C14 H17 O8 N1,14,17,8,1,-9999,-9999,-9999,N/A,-9999,-9999
391,326.114858,326.1148661502464,326.1148733640591,11186739,-9999,635819.5,170.53,-1,-0.02212046515832906,0.7473949955758633,0.980319440742458,0.8405647736425012,6,1.4666666666666666,0.3333333333333333,13C1 S1 O5,de-protonated,1,379,C15 H22 O5 S1 13C1,15,22,5,-9999,-9999,1,1,N/A,-9999,-9999
391,326.114858,326.1148661502464,326.1146295871591,11186739,-9999,635819.5,170.53,-1,0.7253985742835545,0.4544687883323054,0.8446892076502734,0.6105569560594926,11,1,0.2352941176470588,N3 O4,de-protonated,0,-9999,C17 H17 O4 N3,17,17,4,3,-9999,-9999,-9999,N/A,-9999,-9999
392,326.124507,326.12451514335606,326.1245255659291,942900.1,-9999,694231.6,12.63,-1,-0.03195887528845773,0.999814690979774,0,0.5998888145878644,6,1.4,0.4666666666666667,N1 O7,de-protonated,0,-9999,C15 H21 O7 N1,15,21,7,1,-9999,-9999,-9999,N/A,-9999,-9999
393,326.18765,326.1876580982656,326.1876443827591,4958780.5,-9999,626207.7,74.53,-1,0.04204790320491918,0.9993117283075348,0.989619645942257,0.9954348953614236,4,1.7647058823529411,0.17647058823529413,13C1 S1 O3,de-protonated,1,388,C17 H30 O3 S1 13C1,17,30,3,-9999,-9999,1,1,N/A,-9999,-9999
393,326.18765,326.1876580982656,326.1874006058591,4958780.5,-9999,626207.7,74.53,-1,0.7894002221175169,0.44654396338503854,0.8295321147073605,0.5997392239139674,9,1.3157894736842106,0.10526315789473684,N3 O2,de-protonated,0,-9999,C19 H25 O2 N3,19,25,2,3,-9999,-9999,-9999,N/A,-9999,-9999
394,327.053565,327.0535724799151,327.05336600354906,2959027.3,-9999,537806.3,43.7,-1,0.6313231646397358,0.9302333500810024,0,0.5581400100486014,3,2.125,0.75,N4 S1 P1 O6,de-protonated,0,-9999,C8 H17 O6 N4 P1 S1,8,17,6,4,1,1,-9999,N/A,-9999,-9999
