Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
445,410.15373,410.1537402007277,410.1537607968591,1268965.1,-9999,413838.8,15.02,-1,-0.05021563459068416,0.9995425618426008,0.9771011626759584,0.9905660021759438,8,1.368421052631579,0.47368421052631576,13C1 O9,de-protonated,1,439,C19 H26 O9 13C1,19,26,9,-9999,-9999,-9999,1,-9999,-9999,-9999
445,410.15373,410.1537402007277,410.15359860552906,1268965.1,-9999,413838.8,15.02,-1,0.3452248112694384,0.9786070604178776,0.9388463948870764,0.962702794205557,3,2.2142857142857144,0.21428571428571427,13C1 N4 S2 P1 O3,de-protonated,1,439,C14 H31 O3 N4 P1 S2 13C1,14,31,3,4,1,2,1,-9999,-9999,-9999
446,410.314454,410.3144641146458,410.3145589755491,2248976.8,-9999,371094.6,28.02,-1,-0.23119068351511815,0.990348601791988,0.9889902270712168,0.9898052519036796,8,1.5555555555555556,0.07407407407407407,13C1 O2,de-protonated,1,441,C27 H42 O2 13C1,27,42,2,-9999,-9999,-9999,1,-9999,-9999,-9999
447,411.008301,411.00831074302914,411.0081160866291,4236749.5,-9999,360215,54.4,-1,0.4736071926748339,0.48005874099389734,0.8077896627745539,0.6111511097061599,20,0.3636363636363637,0.2272727272727273,N2 S1 O5,de-protonated,0,-9999,C22 H8 O5 N2 S1,22,8,5,2,-9999,1,-9999,-9999,-9999,-9999
448,411.093273,411.0932826975191,411.093285007549,2967524.5,-9999,399631.2,37.55,-1,-0.00561923547336437,0.9999942706276582,0,0.5999965623765949,9,1.1111111111111112,0.6111111111111112,O11,de-protonated,0,-9999,C18 H20 O11,18,20,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
448,411.093273,411.0932826975191,411.0931228162191,2967524.5,-9999,399631.2,37.55,-1,0.3889174767170712,0.972927853236064,0,0.5837567119416384,4,1.9230769230769231,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,-9999,C13 H25 O5 N4 P1 S2,13,25,5,4,1,2,-9999,-9999,-9999,-9999
449,411.12963,411.1296396780467,411.12967051689907,5197294.5,-9999,366964.9,67.14,-1,-0.07501003835306141,0.9979225178839426,0.98531776676355,0.9928806174357856,8,1.263157894736842,0.5263157894736842,O10,de-protonated,0,-9999,C19 H24 O10,19,24,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
449,411.12963,411.1296396780467,411.129508325569,5197294.5,-9999,366964.9,67.14,-1,0.3194917295760586,0.9846353513021034,0.946357211819432,0.9693240955090348,3,2.0714285714285716,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,-9999,C14 H29 O4 N4 P1 S2,14,29,4,4,1,2,-9999,-9999,-9999,-9999
450,411.165992,411.1660016585716,411.1660560262491,2979832.5,-9999,457005.9,37.72,-1,-0.13222802986346793,0.996832532508242,0,0.5980995195049452,7,1.4,0.45,O9,de-protonated,0,-9999,C20 H28 O9,20,28,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
450,411.165992,411.1660016585716,411.16589383491913,2979832.5,-9999,457005.9,37.72,-1,0.26223880451428855,0.987599449135926,0,0.5925596694815557,2,2.2,0.2,N4 S2 P1 O3,de-protonated,0,-9999,C15 H33 O3 N4 P1 S2,15,33,3,4,1,2,-9999,-9999,-9999,-9999
451,411.166749,411.16675865816615,411.16692540611905,1298296.6,-9999,386269.8,15.4,-1,-0.4055480696521933,0.9705981704743546,0,0.5823589022846127,6,1.5238095238095235,0.1904761904761905,S2 O4,de-protonated,0,-9999,C21 H32 O4 S2,21,32,4,-9999,-9999,2,-9999,-9999,-9999,-9999
451,411.166749,411.16675865816615,411.16654528359913,1298296.6,-9999,386269.8,15.4,-1,0.5189492420001888,0.9523090732456864,0,0.5713854439474118,11,1.2608695652173914,0.04347826086956521,N2 S1 P1 O1,de-protonated,0,-9999,C23 H29 O1 N2 P1 S1,23,29,1,2,1,1,-9999,-9999,-9999,-9999
452,411.326746,411.3267555724736,411.3268542049391,1486372.3,-9999,465173.5,17.9,-1,-0.23979097033482813,0.989620990786669,0,0.5937725944720014,7,1.5714285714285714,0.07142857142857142,O2,de-protonated,0,-9999,C28 H44 O2,28,44,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
454,412.132962,412.13297114067336,412.1330253519691,1180928.8,-9999,378354.9,13.84,-1,-0.1315383441374169,0.996865436899908,0.98531776676355,0.9922463688453648,8,1.3333333333333333,0.5555555555555556,13C1 O10,de-protonated,1,449,C18 H24 O10 13C1,18,24,10,-9999,-9999,-9999,1,-9999,-9999,-9999
454,412.132962,412.13297114067336,412.1328631606391,1180928.8,-9999,378354.9,13.84,-1,0.26200297021732843,0.9876216044610616,0.946357211819432,0.97111584740441,3,2.230769230769231,0.3076923076923077,13C1 N4 S2 P1 O4,de-protonated,1,449,C13 H29 O4 N4 P1 S2 13C1,13,29,4,4,1,2,1,-9999,-9999,-9999
455,412.212914,412.212923097852,412.2129466490891,2785046.8,-9999,314790.6,35.13,-1,-0.05713366674179031,0.9994078804316534,0,0.5996447282589921,10,1.2916666666666667,0.20833333333333337,N1 O5,de-protonated,0,-9999,C24 H31 O5 N1,24,31,5,1,-9999,-9999,-9999,-9999,-9999,-9999
456,413.100805,413.1008136223075,413.1005599217891,1236234.6,-9999,422911.4,14.57,-1,0.6141374354230691,0.9338531728810604,0,0.5603119037286363,21,0.6206896551724138,0.03448275862068965,S1 O1,de-protonated,0,-9999,C29 H18 O1 S1,29,18,1,-9999,-9999,1,-9999,-9999,-9999,-9999
456,413.100805,413.1008136223075,413.1006928635191,1236234.6,-9999,422911.4,14.57,-1,0.29232289013607166,0.9846143128050776,0,0.5907685876830465,8,1.2777777777777777,0.5,P1 O9,de-protonated,0,-9999,C18 H23 O9 P1,18,23,9,-9999,1,-9999,-9999,-9999,-9999,-9999
457,413.10887,413.10887861798807,413.10893507200905,2233612.8,-9999,314121,27.81,-1,-0.13665649949725775,0.9966171806608144,0,0.5979703083964886,8,1.2222222222222223,0.6111111111111112,O11,de-protonated,0,-9999,C18 H22 O11,18,22,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457,413.10887,413.10887861798807,413.10877288067906,2233612.8,-9999,314121,27.81,-1,0.25595512841834855,0.98818312143762,0,0.592909872862572,3,2.076923076923077,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,-9999,C13 H27 O5 N4 P1 S2,13,27,5,4,1,2,-9999,-9999,-9999,-9999
458,413.137317,413.1373256027521,413.1370783728691,1384212.6,-9999,283643.2,16.53,-1,0.5984209502655646,0.937087929439139,0,0.5622527576634834,7,1.4210526315789471,0.42105263157894735,P1 O8,de-protonated,0,-9999,C19 H27 O8 P1,19,27,8,-9999,1,-9999,-9999,-9999,-9999,-9999
459,413.1453,413.14530859847656,413.14532058135904,2177303,-9999,357931.2,27.06,-1,-0.02900403777234103,0.999847370807262,0,0.5999084224843572,7,1.368421052631579,0.5263157894736842,O10,de-protonated,0,-9999,C19 H26 O10,19,26,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
459,413.1453,413.14530859847656,413.14515839002905,2177303,-9999,357931.2,27.06,-1,0.3635730552746538,0.9763004897566584,0,0.585780293853995,2,2.2142857142857144,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,-9999,C14 H31 O4 N4 P1 S2,14,31,4,4,1,2,-9999,-9999,-9999,-9999
460,413.181602,413.1816105790336,413.18170609070904,1061664.9,-9999,519357,12.25,-1,-0.23116143344689777,0.9903510319929456,0,0.5942106191957675,6,1.5,0.45,O9,de-protonated,0,-9999,C20 H30 O9,20,30,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
460,413.181602,413.1816105790336,413.1815438993792,1061664.9,-9999,519357,12.25,-1,0.1613810089251945,0.9952855294211064,0,0.5971713176526638,1,2.3333333333333335,0.2,N4 S2 P1 O3,de-protonated,0,-9999,C15 H35 O3 N4 P1 S2,15,35,3,4,1,2,-9999,-9999,-9999,-9999
461,415.116481,415.1164885427342,415.1162099862491,1474616.6,-9999,409552.3,17.28,-1,0.671032540798624,0.9215450992098552,0,0.552927059525913,20,0.6896551724137931,0.03448275862068965,S1 O1,de-protonated,0,-9999,C29 H20 O1 S1,29,20,1,-9999,-9999,1,-9999,-9999,-9999,-9999
461,415.116481,415.1164885427342,415.11634292797913,1474616.6,-9999,409552.3,17.28,-1,0.35078058850374894,0.9779206762513908,0,0.5867524057508344,7,1.3888888888888888,0.5,P1 O9,de-protonated,0,-9999,C18 H25 O9 P1,18,25,9,-9999,1,-9999,-9999,-9999,-9999,-9999
462,415.124541,415.1245485384174,415.1245851364691,1162298.9,-9999,512781.2,13.24,-1,-0.08816160976580532,0.9985906896432158,0,0.5991544137859295,7,1.3333333333333333,0.6111111111111112,O11,de-protonated,0,-9999,C18 H24 O11,18,24,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
462,415.124541,415.1245485384174,415.12442294513903,1162298.9,-9999,512781.2,13.24,-1,0.3025436987740163,0.983528674221064,0,0.5901172045326384,2,2.230769230769231,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,-9999,C13 H29 O5 N4 P1 S2,13,29,5,4,1,2,-9999,-9999,-9999,-9999
463,415.139927,415.1399345301768,415.1398412777591,1594687.1,-9999,386360,18.83,-1,0.2246289284055009,0.9908862185519683,0,0.5945317311311811,11,1.0909090909090908,0.3636363636363637,O8,de-protonated,0,-9999,C22 H24 O8,22,24,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
463,415.139927,415.1399345301768,415.13967908642906,1594687.1,-9999,386360,18.83,-1,0.6153200009573547,0.933606844837256,0,0.5601641069023535,6,1.7058823529411764,0.1176470588235294,N4 S2 P1 O2,de-protonated,0,-9999,C17 H29 O2 N4 P1 S2,17,29,2,4,1,2,-9999,-9999,-9999,-9999
464,415.152788,415.15279552328855,415.15272843732913,1215554.8,-9999,426847.9,13.92,-1,0.16159344458049948,0.9952731387623204,0,0.5971638832573922,6,1.5263157894736843,0.42105263157894735,P1 O8,de-protonated,0,-9999,C19 H29 O8 P1,19,29,8,-9999,1,-9999,-9999,-9999,-9999,-9999
465,415.212734,415.2127414911822,415.2126122964591,1148371.4,-9999,364191.7,13.06,-1,0.31115317620214605,0.9825862132061384,0,0.589551727923683,9,1.3333333333333333,0.25,O6,de-protonated,0,-9999,C24 H32 O6,24,32,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
466,416.207877,416.2078839581948,416.2078612686591,1077865.3,-9999,426089.2,12.14,-1,0.0545149139443624,0.9994609023978812,0,0.5996765414387287,9,1.3478260869565215,0.2608695652173913,N1 O6,de-protonated,0,-9999,C23 H31 O6 N1,23,31,6,1,-9999,-9999,-9999,-9999,-9999,-9999
470,417.119073,417.1190794701685,417.11910583286914,2477672.8,-9999,408065.6,30.24,-1,-0.06320185351077544,0.9992754704864388,0,0.5995652822918632,11,1.0476190476190477,0.42857142857142855,O9,de-protonated,0,-9999,C21 H22 O9,21,22,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
470,417.119073,417.1190794701685,417.11894364153915,2477672.8,-9999,408065.6,30.24,-1,0.325635244906868,0.9809434046760224,0,0.5885660428056134,6,1.6875,0.1875,N4 S2 P1 O3,de-protonated,0,-9999,C16 H27 O3 N4 P1 S2,16,27,3,4,1,2,-9999,-9999,-9999,-9999
471,417.132113,417.1321194631845,417.1318600507091,1068652.4,-9999,394867.5,12.02,-1,0.6218956166147951,0.9322297014421178,0,0.5593378208652706,19,0.7586206896551724,0.03448275862068965,S1 O1,de-protonated,0,-9999,C29 H22 O1 S1,29,22,1,-9999,-9999,1,-9999,-9999,-9999,-9999
471,417.132113,417.1321194631845,417.13199299243905,1068652.4,-9999,394867.5,12.02,-1,0.30319119010352236,0.983458683261626,0,0.5900752099569755,6,1.5,0.5,P1 O9,de-protonated,0,-9999,C18 H27 O9 P1,18,27,9,-9999,1,-9999,-9999,-9999,-9999,-9999
472,417.155412,417.1554184507057,417.155491342219,2259059,-9999,396240.6,27.41,-1,-0.17473463687032725,0.994475291277783,0,0.5966851747666698,10,1.181818181818182,0.3636363636363637,O8,de-protonated,0,-9999,C22 H26 O8,22,26,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
472,417.155412,417.1554184507057,417.1553291508891,2259059,-9999,396240.6,27.41,-1,0.21406850253640575,0.9917195287394638,0,0.5950317172436782,5,1.8235294117647056,0.1176470588235294,N4 S2 P1 O2,de-protonated,0,-9999,C17 H31 O2 N4 P1 S2,17,31,2,4,1,2,-9999,-9999,-9999,-9999
473,417.210485,417.21049142120927,417.21050429617907,5812354.5,-9999,340535.6,73.37,-1,-0.03085964918253642,0.9995425045245356,0.9881307885403616,0.994977818130866,8,1.4166666666666667,0.16666666666666666,S1 O4,de-protonated,0,-9999,C24 H34 O4 S1,24,34,4,-9999,-9999,1,-9999,-9999,-9999,-9999
473,417.210485,417.21049142120927,417.2101241736591,5812354.5,-9999,340535.6,73.37,-1,0.8802460172806604,0.8555193180776026,0.998465010866609,0.9126975951932051,13,1.1923076923076923,0.03846153846153846,N2 P1 O1,de-protonated,0,-9999,C26 H31 O1 N2 P1,26,31,1,2,1,-9999,-9999,-9999,-9999,-9999
474,417.228389,417.22839541162006,417.2282623609191,1432583.5,-9999,361169.6,16.72,-1,0.3188918704314325,0.9817173094223128,0,0.5890303856533877,8,1.4166666666666667,0.25,O6,de-protonated,0,-9999,C24 H34 O6,24,34,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
475,418.21388,418.2138858838022,418.2138591312491,1619869.5,-9999,385975.6,19.14,-1,0.063968595386721,0.9992577909611124,0.9881307885403616,0.994806989992812,8,1.4782608695652173,0.17391304347826086,13C1 S1 O4,de-protonated,1,473,C23 H34 O4 S1 13C1,23,34,4,-9999,-9999,1,1,-9999,-9999,-9999
475,418.21388,418.2138858838022,418.2134790087291,1619869.5,-9999,385975.6,19.14,-1,0.9728884733107228,0.8421952901215742,0.998465010866609,0.904703178419588,13,1.24,0.04,13C1 N2 P1 O1,de-protonated,1,473,C25 H31 O1 N2 P1 13C1,25,31,1,2,1,-9999,1,-9999,-9999,-9999
475,418.21388,418.2138858838022,418.2136153543491,1619869.5,-9999,385975.6,19.14,-1,0.6468690716901274,0.926885428432626,0,0.5561312570595757,13,1.16,0.12,N3 O3,de-protonated,0,-9999,C25 H29 O3 N3,25,29,3,3,-9999,-9999,-9999,-9999,-9999,-9999
476,418.251292,418.2512978637647,418.25165463397906,3488680,-9999,342227.2,43.31,-1,-0.8530037129559744,0.4381596106489421,0.7939170211058493,0.5804625748317049,7,1.5833333333333333,0.125,N1 P1 O3,de-protonated,0,-9999,C24 H38 O3 N1 P1,24,38,3,1,1,-9999,-9999,-9999,-9999,-9999
477,419.098296,419.09830141011895,419.09837038797906,2306712,-9999,359479.5,28.02,-1,-0.1645863238411003,0.9950968584282758,0,0.5970581150569655,11,1,0.5,O10,de-protonated,0,-9999,C20 H20 O10,20,20,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
477,419.098296,419.09830141011895,419.09820819664907,2306712,-9999,359479.5,28.02,-1,0.2224143841667545,0.9910642310878226,0,0.5946385386526936,6,1.6666666666666667,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,-9999,C15 H25 O4 N4 P1 S2,15,25,4,4,1,2,-9999,-9999,-9999,-9999
478,419.134667,419.134672390639,419.13475589732906,3871394.5,-9999,437502.6,48.26,-1,-0.19923589933129943,0.496411640580228,0.8149093904448103,0.6238107405260609,10,1.1428571428571428,0.42857142857142855,O9,de-protonated,0,-9999,C21 H24 O9,21,24,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
478,419.134667,419.134672390639,419.13459370599907,3871394.5,-9999,437502.6,48.26,-1,0.18773119933494545,0.9936256065643988,0,0.5961753639386392,5,1.8125,0.1875,N4 S2 P1 O3,de-protonated,0,-9999,C16 H29 O3 N4 P1 S2,16,29,3,4,1,2,-9999,-9999,-9999,-9999
479,419.135457,419.13546239021593,419.1356252771991,2063010.6,-9999,384283.1,24.87,-1,-0.3886259562266944,0.9729678695553452,0,0.583780721733207,9,1.2727272727272727,0.18181818181818185,S2 O4,de-protonated,0,-9999,C22 H28 O4 S2,22,28,4,-9999,-9999,2,-9999,-9999,-9999,-9999
479,419.135457,419.13546239021593,419.1352451546791,2063010.6,-9999,384283.1,24.87,-1,0.518294606144821,0.952426411375234,0,0.5714558468251403,14,1.0416666666666667,0.04166666666666666,N2 S1 P1 O1,de-protonated,0,-9999,C24 H25 O1 N2 P1 S1,24,25,1,2,1,1,-9999,-9999,-9999,-9999
480,419.171177,419.17118237108474,419.17114140667906,2899116.8,-9999,348810,35.68,-1,0.097727161147096,0.998268557214254,0,0.5989611343285524,9,1.2727272727272727,0.3636363636363637,O8,de-protonated,0,-9999,C22 H28 O8,22,28,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
480,419.171177,419.17118237108474,419.1709792153491,2899116.8,-9999,348810,35.68,-1,0.4846607844830052,0.9582739472625336,0,0.5749643683575201,4,1.9411764705882353,0.1176470588235294,N4 S2 P1 O2,de-protonated,0,-9999,C17 H33 O2 N4 P1 S2,17,33,2,4,1,2,-9999,-9999,-9999,-9999
482,421.077492,421.0774963500839,421.0776349430891,1345997,-9999,312016.3,15.59,-1,-0.3291388421105139,0.9805351670319242,0,0.5883211002191545,11,0.9473684210526316,0.5789473684210527,O11,de-protonated,0,-9999,C19 H18 O11,19,18,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
482,421.077492,421.0774963500839,421.07747275175905,1345997,-9999,312016.3,15.59,-1,0.05604271510947056,0.9994302708787086,0,0.5996581625272251,6,1.6428571428571428,0.35714285714285715,N4 S2 P1 O5,de-protonated,0,-9999,C14 H23 O5 N4 P1 S2,14,23,5,4,1,2,-9999,-9999,-9999,-9999
483,421.113987,421.1139913305376,421.1140204524391,4530391.5,-9999,331274.4,56.77,-1,-0.06915443342373677,0.4995663139307368,0.8221557383861046,0.6286020837128838,10,1.1,0.5,O10,de-protonated,0,-9999,C20 H22 O10,20,22,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
483,421.113987,421.1139913305376,421.1138582611091,4530391.5,-9999,331274.4,56.77,-1,0.31599394294383937,0.9820450995791068,0,0.589227059747464,5,1.8,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,-9999,C15 H27 O4 N4 P1 S2,15,27,4,4,1,2,-9999,-9999,-9999,-9999
484,421.150327,421.1503313110743,421.1504059617891,4706530,-9999,332878.6,59.05,-1,-0.17725428667996274,0.9959849673602916,0.9702696337359472,0.985698833910554,9,1.238095238095238,0.42857142857142855,O9,de-protonated,0,-9999,C21 H26 O9,21,26,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
484,421.150327,421.1503313110743,421.1502437704591,4706530,-9999,332878.6,59.05,-1,0.2078607729487157,0.9895038296194298,0.9327016437412916,0.9667829552681744,4,1.9375,0.1875,N4 S2 P1 O3,de-protonated,0,-9999,C16 H31 O3 N4 P1 S2,16,31,3,4,1,2,-9999,-9999,-9999,-9999
485,421.155177,421.15518130847664,421.1551146756291,8500451,-9999,329784.7,108.11,-1,0.15821450397073267,0.9863715071287832,0.99420802306011,0.989506113501314,9,1.368421052631579,0.2631578947368421,N4 S1 O5,de-protonated,0,-9999,C19 H26 O5 N4 S1,19,26,5,4,-9999,1,-9999,-9999,-9999,-9999
486,421.186812,421.1868162915333,421.1867914711391,2587372.5,-9999,401906.7,31.64,-1,0.05892965955527679,0.9993700807630528,0,0.5996220484578316,8,1.3636363636363635,0.3636363636363637,O8,de-protonated,0,-9999,C22 H30 O8,22,30,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
486,421.186812,421.1868162915333,421.1866292798091,2587372.5,-9999,401906.7,31.64,-1,0.44401154064388154,0.9648603262544267,0,0.5789161957526561,3,2.0588235294117645,0.1176470588235294,N4 S2 P1 O2,de-protonated,0,-9999,C17 H35 O2 N4 P1 S2,17,35,2,4,1,2,-9999,-9999,-9999,-9999
487,421.226496,421.226500270279,421.2265482838091,3682551.8,-9999,358612.8,45.81,-1,-0.11398505219115349,0.4988226439608579,0.8221557383861046,0.6281558817309566,2,1.9,0.35,S1 O7,de-protonated,0,-9999,C20 H38 O7 S1,20,38,7,-9999,-9999,1,-9999,-9999,-9999,-9999
487,421.226496,421.226500270279,421.2261681612891,3682551.8,-9999,358612.8,45.81,-1,0.7884338985562043,0.4466675188727661,0.8077896627745538,0.5911163764334812,7,1.5909090909090908,0.18181818181818185,N2 P1 O4,de-protonated,0,-9999,C22 H35 O4 N2 P1,22,35,4,2,1,-9999,-9999,-9999,-9999,-9999
488,422.153709,422.15371277367416,422.1537607968591,1287682.6,-9999,533343.8,14.83,-1,-0.11375756751396496,0.9976546663159752,0.9702696337359472,0.986700653283964,9,1.3,0.45,13C1 O9,de-protonated,1,484,C20 H26 O9 13C1,20,26,9,-9999,-9999,-9999,1,-9999,-9999,-9999
488,422.153709,422.15371277367416,422.15359860552906,1287682.6,-9999,533343.8,14.83,-1,0.2704421932686244,0.9868166992701448,0.9327016437412916,0.9651706770586036,4,2.066666666666667,0.2,13C1 N4 S2 P1 O3,de-protonated,1,484,C15 H31 O3 N4 P1 S2 13C1,15,31,3,4,1,2,1,-9999,-9999,-9999
489,422.158616,422.15861977104606,422.1584091518291,1675780.1,-9999,339269,19.85,-1,0.49891039092814227,0.9558400622123958,0,0.5735040373274375,17,0.8928571428571429,0.03571428571428571,N1 S1 O1,de-protonated,0,-9999,C28 H25 O1 N1 S1,28,25,1,1,-9999,1,-9999,-9999,-9999,-9999
489,422.158616,422.15861977104606,422.1585420935591,1675780.1,-9999,339269,19.85,-1,0.18400074666546223,0.993875654148312,0,0.5963253924889872,4,1.7647058823529411,0.5294117647058824,N1 P1 O9,de-protonated,0,-9999,C17 H30 O9 N1 P1,17,30,9,1,1,-9999,-9999,-9999,-9999,-9999
489,422.158616,422.15861977104606,422.1584695106991,1675780.1,-9999,339269,19.85,-1,0.3559335125684299,0.9772747075448214,0.99420802306011,0.9840480337509367,9,1.4444444444444444,0.2777777777777778,13C1 N4 S1 O5,de-protonated,1,485,C18 H26 O5 N4 S1 13C1,18,26,5,4,-9999,1,1,-9999,-9999,-9999
490,422.936378,422.9363813544855,422.9363473895291,5555941,-9999,388005.6,70.03,-1,0.08030748979324732,0.998830468708011,0,0.5992982812248066,9,0.8181818181818182,0.9090909090909092,N2 S2 P1 O10,de-protonated,0,-9999,C11 H9 O10 N2 P1 S2,11,9,10,2,1,2,-9999,-9999,-9999,-9999
491,423.093223,423.09322627048107,423.093285007549,2941714.3,-9999,378569,36.22,-1,-0.1388277008491245,0.9965090234627216,0,0.597905414077633,10,1.0526315789473684,0.5789473684210527,O11,de-protonated,0,-9999,C19 H20 O11,19,20,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999
491,423.093223,423.09322627048107,423.0931228162191,2941714.3,-9999,378569,36.22,-1,0.24451889291057516,0.9892099109457088,0,0.5935259465674253,5,1.7857142857142858,0.35714285714285715,N4 S2 P1 O5,de-protonated,0,-9999,C14 H25 O5 N4 P1 S2,14,25,5,4,1,2,-9999,-9999,-9999,-9999
492,423.129696,423.12969925094654,423.12967051689907,6592285,-9999,336130.4,83.43,-1,0.06790837295930462,0.9994117884421108,0.974532180124437,0.9894599451150414,9,1.2,0.5,O10,de-protonated,0,-9999,C20 H24 O10,20,24,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
492,423.129696,423.12969925094654,423.129508325569,6592285,-9999,336130.4,83.43,-1,0.4512220815782718,0.9656917744040872,0.9872130520866812,0.9743002854771248,4,1.9333333333333331,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,-9999,C15 H29 O4 N4 P1 S2,15,29,4,4,1,2,-9999,-9999,-9999,-9999
493,423.152248,423.152251238868,423.1519405909891,3439395.5,-9999,425037,42.66,-1,0.7341284513886341,0.45341930334626146,0.7675537279851021,0.5790730732017977,17,0.8928571428571429,0.07142857142857142,P1 O2,de-protonated,0,-9999,C28 H25 O2 P1,28,25,2,-9999,1,-9999,-9999,-9999,-9999,-9999
493,423.152248,423.152251238868,423.1521372954791,3439395.5,-9999,425037,42.66,-1,0.26927286617999263,0.9869297089726506,0,0.5921578253835904,9,1.3333333333333333,0.4444444444444444,N4 O8,de-protonated,0,-9999,C18 H24 O8 N4,18,24,8,4,-9999,-9999,-9999,-9999,-9999,-9999
494,423.166042,423.16604523148,423.1660560262491,3751719.5,-9999,340002.5,46.69,-1,-0.02550953444502617,0.49994096585760056,0.8149093904448103,0.6259283356924845,8,1.3333333333333333,0.42857142857142855,O9,de-protonated,0,-9999,C21 H28 O9,21,28,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
494,423.166042,423.16604523148,423.16589383491913,3751719.5,-9999,340002.5,46.69,-1,0.3577711793765095,0.9770421640822192,0,0.5862252984493315,3,2.0625,0.1875,N4 S2 P1 O3,de-protonated,0,-9999,C16 H33 O3 N4 P1 S2,16,33,3,4,1,2,-9999,-9999,-9999,-9999
495,423.202468,423.2024712119707,423.2024415355991,1321778,-9999,401561.8,15.27,-1,0.07012334681877809,0.9991081632428884,0,0.599464897945733,7,1.4545454545454546,0.3636363636363637,O8,de-protonated,0,-9999,C22 H32 O8,22,32,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
495,423.202468,423.2024712119707,423.2022793442691,1321778,-9999,401561.8,15.27,-1,0.4533711442383738,0.9633909854984248,0,0.5780345912990549,2,2.176470588235294,0.1176470588235294,N4 S2 P1 O2,de-protonated,0,-9999,C17 H37 O2 N4 P1 S2,17,37,2,4,1,2,-9999,-9999,-9999,-9999
496,423.935976,423.9359788191121,423.93561911372905,1408007.1,-9999,378044.4,15.95,-1,0.8484905886343924,0.8775410956819458,0,0.5265246574091674,13,0.5333333333333333,0.5333333333333333,N1 S2 P1 O8,de-protonated,0,-9999,C15 H8 O8 N1 P1 S2,15,8,8,1,1,2,-9999,-9999,-9999,-9999
497,424.133041,424.1330437135663,424.1330253519691,1185088.5,-9999,447196.4,13.15,-1,0.04329207135876366,0.999659986065316,0.974532180124437,0.9896088636889644,9,1.263157894736842,0.5263157894736842,13C1 O10,de-protonated,1,492,C19 H24 O10 13C1,19,24,10,-9999,-9999,-9999,1,-9999,-9999,-9999
497,424.133041,424.1330437135663,424.1328631606391,1185088.5,-9999,447196.4,13.15,-1,0.42569897990235,0.967652675635843,0.9872130520866812,0.9754768262161784,4,2.0714285714285716,0.2857142857142857,13C1 N4 S2 P1 O4,de-protonated,1,492,C14 H29 O4 N4 P1 S2 13C1,14,29,4,4,1,2,1,-9999,-9999,-9999
499,425.072416,425.0724182104476,425.0725495626591,1155155,-9999,405232.9,12.77,-1,-0.30901127732690187,0.9828230682653724,0,0.5896938409592234,10,1,0.6666666666666666,O12,de-protonated,0,-9999,C18 H18 O12,18,18,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999
499,425.072416,425.0724182104476,425.0720364984091,1155155,-9999,405232.9,12.77,-1,0.8979937651563636,0.8638821545987492,0,0.5183292927592494,28,0.3225806451612903,0.03225806451612903,N2 O1,de-protonated,0,-9999,C31 H10 O1 N2,31,10,1,2,-9999,-9999,-9999,-9999,-9999,-9999
