Sample_Name,Calibration_Points,Calibration_Threshold,Calibration_RMSE,Calibration_Order
SSS043_SED-1,18,0.600000000000016,0.323248015662721,1
SSS043_SED-2,213,0.600000000000016,0.198281621274992,1
SSS043_SED-3,99,0.600000000000016,0.0852891688027729,1
SSS044_SED-1,121,0.600000000000016,0.253551053846409,1
SSS044_SED-2,222,0.600000000000016,0.138480868332746,1
SSS044_SED-3,170,0.600000000000016,0.261303194648554,1
SSS045_SED-1,53,0.600000000000016,0.349928430267028,1
SSS045_SED-2,116,0.600000000000016,0.282772400239553,1
SSS045_SED-3,21,0.600000000000016,0.277810969258056,1
SSS046_SED-1,37,0.600000000000016,0.341460481110307,1
SSS046_SED-2,50,0.600000000000016,0.319420587812327,1
SSS046_SED-3,23,0.600000000000016,0.401182736102514,1
SSS047_SED-1,38,0.600000000000016,0.251463192377547,1
SSS047_SED-2,22,0.600000000000016,0.42019888617491,1
SSS047_SED-3,37,0.600000000000016,0.360116310722136,1
SSS048_SED-1,44,0.600000000000016,0.334826801716873,1
SSS048_SED-2,33,0.600000000000016,0.347118902634421,1
SSS048_SED-3,30,0.600000000000016,0.330403824548997,1
