Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S,36S
1779,421.131985,421.13198238852993,421.13226777452905,1450085.6,-9999,263174.8,14.65,-1,-0.6776635773569573,0.9200508823730504,0,0.5520305294238302,14,1,0.17391304347826086,N2 P1 O4,de-protonated,0,-9999,C23 H23 O4 N2 P1,23,23,4,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1779,421.131985,421.13198238852993,421.1319964483691,1450085.6,-9999,263174.8,14.65,-1,-0.0333858250238622,0.999797775328863,0,0.5998786651973178,0,2.3076923076923075,0.6923076923076923,N2 S2 O9,de-protonated,0,-9999,C13 H30 O9 N2 S2,13,30,9,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1779,421.131985,421.13198238852993,421.1316163258491,1450085.6,-9999,263174.8,14.65,-1,0.8692358080811194,0.8718853479600089,0,0.5231312087760054,5,1.8,0.4,N4 S1 P1 O6,de-protonated,0,-9999,C15 H27 O6 N4 P1 S1,15,27,6,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1780,421.135947,421.1359443868661,421.1362905265291,1789798.9,-9999,288348.9,18.47,-1,-0.8219183926797359,0.8846372263216952,0,0.530782335793017,18,0.8214285714285714,0.07142857142857142,P1 O2,de-protonated,0,-9999,C28 H23 O2 P1,28,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1780,421.135947,421.1359443868661,421.1360192003691,1789798.9,-9999,288348.9,18.47,-1,-0.177646887520005,0.9942901303822916,0,0.596574078229375,4,1.6666666666666667,0.3888888888888889,S2 O7,de-protonated,0,-9999,C18 H30 O7 S2,18,30,7,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1780,421.135947,421.1359443868661,421.1356390778491,1789798.9,-9999,288348.9,18.47,-1,0.7249659935282211,0.9090410567987256,0,0.5454246340792354,9,1.35,0.2,N2 S1 P1 O4,de-protonated,0,-9999,C20 H27 O4 N2 P1 S1,20,27,4,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1781,421.159435,421.1594323770019,421.1597888763091,3451502.8,-9999,264449.8,37.2,-1,-0.8464704290810877,0.4390432393418707,0.7428850341668535,0.5605799572718637,22,0.6875,0.03125,O1,de-protonated,0,-9999,C32 H22 O1,32,22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1781,421.159435,421.1594323770019,421.1591374276291,3451502.8,-9999,264449.8,37.2,-1,0.7003276115592766,0.4574259437795751,0.7939170211058494,0.5920223747100848,13,1.0833333333333333,0.125,N2 S1 O3,de-protonated,0,-9999,C24 H26 O3 N2 S1,24,26,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1781,421.159435,421.1594323770019,421.1592703693591,3451502.8,-9999,264449.8,37.2,-1,0.3846707272330754,0.9735079900087852,0,0.5841047940052712,0,2.3846153846153846,0.8461538461538461,N2 P1 O11,de-protonated,0,-9999,C13 H31 O11 N2 P1,13,31,11,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1782,421.161741,421.1617383760335,421.16163935107903,5026415.5,-9999,390270.7,54.94,-1,0.2351233949470155,0.4950095566410389,0.8221557383861046,0.6258680293390652,9,1.3,0.4,N2 O8,de-protonated,0,-9999,C20 H26 O8 N2,20,26,8,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1783,421.164223,421.16422037499115,421.1641625012291,18315888,-9999,332942.9,204.68,-1,0.13741378587887929,0.6649107579629403,0.9261309455844068,0.7693988330115269,3,1.8421052631578947,0.21052631578947367,S2 P1 O4,de-protonated,0,-9999,C19 H35 O4 P1 S2,19,35,4,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1783,421.164223,421.16422037499115,421.1646305318791,18315888,-9999,332942.9,204.68,-1,-0.9738635635660954,0.42095262859933014,0.8295321147073604,0.5843844230425422,9,1.4210526315789471,0.2631578947368421,N4 P1 O5,de-protonated,0,-9999,C19 H27 O5 N4 P1,19,27,5,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1785,421.172504,421.1725013715134,421.1726760358791,3121779.3,-9999,313677.6,33.48,-1,-0.41470963240727465,0.48463780260063094,0.7612342259156646,0.5952763719266444,17,0.9310344827586208,0.03448275862068965,P1 O1,de-protonated,0,-9999,C29 H27 O1 P1,29,27,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1785,421.172504,421.1725013715134,421.1724047097191,3121779.3,-9999,313677.6,33.48,-1,0.22950647581708056,0.9904880406044784,0,0.5942928243626869,3,1.7894736842105263,0.3157894736842105,S2 O6,de-protonated,0,-9999,C19 H34 O6 S2,19,34,6,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1785,421.172504,421.1725013715134,421.1728727403691,3121779.3,-9999,313677.6,33.48,-1,-0.8817492286502785,0.8684258851996544,0,0.5210555311197926,9,1.368421052631579,0.3684210526315789,N4 O7,de-protonated,0,-9999,C19 H26 O7 N4,19,26,7,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1786,421.195884,421.19588136169466,421.1955229369791,2589051,-9999,347959,27.48,-1,0.8509699083645704,0.8768704410991978,0,0.5261222646595186,12,1.2,0.08,N2 S1 O2,de-protonated,0,-9999,C25 H30 O2 N2 S1,25,30,2,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1787,421.206378,421.2063753572876,421.2067563262691,2281086.8,-9999,451295.5,24.01,-1,-0.904470253136136,0.862054245367918,0,0.5172325472207507,12,1.25,0.04166666666666666,N4 S1 O1,de-protonated,0,-9999,C24 H30 O1 N4 S1,24,30,1,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1788,421.208695,421.2086923563145,421.20879021906904,5564031.5,-9999,308835.4,61,-1,-0.23233787335471137,0.4951265256688211,0.8221557383861046,0.6259382107557345,2,1.9,0.25,S2 O5,de-protonated,0,-9999,C20 H38 O5 S2,20,38,5,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1788,421.208695,421.2086923563145,421.20841009654913,5564031.5,-9999,308835.4,61,-1,0.6701190161220436,0.46087499367910023,0.8077896627745539,0.5996408613172817,7,1.5909090909090908,0.09090909090909093,N2 S1 P1 O2,de-protonated,0,-9999,C22 H35 O2 N2 P1 S1,22,35,2,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1789,421.226596,421.2265933487967,421.2265482838091,1534085.5,-9999,276740.6,15.59,-1,0.10698515510604538,0.9979253254963892,0,0.5987551952978336,2,1.9,0.35,S1 O7,de-protonated,0,-9999,C20 H38 O7 S1,20,38,7,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1790,421.232056,421.23205334650373,421.2319084463291,1609351.3,-9999,282582.3,16.44,-1,0.3439914491918751,0.9787580134262172,0,0.5872548080557303,11,1.3076923076923077,0.03846153846153846,N2 S1 O1,de-protonated,0,-9999,C26 H34 O1 N2 S1,26,34,1,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1791,421.245083,421.2450803410329,421.2451757284191,2314635.8,-9999,313927.4,24.39,-1,-0.22644149221842425,0.9907392301539256,0,0.5944435380923554,1,2,0.1904761904761905,S2 O4,de-protonated,0,-9999,C21 H42 O4 S2,21,42,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1791,421.245083,421.2450803410329,421.2447956058991,2314635.8,-9999,313927.4,24.39,-1,0.6759374519501824,0.9204410226236832,0,0.5522646135742099,6,1.6956521739130437,0.04347826086956521,N2 S1 P1 O1,de-protonated,0,-9999,C23 H39 O1 N2 P1 S1,23,39,1,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1792,422.126388,422.1263849709167,422.1267582020291,1515189.5,-9999,331143.8,15.38,-1,-0.8841683336898639,0.8677529961946597,0.9112139816353012,0.8851373903709163,23,0.6,0.06666666666666667,13C1 O2,de-protonated,1,1778,C30 H18 O2 13C1,30,18,2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,N/A
1792,422.126388,422.1263849709167,422.1261067533491,1515189.5,-9999,331143.8,15.38,-1,0.6590863799856338,0.924205919088373,0.9631049002674285,0.9397655115599952,14,1,0.18181818181818185,13C1 N2 S1 O4,de-protonated,1,1778,C22 H22 O4 N2 S1 13C1,22,22,4,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999,N/A
1793,422.167563,422.1675599536247,422.1675173362991,3332035.5,-9999,305531.9,35.85,-1,0.1009488504250051,0.665435083163369,0.9261309455844068,0.7697134281317841,3,1.9444444444444444,0.2222222222222222,13C1 S2 P1 O4,de-protonated,1,1783,C18 H35 O4 P1 S2 13C1,18,35,4,-9999,1,2,1,-9999,-9999,-9999,-9999,-9999,N/A
1793,422.167563,422.1675599536247,422.16792500807907,3332035.5,-9999,305531.9,35.85,-1,-0.8647138561856046,0.4365633351990044,0.7675537279851021,0.5689594923134436,17,0.9285714285714286,0.03571428571428571,N1 P1 O1,de-protonated,0,-9999,C28 H26 O1 N1 P1,28,26,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1793,422.167563,422.1675599536247,422.1676536819191,3332035.5,-9999,305531.9,35.85,-1,-0.22201675945327187,0.9910960101039226,0,0.5946576060623535,3,1.8333333333333333,0.3333333333333333,N1 S2 O6,de-protonated,0,-9999,C18 H33 O6 N1 S2,18,33,6,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1793,422.167563,422.1675599536247,422.1672735593991,3332035.5,-9999,305531.9,35.85,-1,0.678390399946849,0.9198863572461008,0,0.5519318143476605,8,1.5,0.15,N3 S1 P1 O3,de-protonated,0,-9999,C20 H30 O3 N3 P1 S1,20,30,3,3,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1794,422.175431,422.1754279503204,422.1755157678891,1287110.3,-9999,332619.3,12.81,-1,-0.20801198896267747,0.9921796384450466,0,0.5953077830670279,8,1.45,0.25,N3 S1 O5,de-protonated,0,-9999,C20 H29 O5 N3 S1,20,29,5,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1797,423.065883,423.0658795763627,423.0662824127191,3010804.8,-9999,341213.6,32.22,-1,-0.9521826084365972,0.42415431306204154,0.7612342259156646,0.5589862782034907,24,0.41379310344827586,0.13793103448275862,O4,de-protonated,0,-9999,C29 H12 O4,29,12,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1797,423.065883,423.0658795763627,423.0656309640391,3010804.8,-9999,341213.6,32.22,-1,0.5876448131866839,0.9392636831850552,0,0.5635582099110331,15,0.7619047619047619,0.2857142857142857,N2 S1 O6,de-protonated,0,-9999,C21 H16 O6 N2 S1,21,16,6,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1798,423.099908,423.0999045620736,423.1002989403491,2370816.3,-9999,377152.1,25.01,-1,-0.9321153317965816,0.8541489433454751,0,0.512489366007285,14,0.9130434782608696,0.2608695652173913,P1 O6,de-protonated,0,-9999,C23 H21 O6 P1,23,21,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1798,423.099908,423.0999045620736,423.10002761418906,2370816.3,-9999,377152.1,25.01,-1,-0.2908345721268059,0.9847693856465424,0,0.5908616313879255,0,2.1538461538461537,0.8461538461538461,S2 O11,de-protonated,0,-9999,C13 H28 O11 S2,13,28,11,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1798,423.099908,423.0999045620736,423.09964749166915,2370816.3,-9999,377152.1,25.01,-1,0.6075883209547895,0.9352099360103998,0,0.5611259616062398,5,1.6666666666666667,0.5333333333333333,N2 S1 P1 O8,de-protonated,0,-9999,C15 H25 O8 N2 P1 S1,15,25,8,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1799,423.102278,423.1022745610782,423.1026679220691,6470913,-9999,287039.1,71.21,-1,-0.9297057681101736,0.427422256451044,0.7550179348240813,0.558460527800259,23,0.5333333333333333,0.1,O3,de-protonated,0,-9999,C30 H16 O3,30,16,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1799,423.102278,423.1022745610782,423.1020164733891,6470913,-9999,287039.1,71.21,-1,0.609989267562774,0.9557132123301836,0.9786915007680556,0.9649045277053324,14,0.9090909090909092,0.2272727272727273,N2 S1 O5,de-protonated,0,-9999,C22 H20 O5 N2 S1,22,20,5,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1800,423.130393,423.13038954927094,423.1305398967691,1460490.8,-9999,420202.2,14.76,-1,-0.3553217836743909,0.9773518639772072,0,0.5864111183863243,8,1.3333333333333333,0.23809523809523808,S2 O5,de-protonated,0,-9999,C21 H28 O5 S2,21,28,5,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1800,423.130393,423.13038954927094,423.13015977424914,1460490.8,-9999,420202.2,14.76,-1,0.5430362655553679,0.9478992012314,0,0.56873952073884,13,1.0869565217391304,0.08695652173913043,N2 S1 P1 O2,de-protonated,0,-9999,C23 H25 O2 N2 P1 S1,23,25,2,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1801,423.136303,423.13629954678896,423.1366844496991,2549516.8,-9999,486035.7,27.03,-1,-0.9096420241323924,0.8605879473191564,0,0.5163527683914938,13,1.0416666666666667,0.20833333333333337,P1 O5,de-protonated,0,-9999,C24 H25 O5 P1,24,25,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1801,423.136303,423.13629954678896,423.1360330010191,2549516.8,-9999,486035.7,27.03,-1,0.6299292640831432,0.9305301397723262,0,0.5583180838633958,4,1.8125,0.4375,N2 S1 P1 O7,de-protonated,0,-9999,C16 H29 O7 N2 P1 S1,16,29,7,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1802,423.138569,423.1385655458373,423.1384019827391,6911245.5,-9999,268259.6,76.17,-1,0.38654751603726306,0.4866261749426975,0.8007932653391621,0.6122930111012834,13,1.0434782608695652,0.17391304347826086,N2 S1 O4,de-protonated,0,-9999,C23 H24 O4 N2 S1,23,24,4,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1803,423.151604,423.1516005403631,423.1519405909891,1339154,-9999,359756.1,13.39,-1,-0.8036135330460723,0.8894263257929832,0,0.5336557954757899,17,0.8928571428571429,0.07142857142857142,P1 O2,de-protonated,0,-9999,C28 H25 O2 P1,28,25,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1803,423.151604,423.1516005403631,423.1516692648291,1339154,-9999,359756.1,13.39,-1,-0.16241095321926163,0.9952253056179506,0,0.5971351833707703,3,1.7777777777777777,0.3888888888888889,S2 O7,de-protonated,0,-9999,C18 H32 O7 S2,18,32,7,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1803,423.151604,423.1516005403631,423.1512891423091,1339154,-9999,359756.1,13.39,-1,0.735902411263916,0.9064096125827712,0,0.5438457675496626,8,1.45,0.2,N2 S1 P1 O4,de-protonated,0,-9999,C20 H29 O4 N2 P1 S1,20,29,4,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1804,423.158931,423.158927537286,423.1586831976291,1812756.5,-9999,493781.2,18.73,-1,0.577418511281606,0.9412964100195164,0,0.5647778460117099,7,1.5,0.09090909090909093,S2 P1 O2,de-protonated,0,-9999,C22 H33 O2 P1 S2,22,33,2,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1804,423.158931,423.158927537286,423.1591512282791,1812756.5,-9999,493781.2,18.73,-1,-0.5286214239876905,0.950559869589342,0,0.5703359217536053,13,1.1363636363636365,0.13636363636363635,N4 P1 O3,de-protonated,0,-9999,C22 H25 O3 N4 P1,22,25,3,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1805,423.161316,423.1613125362844,423.1611851210791,4979989.5,-9999,307458.1,54.41,-1,0.30110324341430306,0.49184193107261515,0.8370420509349343,0.6299219790175428,3,1.8333333333333333,0.3888888888888889,S1 P1 O7,de-protonated,0,-9999,C18 H33 O7 P1 S1,18,33,7,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1806,423.175031,423.1750275305246,423.1754389407691,3378458,-9999,287327.9,36.37,-1,-0.9721978325109364,0.4212003001958629,0.7428850341668535,0.5498741937842591,21,0.75,0.03125,O1,de-protonated,0,-9999,C32 H24 O1,32,24,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1806,423.175031,423.1750275305246,423.17478749208914,3378458,-9999,287327.9,36.37,-1,0.5672323648072969,0.4716449697757816,0.7939170211058493,0.6005537903078086,12,1.1666666666666667,0.125,N2 S1 O3,de-protonated,0,-9999,C24 H28 O3 N2 S1,24,28,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1807,423.1858,423.185796526002,423.18602088137914,1263901.6,-9999,414241.8,12.54,-1,-0.530157817333146,0.9502793410523686,0,0.5701676046314211,12,1.2173913043478262,0.08695652173913043,N4 S1 O2,de-protonated,0,-9999,C23 H28 O2 N4 S1,23,28,2,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1808,423.188192,423.18818852499743,423.1883261003391,2900510.5,-9999,320976.2,30.98,-1,-0.3250924782120065,0.4905031359436766,0.7612342259156645,0.5987955719324718,16,1,0.03448275862068965,P1 O1,de-protonated,0,-9999,C29 H29 O1 P1,29,29,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1808,423.188192,423.18818852499743,423.18805477417914,2900510.5,-9999,320976.2,30.98,-1,0.3160552779878967,0.9820381917224736,0,0.5892229150334841,2,1.894736842105263,0.3157894736842105,S2 O6,de-protonated,0,-9999,C19 H36 O6 S2,19,36,6,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1808,423.188192,423.18818852499743,423.1885228048291,2900510.5,-9999,320976.2,30.98,-1,-0.7899076030588184,0.8929580841078156,0,0.5357748504646893,8,1.4736842105263157,0.3684210526315789,N4 O7,de-protonated,0,-9999,C19 H28 O7 N4,19,28,7,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1809,423.205678,423.2056745176539,423.20581283891914,1628964.5,-9999,434944,16.65,-1,-0.3268416005726884,0.980803314642388,0,0.5884819887854329,2,1.894736842105263,0.42105263157894735,S1 O8,de-protonated,0,-9999,C19 H36 O8 S1,19,36,8,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1809,423.205678,423.2056745176539,423.20543271639906,1628964.5,-9999,434944,16.65,-1,0.571356689096826,0.9424865358465284,0,0.565491921507917,7,1.5714285714285714,0.23809523809523808,N2 P1 O5,de-protonated,0,-9999,C21 H33 O5 N2 P1,21,33,5,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1811,423.211254,423.21125051531226,423.21117300143914,2274598.3,-9999,392546.4,23.93,-1,0.18315649034757817,0.9939315557827998,0,0.5963589334696798,11,1.28,0.08,N2 S1 O2,de-protonated,0,-9999,C25 H32 O2 N2 S1,25,32,2,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1812,423.224661,423.22465750968183,423.2244402835291,2547243,-9999,341380.7,27,-1,0.5132646701846565,0.9533235227402052,0,0.5719941136441231,1,2,0.25,S2 O5,de-protonated,0,-9999,C20 H40 O5 S2,20,40,5,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1812,423.224661,423.22465750968183,423.2249083141791,2547243,-9999,341380.7,27,-1,-0.5926033471971919,0.9382668157228352,0,0.5629600894337011,7,1.6,0.3,N4 O6,de-protonated,0,-9999,C20 H32 O6 N4,20,32,6,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1813,423.247753,423.247749499984,423.24755851078913,1423922.8,-9999,475746.1,14.34,-1,0.4512470089760307,0.9637269393205404,0,0.5782361635923243,10,1.3846153846153846,0.03846153846153846,N2 S1 O1,de-protonated,0,-9999,C26 H36 O1 N2 S1,26,36,1,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1815,423.261126,423.2611224943678,423.260825792879,2067511.4,-9999,296897,21.6,-1,0.7009897223743389,0.9146978824120904,0,0.5488187294472542,0,2.0952380952380953,0.1904761904761905,S2 O4,de-protonated,0,-9999,C21 H44 O4 S2,21,44,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1815,423.261126,423.2611224943678,423.2612938235291,2067511.4,-9999,296897,21.6,-1,-0.40478343716496507,0.9707072977168544,0,0.5824243786301126,6,1.7142857142857142,0.23809523809523808,N4 O5,de-protonated,0,-9999,C21 H36 O5 N4,21,36,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1819,424.105528,424.1055241397495,424.1053713084591,1333848,-9999,425823.5,12.92,-1,0.3603616005177626,0.9767124261070966,0.9786915007680556,0.9775040559714804,14,0.9523809523809524,0.23809523809523808,13C1 N2 S1 O5,de-protonated,1,1799,C21 H20 O5 N2 S1 13C1,21,20,5,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999,N/A
1820,424.134373,424.1343691276357,424.1343024036191,1384802,-9999,453648.6,13.48,-1,0.15731813292268454,0.9955193953734334,0,0.59731163722406,22,0.6333333333333333,0.06666666666666667,N1 O2,de-protonated,0,-9999,C30 H19 O2 N1,30,19,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1824,425.079319,425.07931473079253,425.079563495459,1812390.8,-9999,500803.7,18.14,-1,-0.5852190693234401,0.9397486879623858,0,0.5638492127774314,14,0.8636363636363636,0.3181818181818182,P1 O7,de-protonated,0,-9999,C22 H19 O7 P1,22,19,7,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1824,425.079319,425.07931473079253,425.07891204677907,1812390.8,-9999,500803.7,18.14,-1,0.9473159031265822,0.8497327442197657,0,0.5098396465318594,5,1.6428571428571428,0.6428571428571429,N2 S1 P1 O9,de-protonated,0,-9999,C14 H23 O9 N2 P1 S1,14,23,9,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1825,425.081775,425.0817707297611,425.08193247717907,4699047.5,-9999,308803.5,49.68,-1,-0.3805088045495121,0.4870353445309574,0.7612342259156646,0.5967148970848403,23,0.4827586206896552,0.13793103448275862,O4,de-protonated,0,-9999,C29 H14 O4,29,14,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1826,425.110616,425.1106117176489,425.1102724825291,1261105.5,-9999,268478.2,12.12,-1,0.7979932307932527,0.8908802243047093,0,0.5345281345828256,14,0.9,0.35,N4 O7,de-protonated,0,-9999,C20 H18 O7 N4,20,18,7,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1827,425.115845,425.1158407154529,425.11594900480907,2178483.5,-9999,410427.2,22.14,-1,-0.25472898959053475,0.9882954028660484,0,0.5929772417196291,13,1,0.2608695652173913,P1 O6,de-protonated,0,-9999,C23 H23 O6 P1,23,23,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1827,425.115845,425.1158407154529,425.1161457092991,2178483.5,-9999,410427.2,22.14,-1,-0.7174365152571516,0.910834206992408,0,0.5465005241954448,5,1.6923076923076923,0.9230769230769232,N4 O12,de-protonated,0,-9999,C13 H22 O12 N4,13,22,12,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1828,425.11829,425.1182857144261,425.1183179865291,6985140,-9999,295058.3,74.65,-1,-0.07591322611474521,0.4994774453851024,0.7550179348240813,0.6016936411606939,22,0.6,0.1,O3,de-protonated,0,-9999,C30 H18 O3,30,18,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1829,425.152136,425.152131700212,425.15233451415907,1516735.9,-9999,464067.7,14.91,-1,-0.4770383003708816,0.9595494109625158,0,0.5757296465775095,12,1.125,0.20833333333333337,P1 O5,de-protonated,0,-9999,C24 H27 O5 P1,24,27,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1829,425.152136,425.152131700212,425.1525312186491,1516735.9,-9999,464067.7,14.91,-1,-0.9397061236318872,0.851949669928802,0,0.5111698019572811,4,1.8571428571428572,0.7857142857142857,N4 O11,de-protonated,0,-9999,C14 H26 O11 N4,14,26,11,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1830,425.154402,425.1543976992604,425.1547034958791,5376960.5,-9999,277550.3,57.08,-1,-0.7192596393498415,0.4552007115332437,0.7489023467070351,0.5726813656027603,21,0.7096774193548387,0.06451612903225806,O2,de-protonated,0,-9999,C31 H22 O2,31,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1830,425.154402,425.1543976992604,425.15405204719906,5376960.5,-9999,277550.3,57.08,-1,0.8130042738414776,0.44348983464917735,0.8007932653391622,0.5864112069251712,12,1.1304347826086956,0.17391304347826086,N2 S1 O4,de-protonated,0,-9999,C23 H26 O4 N2 S1,23,26,4,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1831,425.167768,425.1677636936472,425.1675906554491,1535685.3,-9999,384981.8,15.12,-1,0.4069882133926476,0.9703921094778626,0,0.5822352656867176,16,0.9642857142857144,0.07142857142857142,P1 O2,de-protonated,0,-9999,C28 H27 O2 P1,28,27,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1831,425.167768,425.1677636936472,425.16778735993904,1535685.3,-9999,384981.8,15.12,-1,-0.05566341698934517,0.9994379544955811,0,0.5996627726973487,8,1.4444444444444444,0.4444444444444444,N4 O8,de-protonated,0,-9999,C18 H26 O8 N4,18,26,8,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1832,425.188536,425.18853168492535,425.18872002350906,1251276.4,-9999,434437,12.01,-1,-0.44295291676928267,0.9650247267700444,0,0.5790148360620266,11,1.24,0.16,P1 O4,de-protonated,0,-9999,C25 H31 O4 P1,25,31,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1832,425.188536,425.18853168492535,425.188916727999,1251276.4,-9999,434437,12.01,-1,-0.9055811630352182,0.8617397755667675,0,0.5170438653400605,3,2,0.6666666666666666,N4 O10,de-protonated,0,-9999,C15 H30 O10 N4,15,30,10,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1833,425.190686,425.1906816840225,425.19108900522906,2789581.3,-9999,380422.1,28.82,-1,-0.9579721144520076,0.42330405234625945,0.7428850341668535,0.5511364450744971,20,0.8125,0.03125,O1,de-protonated,0,-9999,C32 H26 O1,32,26,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A
1833,425.190686,425.1906816840225,425.19043755654906,2789581.3,-9999,380422.1,28.82,-1,0.5741603099668182,0.9419374714651536,0,0.5651624828790921,11,1.25,0.125,N2 S1 O3,de-protonated,0,-9999,C24 H30 O3 N2 S1,24,30,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A
