Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,34S
1320,401.137533,401.13756697481045,401.1379477527391,1145927.5,-9999,393097.3,12.28,-1,-0.9492443453914794,0.8491690217198505,0,0.5095014130319103,5,1.631578947368421,0.15789473684210523,S2 P1 O3,de-protonated,0,-9999,C19 H31 O3 P1 S2,19,31,3,-9999,1,2,-9999,N/A,-9999
1321,401.144239,401.14427297535576,401.14415606842914,1952457.6,-9999,421754.7,22.16,-1,0.2914337024548311,0.9847070524994924,0,0.5908242314996953,15,0.9565217391304348,0.04347826086956521,N4 S1 O1,de-protonated,0,-9999,C23 H22 O1 N4 S1,23,22,1,4,-9999,1,-9999,N/A,-9999
1321,401.144239,401.14427297535576,401.144289010159,1952457.6,-9999,421754.7,22.16,-1,-0.0399726575908786,0.9997101208888572,0,0.5998260725333143,2,2.25,0.75,N4 P1 O9,de-protonated,0,-9999,C12 H27 O9 N4 P1,12,27,9,4,1,-9999,-9999,N/A,-9999
1322,401.145337,401.14537097544496,401.14532058135904,3439690,-9999,275637.3,40.38,-1,0.1256255110854253,0.997140514878848,0,0.5982843089273088,6,1.4444444444444444,0.5555555555555556,O10,de-protonated,0,-9999,C18 H26 O10,18,26,10,-9999,-9999,-9999,-9999,N/A,-9999
1322,401.145337,401.14537097544496,401.14515839002905,3439690,-9999,275637.3,40.38,-1,0.5299463584757187,0.950317994512366,0,0.5701907967074195,1,2.3846153846153846,0.3076923076923077,N4 S2 P1 O4,de-protonated,0,-9999,C13 H31 O4 N4 P1 S2,13,31,4,4,1,2,-9999,N/A,-9999
1323,401.160151,401.16018497664953,401.16057672264907,1214926.5,-9999,489518.4,13.12,-1,-0.976531649088836,0.841110683110371,0,0.5046664098662226,10,1.181818181818182,0.3181818181818182,O7,de-protonated,0,-9999,C22 H26 O7,22,26,7,-9999,-9999,-9999,-9999,N/A,-9999
1323,401.160151,401.16018497664953,401.1599252739691,1214926.5,-9999,489518.4,13.12,-1,0.6473794216415907,0.9267743474778792,0,0.5560646084867276,1,2.142857142857143,0.6428571428571429,N2 S1 O9,de-protonated,0,-9999,C14 H30 O9 N2 S1,14,30,9,2,-9999,1,-9999,N/A,-9999
1323,401.160151,401.16018497664953,401.1604145313191,1214926.5,-9999,489518.4,13.12,-1,-0.5722266236392926,0.9423164202349454,0,0.5653898521409673,5,1.8235294117647056,0.0588235294117647,N4 S2 P1 O1,de-protonated,0,-9999,C17 H31 O1 N4 P1 S2,17,31,1,4,1,2,-9999,N/A,-9999
1324,401.160661,401.160694976691,401.16057672264907,1285454.8,-9999,519776.7,13.99,-1,0.294779818316956,0.9843566393476426,0,0.5906139836085855,10,1.181818181818182,0.3181818181818182,O7,de-protonated,0,-9999,C22 H26 O7,22,26,7,-9999,-9999,-9999,-9999,N/A,-9999
1324,401.160661,401.160694976691,401.1604145313191,1285454.8,-9999,519776.7,13.99,-1,0.6990853577646164,0.9151405094987642,0,0.5490843056992585,5,1.8235294117647056,0.0588235294117647,N4 S2 P1 O1,de-protonated,0,-9999,C17 H31 O1 N4 P1 S2,17,31,1,4,1,2,-9999,N/A,-9999
1325,401.167676,401.1677099772614,401.1675906554491,1447248.9,-9999,310686.3,15.97,-1,0.29743632105767476,0.9840756856029002,0,0.5904454113617401,14,1.0384615384615383,0.07692307692307693,P1 O2,de-protonated,0,-9999,C26 H27 O2 P1,26,27,2,-9999,1,-9999,-9999,N/A,-9999
1325,401.167676,401.1677099772614,401.1673193292891,1447248.9,-9999,310686.3,15.97,-1,0.9737781555098058,0.8419306687694235,0,0.505158401261654,0,2.125,0.4375,S2 O7,de-protonated,0,-9999,C16 H34 O7 S2,16,34,7,-9999,-9999,2,-9999,N/A,-9999
1325,401.167676,401.1677099772614,401.16778735993904,1447248.9,-9999,310686.3,15.97,-1,-0.19289354753205387,0.9932714106877852,0,0.5959628464126712,6,1.625,0.5,N4 O8,de-protonated,0,-9999,C16 H26 O8 N4,16,26,8,4,-9999,-9999,-9999,N/A,-9999
1326,401.1736,401.17363397774307,401.1734638822191,1489106.8,-9999,249091.9,16.48,-1,0.4239949530156043,0.9679069305411104,0,0.5807441583246663,5,1.631578947368421,0.3684210526315789,P1 O7,de-protonated,0,-9999,C19 H31 O7 P1,19,31,7,-9999,1,-9999,-9999,N/A,-9999
1328,401.181756,401.18178997840624,401.18170609070904,4693589.5,-9999,355777.1,55.75,-1,0.2091015017074768,0.4960489136205356,0.8295321147073604,0.6294421940552655,5,1.5789473684210529,0.47368421052631576,O9,de-protonated,0,-9999,C19 H30 O9,19,30,9,-9999,-9999,-9999,-9999,N/A,-9999
1328,401.181756,401.18178997840624,401.1815438993792,4693589.5,-9999,355777.1,55.75,-1,0.6133857123311951,0.934009543936309,0,0.5604057263617853,0,2.5,0.21428571428571427,N4 S2 P1 O3,de-protonated,0,-9999,C14 H35 O3 N4 P1 S2,14,35,3,4,1,2,-9999,N/A,-9999
1329,401.203038,401.20307198013666,401.2028354587691,2254172,-9999,477000.2,25.86,-1,0.5895306480387923,0.938885415927228,0,0.5633312495563367,0,2.125,0.6875,O11,de-protonated,0,-9999,C16 H34 O11,16,34,11,-9999,-9999,-9999,-9999,N/A,-9999
1329,401.203038,401.20307198013666,401.2033247161191,2254172,-9999,477000.2,25.86,-1,-0.6299448854450674,0.9305268167783288,0,0.5583160900669973,4,1.8421052631578947,0.15789473684210523,N2 S1 P1 O3,de-protonated,0,-9999,C19 H35 O3 N2 P1 S1,19,35,3,2,1,1,-9999,N/A,-9999
1330,401.204152,401.2041859802273,401.2039761647991,3498588.3,-9999,216655.7,41.11,-1,0.5229644785984245,0.4757932267508129,0.7739790330151772,0.5950675492565587,13,1.148148148148148,0.03703703703703703,P1 O1,de-protonated,0,-9999,C27 H31 O1 P1,27,31,1,-9999,1,-9999,-9999,N/A,-9999
1330,401.204152,401.2041859802273,401.2041728692891,3498588.3,-9999,216655.7,41.11,-1,0.03267896767986925,0.9998062470116442,0,0.5998837482069865,5,1.7647058823529411,0.4117647058823529,N4 O7,de-protonated,0,-9999,C17 H30 O7 N4,17,30,7,4,-9999,-9999,-9999,N/A,-9999
1331,401.217079,401.2171129812784,401.2170600288591,2632288.3,-9999,498852,30.49,-1,0.13197948075575816,0.9968444103076404,0,0.5981066461845841,0,2.5,0.5,N4 P1 O7,de-protonated,0,-9999,C14 H35 O7 N4 P1,14,35,7,4,1,-9999,-9999,N/A,-9999
1332,401.218097,401.2181309813611,401.21809160005904,4348000.5,-9999,335198.8,51.51,-1,0.09815435273806188,0.9991146901852876,0.9637948398975736,0.984986750070202,4,1.7,0.4,O8,de-protonated,0,-9999,C20 H34 O8,20,34,8,-9999,-9999,-9999,-9999,N/A,-9999
1333,401.240569,401.2406029831883,401.2405583786391,1747559.8,-9999,338629.4,19.65,-1,0.11116660150139374,0.9977601669013194,0,0.5986561001407916,4,1.8888888888888888,0.3333333333333333,N4 O6,de-protonated,0,-9999,C18 H34 O6 N4,18,34,6,4,-9999,-9999,-9999,N/A,-9999
1335,401.254425,401.254458984315,401.2544771094091,1870188,-9999,264154.6,21.15,-1,-0.04517106999852223,0.9996298359893574,0,0.5997779015936144,3,1.8095238095238095,0.3333333333333333,O7,de-protonated,0,-9999,C21 H38 O7,21,38,7,-9999,-9999,-9999,-9999,N/A,-9999
1336,402.221417,402.2214510629414,402.22144643512905,1184154.6,-9999,508641.1,12.74,-1,0.01150563317039212,0.9999759801849364,0.9637948398975736,0.9855035240699912,4,1.7894736842105263,0.42105263157894735,13C1 O8,de-protonated,1,1332,C19 H34 O8 13C1,19,34,8,-9999,-9999,-9999,1,N/A,-9999
1337,402.268132,402.26816606673987,402.2683535262191,2701481.3,-9999,280726.6,31.33,-1,-0.46600603195310913,0.9613625374007612,0,0.5768175224404567,2,1.9523809523809523,0.1904761904761905,N1 S1 O4,de-protonated,0,-9999,C21 H41 O4 N1 S1,21,41,4,1,-9999,1,-9999,N/A,-9999
1337,402.268132,402.26816606673987,402.2679734036991,2701481.3,-9999,280726.6,31.33,-1,0.4789420324308794,0.9592325970479862,0,0.5755395582287918,7,1.6521739130434785,0.04347826086956521,N3 P1 O1,de-protonated,0,-9999,C23 H38 O1 N3 P1,23,38,1,3,1,-9999,-9999,N/A,-9999
1338,403.067051,403.0670851317003,403.0670702590591,2045860,-9999,395870,23.3,-1,0.03689867592653279,0.9997529858974742,0,0.5998517915384844,12,0.8421052631578947,0.5263157894736842,O10,de-protonated,0,-9999,C19 H16 O10,19,16,10,-9999,-9999,-9999,-9999,N/A,-9999
1338,403.067051,403.0670851317003,403.06690806772906,2045860,-9999,395870,23.3,-1,0.4392917595225603,0.9655904799079448,0,0.5793542879447668,7,1.5,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,-9999,C14 H21 O4 N4 P1 S2,14,21,4,4,1,2,-9999,N/A,-9999
1339,403.10336,403.10339413465266,403.1034557684091,2894255.3,-9999,267207.7,33.69,-1,-0.1528981098107962,0.9957671071500004,0,0.5974602642900002,11,1,0.45,O9,de-protonated,0,-9999,C20 H20 O9,20,20,9,-9999,-9999,-9999,-9999,N/A,-9999
1339,403.10336,403.10339413465266,403.1032935770791,2894255.3,-9999,267207.7,33.69,-1,0.24945857587487957,0.9887720337126964,0,0.5932632202276178,6,1.6666666666666667,0.2,N4 S2 P1 O3,de-protonated,0,-9999,C15 H25 O3 N4 P1 S2,15,25,3,4,1,2,-9999,N/A,-9999
1340,403.124549,403.1245831363755,403.1245851364691,2769590,-9999,243340.1,32.17,-1,-0.00496147750090915,0.9999955334221192,0,0.5999973200532716,6,1.411764705882353,0.6470588235294118,O11,de-protonated,0,-9999,C17 H24 O11,17,24,11,-9999,-9999,-9999,-9999,N/A,-9999
1340,403.124549,403.1245831363755,403.12442294513903,2769590,-9999,243340.1,32.17,-1,0.3973741787180856,0.9717546933892128,0,0.5830528160335277,1,2.4166666666666665,0.4166666666666667,N4 S2 P1 O5,de-protonated,0,-9999,C12 H29 O5 N4 P1 S2,12,29,5,4,1,2,-9999,N/A,-9999
1341,403.138731,403.13876513752865,403.13880970655913,1507002.5,-9999,433047.3,16.69,-1,-0.11055504805183806,0.9977847155648756,0,0.5986708293389253,6,1.6666666666666667,0.4666666666666667,N4 P1 O7,de-protonated,0,-9999,C15 H25 O7 N4 P1,15,25,7,4,1,-9999,-9999,N/A,-9999
1342,403.139676,403.1397101376055,403.1398412777591,2582714.8,-9999,333311.4,29.88,-1,-0.3252969321587188,0.9809826023737868,0,0.588589561424272,10,1.1428571428571428,0.380952380952381,O8,de-protonated,0,-9999,C21 H24 O8,21,24,8,-9999,-9999,-9999,-9999,N/A,-9999
1342,403.139676,403.1397101376055,403.13967908642906,2582714.8,-9999,333311.4,29.88,-1,0.0770233694683767,0.9989241168022096,0,0.5993544700813257,5,1.8125,0.125,N4 S2 P1 O2,de-protonated,0,-9999,C16 H29 O2 N4 P1 S2,16,29,2,4,1,2,-9999,N/A,-9999
1343,403.152912,403.1529461386817,403.152728437329,1397950.9,-9999,338727.8,15.36,-1,0.5399972202944091,0.9484654727633608,0,0.5690792836580164,5,1.6111111111111112,0.4444444444444444,P1 O8,de-protonated,0,-9999,C18 H29 O8 P1,18,29,8,-9999,1,-9999,-9999,N/A,-9999
1345,403.162614,403.1626481394706,403.1623080563391,1323970,-9999,458917.7,14.45,-1,0.8435390032970886,0.8788761645459958,0,0.5273256987275975,10,1.263157894736842,0.3157894736842105,N4 O6,de-protonated,0,-9999,C19 H24 O6 N4,19,24,6,4,-9999,-9999,-9999,N/A,-9999
1346,403.175128,403.1751621404881,403.175195215909,1265349.9,-9999,524933.1,13.73,-1,-0.08203734096495376,0.998779572930906,0,0.5992677437585436,5,1.8125,0.375,N4 P1 O6,de-protonated,0,-9999,C16 H29 O6 N4 P1,16,29,6,4,1,-9999,-9999,N/A,-9999
1347,403.176417,403.1764511405929,403.1762267871091,1777350.4,-9999,229980.4,20.01,-1,0.55646506145374,0.945363096464982,0,0.5672178578789893,9,1.2727272727272727,0.3181818181818182,O7,de-protonated,0,-9999,C22 H28 O7,22,28,7,-9999,-9999,-9999,-9999,N/A,-9999
1347,403.176417,403.1764511405929,403.1760645957791,1777350.4,-9999,229980.4,20.01,-1,0.958749409379556,0.8463792697174252,0,0.5078275618304551,4,1.9411764705882353,0.0588235294117647,N4 S2 P1 O1,de-protonated,0,-9999,C17 H33 O1 N4 P1 S2,17,33,1,4,1,2,-9999,N/A,-9999
1348,403.182632,403.1826661410983,403.18258927122906,1972936.3,-9999,291946,22.4,-1,0.19065771015997093,0.9934259785409976,0,0.5960555871245986,4,1.8333333333333333,0.2222222222222222,N2 S1 P1 O4,de-protonated,0,-9999,C18 H33 O4 N2 P1 S1,18,33,4,2,1,1,-9999,N/A,-9999
1349,403.183455,403.1834891411652,403.1832407199091,2521032.5,-9999,284977.8,29.12,-1,0.61614975765538,0.933433762754214,0,0.5600602576525283,13,1.1153846153846154,0.07692307692307693,P1 O2,de-protonated,0,-9999,C26 H29 O2 P1,26,29,2,-9999,1,-9999,-9999,N/A,-9999
1349,403.183455,403.1834891411652,403.1834374243991,2521032.5,-9999,284977.8,29.12,-1,0.12827105805507913,0.9970189925638224,0,0.5982113955382934,5,1.75,0.5,N4 O8,de-protonated,0,-9999,C16 H28 O8 N4,16,28,8,4,-9999,-9999,-9999,N/A,-9999
1350,403.189437,403.1894711416516,403.1891139466791,1785034.4,-9999,359230.9,20.1,-1,0.8859241486965923,0.8672637784363215,0,0.5203582670617929,4,1.736842105263158,0.3684210526315789,P1 O7,de-protonated,0,-9999,C19 H33 O7 P1,19,33,7,-9999,1,-9999,-9999,N/A,-9999
1351,403.193673,403.193707141996,403.1933334031691,1735883.8,-9999,407166.5,19.5,-1,0.926946940700044,0.8556393863677133,0,0.513383631820628,0,2.2857142857142856,0.7857142857142857,N2 O11,de-protonated,0,-9999,C14 H32 O11 N2,14,32,11,2,-9999,-9999,-9999,N/A,-9999
1351,403.193673,403.193707141996,403.19382266051906,1735883.8,-9999,407166.5,19.5,-1,-0.28650866296427674,0.9852157589920492,0,0.5911294553952294,4,1.9411764705882353,0.17647058823529413,N4 S1 P1 O3,de-protonated,0,-9999,C17 H33 O3 N4 P1 S1,17,33,3,4,1,1,-9999,N/A,-9999
1352,403.194772,403.1948061420854,403.1948542317191,2742220,-9999,271978.9,31.83,-1,-0.11927144705180671,0.997422097911365,0,0.598453258746819,8,1.391304347826087,0.17391304347826086,S1 O4,de-protonated,0,-9999,C23 H32 O4 S1,23,32,4,-9999,-9999,1,-9999,N/A,-9999
1352,403.194772,403.1948061420854,403.1944741091991,2742220,-9999,271978.9,31.83,-1,0.8235055477791516,0.884218130504559,0,0.5305308783027354,13,1.16,0.04,N2 P1 O1,de-protonated,0,-9999,C25 H29 O1 N2 P1,25,29,1,2,1,-9999,-9999,N/A,-9999
1354,403.197277,403.19731114228904,403.1973561551691,3006413,-9999,230400.7,35.07,-1,-0.11163981943210596,0.9977410787121516,0,0.5986446472272909,4,1.6842105263157894,0.47368421052631576,O9,de-protonated,0,-9999,C19 H32 O9,19,32,9,-9999,-9999,-9999,-9999,N/A,-9999
1355,403.211912,403.21194614347905,403.211580725259,1264849.5,-9999,470067.4,13.73,-1,0.9062691585593314,0.8615448859132544,0,0.5169269315479527,4,1.9411764705882353,0.29411764705882354,N4 P1 O5,de-protonated,0,-9999,C17 H33 O5 N4 P1,17,33,5,4,1,-9999,-9999,N/A,-9999
1356,403.212573,403.2126071435328,403.2126122964591,1501649.6,-9999,392534.8,16.63,-1,-0.01277967537408315,0.999970366221012,0,0.5999822197326071,8,1.391304347826087,0.2608695652173913,O6,de-protonated,0,-9999,C23 H32 O6,23,32,6,-9999,-9999,-9999,-9999,N/A,-9999
1357,403.233496,403.23353014523406,403.2337416645191,2163288.3,-9999,273679.7,24.74,-1,-0.5245575039028526,0.9512983675033028,0,0.5707790205019817,3,1.8,0.4,O8,de-protonated,0,-9999,C20 H36 O8,20,36,8,-9999,-9999,-9999,-9999,N/A,-9999
1358,404.156171,404.1562052202571,404.15621961801907,1300218.5,-9999,425355.7,13.76,-1,-0.03562424938621492,0.9997697523159138,0,0.5998618513895483,5,1.588235294117647,0.5882352941176471,N1 O10,de-protonated,0,-9999,C17 H27 O10 N1,17,27,10,1,-9999,-9999,-9999,N/A,-9999
1359,404.192216,404.1922502231879,404.19260512736906,1166597.8,-9999,467644.7,12.17,-1,-0.8780570861670217,0.8694503238244553,0,0.5216701942946732,4,1.7222222222222223,0.5,N1 O9,de-protonated,0,-9999,C18 H31 O9 N1,18,31,9,1,-9999,-9999,-9999,N/A,-9999
1360,405.009725,405.00975928965994,405.0099493048191,1257351.6,-9999,351933.7,13.24,-1,-0.4691617069523052,0.9608478938469888,0,0.5765087363081933,13,0.5882352941176471,0.7058823529411765,O12,de-protonated,0,-9999,C17 H10 O12,17,10,12,-9999,-9999,-9999,-9999,N/A,-9999
1360,405.009725,405.00975928965994,405.00978711348904,1257351.6,-9999,351933.7,13.24,-1,-0.06869915242930713,0.9991440061523365,0,0.5994864036914018,8,1.25,0.5,N4 S2 P1 O6,de-protonated,0,-9999,C12 H15 O6 N4 P1 S2,12,15,6,4,1,2,-9999,N/A,-9999
1361,405.01086,405.01089428975223,405.0108186846891,1626119.9,-9999,304027.9,17.63,-1,0.1866741815640676,0.9936969602757424,0,0.5962181761654454,12,0.7777777777777778,0.3888888888888889,S2 O7,de-protonated,0,-9999,C18 H14 O7 S2,18,14,7,-9999,-9999,2,-9999,N/A,-9999
1361,405.01086,405.01089428975223,405.01128671533905,1626119.9,-9999,304027.9,17.63,-1,-0.9689250638093688,0.8433722085987038,0,0.5060233251592222,18,0.3333333333333333,0.4444444444444444,N4 O8,de-protonated,0,-9999,C18 H6 O8 N4,18,6,8,4,-9999,-9999,-9999,N/A,-9999
1362,405.046178,405.046212292624,405.0463348141691,1466131.1,-9999,349573.1,15.73,-1,-0.3024877269036962,0.9835347177407432,0,0.5901208306444459,12,0.7777777777777778,0.6111111111111112,O11,de-protonated,0,-9999,C18 H14 O11,18,14,11,-9999,-9999,-9999,-9999,N/A,-9999
1362,405.046178,405.046212292624,405.0461726228391,1466131.1,-9999,349573.1,15.73,-1,0.09793892045914618,0.9982610520940354,0,0.5989566312564212,7,1.4615384615384617,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,-9999,C13 H19 O5 N4 P1 S2,13,19,5,4,1,2,-9999,N/A,-9999
1363,405.082593,405.08262729558487,405.0827203235191,3302622.5,-9999,231531,37.6,-1,-0.22965169716087813,0.9904760568415908,0,0.5942856341049545,11,0.9473684210526316,0.5263157894736842,O10,de-protonated,0,-9999,C19 H18 O10,19,18,10,-9999,-9999,-9999,-9999,N/A,-9999
1363,405.082593,405.08262729558487,405.08255813218904,3302622.5,-9999,231531,37.6,-1,0.1707390122011459,0.9947244073960956,0,0.5968346444376573,6,1.6428571428571428,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,-9999,C14 H23 O4 N4 P1 S2,14,23,4,4,1,2,-9999,N/A,-9999
1364,405.117984,405.1180182984625,405.11807426166905,2445097.8,-9999,513431.8,27.39,-1,-0.1381404832076768,0.9965434399662207,0,0.5979260639797325,6,1.6428571428571428,0.5714285714285714,N4 P1 O8,de-protonated,0,-9999,C14 H23 O8 N4 P1,14,23,8,4,1,-9999,-9999,N/A,-9999
1365,405.119013,405.1190472985462,405.11910583286914,4210474,-9999,243621.8,48.41,-1,-0.1444867005505773,0.4981095844247951,0.8221557383861046,0.6277280460093189,10,1.1,0.45,O9,de-protonated,0,-9999,C20 H22 O9,20,22,9,-9999,-9999,-9999,-9999,N/A,-9999
1365,405.119013,405.1190472985462,405.11894364153915,4210474,-9999,243621.8,48.41,-1,0.255868081921463,0.988191109920152,0,0.5929146659520912,5,1.8,0.2,N4 S2 P1 O3,de-protonated,0,-9999,C15 H27 O3 N4 P1 S2,15,27,3,4,1,2,-9999,N/A,-9999
1366,405.132186,405.1322202996173,405.1318600507091,1288494.3,-9999,377417.1,13.61,-1,0.8892139663735453,0.86634527890675594,0,0.5198071673440535,18,0.7857142857142857,0.03571428571428571,S1 O1,de-protonated,0,-9999,C28 H22 O1 S1,28,22,1,-9999,-9999,1,-9999,N/A,-9999
1366,405.132186,405.1322202996173,405.13199299243905,1288494.3,-9999,377417.1,13.61,-1,0.5610694346075623,0.9444808677283232,0,0.5666885206369939,5,1.588235294117647,0.5294117647058824,P1 O9,de-protonated,0,-9999,C17 H27 O9 P1,17,27,9,-9999,1,-9999,-9999,N/A,-9999
1367,405.155412,405.15544630150583,405.155491342219,3232693.5,-9999,238723.9,36.76,-1,-0.11116895649155346,0.9977600721079434,0,0.598656043264766,9,1.238095238095238,0.380952380952381,O8,de-protonated,0,-9999,C21 H26 O8,21,26,8,-9999,-9999,-9999,-9999,N/A,-9999
1367,405.155412,405.15544630150583,405.1553291508891,3232693.5,-9999,238723.9,36.76,-1,0.2891498847879925,0.9849439930013656,0,0.5909663958008192,4,1.9375,0.125,N4 S2 P1 O2,de-protonated,0,-9999,C16 H31 O2 N4 P1 S2,16,31,2,4,1,2,-9999,N/A,-9999
1368,405.168371,405.1684053025595,405.16837850178905,1676089.6,-9999,348689.9,18.23,-1,0.06614724119229236,0.9992063940533704,0,0.5995238364320222,4,1.7222222222222223,0.4444444444444444,P1 O8,de-protonated,0,-9999,C18 H31 O8 P1,18,31,8,-9999,1,-9999,-9999,N/A,-9999
1369,405.176226,405.1762603031982,405.1766207102791,1400636.1,-9999,542168.9,14.95,-1,-0.8895061128474818,0.8662635957292797,0,0.5197581574375678,4,1.6666666666666667,0.5555555555555556,O10,de-protonated,0,-9999,C18 H30 O10,18,30,10,-9999,-9999,-9999,-9999,N/A,-9999
1370,405.191891,405.1919253044719,405.1918768515691,1992513.1,-9999,235264.2,22,-1,0.11958014362917677,0.9974087537937512,0,0.5984452522762508,8,1.3636363636363635,0.3181818181818182,O7,de-protonated,0,-9999,C22 H30 O7,22,30,7,-9999,-9999,-9999,-9999,N/A,-9999
1370,405.191891,405.1919253044719,405.19171466023914,1992513.1,-9999,235264.2,22,-1,0.519863129339832,0.9521450429305612,0,0.5712870257583367,3,2.0588235294117645,0.0588235294117647,N4 S2 P1 O1,de-protonated,0,-9999,C17 H35 O1 N4 P1 S2,17,35,1,4,1,2,-9999,N/A,-9999
1371,405.204893,405.2049273055292,405.2047640111391,1287493.1,-9999,344112.8,13.6,-1,0.40299227592161274,0.9709621711721846,0,0.5825773027033108,3,1.8421052631578947,0.3684210526315789,P1 O7,de-protonated,0,-9999,C19 H35 O7 P1,19,35,7,-9999,1,-9999,-9999,N/A,-9999
1372,406.135536,406.13557038120007,406.1354841731291,1315307.5,-9999,383844.6,13.93,-1,0.2122643165335737,0.9918579500879248,0,0.5951147700527548,5,1.5625,0.6875,N1 O11,de-protonated,0,-9999,C16 H25 O11 N1,16,25,11,1,-9999,-9999,-9999,N/A,-9999
1372,406.135536,406.13557038120007,406.13597343047905,1315307.5,-9999,383844.6,13.93,-1,-0.992399849691209,0.8363558549727461,0,0.5018135129836476,9,1.368421052631579,0.15789473684210523,N3 S1 P1 O3,de-protonated,0,-9999,C19 H26 O3 N3 P1 S1,19,26,3,3,1,1,-9999,N/A,-9999
1373,406.171648,406.1716823841364,406.1718696824791,1245815,-9999,549619.9,13.1,-1,-0.46113075942401127,0.9621513282120852,0,0.577290796927251,4,1.7058823529411764,0.5882352941176471,N1 O10,de-protonated,0,-9999,C17 H29 O10 N1,17,29,10,1,-9999,-9999,-9999,N/A,-9999
1374,406.198179,406.1982133862936,406.1983592130591,3185535.3,-9999,236779.2,36.2,-1,-0.3590038270622581,0.976885541586269,0,0.5861313249517613,8,1.45,0.3,N3 O6,de-protonated,0,-9999,C20 H29 O6 N3,20,29,6,3,-9999,-9999,-9999,N/A,-9999
1375,406.975607,406.9756414495066,406.97596780453904,1822325.9,-9999,265490.7,19.96,-1,-0.8019024665959348,0.889869784888434,0,0.5339218709330604,21,0.375,0.04166666666666666,S2 P1 O1,de-protonated,0,-9999,C24 H9 O1 P1 S2,24,9,1,-9999,1,2,-9999,N/A,-9999
1375,406.975607,406.9756414495066,406.97529512915906,1822325.9,-9999,265490.7,19.96,-1,0.8509615981390607,0.8768726914213905,0,0.5261236148528342,14,0.3076923076923077,0.9230769230769232,N4 O12,de-protonated,0,-9999,C13 H4 O12 N4,13,4,12,4,-9999,-9999,-9999,N/A,-9999
1376,407.060792,407.060826456433,407.06048527677905,1637265,-9999,488501.5,17.76,-1,0.8381546878127841,0.8803213238551948,0,0.5281927943131168,1,2.0833333333333335,0.75,S2 P1 O9,de-protonated,0,-9999,C12 H25 O9 P1 S2,12,25,9,-9999,1,2,-9999,N/A,-9999
1376,407.060792,407.060826456433,407.0608203656992,1637265,-9999,488501.5,17.76,-1,0.0149627120646717,0.999959377593814,0,0.5999756265562884,20,0.5217391304347826,0.08695652173913043,N4 S1 O2,de-protonated,0,-9999,C23 H12 O2 N4 S1,23,12,2,4,-9999,1,-9999,N/A,-9999
1376,407.060792,407.060826456433,407.0609533074291,1637265,-9999,488501.5,17.76,-1,-0.31162653910097915,0.9825336548766084,0,0.5895201929259649,7,1.4166666666666667,0.8333333333333334,N4 P1 O10,de-protonated,0,-9999,C12 H17 O10 N4 P1,12,17,10,4,1,-9999,-9999,N/A,-9999
1377,407.06196,407.061994456528,407.06198487862906,2476689.3,-9999,259819.2,27.75,-1,0.02352933777159731,0.9998995496571788,0,0.5999397297943073,11,0.8888888888888888,0.6111111111111112,O11,de-protonated,0,-9999,C18 H16 O11,18,16,11,-9999,-9999,-9999,-9999,N/A,-9999
1377,407.06196,407.061994456528,407.061822687299,2476689.3,-9999,259819.2,27.75,-1,0.4219733204003728,0.968207338286683,0,0.5809244029720098,6,1.6153846153846154,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,-9999,C13 H21 O5 N4 P1 S2,13,21,5,4,1,2,-9999,N/A,-9999
1378,407.097326,407.09736045940366,407.0972058750491,3336604.5,-9999,436485.6,37.99,-1,0.3797234476938174,0.4870881101651052,0.7939170211058493,0.6098196745414028,19,0.6666666666666666,0.04166666666666666,N4 S1 O1,de-protonated,0,-9999,C24 H16 O1 N4 S1,24,16,1,4,-9999,1,-9999,N/A,-9999
1378,407.097326,407.09736045940366,407.0973388167791,3336604.5,-9999,436485.6,37.99,-1,0.05316326713697875,0.999487297072116,0,0.5996923782432695,6,1.6153846153846154,0.6923076923076923,N4 P1 O9,de-protonated,0,-9999,C13 H21 O9 N4 P1,13,21,9,4,1,-9999,-9999,N/A,-9999
1379,407.098323,407.0983574594847,407.09837038797906,5215645,-9999,264318.2,60.37,-1,-0.03175766669008053,0.4999085083904615,0.8295321147073604,0.6317579509172211,10,1.0526315789473684,0.5263157894736842,O10,de-protonated,0,-9999,C19 H20 O10,19,20,10,-9999,-9999,-9999,-9999,N/A,-9999
1379,407.098323,407.0983574594847,407.09820819664907,5215645,-9999,264318.2,60.37,-1,0.366650681897483,0.4879512276512003,0.8684926696514785,0.6401678044513116,5,1.7857142857142858,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,-9999,C14 H25 O4 N4 P1 S2,14,25,4,4,1,2,-9999,N/A,-9999
